Time_Soln#15 (sec),Volume_Soln#15 (cm3),Volumetric_heat_production_rate_Soln#15 (erg/cm3-sec),Surface_temperature_Soln#15 (K),Temperature_Soln#15 (K),Mass_Soln#15 (g),Pressure_Soln#15 (atm),Mole_fraction_H2_Soln#15 (),Mole_fraction_H_Soln#15 (),Mole_fraction_CH4_Soln#15 (),Mole_fraction_CH3_Soln#15 (),Mole_fraction_C2H6_Soln#15 (),Mole_fraction_C2H5_Soln#15 (),Mole_fraction_C2H4_Soln#15 (),Mole_fraction_C2H3_Soln#15 (),Mole_fraction_C2H2_Soln#15 (),Mole_fraction_C3H8_Soln#15 (),Mole_fraction_NC3H7_Soln#15 (),Mole_fraction_C3H6_Soln#15 (),Mole_fraction_C3H5-A_Soln#15 (),Mole_fraction_C3H4-P_Soln#15 (),Mole_fraction_C3H4-A_Soln#15 (),Mole_fraction_C3H3_Soln#15 (),Mole_fraction_IC4H10_Soln#15 (),Mole_fraction_IC4H9_Soln#15 (),Mole_fraction_TC4H9_Soln#15 (),Mole_fraction_IC4H8_Soln#15 (),Mole_fraction_IC4H7_Soln#15 (),Mole_fraction_C4H8-1_Soln#15 (),Mole_fraction_C4H8-2_Soln#15 (),Mole_fraction_C4H71-3_Soln#15 (),Mole_fraction_C4H6_Soln#15 (),Mole_fraction_C4H4_Soln#15 (),Mole_fraction_C4H2_Soln#15 (),Mole_fraction_C6H6_Soln#15 (),Mole_fraction_FULVENE_Soln#15 (),Mole_fraction_C5H6_Soln#15 (),Mole_fraction_C5H5_Soln#15 (),Mole_fraction_MCPTD_Soln#15 (),Mole_fraction_C10H8_Soln#15 (),Mole_fraction_NEOC5H12_Soln#15 (),Mole_fraction_NC5H10_Soln#15 (),Mole_fraction_B1M2_Soln#15 (),Mole_fraction_LC5H8_Soln#15 (),Mole_fraction_NC7H14_Soln#15 (),Mole_fraction_IC8H16_Soln#15 (),Mole_fraction_DIMEPTD_Soln#15 (),Mole_fraction_C7H8_Soln#15 (),Mole_fraction_C7H7_Soln#15 (),Mole_fraction_C6H5C2H_Soln#15 (),Mole_fraction_C6H5C2H3_Soln#15 (),Mole_fraction_C12H8_Soln#15 (),Mole_fraction_C14H10_Soln#15 (),Mole_fraction_BIN1B_Soln#15 (),Mole_fraction_BIN1A_Soln#15 (),Mole_fraction_NC10H20_Soln#15 (),Mole_fraction_IC12H26_Soln#15 (),Molecular_weight_Soln#15 (g/mole),Mass_density_Soln#15 (g/cm3),Unburned_hydrocarbons_Soln#15 (ppm),Volatile_organic_compounds_Soln#15 (ppm)
1.190592E-7,14.50418,-1.497672E12,1552.999,1552.999,9.871118E-4,1.0,0.8949788,0.003098249,0.001474318,0.01743854,4.292829E-4,5.046992E-4,0.002649575,1.725094E-4,5.275665E-5,9.439549E-5,1.384504E-4,0.01582309,7.443856E-4,2.288574E-5,5.26592E-4,7.370346E-6,4.401833E-4,0.002582405,0.003034599,0.01224388,0.004907899,5.518848E-4,2.523803E-5,1.587587E-4,0.001034278,8.83012E-7,3.125728E-9,5.388457E-5,3.90605E-8,2.24009E-6,1.512203E-7,8.612486E-6,1.763647E-10,1.877631E-4,3.251577E-4,1.630767E-5,2.819794E-4,3.628178E-4,0.01649419,5.722522E-4,0.007234048,1.66805E-4,2.119947E-11,6.138549E-9,1.565449E-12,1.416464E-8,2.373555E-15,1.509347E-14,0.00699225,0.003838029,8.672862,6.805706E-5,490844.7,490844.7
1.249762E-7,14.50225,-1.377866E12,1551.117,1551.117,9.871118E-4,1.0,0.894081,0.003038249,0.00159025,0.01780816,4.785018E-4,5.007027E-4,0.002774351,1.780568E-4,5.789833E-5,1.012219E-4,1.351665E-4,0.01627741,7.479949E-4,2.514212E-5,5.507938E-4,8.049275E-6,4.541344E-4,0.002452576,0.002890322,0.01245307,0.005010931,5.717403E-4,2.687272E-5,1.578649E-4,0.001065366,1.004025E-6,3.431676E-9,5.705806E-5,4.39354E-8,2.468395E-6,1.684761E-7,9.23065E-6,2.103173E-10,1.985703E-4,3.332741E-4,1.799172E-5,2.94695E-4,3.747851E-4,0.01634596,5.972788E-4,0.007215985,1.734155E-4,2.644046E-11,7.220294E-9,1.923691E-12,1.552749E-8,2.918071E-15,1.850444E-14,0.006899055,0.00371034,8.663505,6.806612E-5,490315.1,490315.1
1.284419E-7,14.50137,-1.312839E12,1550.085,1550.085,9.871118E-4,1.0,0.8935779,0.003002729,0.001658846,0.01800888,5.08307E-4,4.981957E-4,0.002846382,1.810684E-4,6.095909E-5,1.052113E-4,1.332583E-4,0.01653195,7.497895E-4,2.648767E-5,5.647284E-4,8.452395E-6,4.618573E-4,0.002380141,0.00280947,0.01257027,0.005069444,5.832868E-4,2.782828E-5,1.573044E-4,0.001083047,1.078511E-6,3.615821E-9,5.890196E-5,4.690267E-8,2.604787E-6,1.789757E-7,9.595279E-6,2.319618E-10,2.047358E-4,3.378745E-4,1.900597E-5,3.019554E-4,3.815483E-4,0.01626101,6.115146E-4,0.007205819,1.77148E-4,2.98895E-11,7.904149E-9,2.158428E-12,1.634016E-8,3.274301E-15,2.073142E-14,0.006846129,0.003639199,8.658268,6.807027E-5,490018.7,490018.7
1.320344E-7,14.50063,-1.249126E12,1549.066,1549.066,9.871118E-4,1.0,0.8930729,0.00296579,0.001730434,0.01820522,5.399257E-4,4.954952E-4,0.002920234,1.840102E-4,6.416549E-5,1.093362E-4,1.31297E-4,0.01678726,7.514263E-4,2.789949E-5,5.789916E-4,8.874035E-6,4.695295E-4,0.002307786,0.002728454,0.01268787,0.005128754,5.951926E-4,2.881686E-5,1.566969E-4,0.001100982,1.158495E-6,3.810544E-9,6.080105E-5,5.006314E-8,2.748079E-6,1.90162E-7,9.975142E-6,2.557934E-10,2.109962E-4,3.425285E-4,2.007814E-5,3.093385E-4,3.88374E-4,0.01617436,6.259493E-4,0.007195587,1.80912E-4,3.377465E-11,8.652873E-9,2.422288E-12,1.719266E-8,3.67408E-15,2.322707E-14,0.006792501,0.003568079,8.653018,6.807373E-5,489721.6,489721.6
1.411635E-7,14.49948,-1.10253E12,1546.691,1546.691,9.871118E-4,1.0,0.8918601,0.002872197,0.001914268,0.01865376,6.233634E-4,4.88298E-4,0.003104213,1.906957E-4,7.244275E-5,1.197541E-4,1.264108E-4,0.01739929,7.54689E-4,3.155674E-5,6.144441E-4,9.960283E-6,4.875917E-4,0.002135893,0.002534991,0.01297015,0.005273764,6.251658E-4,3.131769E-5,1.550448E-4,0.001144874,1.374215E-6,4.322944E-9,6.556804E-5,5.846773E-8,3.120045E-6,2.199547E-7,1.094863E-5,3.228535E-10,2.262999E-4,3.538579E-4,2.289294E-5,3.27465E-4,4.049115E-4,0.01596037,6.612039E-4,0.007170911,1.900171E-4,4.514229E-11,1.074137E-8,3.193211E-12,1.939927E-8,4.837584E-15,3.047313E-14,0.006661564,0.00339827,8.640433,6.80791E-5,489009.3,489009.3
1.462606E-7,14.49926,-1.029269E12,1545.488,1545.488,9.871118E-4,1.0,0.8912232,0.002820567,0.002017921,0.01887483,6.717294E-4,4.841446E-4,0.003204668,1.939601E-4,7.712947E-5,1.255212E-4,1.237554E-4,0.01771961,7.560259E-4,3.363696E-5,6.337694E-4,1.05745E-5,4.968417E-4,0.002047022,0.002434424,0.01311824,0.005351436,6.41729E-4,3.270558E-5,1.540638E-4,0.001168396,1.502281E-6,4.620041E-9,6.819138E-5,6.338413E-8,3.332065E-6,2.374302E-7,1.149699E-5,3.644115E-10,2.344659E-4,3.598904E-4,2.451753E-5,3.372031E-4,4.136667E-4,0.01584457,6.800309E-4,0.007157907,1.94828E-4,5.246956E-11,1.202551E-8,3.690625E-12,2.065257E-8,5.584377E-15,3.511339E-14,0.00659159,0.003309627,8.633844,6.808016E-5,488636.4,488636.4
1.511295E-7,14.49929,-9.644145E11,1544.412,1544.412,9.871118E-4,1.0,0.8906396,0.002771932,0.002117489,0.0190678,7.190146E-4,4.801308E-4,0.003299142,1.967839E-4,8.163982E-5,1.309912E-4,1.212741E-4,0.01801233,7.570259E-4,3.56463E-5,6.519339E-4,1.116542E-5,5.051614E-4,0.001966609,0.00234311,0.01325384,0.005423603,6.574376E-4,3.402484E-5,1.530937E-4,0.001190252,1.629596E-6,4.911255E-9,7.0671E-5,6.822396E-8,3.537134E-6,2.54678E-7,1.202387E-5,4.06893E-10,2.420147E-4,3.654687E-4,2.610251E-5,3.462598E-4,4.217281E-4,0.01573629,6.974666E-4,0.007145965,1.992513E-4,6.015602E-11,1.333246E-8,4.213697E-12,2.186137E-8,6.366189E-15,3.996436E-14,0.006526708,0.003228665,8.627817,6.808002E-5,488295.4,488295.4
1.623018E-7,14.50015,-8.323621E11,1542.19,1542.19,9.871118E-4,1.0,0.8893829,0.002663628,0.002347573,0.01944888,8.311021E-4,4.708856E-4,0.003510609,2.02257E-4,9.20768E-5,1.433817E-4,1.158022E-4,0.01863899,7.584588E-4,4.032748E-5,6.925979E-4,1.253356E-5,5.225081E-4,0.0017975,0.002150101,0.01354534,0.005582344,6.930704E-4,3.702538E-5,1.507705E-4,0.001238305,1.939658E-6,5.607242E-9,7.62625E-5,7.983683E-8,4.015796E-6,2.962771E-7,1.324366E-5,5.147225E-10,2.584243E-4,3.776324E-4,2.985276E-5,3.661795E-4,4.391836E-4,0.01549593,7.355548E-4,0.007120201,2.088064E-4,8.044484E-11,1.663257E-8,5.603714E-12,2.46684E-8,8.425922E-15,5.271916E-14,0.006384546,0.00305517,8.614893,6.807598E-5,487563.9,487563.9
1.662206E-7,14.50068,-7.909863E11,1541.485,1541.485,9.871118E-4,1.0,0.8889671,0.002626903,0.00242869,0.01956377,8.714767E-4,4.67664E-4,0.003583082,2.038693E-4,9.575667E-5,1.476703E-4,1.139597E-4,0.01884505,7.587194E-4,4.19896E-5,7.065474E-4,1.30166E-5,5.280639E-4,0.001742931,0.002087537,0.01364162,0.005635935,7.054337E-4,3.806834E-5,1.499306E-4,0.001254514,2.054184E-6,5.860661E-9,7.819126E-5,8.407114E-8,4.186023E-6,3.115277E-7,1.367495E-5,5.559677E-10,2.638862E-4,3.817016E-4,3.120293E-5,3.728956E-4,4.44983E-4,0.01541414,7.483124E-4,0.007111665,2.119739E-4,8.846689E-11,1.78907E-8,6.157768E-12,2.566126E-8,9.239734E-15,5.775093E-14,0.006336752,0.002997988,8.610634,6.807346E-5,487322.8,487322.8
1.71758E-7,14.50162,-7.364153E11,1540.546,1540.546,9.871118E-4,1.0,0.8883997,0.002576245,0.002543575,0.01971087,9.293541E-4,4.631541E-4,0.003684037,2.058982E-4,1.009653E-4,1.536765E-4,1.114263E-4,0.01912502,7.589074E-4,4.435357E-5,7.260003E-4,1.370125E-5,5.354871E-4,0.001669722,0.002003387,0.01377282,0.005709954,7.227842E-4,3.953314E-5,1.487276E-4,0.001276887,2.220991E-6,6.227127E-9,8.088805E-5,9.019154E-8,4.428346E-6,3.336549E-7,1.428732E-5,6.172769E-10,2.713521E-4,3.872876E-4,3.31392E-5,3.821583E-4,4.529101E-4,0.01530067,7.658351E-4,0.007100012,2.162973E-4,1.006296E-10,1.975858E-8,7.003153E-12,2.706926E-8,1.047369E-14,6.537414E-14,0.006270924,0.002920128,8.604837,6.806907E-5,486994.7,486994.7
1.754212E-7,14.50235,-7.026481E11,1539.961,1539.961,9.871118E-4,1.0,0.8880366,0.002543558,0.002619709,0.01979889,9.681313E-4,4.602052E-4,0.00374991,2.070888E-4,1.044138E-4,1.576141E-4,1.09796E-4,0.01930338,7.589275E-4,4.592642E-5,7.387105E-4,1.415528E-5,5.401379E-4,0.001623684,0.001950341,0.01385667,0.005757875,7.341853E-4,4.049623E-5,1.479238E-4,0.00129136,2.334492E-6,6.475014E-9,8.265381E-5,9.432673E-8,4.589702E-6,3.486623E-7,1.469427E-5,6.597797E-10,2.761325E-4,3.908816E-4,3.443749E-5,3.881445E-4,4.579888E-4,0.0152269,7.771136E-4,0.007092554,2.190636E-4,1.092172E-10,2.105258E-8,7.604074E-12,2.800309E-8,1.134522E-14,7.075459E-14,0.006228427,0.002870403,8.601137,6.806565E-5,486785.4,486785.4
1.859848E-7,14.50487,-6.146242E11,1538.418,1538.418,9.871118E-4,1.0,0.8870398,0.002453118,0.002839631,0.02001463,0.001081856,4.518943E-4,0.003935949,2.099055E-4,1.143541E-4,1.68806E-4,1.052983E-4,0.01978941,7.585914E-4,5.049704E-5,7.747042E-4,1.546815E-5,5.524875E-4,0.001500826,0.001808301,0.01408628,0.005891727,7.6672E-4,4.324607E-5,1.455837E-4,0.001331727,2.675512E-6,7.21466E-9,8.766561E-5,1.066243E-7,5.059107E-6,3.935729E-7,1.58759E-5,7.909673E-10,2.892368E-4,4.008189E-4,3.825305E-5,4.048085E-4,4.719423E-4,0.01501964,8.083144E-4,0.007072084,2.266492E-4,1.364503E-10,2.504638E-8,9.532628E-12,3.070151E-8,1.411195E-14,8.781967E-14,0.006110262,0.00273429,8.591023,6.80538E-5,486213.0,486213.0
1.905E-7,14.50613,-5.808387E11,1537.819,1537.819,9.871118E-4,1.0,0.8866349,0.00241622,0.002933714,0.02009089,0.001131216,4.484414E-4,0.004013754,2.108538E-4,1.185947E-4,1.735144E-4,1.034676E-4,0.01998522,7.582949E-4,5.246458E-5,7.898094E-4,1.603042E-5,5.573224E-4,0.001452496,0.001752231,0.0141793,0.005947095,7.804702E-4,4.440867E-5,1.445789E-4,0.001348398,2.827348E-6,7.542249E-9,8.977218E-5,1.120448E-7,5.261383E-6,4.135034E-7,1.638453E-5,8.50918E-10,2.945411E-4,4.048833E-4,3.991399E-5,4.116731E-4,4.776105E-4,0.01493339,8.210806E-4,0.007063772,2.297245E-4,1.492288E-10,2.6873E-8,1.044969E-11,3.185538E-8,1.541207E-14,9.583281E-14,0.006061624,0.00267916,8.586934,6.804792E-5,485981.5,485981.5
1.946743E-7,14.50737,-5.51448E11,1537.294,1537.294,9.871118E-4,1.0,0.8862708,0.002383045,0.003020697,0.02015359,0.001177191,4.453069E-4,0.004084812,2.116071E-4,1.225079E-4,1.778269E-4,1.018233E-4,0.02016034,7.579521E-4,5.429018E-5,8.036362E-4,1.655062E-5,5.615756E-4,0.001409879,0.001702699,0.01426276,0.005997366,7.930995E-4,4.547661E-5,1.436502E-4,0.001363518,2.970889E-6,7.851338E-9,9.170126E-5,1.171415E-7,5.449165E-6,4.323186E-7,1.685664E-5,9.083927E-10,2.992936E-4,4.085486E-4,4.146437E-5,4.178892E-4,4.827028E-4,0.01485482,8.325957E-4,0.007056304,2.324845E-4,1.616595E-10,2.862588E-8,1.134927E-11,3.292144E-8,1.667812E-14,1.036333E-13,0.006017591,0.002629689,8.583268,6.804211E-5,485774.1,485774.1
2.009103E-7,14.50935,-5.105973E11,1536.558,1536.558,9.871118E-4,1.0,0.8857445,0.002335156,0.00315059,0.02023413,0.001246409,4.407324E-4,0.004189444,2.125281E-4,1.283373E-4,1.841964E-4,9.945178E-5,0.02041198,7.573319E-4,5.702809E-5,8.240571E-4,1.732814E-5,5.675659E-4,0.001349704,0.001632613,0.01438317,0.0060709,8.118169E-4,4.705944E-5,1.422665E-4,0.001385606,3.190888E-6,8.324395E-9,9.455066E-5,1.249053E-7,5.730947E-6,4.611192E-7,1.756522E-5,9.978913E-10,3.061315E-4,4.138657E-4,4.380527E-5,4.269512E-4,4.900569E-4,0.01473947,8.493043E-4,0.007045514,2.364657E-4,1.813446E-10,3.135968E-8,1.278887E-11,3.451149E-8,1.868579E-14,1.159992E-13,0.005953403,0.002558311,8.577986,6.80328E-5,485475.1,485475.1
2.095884E-7,14.51235,-4.59275E11,1535.623,1535.623,9.871118E-4,1.0,0.8850443,0.002271787,0.003331132,0.02032216,0.00134362,4.345891E-4,0.004332147,2.134418E-4,1.364091E-4,1.929153E-4,9.631653E-5,0.02074364,7.562874E-4,6.085729E-5,8.520393E-4,1.84104E-5,5.752352E-4,0.001272421,0.001542347,0.01454275,0.006170295,8.375659E-4,4.923694E-5,1.403557E-4,0.001415406,3.507908E-6,9.00573E-9,9.845321E-5,1.36002E-7,6.125324E-6,5.025732E-7,1.855777E-5,1.129617E-9,3.151488E-4,4.209655E-4,4.710847E-5,4.391379E-4,4.998151E-4,0.01458274,8.716224E-4,0.00703118,2.417404E-4,2.109891E-10,3.539486E-8,1.499117E-11,3.671644E-8,2.171566E-14,1.346552E-13,0.005867067,0.002463662,8.570994,6.801875E-5,485079.4,485079.4
2.205313E-7,14.51646,-4.02607E11,1534.575,1534.575,9.871118E-4,1.0,0.8842099,0.002197133,0.003558187,0.02039753,0.001467294,4.272191E-4,0.004507536,2.140663E-4,1.465065E-4,2.036704E-4,9.262569E-5,0.02113392,7.547339E-4,6.571337E-5,8.866666E-4,1.977459E-5,5.839168E-4,0.001184646,0.001439474,0.01473195,0.006291126,8.695377E-4,5.194059E-5,1.379844E-4,0.001451541,3.925186E-6,9.904112E-9,1.032746E-4,1.504676E-7,6.625851E-6,5.571115E-7,1.981987E-5,1.307442E-9,3.257444E-4,4.294541E-4,5.134092E-5,4.538486E-4,5.113901E-4,0.01439097,8.983218E-4,0.007014133,2.479865E-4,2.52154E-10,4.086793E-8,1.811623E-11,3.947846E-8,2.593546E-14,1.606332E-13,0.005762774,0.002351379,8.562719,6.799947E-5,484611.1,484611.1
2.276725E-7,14.51932,-3.698609E11,1533.961,1533.961,9.871118E-4,1.0,0.8836918,0.002151432,0.00370587,0.02042768,0.001548449,4.226358E-4,0.00461941,2.142028E-4,1.530408E-4,2.105471E-4,9.036739E-5,0.02137337,7.536118E-4,6.889698E-5,9.089057E-4,2.066411E-5,5.89052E-4,0.001132599,0.001378294,0.01484883,0.006367474,8.901023E-4,5.367961E-5,1.36467E-4,0.001474319,4.207747E-6,1.051465E-8,1.063638E-4,1.601858E-7,6.954185E-6,5.940577E-7,2.064968E-5,1.430421E-9,3.32224E-4,4.347334E-4,5.413857E-5,4.630813E-4,5.185384E-4,0.01426908,9.149383E-4,0.00700357,2.518391E-4,2.813202E-10,4.467202E-8,2.037611E-11,4.126704E-8,2.893348E-14,1.790899E-13,0.005697251,0.002281975,8.557612,6.798611E-5,484322.0,484322.0
2.341096E-7,14.52199,-3.428817E11,1533.45,1533.45,9.871118E-4,1.0,0.8832411,0.002112181,0.003838593,0.02044332,0.001621784,4.186549E-4,0.004718601,2.141685E-4,1.588905E-4,2.166511E-4,8.842839E-5,0.02157978,7.525444E-4,7.177567E-5,9.287309E-4,2.146524E-5,5.933577E-4,0.001088894,0.001326813,0.01495008,0.006434712,9.08436E-4,5.523006E-5,1.351229E-4,0.001494345,4.469218E-6,1.108182E-8,1.091115E-4,1.691308E-7,7.251176E-6,6.282744E-7,2.14018E-5,1.545893E-9,3.377892E-4,4.393266E-4,5.66817E-5,4.711708E-4,5.247268E-4,0.01416127,9.29405E-4,0.006994397,2.55172E-4,3.091836E-10,4.825885E-8,2.256935E-11,4.286842E-8,3.180337E-14,1.9676E-13,0.005639784,0.002221825,8.55319,6.797361E-5,484071.8,484071.8
2.422256E-7,14.52546,-3.119526E11,1532.859,1532.859,9.871118E-4,1.0,0.8826932,0.002065195,0.004005321,0.02044892,0.001714363,4.138346E-4,0.004841533,2.139409E-4,1.662087E-4,2.242214E-4,8.610806E-5,0.0218282,7.51141E-4,7.541638E-5,9.534506E-4,2.247427E-5,5.983876E-4,0.001037769,0.001266467,0.01507257,0.006517469,9.312764E-4,5.716193E-5,1.334634E-4,0.001518948,4.807842E-6,1.182018E-8,1.12528E-4,1.806551E-7,7.626904E-6,6.726445E-7,2.235552E-5,1.697635E-9,3.444543E-4,4.449056E-4,5.99138E-5,4.810728E-4,5.32205E-4,0.01402797,9.46992E-4,0.006983266,2.591975E-4,3.46454E-10,5.299482E-8,2.555395E-11,4.487132E-8,3.565023E-14,2.204506E-13,0.005569353,0.002149027,8.547843,6.795733E-5,483769.1,483769.1
2.506744E-7,14.5292,-2.830307E11,1532.299,1532.299,9.871118E-4,1.0,0.8821451,0.002019084,0.004178087,0.02043968,0.001810731,4.090448E-4,0.004967113,2.13517E-4,1.737571E-4,2.319562E-4,8.383206E-5,0.02207389,7.496308E-4,7.921893E-5,9.788832E-4,2.352331E-5,6.03194E-4,9.888491E-4,0.001208593,0.01519441,0.006601363,9.547279E-4,5.914604E-5,1.317805E-4,0.001543842,5.170746E-6,1.261698E-8,1.160306E-4,1.929407E-7,8.019446E-6,7.202859E-7,2.33547E-5,1.862785E-9,3.510017E-4,4.504755E-4,6.330528E-5,4.910489E-4,5.396298E-4,0.01389213,9.645714E-4,0.006972156,2.631929E-4,3.878054E-10,5.817856E-8,2.893121E-11,4.693574E-8,3.992783E-14,2.468032E-13,0.005498282,0.002076601,8.542524,6.793986E-5,483468.1,483468.1
2.571989E-7,14.53215,-2.62745E11,1531.902,1531.902,9.871118E-4,1.0,0.8817362,0.00198532,0.004310897,0.02042308,0.001885051,4.054993E-4,0.005062501,2.130792E-4,1.795363E-4,2.378295E-4,8.216638E-5,0.02225529,7.484416E-4,8.216368E-5,9.983301E-4,2.433244E-5,6.066326E-4,9.538101E-4,0.001167061,0.01528481,0.006664661,9.726109E-4,6.065962E-5,1.305135E-4,0.001562593,5.458097E-6,1.32524E-8,1.186993E-4,2.026272E-7,8.323499E-6,7.58086E-7,2.413064E-5,1.995261E-9,3.558015E-4,4.546194E-4,6.594062E-5,4.985341E-4,5.451273E-4,0.01378916,9.776668E-4,0.006963885,2.661512E-4,4.215306E-10,6.235873E-8,3.173514E-11,4.851468E-8,4.3423E-14,2.68344E-13,0.005444871,0.002022861,8.538576,6.792606E-5,483244.7,483244.7
2.666223E-7,14.5365,-2.36256E11,1531.378,1531.378,9.871118E-4,1.0,0.8811661,0.001939208,0.004501722,0.02038611,0.001992105,4.006039E-4,0.005197958,2.12306E-4,1.878058E-4,2.461626E-4,7.989328E-5,0.02250546,7.467045E-4,8.642913E-5,0.001026146,2.549956E-5,6.11218E-4,9.070245E-4,0.001111497,0.01541011,0.006753922,9.980915E-4,6.281744E-5,1.287353E-4,0.001588993,5.883825E-6,1.420176E-8,1.225009E-4,2.16921E-7,8.763988E-6,8.142295E-7,2.525788E-5,2.194091E-9,3.623651E-4,4.603753E-4,6.976842E-5,5.090288E-4,5.527274E-4,0.01364323,9.958858E-4,0.006952376,2.70242E-4,4.73014E-10,6.866875E-8,3.609808E-11,5.077057E-8,4.876801E-14,3.013017E-13,0.005369852,0.001948384,8.533101,6.790573E-5,482934.8,482934.8
2.743982E-7,14.54015,-2.166419E11,1530.985,1530.985,9.871118E-4,1.0,0.8807124,0.001903371,0.004658249,0.02034526,0.002080082,3.967559E-4,0.005307774,2.115645E-4,1.945604E-4,2.529087E-4,7.812854E-5,0.02270215,7.452652E-4,8.995955E-5,0.001048875,2.646133E-5,6.146922E-4,8.715199E-4,0.001069246,0.01550913,0.006825748,0.001018808,6.457319E-5,1.273148E-4,0.001610204,6.24448E-6,1.501393E-8,1.25593E-4,2.289843E-7,9.128616E-6,8.619335E-7,2.619374E-5,2.364748E-9,3.67473E-4,4.649309E-4,7.29433E-5,5.174224E-4,5.587135E-4,0.01352516,0.001010334,0.006943239,2.73466E-4,5.179829E-10,7.411848E-8,3.998763E-11,5.260938E-8,5.344438E-14,3.301538E-13,0.005309726,0.001889554,8.52877,6.788868E-5,482689.7,482689.7
2.908966E-7,14.54804,-1.80774E11,1530.255,1530.255,9.871118E-4,1.0,0.8797951,0.001833331,0.004987394,0.02023224,0.002265282,3.891231E-4,0.005535331,2.097627E-4,2.086871E-4,2.668471E-4,7.468602E-5,0.02309335,7.422344E-4,9.748139E-5,0.001096511,2.849828E-5,6.212507E-4,8.043002E-4,9.890431E-4,0.01570734,0.006973056,0.001061846,6.822594E-5,1.244405E-4,0.001653626,7.036908E-6,1.682569E-8,1.320285E-4,2.553733E-7,9.905561E-6,9.672418E-7,2.819585E-5,2.746166E-9,3.774703E-4,4.740571E-4,7.971695E-5,5.344964E-4,5.706311E-4,0.01328112,0.001039375,0.006924825,2.798948E-4,6.208808E-10,8.640587E-8,4.914848E-11,5.64409E-8,6.416414E-14,3.963556E-13,0.00518704,0.001771919,8.520081,6.785187E-5,482198.0,482198.0
3.118548E-7,14.55823,-1.44438E11,1529.497,1529.497,9.871118E-4,1.0,0.8787075,0.001754642,0.005399376,0.02004712,0.002496862,3.80365E-4,0.005814679,2.071935E-4,2.262433E-4,2.838543E-4,7.08334E-5,0.02354564,7.385073E-4,1.070973E-4,0.001156031,3.107965E-5,6.282303E-4,7.322717E-4,9.027773E-4,0.01593853,0.007151038,0.001114744,7.272879E-5,1.210558E-4,0.001705989,8.09512E-6,1.930711E-8,1.399793E-4,2.904354E-7,1.089883E-5,1.108994E-6,3.076993E-5,3.267774E-9,3.887082E-4,4.846832E-4,8.836907E-5,5.548836E-4,5.843902E-4,0.01298265,0.001073399,0.006903093,2.873449E-4,7.664129E-10,1.03429E-7,6.267838E-11,6.116827E-8,7.934945E-14,4.902882E-13,0.005039799,0.001635123,8.509899,6.780438E-5,481621.7,481621.7
3.202607E-7,14.56234,-1.322289E11,1529.237,1529.237,9.871118E-4,1.0,0.8782927,0.001725892,0.005562607,0.01996253,0.002588376,3.771156E-4,0.005923934,2.061177E-4,2.331675E-4,2.904669E-4,6.943116E-5,0.0237148,7.370699E-4,1.109733E-4,0.001179636,3.211341E-5,6.30669E-4,7.068952E-4,8.722989E-4,0.01602549,0.007219774,0.001135412,7.449316E-5,1.197783E-4,0.001726196,8.535255E-6,2.036096E-8,1.431036E-4,3.049781E-7,1.129918E-5,1.168343E-6,3.181154E-5,3.48843E-9,3.92808E-4,4.886665E-4,9.184687E-5,5.626896E-4,5.895178E-4,0.01286624,0.001086228,0.006894835,2.901329E-4,8.29495E-10,1.106991E-7,6.873657E-11,6.302013E-8,8.593351E-14,5.310705E-13,0.004983185,0.001583831,8.50605,6.778523E-5,481403.9,481403.9
3.269735E-7,14.56563,-1.233076E11,1529.045,1529.045,9.871118E-4,1.0,0.8779694,0.001703963,0.005692118,0.01989146,0.002660841,3.746191E-4,0.006010115,2.052506E-4,2.386509E-4,2.956653E-4,6.836408E-5,0.02384535,7.3595E-4,1.140766E-4,0.00119839,3.293841E-5,6.324859E-4,6.878851E-4,8.494357E-4,0.01609278,0.007273641,0.001151695,7.588554E-5,1.187894E-4,0.00174203,8.893043E-6,2.122726E-8,1.455738E-4,3.167878E-7,1.161971E-5,1.21676E-6,3.264697E-5,3.669292E-9,3.959294E-4,4.917403E-4,9.462524E-5,5.687819E-4,5.93464E-4,0.01277454,0.001096161,0.006888409,2.922842E-4,8.818257E-10,1.166857E-7,7.384592E-11,6.448094E-8,9.139414E-14,5.649188E-13,0.004938901,0.001544229,8.503063,6.776993E-5,481234.8,481234.8
3.363099E-7,14.5702,-1.120013E11,1528.799,1528.799,9.871118E-4,1.0,0.8775309,0.001674878,0.005870987,0.01978808,0.002760673,3.712834E-4,0.006128472,2.040417E-4,2.462113E-4,3.027771E-4,6.695228E-5,0.02402065,7.344371E-4,1.184045E-4,0.001224342,3.408517E-5,6.348347E-4,6.631345E-4,8.196272E-4,0.01618335,0.007347102,0.001174017,7.779806E-5,1.174583E-4,0.001763626,9.399817E-6,2.246924E-8,1.489745E-4,3.335011E-7,1.206671E-5,1.285603E-6,3.381407E-5,3.927651E-9,4.000586E-4,4.958638E-4,9.848908E-5,5.770562E-4,5.98744E-4,0.01264878,0.001109536,0.006879708,2.951716E-4,9.575109E-10,1.252778E-7,8.136442E-11,6.648624E-8,9.928767E-14,6.138859E-13,0.004878615,0.001491054,8.499028,6.774866E-5,481006.5,481006.5
