Time_Soln#19 (sec),Volume_Soln#19 (cm3),Volumetric_heat_production_rate_Soln#19 (erg/cm3-sec),Surface_temperature_Soln#19 (K),Temperature_Soln#19 (K),Mass_Soln#19 (g),Pressure_Soln#19 (atm),Mole_fraction_H2_Soln#19 (),Mole_fraction_H_Soln#19 (),Mole_fraction_CH4_Soln#19 (),Mole_fraction_CH3_Soln#19 (),Mole_fraction_C2H6_Soln#19 (),Mole_fraction_C2H5_Soln#19 (),Mole_fraction_C2H4_Soln#19 (),Mole_fraction_C2H3_Soln#19 (),Mole_fraction_C2H2_Soln#19 (),Mole_fraction_C3H8_Soln#19 (),Mole_fraction_NC3H7_Soln#19 (),Mole_fraction_C3H6_Soln#19 (),Mole_fraction_C3H5-A_Soln#19 (),Mole_fraction_C3H4-P_Soln#19 (),Mole_fraction_C3H4-A_Soln#19 (),Mole_fraction_C3H3_Soln#19 (),Mole_fraction_PC4H9_Soln#19 (),Mole_fraction_IC4H10_Soln#19 (),Mole_fraction_IC4H9_Soln#19 (),Mole_fraction_TC4H9_Soln#19 (),Mole_fraction_IC4H8_Soln#19 (),Mole_fraction_IC4H7_Soln#19 (),Mole_fraction_C4H8-1_Soln#19 (),Mole_fraction_C4H8-2_Soln#19 (),Mole_fraction_C4H71-3_Soln#19 (),Mole_fraction_C4H6_Soln#19 (),Mole_fraction_C4H4_Soln#19 (),Mole_fraction_C4H2_Soln#19 (),Mole_fraction_C6H6_Soln#19 (),Mole_fraction_FULVENE_Soln#19 (),Mole_fraction_C5H6_Soln#19 (),Mole_fraction_MCPTD_Soln#19 (),Mole_fraction_C10H8_Soln#19 (),Mole_fraction_NEOC5H12_Soln#19 (),Mole_fraction_NC5H10_Soln#19 (),Mole_fraction_B1M2_Soln#19 (),Mole_fraction_LC5H8_Soln#19 (),Mole_fraction_NC7H14_Soln#19 (),Mole_fraction_IC8H17_Soln#19 (),Mole_fraction_IC8H16_Soln#19 (),Mole_fraction_DIMEPTD_Soln#19 (),Mole_fraction_C7H8_Soln#19 (),Mole_fraction_C7H7_Soln#19 (),Mole_fraction_C6H5C2H_Soln#19 (),Mole_fraction_C12H8_Soln#19 (),Mole_fraction_C14H10_Soln#19 (),Mole_fraction_BIN1B_Soln#19 (),Mole_fraction_BIN1A_Soln#19 (),Mole_fraction_NC10H20_Soln#19 (),Mole_fraction_IC12H26_Soln#19 (),Molecular_weight_Soln#19 (g/mole),Mass_density_Soln#19 (g/cm3),Unburned_hydrocarbons_Soln#19 (ppm),Volatile_organic_compounds_Soln#19 (ppm)
5.921269E-8,14.30518,-3.271429E12,1667.672,1667.672,8.832053E-4,1.0,0.8721187,0.006675913,0.001390674,0.02363831,3.082529E-4,9.54281E-4,0.00411779,4.709131E-4,1.344187E-4,1.514903E-4,3.052872E-4,0.01974692,0.001572063,6.615051E-5,0.001328172,2.862594E-5,1.931555E-4,5.709051E-4,0.005681174,0.005740818,0.01494576,0.01037538,8.615197E-4,3.266572E-5,1.609378E-4,0.001909739,2.30702E-6,1.386529E-8,6.141829E-5,1.543922E-7,3.425039E-6,2.675045E-5,5.980208E-10,2.332076E-4,4.793091E-4,2.379742E-5,2.817952E-4,4.498376E-4,1.617524E-6,0.01160872,5.70534E-4,0.006951373,2.221112E-4,7.093066E-11,3.501926E-12,1.471523E-8,2.171142E-15,1.338557E-14,0.004847767,2.405305E-4,8.448837,6.174023E-5,478165.9,478165.9
6.163698E-8,14.30342,-3.070632E12,1665.824,1665.824,8.832053E-4,1.0,0.871331,0.006609455,0.001477145,0.02410928,3.351997E-4,9.441278E-4,0.004260871,4.842013E-4,1.448186E-4,1.588441E-4,2.985936E-4,0.02018562,0.001573945,7.112599E-5,0.001371212,3.060813E-5,1.851411E-4,5.846839E-4,0.005465052,0.00553354,0.01507536,0.01048685,8.756137E-4,3.42034E-5,1.596506E-4,0.001938274,2.53785E-6,1.496493E-8,6.443898E-5,1.689821E-7,3.698353E-6,2.807373E-5,6.881888E-10,2.436081E-4,4.836377E-4,2.561565E-5,2.910918E-4,4.571462E-4,1.540414E-6,0.01141201,5.86805E-4,0.006932808,2.296453E-4,8.474503E-11,4.110964E-12,1.591942E-8,2.58795E-15,1.588878E-14,0.004762399,2.238849E-4,8.440517,6.174783E-5,477695.0,477695.0
6.444132E-8,14.30181,-2.855771E12,1663.827,1663.827,8.832053E-4,1.0,0.8704631,0.006528943,0.001578643,0.02462443,3.676493E-4,9.318753E-4,0.004423639,4.986872E-4,1.571182E-4,1.672302E-4,2.910067E-4,0.02066978,0.001575345,7.699462E-5,0.001420029,3.293677E-5,1.764283E-4,5.996944E-4,0.005226002,0.005303138,0.01521736,0.01060931,8.915781E-4,3.597501E-5,1.58171E-4,0.001969821,2.818581E-6,1.627648E-8,6.792545E-5,1.865236E-7,4.022531E-6,2.96012E-5,8.029546E-10,2.553154E-4,4.883179E-4,2.777497E-5,3.015359E-4,4.651517E-4,1.459184E-6,0.01119314,6.048466E-4,0.006912121,2.381024E-4,1.029822E-10,4.903622E-12,1.735388E-8,3.139842E-15,1.918787E-14,0.004667475,2.065096E-4,8.431344,6.175477E-5,477175.8,477175.8
6.713448E-8,14.30067,-2.665342E12,1662.039,1662.039,8.832053E-4,1.0,0.8696702,0.00644869,0.001677484,0.02509052,4.000607E-4,9.197475E-4,0.004577229,5.117211E-4,1.691751E-4,1.751551E-4,2.838941E-4,0.02111241,0.00157603,8.273422E-5,0.001465993,3.520522E-5,1.685976E-4,6.132152E-4,0.005007106,0.005091136,0.01534627,0.01072091,9.066008E-4,3.766841E-5,1.567554E-4,0.001998758,3.10179E-6,1.757536E-8,7.126284E-5,2.040122E-7,4.34137E-6,3.10646E-5,9.240698E-10,2.662206E-4,4.925043E-4,2.990229E-5,3.112609E-4,4.724118E-4,1.388078E-6,0.0109911,6.214145E-4,0.006893012,2.459696E-4,1.229301E-10,5.759524E-12,1.877071E-8,3.745904E-15,2.279412E-14,0.004579928,1.914778E-4,8.42296,6.175973E-5,476701.4,476701.4
7.035978E-8,14.29975,-2.455741E12,1660.053,1660.053,8.832053E-4,1.0,0.8687691,0.006349718,0.001797461,0.02561351,4.404225E-4,9.04939E-4,0.004757723,5.262275E-4,1.83893E-4,1.844724E-4,2.75616E-4,0.02161534,0.001576151,8.972763E-5,0.001519933,3.795814E-5,1.59872E-4,6.283143E-4,0.00475816,0.004848862,0.01549171,0.01084745,9.242344E-4,3.96852E-5,1.550631E-4,0.002031808,3.458145E-6,1.918098E-8,7.52419E-5,2.257457E-7,4.732114E-6,3.281239E-5,1.083593E-9,2.788331E-4,4.971482E-4,3.251497E-5,3.225263E-4,4.805881E-4,1.310517E-6,0.01075889,6.403193E-4,0.006871057,2.550729E-4,1.501689E-10,6.914629E-12,2.051443E-8,4.577738E-15,2.772071E-14,0.004479419,1.753211E-4,8.41343,6.176367E-5,476162.0,476162.0
7.299029E-8,14.29935,-2.298262E12,1658.548,1658.548,8.832053E-4,1.0,0.8680705,0.00626732,0.001896491,0.02601301,4.745377E-4,8.927516E-4,0.004902211,5.371948E-4,1.960942E-4,1.919272E-4,2.690665E-4,0.02200483,0.001575787,9.551786E-5,0.001563092,4.022891E-5,1.532503E-4,6.397935E-4,0.004565322,0.004660353,0.01560362,0.01094539,9.383556E-4,4.13204E-5,1.536832E-4,0.002057572,3.762363E-6,2.053057E-8,7.847023E-5,2.440788E-7,5.057405E-6,3.423396E-5,1.225677E-9,2.887528E-4,5.006571E-4,3.46952E-5,3.314162E-4,4.868629E-4,1.252548E-6,0.01057682,6.550141E-4,0.006853864,2.622483E-4,1.752469E-10,7.968011E-12,2.197164E-8,5.347978E-15,3.226294E-14,0.004400714,1.634421E-4,8.406042,6.176542E-5,475743.8,475743.8
7.593428E-8,14.29922,-2.135E12,1656.977,1656.977,8.832053E-4,1.0,0.8673245,0.006173918,0.002008461,0.02643271,5.139357E-4,8.791034E-4,0.005061086,5.485805E-4,2.099315E-4,2.001134E-4,2.619573E-4,0.02241995,0.001574978,1.020801E-4,0.001610569,4.279374E-5,1.463321E-4,6.518002E-4,0.004359875,0.004458727,0.01572221,0.01104983,9.539081E-4,4.313958E-5,1.52138E-4,0.00208524,4.116974E-6,2.208344E-8,8.206272E-5,2.652128E-7,5.427903E-6,3.582076E-5,1.397735E-9,2.9946E-4,5.043069E-4,3.718457E-5,3.410586E-4,4.934913E-4,1.192558E-6,0.01038032,6.70723E-4,0.006835343,2.700226E-4,2.06529E-10,9.272404E-12,2.363685E-8,6.314593E-15,3.794136E-14,0.004315883,1.513547E-4,8.398154,6.176596E-5,475297.4,475297.4
7.87653E-8,14.2994,-1.989792E12,1655.571,1655.571,8.832053E-4,1.0,0.8666404,0.006083412,0.002117162,0.02681032,5.529793E-4,8.660549E-4,0.005211111,5.586762E-4,2.233939E-4,2.078274E-4,2.553434E-4,0.02279957,0.001573877,1.084634E-4,0.001655455,4.528029E-5,1.401378E-4,6.625547E-4,0.004172179,0.004273815,0.01583004,0.01114548,9.686347E-4,4.487764E-5,1.506508E-4,0.002110771,4.471753E-6,2.361886E-8,8.549483E-5,2.861216E-7,5.790074E-6,3.734259E-5,1.576414E-9,3.093624E-4,5.075575E-4,3.962459E-5,3.500356E-4,4.994948E-4,1.139152E-6,0.01019812,6.851268E-4,0.006818217,2.772522E-4,2.399628E-10,1.065829E-11,2.52696E-8,7.354634E-15,4.402851E-14,0.00423735,1.407924E-4,8.390925,6.176521E-5,474888.3,474888.3
8.507905E-8,14.3007,-1.702583E12,1652.767,1652.767,8.832053E-4,1.0,0.8652214,0.005881224,0.002362728,0.02756694,6.438593E-4,8.37553E-4,0.005536317,5.78351E-4,2.538521E-4,2.244709E-4,2.413769E-4,0.02358237,0.00157058,1.229171E-4,0.001753099,5.088237E-5,1.277876E-4,6.839661E-4,0.003786127,0.003891413,0.01605057,0.01134357,0.001000759,4.871201E-5,1.473311E-4,0.002164296,5.310043E-6,2.719194E-8,9.306098E-5,3.346885E-7,6.61615E-6,4.072264E-5,2.022528E-9,3.300648E-4,5.13968E-4,4.521506E-5,3.690637E-4,5.116791E-4,1.032812E-6,0.009813576,7.149241E-4,0.00678227,2.925507E-4,3.270573E-10,1.424671E-11,2.900865E-8,1.009568E-14,5.998458E-14,0.004072041,1.203977E-4,8.375949,6.175958E-5,474040.7,474040.7
9.088351E-8,14.30285,-1.476861E12,1650.544,1650.544,8.832053E-4,1.0,0.8640322,0.005697404,0.002591657,0.02816718,7.316224E-4,8.124316E-4,0.00582439,5.932442E-4,2.822269E-4,2.39096E-4,2.294719E-4,0.02423157,0.001566878,1.364186E-4,0.001840213,5.608289E-5,1.180017E-4,7.008264E-4,0.003467584,0.003573819,0.0162316,0.01150921,0.001029525,5.218385E-5,1.442821E-4,0.002209838,6.135711E-6,3.065877E-8,9.989946E-5,3.815149E-7,7.39471E-6,4.381419E-5,2.491676E-9,3.474462E-4,5.189402E-4,5.051575E-5,3.854234E-4,5.21553E-4,9.478905E-7,0.009483843,7.39703E-4,0.006751729,3.056769E-4,4.233161E-10,1.820119E-11,3.254628E-8,1.317402E-14,7.779423E-14,0.003930859,1.048016E-4,8.363431,6.175031E-5,473332.3,473332.3
9.422056E-8,14.30443,-1.361323E12,1649.402,1649.402,8.832053E-4,1.0,0.8633928,0.00559348,0.002724384,0.02847462,7.837201E-4,7.985639E-4,0.005985515,6.00541E-4,2.986406E-4,2.472174E-4,2.230184E-4,0.02457721,0.001564578,1.442539E-4,0.001889283,5.90875E-5,1.129676E-4,7.094243E-4,0.003298832,0.003404828,0.01632728,0.01159809,0.001045769,5.415601E-5,1.425346E-4,0.002234621,6.633231E-6,3.273144E-8,1.037768E-4,4.093064E-7,7.849322E-6,4.558526E-5,2.787282E-9,3.567445E-4,5.214388E-4,5.362469E-5,3.943696E-4,5.267105E-4,9.03696E-7,0.00930352,7.529068E-4,0.006735162,3.128457E-4,4.860405E-10,2.078097E-11,3.461571E-8,1.520507E-14,8.949787E-14,0.003853902,9.695382E-5,8.356718,6.174349E-5,472952.3,472952.3
9.75769E-8,14.30624,-1.254403E12,1648.342,1648.342,8.832053E-4,1.0,0.8627793,0.005490636,0.002858559,0.02875816,8.372205E-4,7.850776E-4,0.006144404,6.07018E-4,3.151917E-4,2.551798E-4,2.168045E-4,0.02490613,0.001562188,1.521785E-4,0.001937966,6.211686E-5,1.082935E-4,7.17336E-4,0.003138926,0.003244229,0.01641787,0.01168321,0.001061909,5.612167E-5,1.40784E-4,0.002258613,7.149862E-6,3.487519E-8,1.076353E-4,4.378606E-7,8.311061E-6,4.73623E-5,3.103745E-9,3.65601E-4,5.237076E-4,5.679227E-5,4.03048E-4,5.315456E-4,8.622191E-7,0.009128409,7.654705E-4,0.006719177,3.197944E-4,5.547492E-10,2.361424E-11,3.671903E-8,1.74509E-14,1.024051E-13,0.003779355,8.976695E-5,8.350292,6.173567E-5,472588.6,472588.6
1.028045E-7,14.30945,-1.104454E12,1646.854,1646.854,8.832053E-4,1.0,0.861878,0.00533437,0.003068665,0.02915214,9.225509E-4,7.650342E-4,0.006385809,6.155148E-4,3.410033E-4,2.671823E-4,2.076561E-4,0.02538382,0.001558389,1.645935E-4,0.002012576,6.684435E-5,1.0171E-4,7.283131E-4,0.002908107,0.003011619,0.0165486,0.01180791,0.001086681,5.914705E-5,1.380768E-4,0.002294274,7.985899E-6,3.833339E-8,1.135609E-4,4.834701E-7,9.038117E-6,5.012224E-5,3.63493E-9,3.784394E-4,5.267886E-4,6.179885E-5,4.159604E-4,5.38425E-4,8.028849E-7,0.008867219,7.836984E-4,0.006695541,3.301254E-4,6.732949E-10,2.852854E-11,4.003125E-8,2.137348E-14,1.248808E-13,0.003668527,7.979992E-5,8.340882,6.172182E-5,472056.1,472056.1
1.050578E-7,14.31096,-1.04546E12,1646.269,1646.269,8.832053E-4,1.0,0.8615083,0.005268632,0.003159578,0.02930521,9.600187E-4,7.567627E-4,0.006487669,6.186215E-4,3.521257E-4,2.722102E-4,2.039037E-4,0.02557759,0.001556742,1.699673E-4,0.002044317,6.888389E-5,9.910944E-5,7.325778E-4,0.002815034,0.00291756,0.01660134,0.01185889,0.001097228,6.043736E-5,1.369191E-4,0.002309052,8.3577E-6,3.98692E-8,1.160831E-4,5.035353E-7,9.354132E-6,5.130914E-5,3.878248E-9,3.836265E-4,5.279574E-4,6.398164E-5,4.213098E-4,5.411616E-4,7.79096E-7,0.008758691,7.910805E-4,0.006685797,3.344033E-4,7.2881E-10,3.084338E-11,4.147017E-8,2.322976E-14,1.354924E-13,0.003622612,7.591188E-5,8.337035,6.171529E-5,471838.3,471838.3
1.083476E-7,14.3133,-9.648592E11,1645.469,1645.469,8.832053E-4,1.0,0.8609874,0.005174529,0.003292618,0.02951177,0.001015397,7.450853E-4,0.006634102,6.226006E-4,3.683458E-4,2.793985E-4,1.986226E-4,0.02584825,0.001554343,1.77833E-4,0.002090248,7.18621E-5,9.554465E-5,7.383391E-4,0.00268564,0.002786549,0.01667471,0.01193054,0.001112493,6.230626E-5,1.352409E-4,0.002330033,8.912546E-6,4.21609E-8,1.197309E-4,5.332493E-7,9.818034E-6,5.303929E-5,4.248975E-9,3.908382E-4,5.295024E-4,6.71926E-5,4.288975E-4,5.449261E-4,7.461158E-7,0.008604341,8.013742E-4,0.006672023,3.404698E-4,8.147231E-10,3.444481E-11,4.358073E-8,2.612517E-14,1.520186E-13,0.003557455,7.0627E-5,8.331628,6.170522E-5,471532.3,471532.3
1.117726E-7,14.31587,-8.873841E11,1644.702,1644.702,8.832053E-4,1.0,0.8604673,0.005079018,0.003431443,0.02970663,0.001073835,7.334278E-4,0.006783766,6.260855E-4,3.851953E-4,2.866953E-4,1.93364E-4,0.02611545,0.001551866,1.860432E-4,0.002137583,7.496196E-5,9.21029E-5,7.437884E-4,0.002558679,0.002657722,0.01674679,0.0120018,0.001128224,6.423302E-5,1.335107E-4,0.002351171,9.504991E-6,4.460964E-8,1.234847E-4,5.646931E-7,1.030388E-5,5.483734E-5,4.65438E-9,3.979056E-4,5.309177E-4,7.056321E-5,4.365275E-4,5.485696E-4,7.138259E-7,0.008448549,8.115092E-4,0.006658222,3.465696E-4,9.10369E-10,3.848334E-11,4.578795E-8,2.93792E-14,1.705603E-13,0.003491866,6.55741E-5,8.326248,6.169414E-5,471227.8,471227.8
1.151812E-7,14.31856,-8.162462E11,1644.0,1644.0,8.832053E-4,1.0,0.8599707,0.004986535,0.00356985,0.02988138,0.001132712,7.223242E-4,0.006929992,6.289359E-4,4.019123E-4,2.937741E-4,1.883624E-4,0.0263675,0.001549433,1.942317E-4,0.00218424,7.80449E-5,8.892645E-5,7.486968E-4,0.002439702,0.002536748,0.01681446,0.01206952,0.001143721,6.613129E-5,1.318082E-4,0.00237154,1.010919E-5,4.711094E-8,1.271763E-4,5.964809E-7,1.079001E-5,5.662374E-5,5.077417E-9,4.045097E-4,5.321417E-4,7.394274E-5,4.438606E-4,5.519331E-4,6.835965E-7,0.008298184,8.210378E-4,0.006645004,3.524323E-4,1.011907E-9,4.280602E-11,4.799215E-8,3.286677E-14,1.904023E-13,0.003428737,6.095506E-5,8.32113,6.168256E-5,470938.2,470938.2
1.179012E-7,14.32079,-7.634066E11,1643.48,1643.48,8.832053E-4,1.0,0.8595884,0.004914608,0.003680433,0.03000791,0.001180161,7.138123E-4,0.007044802,6.307997E-4,4.152072E-4,2.992962E-4,1.845299E-4,0.02655929,0.001547519,2.007765E-4,0.002221175,8.050288E-5,8.655476E-5,7.52271E-4,0.002349732,0.00244511,0.01686572,0.0121214,0.001155978,6.763233E-5,1.304648E-4,0.002387345,1.060153E-5,4.915343E-8,1.300907E-4,6.221894E-7,1.117962E-5,5.804728E-5,5.42892E-9,4.094841E-4,5.329932E-4,7.66557E-5,4.495339E-4,5.544399E-4,6.607369E-7,0.008181364,8.282624E-4,0.006634804,3.56969E-4,1.097519E-9,4.648E-11,4.975494E-8,3.583226E-14,2.072535E-13,0.003379812,5.75352E-5,8.317204,6.167296E-5,470716.0,470716.0
1.25404E-7,14.32725,-6.337517E11,1642.214,1642.214,8.832053E-4,1.0,0.8585931,0.004724953,0.003985808,0.03030245,0.001312885,6.918757E-4,0.00735327,6.342433E-4,4.516249E-4,3.139733E-4,1.746428E-4,0.02704884,0.001542398,2.18865E-4,0.00232183,8.726884E-5,8.067627E-5,7.607071E-4,0.002122608,0.002213168,0.0169956,0.01225522,0.001189303,7.170919E-5,1.268361E-4,0.002429039,1.20049E-5,5.500409E-8,1.37987E-4,6.94602E-7,1.226102E-5,6.196552E-5,6.46183E-9,4.219208E-4,5.348076E-4,8.420141E-5,4.644118E-4,5.606016E-4,6.029242E-7,0.007872666,8.465673E-4,0.006608154,3.688746E-4,1.354958E-9,5.76947E-11,5.462561E-8,4.487585E-14,2.585537E-13,0.003251055,4.917443E-5,8.307045,6.164514E-5,470141.0,470141.0
1.286991E-7,14.33022,-5.834779E11,1641.728,1641.728,8.832053E-4,1.0,0.8581809,0.00464572,0.004119981,0.0304086,0.001371901,6.829241E-4,0.007485119,6.350496E-4,4.674841E-4,3.201743E-4,1.705981E-4,0.02724698,0.001540227,2.268215E-4,0.002365527,9.023258E-5,7.836737E-5,7.638157E-4,0.002031844,0.002120239,0.01704774,0.01230997,0.001203721,7.347029E-5,1.252811E-4,0.002446537,1.264161E-5,5.767555E-8,1.4139E-4,7.270717E-7,1.273868E-5,6.368281E-5,6.944511E-9,4.268207E-4,5.353737E-4,8.753944E-5,4.706093E-4,5.629847E-4,5.797374E-7,0.007742933,8.539049E-4,0.006597087,3.738394E-4,1.477964E-9,6.314293E-11,5.676476E-8,4.925844E-14,2.833777E-13,0.003197177,4.594079E-5,8.302868,6.163238E-5,469904.6,469904.6
1.342865E-7,14.33539,-5.063409E11,1640.99,1640.99,8.832053E-4,1.0,0.8575134,0.004516975,0.004347404,0.0305595,0.001472779,6.686371E-4,0.007703931,6.355604E-4,4.941638E-4,3.303678E-4,1.641222E-4,0.02756167,0.001536661,2.403243E-4,0.002439001,9.524551E-5,7.478064E-5,7.683528E-4,0.001889258,0.001973976,0.01713,0.01239763,0.001227873,7.641559E-5,1.22702E-4,0.002475175,1.374857E-5,6.234985E-8,1.470719E-4,7.830161E-7,1.355186E-5,6.659025E-5,7.80282E-9,4.344013E-4,5.360384E-4,9.32252E-5,4.806821E-4,5.666153E-4,5.431566E-7,0.00753044,8.654485E-4,0.006579131,3.81919E-4,1.700475E-9,7.314751E-11,6.038612E-8,5.727806E-14,3.287591E-13,0.003109235,4.098283E-5,8.296144,6.161014E-5,469524.1,469524.1
1.394335E-7,14.34029,-4.433381E11,1640.398,1640.398,8.832053E-4,1.0,0.8569303,0.004404503,0.004556676,0.03066892,0.001566427,6.56409E-4,0.007900472,6.351876E-4,5.184882E-4,3.394189E-4,1.585536E-4,0.02782979,0.001533503,2.527718E-4,0.002506067,9.984859E-5,7.180001E-5,7.717967E-4,0.00176947,0.001850838,0.01719948,0.01247296,0.001249799,7.90835E-5,1.203933E-4,0.002500492,1.479779E-5,6.681883E-8,1.522103E-4,8.355053E-7,1.430414E-5,6.926392E-5,8.637217E-9,4.40625E-4,5.363445E-4,9.848459E-5,4.895049E-4,5.695371E-4,5.122286E-7,0.007342472,8.751511E-4,0.006563423,3.890094E-4,1.920998E-9,8.325169E-11,6.371073E-8,6.533323E-14,3.743014E-13,0.003031761,3.693235E-5,8.290316,6.15891E-5,469194.2,469194.2
1.425498E-7,14.3433,-4.085472E11,1640.076,1640.076,8.832053E-4,1.0,0.8565908,0.004339192,0.004683222,0.03072257,0.001623387,6.494126E-4,0.008017244,6.346155E-4,5.33092E-4,3.447492E-4,1.553545E-4,0.02798279,0.001531648,2.603113E-4,0.002546415,1.026285E-4,7.012893E-5,7.735731E-4,0.001701889,0.001781261,0.01723886,0.0125162,0.001262926,8.067784E-5,1.190277E-4,0.002515359,1.54464E-5,6.960165E-8,1.552781E-4,8.677168E-7,1.476095E-5,7.08807E-5,9.162499E-9,4.440618E-4,5.363966E-4,1.016761E-4,4.94647E-4,5.711235E-4,4.946801E-7,0.007232057,8.806211E-4,0.006554272,3.931488E-4,2.061766E-9,8.979943E-11,6.571639E-8,7.052672E-14,4.036493E-13,0.002986392,3.469352E-5,8.286944,6.157614E-5,469003.4,469003.4
1.483717E-7,14.34903,-3.49608E11,1639.54,1639.54,8.832053E-4,1.0,0.8559818,0.004222639,0.004919213,0.03079961,0.001730181,6.371085E-4,0.008231132,6.329343E-4,5.601161E-4,3.544207E-4,1.497023E-4,0.02825125,0.001528294,2.744011E-4,0.002621327,1.078074E-4,6.72463E-5,7.763307E-4,0.001584795,0.001660532,0.01730743,0.01259246,0.001287152,8.361432E-5,1.165428E-4,0.002542267,1.668433E-5,7.495819E-8,1.609245E-4,9.287414E-7,1.56168E-5,7.389721E-5,1.018379E-8,4.498569E-4,5.362426E-4,1.076474E-4,5.038734E-4,5.737449E-4,4.640681E-7,0.007032202,8.900777E-4,0.006537848,4.005921E-4,2.339387E-9,1.029341E-10,6.944509E-8,8.087779E-14,4.621202E-13,0.002904538,3.089424E-5,8.280937,6.155159E-5,468663.4,468663.4
1.557288E-7,14.35638,-2.850629E11,1638.974,1638.974,8.832053E-4,1.0,0.8552547,0.00408512,0.005216455,0.03085813,0.001865558,6.228725E-4,0.008493923,6.298373E-4,5.937712E-4,3.661403E-4,1.431158E-4,0.02856108,0.001524247,2.922127E-4,0.002715224,1.143253E-4,6.399291E-5,7.788885E-4,0.00145228,0.001523626,0.01738562,0.0126809,0.001317219,8.724748E-5,1.135278E-4,0.002574776,1.829596E-5,8.202533E-8,1.679078E-4,1.007393E-6,1.670248E-5,7.770194E-5,1.154752E-8,4.56104E-4,5.356143E-4,1.151984E-4,5.148723E-4,5.76471E-4,4.290389E-7,0.006790788,9.007155E-4,0.006518239,4.094975E-4,2.717416E-9,1.212843E-10,7.411634E-8,9.518377E-14,5.429071E-13,0.002806114,2.671912E-5,8.273839,6.152007E-5,468261.7,468261.7
1.595392E-7,14.36022,-2.55452E11,1638.724,1638.724,8.832053E-4,1.0,0.854895,0.004017981,0.005369907,0.03087322,0.001935745,6.160247E-4,0.008626939,6.278755E-4,6.109822E-4,3.720038E-4,1.399283E-4,0.02870983,0.001522228,3.014409E-4,0.00276356,1.1769E-4,6.245647E-5,7.798546E-4,0.00138976,0.001458932,0.01742276,0.01272345,0.001332552,8.909557E-5,1.120211E-4,0.002591008,1.915078E-5,8.581849E-8,1.714609E-4,1.048787E-6,1.726649E-5,7.966942E-5,1.228537E-8,4.589054E-4,5.351129E-4,1.191069E-4,5.202993E-4,5.776467E-4,4.123404E-7,0.0066703,9.056941E-4,0.006508542,4.139068E-4,2.92511E-9,1.315899E-10,7.651537E-8,1.031378E-13,5.878218E-13,0.002757174,2.47967E-5,8.27036,6.150359E-5,468064.8,468064.8
1.655034E-7,14.36628,-2.136844E11,1638.384,1638.384,8.832053E-4,1.0,0.8543529,0.003918202,0.005609321,0.03087828,0.002045553,6.059601E-4,0.008831159,6.243998E-4,6.376187E-4,3.80916E-4,1.352198E-4,0.02892811,0.001519163,3.158901E-4,0.002838857,1.229422E-4,6.022875E-5,7.809342E-4,0.001299439,0.001365352,0.01747673,0.01278586,0.001356226,9.194273E-5,1.097374E-4,0.002615645,2.051546E-5,9.194038E-8,1.769387E-4,1.114461E-6,1.815152E-5,8.274463E-5,1.348267E-8,4.62745E-4,5.34105E-4,1.252152E-4,5.284496E-4,5.791897E-4,3.879862E-7,0.006487516,9.128156E-4,0.006493938,4.20551E-4,3.26643E-9,1.488634E-10,8.02395E-8,1.163414E-13,6.623868E-13,0.00268316,2.207522E-5,8.265158,6.147766E-5,467770.4,467770.4
1.686346E-7,14.36947,-1.93784E11,1638.229,1638.229,8.832053E-4,1.0,0.8540778,0.003868303,0.00573461,0.03087262,0.00210313,6.009729E-4,0.008936518,6.22405E-4,6.514555E-4,3.854714E-4,1.328762E-4,0.02903609,0.001517596,3.234789E-4,0.002878228,1.256929E-4,5.913738E-5,7.813087E-4,0.001255424,0.001319698,0.01750316,0.01281666,0.001368495,9.341552E-5,1.085745E-4,0.002628224,2.124469E-5,9.524563E-8,1.797752E-4,1.149367E-6,1.861723E-5,8.435696E-5,1.413172E-8,4.645112E-4,5.334729E-4,1.284155E-4,5.32569E-4,5.798632E-4,3.760068E-7,0.006394252,9.162455E-4,0.006486533,4.239205E-4,3.453527E-9,1.585068E-10,8.21787E-8,1.236438E-13,7.036337E-13,0.002645498,2.077384E-5,8.262539,6.1464E-5,467622.2,467622.2
1.732817E-7,14.37422,-1.665665E11,1638.025,1638.025,8.832053E-4,1.0,0.8536807,0.003797255,0.00592001,0.03085462,0.00218843,5.939192E-4,0.009090639,6.192628E-4,6.718057E-4,3.92083E-4,1.295498E-4,0.02918858,0.00151532,3.347462E-4,0.002936474,1.297677E-4,5.760679E-5,7.816437E-4,0.001194073,0.001256005,0.01754017,0.01285999,0.001386501,9.557378E-5,1.068934E-4,0.002646467,2.234279E-5,1.002682E-7,1.839369E-4,1.201706E-6,1.930975E-5,8.674703E-5,1.51206E-8,4.668373E-4,5.324118E-4,1.331541E-4,5.384912E-4,5.807006E-4,3.591717E-7,0.006259082,9.209674E-4,0.006475853,4.287795E-4,3.741197E-9,1.735709E-10,8.50354E-8,1.349545E-13,7.675363E-13,0.002591037,1.898824E-5,8.258781,6.144369E-5,467409.5,467409.5
