Time_Soln#11 (sec),Volume_Soln#11 (cm3),Volumetric_heat_production_rate_Soln#11 (erg/cm3-sec),Surface_temperature_Soln#11 (K),Temperature_Soln#11 (K),Mass_Soln#11 (g),Pressure_Soln#11 (atm),Mole_fraction_H2_Soln#11 (),Mole_fraction_H_Soln#11 (),Mole_fraction_CH4_Soln#11 (),Mole_fraction_CH3_Soln#11 (),Mole_fraction_C2H6_Soln#11 (),Mole_fraction_C2H5_Soln#11 (),Mole_fraction_C2H4_Soln#11 (),Mole_fraction_C2H2_Soln#11 (),Mole_fraction_C3H8_Soln#11 (),Mole_fraction_C3H6_Soln#11 (),Mole_fraction_C3H5-A_Soln#11 (),Mole_fraction_C3H4-P_Soln#11 (),Mole_fraction_C3H4-A_Soln#11 (),Mole_fraction_C3H3_Soln#11 (),Mole_fraction_NC4H10_Soln#11 (),Mole_fraction_IC4H10_Soln#11 (),Mole_fraction_IC4H9_Soln#11 (),Mole_fraction_TC4H9_Soln#11 (),Mole_fraction_IC4H8_Soln#11 (),Mole_fraction_IC4H7_Soln#11 (),Mole_fraction_C4H8-1_Soln#11 (),Mole_fraction_C4H8-2_Soln#11 (),Mole_fraction_C4H71-3_Soln#11 (),Mole_fraction_C4H6_Soln#11 (),Mole_fraction_C4H4_Soln#11 (),Mole_fraction_C4H2_Soln#11 (),Mole_fraction_C6H6_Soln#11 (),Mole_fraction_FULVENE_Soln#11 (),Mole_fraction_C5H6_Soln#11 (),Mole_fraction_C5H5_Soln#11 (),Mole_fraction_MCPTD_Soln#11 (),Mole_fraction_C10H8_Soln#11 (),Mole_fraction_NEOC5H12_Soln#11 (),Mole_fraction_NC5H10_Soln#11 (),Mole_fraction_B1M2_Soln#11 (),Mole_fraction_B1M3_Soln#11 (),Mole_fraction_LC5H8_Soln#11 (),Mole_fraction_NC6H12_Soln#11 (),Mole_fraction_NC7H14_Soln#11 (),Mole_fraction_IC8H16_Soln#11 (),Mole_fraction_DIMEPTD_Soln#11 (),Mole_fraction_C7H8_Soln#11 (),Mole_fraction_C7H7_Soln#11 (),Mole_fraction_C6H5C2H_Soln#11 (),Mole_fraction_C6H5C2H3_Soln#11 (),Mole_fraction_C6H5C2H5_Soln#11 (),Mole_fraction_INDENE_Soln#11 (),Mole_fraction_C10H10_Soln#11 (),Mole_fraction_NC10H20_Soln#11 (),Mole_fraction_IC12H26_Soln#11 (),Molecular_weight_Soln#11 (g/mole),Mass_density_Soln#11 (g/cm3),Unburned_hydrocarbons_Soln#11 (ppm),Volatile_organic_compounds_Soln#11 (ppm)
3.383368E-7,14.75524,-4.358804E11,1437.959,1437.959,0.001118727,1.0,0.9221708,8.41073E-4,0.001189899,0.007877439,3.365623E-4,2.266103E-4,0.001352096,1.221509E-5,5.073816E-5,0.008075566,2.933507E-4,5.98183E-6,2.181807E-4,1.473384E-6,1.211594E-5,1.732858E-4,6.494112E-4,9.495121E-4,0.006185753,0.001767003,3.045736E-4,1.240668E-5,1.181469E-4,4.612842E-4,2.212601E-7,4.320442E-10,3.352573E-5,4.5906E-9,7.848853E-7,3.030659E-8,1.713207E-6,3.328162E-11,6.518339E-5,1.636497E-4,6.718819E-6,6.441815E-6,1.856436E-4,3.074715E-5,2.266046E-4,0.01806638,3.512109E-4,0.007583462,9.426772E-5,2.553267E-12,2.253813E-9,1.24464E-6,1.670351E-9,1.599755E-10,0.008714999,0.01102729,8.946278,7.581893E-5,506318.8,506318.8
3.461674E-7,14.75382,-4.23053E11,1437.281,1437.281,0.001118727,1.0,0.921838,8.368655E-4,0.001237405,0.007962683,3.555454E-4,2.265931E-4,0.001387664,1.284645E-5,5.299905E-5,0.008215544,2.945602E-4,6.310763E-6,2.240537E-4,1.551369E-6,1.259847E-5,1.766026E-4,6.380763E-4,9.343685E-4,0.006278954,0.001792963,3.126082E-4,1.286763E-5,1.183111E-4,4.719151E-4,2.38183E-7,4.533549E-10,3.451816E-5,4.91886E-9,8.284595E-7,3.222409E-8,1.785908E-6,3.637946E-11,6.73328E-5,1.669201E-4,7.092697E-6,6.740124E-6,1.904723E-4,3.115727E-5,2.317771E-4,0.01803379,3.60325E-4,0.007577428,9.635461E-5,2.875268E-12,2.467898E-9,1.331355E-6,1.792766E-9,1.773055E-10,0.008681519,0.0109532,8.942914,7.582622E-5,506128.4,506128.4
3.533071E-7,14.75261,-4.117746E11,1436.679,1436.679,0.001118727,1.0,0.9215398,8.329594E-4,0.001281045,0.0080368,3.732095E-4,2.265071E-4,0.001419941,1.343085E-5,5.507769E-5,0.00834091,2.955521E-4,6.616613E-6,2.293766E-4,1.623741E-6,1.303992E-5,1.795661E-4,6.280293E-4,9.209163E-4,0.006362618,0.001816326,3.199375E-4,1.328973E-5,1.184366E-4,4.815133E-4,2.542494E-7,4.731458E-10,3.542119E-5,5.229063E-9,8.689847E-7,3.402525E-8,1.852917E-6,3.936262E-11,6.928047E-5,1.698715E-4,7.441152E-6,7.015053E-6,1.948388E-4,3.152525E-5,2.364391E-4,0.01800425,3.685638E-4,0.007572017,9.822518E-5,3.19358E-12,2.674511E-9,1.413037E-6,1.908379E-9,1.942183E-10,0.008651336,0.01088683,8.939904,7.583244E-5,505958.1,505958.1
3.617467E-7,14.75128,-3.989368E11,1435.989,1435.989,0.001118727,1.0,0.9211935,8.282754E-4,0.001333004,0.008120122,3.945117E-4,2.263265E-4,0.001457906,1.413188E-5,5.755415E-5,0.008486402,2.96596E-4,6.985272E-6,2.356293E-4,1.710798E-6,1.356322E-5,1.829964E-4,6.165015E-4,9.054472E-4,0.006459947,0.001843578,3.286032E-4,1.379071E-5,1.18557E-4,4.927435E-4,2.740289E-7,4.969866E-10,3.648625E-5,5.609188E-9,9.178429E-7,3.621904E-8,1.932988E-6,4.308816E-11,7.156696E-5,1.733233E-4,7.862161E-6,7.343419E-6,1.999559E-4,3.195314E-5,2.418839E-4,0.01796953,3.782153E-4,0.007565727,1.003972E-4,3.601727E-12,2.933151E-9,1.512778E-6,2.049929E-9,2.156286E-10,0.008616074,0.01080976,8.936414,7.583928E-5,505760.5,505760.5
3.720909E-7,14.74979,-3.839028E11,1435.171,1435.171,0.001118727,1.0,0.920778,8.224629E-4,0.001397204,0.008216132,4.212212E-4,2.259995E-4,0.001504154,1.500542E-5,6.061531E-5,0.008660865,2.976968E-4,7.447403E-6,2.432349E-4,1.819665E-6,1.420624E-5,1.870965E-4,6.028772E-4,8.87118E-4,0.006577,0.001876457,3.392233E-4,1.440747E-5,1.186663E-4,5.063392E-4,2.994476E-7,5.268778E-10,3.778794E-5,6.095064E-9,9.791047E-7,3.900335E-8,2.032365E-6,4.795616E-11,7.434486E-5,1.774998E-4,8.391369E-6,7.75053E-6,2.061623E-4,3.246748E-5,2.484608E-4,0.01792727,3.899158E-4,0.007558171,1.030024E-4,4.151659E-12,3.272114E-9,1.639689E-6,2.230617E-9,2.440561E-10,0.008573456,0.01071729,8.932232,7.584695E-5,505523.9,505523.9
3.82037E-7,14.74849,-3.701364E11,1434.414,1434.414,0.001118727,1.0,0.9203872,8.168274E-4,0.001459418,0.00830242,4.474905E-4,2.255884E-4,0.001548325,1.58591E-5,6.358208E-5,0.008824786,2.985848E-4,7.902001E-6,2.504876E-4,1.926483E-6,1.482558E-5,1.90935E-4,5.902834E-4,8.701301E-4,0.006687326,0.001907554,3.49429E-4,1.5003E-5,1.187353E-4,5.192403E-4,3.251049E-7,5.563187E-10,3.903552E-5,6.582819E-9,1.039384E-6,4.177808E-8,2.129145E-6,5.295424E-11,7.698927E-5,1.814605E-4,8.913415E-6,8.146337E-6,2.120625E-4,3.295203E-5,2.546865E-4,0.01788696,4.010335E-4,0.007551059,1.054497E-4,4.734303E-12,3.62128E-9,1.766439E-6,2.411682E-9,2.737323E-10,0.008533084,0.01063034,8.928306,7.585363E-5,505301.7,505301.7
4.020773E-7,14.74625,-3.443224E11,1432.969,1432.969,0.001118727,1.0,0.9196247,8.054249E-4,0.001586049,0.008459345,5.020541E-4,2.24516E-4,0.001636428,1.76165E-5,6.961758E-5,0.009144221,2.999158E-4,8.847319E-6,2.649223E-4,2.147771E-6,1.60744E-5,1.983739E-4,5.663573E-4,8.377359E-4,0.006903326,0.001968743,3.699571E-4,1.620919E-5,1.187786E-4,5.447344E-4,3.80461E-7,6.17787E-10,4.153669E-5,7.627144E-9,1.164782E-6,4.765759E-8,2.327639E-6,6.400023E-11,8.223394E-5,1.892799E-4,1.000321E-5,8.955258E-6,2.237524E-4,3.390008E-5,2.669438E-4,0.01780665,4.230428E-4,0.007537168,1.102131E-4,6.080707E-12,4.396936E-9,2.035594E-6,2.798095E-9,3.409103E-10,0.008453488,0.01046063,8.920665,7.586514E-5,504869.2,504869.2
4.256156E-7,14.74422,-3.170019E11,1431.398,1431.398,0.001118727,1.0,0.9187682,7.921055E-4,0.001736608,0.008617078,5.686607E-4,2.229277E-4,0.001738378,1.973651E-5,7.678051E-5,0.009502173,3.00803E-4,1.000505E-5,2.815761E-4,2.417322E-6,1.753836E-5,2.066407E-4,5.405732E-4,8.026488E-4,0.007147006,0.002038272,3.939711E-4,1.76343E-5,1.186912E-4,5.738533E-4,4.517643E-7,6.938077E-10,4.445212E-5,8.958846E-9,1.318442E-6,5.504954E-8,2.566392E-6,7.86942E-11,8.82452E-5,1.981976E-4,1.134453E-5,9.921484E-6,2.371508E-4,3.496874E-5,2.80867E-4,0.01771389,4.482377E-4,0.007521553,1.155334E-4,7.981924E-12,5.436794E-9,2.374398E-6,3.288003E-9,4.332547E-10,0.008362845,0.01026998,8.912116,7.587562E-5,504385.4,504385.4
4.41681E-7,14.74316,-3.000336E11,1430.397,1430.397,0.001118727,1.0,0.918206,7.831372E-4,0.001840277,0.008709757,6.155024E-4,2.216911E-4,0.001807018,2.121311E-5,8.17E-5,0.009736611,3.010552E-4,1.082288E-5,2.927604E-4,2.606814E-6,1.853319E-5,2.120128E-4,5.243033E-4,7.804125E-4,0.007307566,0.002084378,4.102772E-4,1.861073E-5,1.185608E-4,5.93236E-4,5.043455E-7,7.481928E-10,4.642778E-5,9.932883E-9,1.427041E-6,6.039144E-8,2.732609E-6,8.982454E-11,9.22529E-5,2.041247E-4,1.229572E-5,1.058881E-5,2.460954E-4,3.567242E-5,2.900877E-4,0.01765153,4.650375E-4,0.007511301,1.190024E-4,9.495358E-12,6.230193E-9,2.619089E-6,3.644148E-9,5.051812E-10,0.008302654,0.0101448,8.906524,7.588108E-5,504068.9,504068.9
4.493696E-7,14.74274,-2.923555E11,1429.937,1429.937,0.001118727,1.0,0.9179429,7.788924E-4,0.001890104,0.008750149,6.382754E-4,2.210654E-4,0.001839601,2.192724E-5,8.406006E-5,0.009846157,3.010882E-4,1.122181E-5,2.980618E-4,2.698982E-6,1.900755E-5,2.145112E-4,5.16872E-4,7.702312E-4,0.007382855,0.002106079,4.18052E-4,1.90788E-5,1.18481E-4,6.023763E-4,5.306314E-7,7.749677E-10,4.736919E-5,1.041763E-8,1.48003E-6,6.303171E-8,2.813046E-6,9.547339E-11,9.414337E-5,2.069169E-4,1.276063E-5,1.090998E-5,2.503202E-4,3.600226E-5,2.944223E-4,0.01762195,4.729668E-4,0.007506504,1.20618E-4,1.028527E-11,6.634642E-9,2.739897E-6,3.820679E-9,5.422719E-10,0.008274307,0.01008622,8.903913,7.588325E-5,503921.1,503921.1
4.576651E-7,14.74234,-2.843756E11,1429.453,1429.453,0.001118727,1.0,0.9176633,7.743509E-4,0.001944001,0.008790995,6.630864E-4,2.203698E-4,0.001874564,2.27027E-5,8.660923E-5,0.009962502,3.01066E-4,1.165756E-5,3.037453E-4,2.799459E-6,1.951787E-5,2.171562E-4,5.091006E-4,7.595669E-4,0.007463004,0.002129238,4.264175E-4,1.958428E-5,1.183836E-4,6.121415E-4,5.59809E-7,8.044176E-10,4.838193E-5,1.095416E-8,1.53792E-6,6.59408E-8,2.900459E-6,1.018058E-10,9.616297E-5,2.09898E-4,1.326906E-5,1.125761E-5,2.548386E-4,3.63533E-5,2.990436E-4,0.01759022,4.814428E-4,0.007501405,1.223296E-4,1.118718E-11,7.089411E-9,2.872865E-6,4.015509E-9,5.842914E-10,0.008244046,0.01002394,8.901141,7.588529E-5,503764.3,503764.3
4.716547E-7,14.74181,-2.715981E11,1428.668,1428.668,0.001118727,1.0,0.9172012,7.6679E-4,0.002035166,0.008853759,7.054518E-4,2.191567E-4,0.001933077,2.402113E-5,9.091195E-5,0.01015452,3.009048E-4,1.240453E-5,3.13245E-4,2.971234E-6,2.037456E-5,2.215021E-4,4.965492E-4,7.423061E-4,0.007595705,0.002167713,4.40466E-4,2.043748E-5,1.181953E-4,6.28387E-4,6.109326E-7,8.554407E-10,5.008276E-5,1.189068E-8,1.637182E-6,7.09874E-8,3.049301E-6,1.130501E-10,9.952154E-5,2.148525E-4,1.414193E-5,1.184606E-5,2.623661E-4,3.693432E-5,3.067091E-4,0.01753716,4.955532E-4,0.007492981,1.251437E-4,1.282896E-11,7.900378E-9,3.103108E-6,4.354167E-9,6.599817E-10,0.008193756,0.009920991,8.89657,7.588804E-5,503505.5,503505.5
4.869247E-7,14.7414,-2.585637E11,1427.849,1427.849,0.001118727,1.0,0.9167096,7.586857E-4,0.002134998,0.008914035,7.523784E-4,2.17788E-4,0.001996314,2.547399E-5,9.560952E-5,0.01035841,3.005717E-4,1.323663E-5,3.234954E-4,3.161913E-6,2.130342E-5,2.260894E-4,4.835986E-4,7.244477E-4,0.007737182,0.002208913,4.557086E-4,2.136947E-5,1.179594E-4,6.458099E-4,6.694831E-7,9.131568E-10,5.192922E-5,1.295827E-8,1.747796E-6,7.669544E-8,3.213748E-6,1.261449E-10,1.0312E-4,2.201585E-4,1.511594E-5,1.249083E-5,2.704533E-4,3.75535E-5,3.148978E-4,0.01747985,5.106979E-4,0.007484024,1.281153E-4,1.480142E-11,8.850123E-9,3.36275E-6,4.738025E-9,7.497411E-10,0.008139893,0.009811473,8.891719,7.589012E-5,503231.0,503231.0
5.01811E-7,14.74117,-2.467084E11,1427.089,1427.089,0.001118727,1.0,0.9162427,7.509417E-4,0.002232568,0.008965098,7.987366E-4,2.164219E-4,0.002057337,2.690247E-5,1.001853E-4,0.01055173,3.001104E-4,1.406402E-5,3.333712E-4,3.35082E-6,2.220195E-5,2.304127E-4,4.71678E-4,7.079653E-4,0.007871878,0.002248311,4.704678E-4,2.227826E-5,1.177031E-4,6.624929E-4,7.293252E-7,9.71553E-10,5.37192E-5,1.404459E-8,1.857821E-6,8.245854E-8,3.375981E-6,1.39751E-10,1.065606E-4,2.252314E-4,1.60858E-5,1.312112E-5,2.782103E-4,3.814274E-5,3.227068E-4,0.0174246,5.252093E-4,0.007475521,1.309152E-4,1.691464E-11,9.842656E-9,3.623915E-6,5.126223E-9,8.446935E-10,0.008088381,0.009707425,8.887124,7.58913E-5,502970.9,502970.9
5.511291E-7,14.74142,-2.126602E11,1424.804,1424.804,0.001118727,1.0,0.9147739,7.264081E-4,0.002556679,0.009086952,9.557083E-4,2.117996E-4,0.00225528,3.170144E-5,1.152678E-4,0.01115754,2.978562E-4,1.691071E-5,3.653053E-4,3.995752E-6,2.512312E-5,2.437892E-4,4.365525E-4,6.591429E-4,0.008297387,0.002373886,5.185766E-4,2.528544E-5,1.167145E-4,7.157643E-4,9.468741E-7,1.181196E-9,5.957962E-5,1.796149E-8,2.236649E-6,1.029138E-7,3.926053E-6,1.908692E-10,1.174952E-4,2.413715E-4,1.942883E-5,1.521306E-5,3.03059E-4,4.000238E-5,3.474235E-4,0.01724559,5.715895E-4,0.00744882,1.395563E-4,2.535736E-11,1.361793E-8,4.541441E-6,6.506543E-9,1.214595E-9,0.007924269,0.009380099,8.872742,7.589003E-5,502157.0,502157.0
5.666041E-7,14.74177,-2.034226E11,1424.152,1424.152,0.001118727,1.0,0.9143354,7.190602E-4,0.002658415,0.009112099,0.001005778,2.103488E-4,0.002316102,3.322332E-5,1.19963E-4,0.01133764,2.969803E-4,1.783505E-5,3.750882E-4,4.203549E-6,2.602051E-5,2.477143E-4,4.267486E-4,6.454455E-4,0.008424867,0.002411838,5.33401E-4,2.622646E-5,1.163715E-4,7.318822E-4,1.021208E-6,1.252506E-9,6.139676E-5,1.929063E-8,2.359744E-6,1.097545E-7,4.102403E-6,2.088651E-10,1.207834E-4,2.462351E-4,2.051518E-5,1.58684E-5,3.105991E-4,4.055896E-5,3.548334E-4,0.01719065,5.856292E-4,0.007440869,1.420802E-4,2.849617E-11,1.496251E-8,4.844617E-6,6.968311E-9,1.349108E-9,0.007874718,0.009282426,8.868472,7.58882E-5,501915.3,501915.3
5.833802E-7,14.74229,-1.940861E11,1423.478,1423.478,0.001118727,1.0,0.9138712,7.112759E-4,0.002768612,0.009133241,0.001060367,2.087878E-4,0.002381373,3.487949E-5,1.250269E-4,0.01152799,2.95968E-4,1.885267E-5,3.855715E-4,4.431432E-6,2.698234E-5,2.518365E-4,4.166948E-4,6.313659E-4,0.008560074,0.002452257,5.493162E-4,2.724453E-5,1.159868E-4,7.490518E-4,1.105036E-6,1.333018E-9,6.335518E-5,2.07851E-8,2.49531E-6,1.17393E-7,4.295478E-6,2.294495E-10,1.242736E-4,2.514047E-4,2.171105E-5,1.65772E-5,3.186413E-4,4.114897E-5,3.6269E-4,0.01713172,6.005849E-4,0.00743246,1.447222E-4,3.218064E-11,1.650929E-8,5.180828E-6,7.48371E-9,1.505349E-9,0.007821981,0.009179024,8.863962,7.588557E-5,501660.1,501660.1
5.985416E-7,14.74285,-1.862082E11,1422.894,1422.894,0.001118727,1.0,0.913461,7.043979E-4,0.002868067,0.009147304,0.001109918,2.073922E-4,0.002439779,3.638092E-5,1.295777E-4,0.01169585,2.950091E-4,1.978568E-5,3.949395E-4,4.639569E-6,2.784151E-5,2.554491E-4,4.080848E-4,6.19281E-4,0.008679712,0.002488164,5.635567E-4,2.816244E-5,1.156297E-4,7.643062E-4,1.183681E-6,1.408767E-9,6.511493E-5,2.218343E-8,2.619649E-6,1.244929E-7,4.471611E-6,2.490246E-10,1.273626E-4,2.559873E-4,2.280714E-5,1.721585E-5,3.257946E-4,4.167078E-5,3.696379E-4,0.01707902,6.138709E-4,0.007425041,1.470292E-4,3.577149E-11,1.79883E-8,5.49108E-6,7.962427E-9,1.656104E-9,0.007775168,0.009087693,8.859986,7.588264E-5,501435.1,501435.1
6.194045E-7,14.74379,-1.761645E11,1422.129,1422.129,0.001118727,1.0,0.9129102,6.951678E-4,0.003004636,0.009159508,0.001178345,2.055009E-4,0.00251927,3.84527E-5,1.357962E-4,0.01192075,2.936392E-4,2.108934E-5,4.076702E-4,4.929129E-6,2.90078E-5,2.602552E-4,3.969166E-4,6.035671E-4,0.008840564,0.002536651,5.829253E-4,2.94217E-5,1.151268E-4,7.84904E-4,1.296351E-6,1.517847E-9,6.752082E-5,2.418135E-8,2.793451E-6,1.345643E-7,4.716439E-6,2.774878E-10,1.315145E-4,2.621587E-4,2.433763E-5,1.809091E-5,3.354646E-4,4.237192E-5,3.789695E-4,0.01700732,6.318055E-4,0.007415096,1.500838E-4,4.11338E-11,2.015182E-8,5.927372E-6,8.640723E-9,1.87878E-9,0.007712014,0.008965137,8.854662,7.587785E-5,501133.7,501133.8
6.331681E-7,14.74449,-1.700062E11,1421.646,1421.646,0.001118727,1.0,0.9125551,6.892221E-4,0.003094507,0.009163376,0.001223587,2.042745E-4,0.002571165,3.982234E-5,1.39869E-4,0.01206541,2.927126E-4,2.196148E-5,4.159694E-4,5.12203E-6,2.976689E-5,2.63326E-4,3.899492E-4,5.937414E-4,0.008944378,0.002568074,5.955556E-4,3.024974E-5,1.147892E-4,7.982502E-4,1.373504E-6,1.593027E-9,6.909818E-5,2.554627E-8,2.909768E-6,1.413987E-7,4.879474E-6,2.972499E-10,1.341921E-4,2.661467E-4,2.536062E-5,1.866541E-5,3.417366E-4,4.282418E-5,3.849843E-4,0.01696054,6.434211E-4,0.007408697,1.520256E-4,4.494949E-11,2.166235E-8,6.220847E-6,9.100384E-9,2.035629E-9,0.007671129,0.008886186,8.851239,7.587424E-5,500940.0,500940.0
6.893342E-7,14.74793,-1.481624E11,1419.84,1419.84,0.001118727,1.0,0.9111678,6.660381E-4,0.003458864,0.009150175,0.00140832,1.994667E-4,0.002778688,4.54249E-5,1.562267E-4,0.01262838,2.888582E-4,2.561084E-5,4.490685E-4,5.922433E-6,3.277951E-5,2.751205E-4,3.643406E-4,5.574734E-4,0.009350741,0.002692036,6.458778E-4,3.360315E-5,1.133812E-4,8.508616E-4,1.710878E-6,1.927664E-9,7.545647E-5,3.149203E-8,3.396849E-6,1.707947E-7,5.556354E-6,3.859988E-10,1.446419E-4,2.817786E-4,2.96306E-5,2.09824E-5,3.665E-4,4.459244E-5,4.084446E-4,0.01677362,6.891497E-4,0.007383788,1.593977E-4,6.290529E-11,2.851758E-8,7.459476E-6,1.107047E-8,2.759323E-9,0.007510222,0.008578202,8.837925,7.58565E-5,500186.5,500186.5
6.996908E-7,14.74866,-1.446436E11,1419.533,1419.533,0.001118727,1.0,0.910922,6.619405E-4,0.003525557,0.009143305,0.001442308,1.986168E-4,0.002816233,4.64591E-5,1.591943E-4,0.01272771,2.88148E-4,2.629859E-5,4.550421E-4,6.072072E-6,3.331996E-5,2.771754E-4,3.600586E-4,5.513846E-4,0.009422822,0.002714184,6.549402E-4,3.421651E-5,1.131183E-4,8.602529E-4,1.777002E-6,1.994541E-9,7.661526E-5,3.265398E-8,3.488709E-6,1.764756E-7,5.683101E-6,4.038094E-10,1.464881E-4,2.845529E-4,3.0433E-5,2.140418E-5,3.709257E-4,4.490574E-5,4.125885E-4,0.01673983,6.972987E-4,0.007379392,1.606659E-4,6.665614E-11,2.990569E-8,7.694414E-6,1.144972E-8,2.907935E-9,0.007481543,0.008523747,8.835577,7.585277E-5,500053.6,500053.6
7.222457E-7,14.75032,-1.374561E11,1418.888,1418.888,0.001118727,1.0,0.9103967,6.531937E-4,0.003670203,0.009124267,0.001516147,1.968061E-4,0.002897256,4.871148E-5,1.656022E-4,0.01293961,2.86615E-4,2.781118E-5,4.67918E-4,6.399864E-6,3.448073E-5,2.815322E-4,3.511473E-4,5.3869E-4,0.009576938,0.002761703,6.744423E-4,3.554644E-5,1.125442E-4,8.803899E-4,1.925168E-6,2.146089E-9,7.912449E-5,3.525464E-8,3.690813E-6,1.891231E-7,5.961112E-6,4.441799E-10,1.504259E-4,2.904837E-4,3.219481E-5,2.231621E-5,3.804192E-4,4.557525E-5,4.21427E-4,0.01666693,7.147536E-4,0.007370016,1.633366E-4,7.532325E-11,3.306521E-8,8.21236E-6,1.229219E-8,3.248453E-9,0.007420097,0.008407494,8.830568,7.584423E-5,499770.2,499770.2
7.34059E-7,14.75123,-1.339334E11,1418.563,1418.563,0.001118727,1.0,0.9101268,6.487054E-4,0.003745618,0.009112248,0.001554697,1.958795E-4,0.002939295,4.989094E-5,1.68928E-4,0.01304826,2.858221E-4,2.861115E-5,4.745908E-4,6.572503E-6,3.507988E-5,2.83752E-4,3.466912E-4,5.323301E-4,0.009656149,0.002786211,6.845293E-4,3.623967E-5,1.122431E-4,8.907694E-4,2.005015E-6,2.228759E-9,8.04309E-5,3.665471E-8,3.79774E-6,1.958958E-7,6.107768E-6,4.66191E-10,1.524442E-4,2.93531E-4,3.312487E-5,2.27902E-5,3.853144E-4,4.591916E-5,4.259574E-4,0.01662913,7.237399E-4,0.007365209,1.646872E-4,8.014033E-11,3.47949E-8,8.486862E-6,1.274225E-8,3.436108E-9,0.007388449,0.008347835,8.828,7.583955E-5,499624.8,499624.8
7.489419E-7,14.75241,-1.297137E11,1418.165,1418.165,0.001118727,1.0,0.9097916,6.431378E-4,0.003840275,0.009095284,0.001603122,1.947332E-4,0.002991878,5.137639E-5,1.730881E-4,0.01318298,2.848354E-4,2.962618E-5,4.8293E-4,6.790847E-6,3.582616E-5,2.86491E-4,3.412687E-4,5.2458E-4,0.009754527,0.002816731,6.971138E-4,3.710969E-5,1.118635E-4,9.036878E-4,2.107772E-6,2.336203E-9,8.206921E-5,3.845528E-8,3.933452E-6,2.045715E-7,6.293517E-6,4.9477E-10,1.549449E-4,2.973141E-4,3.430317E-5,2.338363E-5,3.91408E-4,4.63461E-5,4.315715E-4,0.01658185,7.34913E-4,0.00735925,1.663439E-4,8.648572E-11,3.704745E-8,8.835622E-6,1.331762E-8,3.681705E-9,0.007349084,0.008273828,8.824817,7.583348E-5,499444.6,499444.6
7.63624E-7,14.75361,-1.257771E11,1417.784,1417.784,0.001118727,1.0,0.9094661,6.377381E-4,0.003933253,0.00907668,0.001650714,1.936252E-4,0.00304334,5.284107E-5,1.771587E-4,0.01331356,2.838775E-4,3.063518E-5,4.910835E-4,7.007109E-6,3.655297E-5,2.891315E-4,3.361188E-4,5.172081E-4,0.009850057,0.002846453,7.093926E-4,3.796417E-5,1.114893E-4,9.162612E-4,2.211512E-6,2.445917E-9,8.367713E-5,4.027191E-8,4.068401E-6,2.132867E-7,6.477823E-6,5.239063E-10,1.573665E-4,3.009856E-4,3.547242E-5,2.396481E-5,3.973399E-4,4.676048E-5,4.370087E-4,0.0165356,7.457746E-4,0.007353475,1.679299E-4,9.305722E-11,3.935125E-8,9.182734E-6,1.389432E-8,3.934245E-9,0.007310797,0.008202055,8.82173,7.58273E-5,499270.0,499270.0
8.306637E-7,14.75946,-1.10252E11,1416.182,1416.182,0.001118727,1.0,0.9080401,6.141602E-4,0.004352437,0.008972169,0.001865297,1.888379E-4,0.003273382,5.951519E-5,1.953232E-4,0.013883,2.797356E-4,3.532991E-5,5.27442E-4,8.003341E-6,3.975605E-5,3.004798E-4,3.147856E-4,4.865501E-4,0.01026849,0.002977634,7.637885E-4,4.181575E-5,1.09789E-4,9.716566E-4,2.714133E-6,2.995452E-9,9.091694E-5,4.90639E-8,4.696864E-6,2.549973E-7,7.331862E-6,6.688353E-10,1.678847E-4,3.170308E-4,4.088447E-5,2.656313E-5,4.234753E-4,4.857321E-5,4.606388E-4,0.01632902,7.934488E-4,0.007328308,1.746132E-4,1.271206E-10,5.090022E-8,1.080082E-5,1.663586E-8,5.218239E-9,0.007142429,0.007888735,8.808269,7.579726E-5,498508.1,498508.1
8.417688E-7,14.76048,-1.080184E11,1415.936,1415.936,0.001118727,1.0,0.9078127,6.104141E-4,0.004420986,0.008952256,0.001900347,1.880855E-4,0.003310736,6.061804E-5,1.98265E-4,0.01397337,2.790904E-4,3.612029E-5,5.333328E-4,8.16947E-6,4.026866E-5,3.022557E-4,3.115568E-4,4.818926E-4,0.01033516,0.002998684,7.725397E-4,4.244552E-5,1.095094E-4,9.805299E-4,2.801873E-6,3.094473E-9,9.210026E-5,5.059791E-8,4.80276E-6,2.622041E-7,7.475197E-6,6.947404E-10,1.695457E-4,3.1958E-4,4.179088E-5,2.698446E-5,4.276604E-4,4.886168E-5,4.643729E-4,0.0162955,8.010543E-4,0.007324317,1.756378E-4,1.334291E-10,5.297742E-8,1.107341E-5,1.710641E-8,5.452025E-9,0.00711551,0.007838973,8.806132,7.579204E-5,498387.2,498387.2
