Time_Soln#4 (sec),Volume_Soln#4 (cm3),Volumetric_heat_production_rate_Soln#4 (erg/cm3-sec),Surface_temperature_Soln#4 (K),Temperature_Soln#4 (K),Mass_Soln#4 (g),Pressure_Soln#4 (atm),Mole_fraction_H2_Soln#4 (),Mole_fraction_H_Soln#4 (),Mole_fraction_CH4_Soln#4 (),Mole_fraction_CH3_Soln#4 (),Mole_fraction_C2H6_Soln#4 (),Mole_fraction_C2H5_Soln#4 (),Mole_fraction_C2H4_Soln#4 (),Mole_fraction_C2H2_Soln#4 (),Mole_fraction_C3H8_Soln#4 (),Mole_fraction_C3H6_Soln#4 (),Mole_fraction_C3H5-A_Soln#4 (),Mole_fraction_C3H4-P_Soln#4 (),Mole_fraction_C3H4-A_Soln#4 (),Mole_fraction_NC4H10_Soln#4 (),Mole_fraction_IC4H10_Soln#4 (),Mole_fraction_TC4H9_Soln#4 (),Mole_fraction_IC4H8_Soln#4 (),Mole_fraction_IC4H7_Soln#4 (),Mole_fraction_C4H8-1_Soln#4 (),Mole_fraction_C4H8-2_Soln#4 (),Mole_fraction_C4H71-3_Soln#4 (),Mole_fraction_C4H6_Soln#4 (),Mole_fraction_C4H4_Soln#4 (),Mole_fraction_C6H6_Soln#4 (),Mole_fraction_FULVENE_Soln#4 (),Mole_fraction_C5H6_Soln#4 (),Mole_fraction_MCPTD_Soln#4 (),Mole_fraction_NEOC5H12_Soln#4 (),Mole_fraction_NC5H10_Soln#4 (),Mole_fraction_B1M2_Soln#4 (),Mole_fraction_B1M3_Soln#4 (),Mole_fraction_B2M2_Soln#4 (),Mole_fraction_LC5H8_Soln#4 (),Mole_fraction_DIALLYL_Soln#4 (),Mole_fraction_CYC6H8_Soln#4 (),Mole_fraction_CYC6H10_Soln#4 (),Mole_fraction_NC6H12_Soln#4 (),Mole_fraction_NC7H14_Soln#4 (),Mole_fraction_IC8H16_Soln#4 (),Mole_fraction_DIMEPTD_Soln#4 (),Mole_fraction_C7H8_Soln#4 (),Mole_fraction_C7H7_Soln#4 (),Mole_fraction_STILB_Soln#4 (),Mole_fraction_C6H5C2H3_Soln#4 (),Mole_fraction_C6H5C2H5_Soln#4 (),Mole_fraction_XYLENE_Soln#4 (),Mole_fraction_C6H5C2H4C6H5_Soln#4 (),Mole_fraction_NPBENZ_Soln#4 (),Mole_fraction_NC10H20_Soln#4 (),Mole_fraction_IC12H26_Soln#4 (),Molecular_weight_Soln#4 (g/mole),Mass_density_Soln#4 (g/cm3),Unburned_hydrocarbons_Soln#4 (ppm),Volatile_organic_compounds_Soln#4 (ppm)
5.129992E-6,14.99301,-1.424586E9,1148.896,1148.896,0.001459209,1.0,0.9447874,4.425645E-6,7.034122E-5,1.110957E-4,5.45832E-6,8.872322E-6,4.203412E-5,1.174283E-8,7.993413E-7,1.563132E-4,9.298769E-6,6.871663E-9,6.138212E-6,1.732994E-7,2.182004E-6,1.557391E-5,1.58422E-4,3.681875E-5,8.890564E-6,1.132051E-7,8.951069E-6,8.178524E-6,9.754507E-11,1.36728E-6,3.110203E-13,8.64194E-10,7.672539E-10,1.63151E-7,5.088043E-6,2.110618E-8,8.439495E-8,4.016262E-10,6.627575E-6,3.599629E-8,4.38168E-11,1.759643E-11,7.796788E-7,9.028565E-6,0.01914695,1.216337E-5,0.007915509,3.034066E-6,2.50167E-14,8.694958E-13,2.248443E-8,5.651513E-9,7.503748E-11,3.777224E-9,0.01038067,0.01707171,9.175418,9.732559E-5,519287.1,519287.1
5.301911E-6,14.9928,-1.426458E9,1148.855,1148.855,0.001459209,1.0,0.9447662,4.53113E-6,7.520311E-5,1.142781E-4,5.897609E-6,9.129312E-6,4.449374E-5,1.297633E-8,8.740559E-7,1.634166E-4,9.646834E-6,7.718E-9,6.518192E-6,1.883635E-7,2.276583E-6,1.565801E-5,1.655537E-4,3.818218E-5,9.418281E-6,1.230713E-7,9.315797E-6,8.706203E-6,1.130309E-10,1.450712E-6,3.726015E-13,9.750739E-10,8.422817E-10,1.753681E-7,5.368447E-6,2.336349E-8,9.376638E-8,4.47672E-10,7.03867E-6,4.018389E-8,4.920856E-11,1.976975E-11,8.120818E-7,9.57307E-6,0.01914369,1.291477E-5,0.007915067,3.215191E-6,3.129258E-14,1.041647E-12,2.531029E-8,6.058864E-9,8.676814E-11,4.272153E-9,0.01037784,0.01706776,9.175217,9.732691E-5,519275.7,519275.7
5.419771E-6,14.99266,-1.427562E9,1148.827,1148.827,0.001459209,1.0,0.9447515,4.602067E-6,7.861431E-5,1.164201E-4,6.209117E-6,9.302158E-6,4.621173E-5,1.386907E-8,9.275452E-7,1.683301E-4,9.883802E-6,8.338664E-9,6.783897E-6,1.991055E-7,2.341865E-6,1.571448E-5,1.704942E-4,3.912018E-5,9.78879E-6,1.301361E-7,9.566588E-6,9.07622E-6,1.246667E-10,1.509039E-6,4.20277E-13,1.056604E-9,8.962718E-10,1.839789E-7,5.564182E-6,2.499636E-8,1.005625E-7,4.81189E-10,7.326133E-6,4.323216E-8,5.317987E-11,2.136619E-11,8.344759E-7,9.953503E-6,0.01914142,1.34401E-5,0.007914759,3.341479E-6,3.632372E-14,1.174769E-12,2.738522E-8,6.345614E-9,9.558983E-11,4.63643E-9,0.01037587,0.01706503,9.175079,9.732781E-5,519267.9,519267.9
5.583791E-6,14.99248,-1.428866E9,1148.788,1148.788,0.001459209,1.0,0.9447308,4.69891E-6,8.346568E-5,1.193474E-4,6.65664E-6,9.538136E-6,4.864488E-5,1.517708E-8,1.005079E-6,1.752259E-4,1.021109E-5,9.259499E-9,7.160602E-6,2.146189E-7,2.433307E-6,1.579147E-5,1.77438E-4,4.042984E-5,1.031622E-5,1.403709E-7,9.916464E-6,9.602241E-6,1.423342E-10,1.591715E-6,4.94789E-13,1.177864E-9,9.749459E-10,1.962782E-7,5.841267E-6,2.738731E-8,1.105367E-7,5.305625E-10,7.733682E-6,4.77211E-8,5.909985E-11,2.373909E-11,8.658799E-7,1.049244E-5,0.01913822,1.418479E-5,0.007914325,3.520009E-6,4.44557E-14,1.382568E-12,3.046704E-8,6.754736E-9,1.089981E-10,5.178641E-9,0.0103731,0.0170612,9.174884,9.732904E-5,519256.8,519256.8
5.861574E-6,14.99216,-1.430482E9,1148.722,1148.722,0.001459209,1.0,0.9446954,4.857992E-6,9.195126E-5,1.241635E-4,7.451425E-6,9.925655E-6,5.287497E-5,1.75712E-8,1.14461E-6,1.870545E-4,1.075803E-5,1.097703E-8,7.816491E-6,2.423865E-7,2.589702E-6,1.591767E-5,1.893739E-4,4.265875E-5,1.12406E-5,1.587952E-7,1.051079E-5,1.052198E-5,1.764612E-10,1.735629E-6,6.452317E-13,1.404867E-9,1.11777E-9,2.179333E-7,6.322727E-6,3.17586E-8,1.288322E-7,6.216633E-10,8.443263E-6,5.599392E-8,7.023368E-11,2.817961E-11,9.196811E-7,1.14297E-5,0.01913271,1.548108E-5,0.007913574,3.829433E-6,6.173853E-14,1.801259E-12,3.622374E-8,7.473898E-9,1.349471E-10,6.194539E-9,0.01036828,0.01705465,9.17455,9.733108E-5,519237.9,519237.9
5.982606E-6,14.99203,-1.430968E9,1148.694,1148.694,0.001459209,1.0,0.9446797,4.925383E-6,9.575148E-5,1.262067E-4,7.812053E-6,1.008974E-5,5.475985E-5,1.868636E-8,1.208629E-6,1.922655E-4,1.099319E-5,1.178991E-8,8.109102E-6,2.550695E-7,2.658431E-6,1.597103E-5,1.946417E-4,4.363396E-5,1.165549E-5,1.672711E-7,1.077024E-5,1.093383E-5,1.930979E-10,1.799823E-6,7.213729E-13,1.512632E-9,1.183833E-9,2.276868E-7,6.537189E-6,3.379239E-8,1.373666E-7,6.643855E-10,8.759823E-6,5.98671E-8,7.554535E-11,3.028808E-11,9.433569E-7,1.184741E-5,0.01913028,1.605926E-5,0.007913242,3.966905E-6,7.086761E-14,2.012771E-12,3.895136E-8,7.797389E-9,1.476211E-10,6.677037E-9,0.01036614,0.01705177,9.174402,9.733196E-5,519229.6,519229.6
6.164572E-6,14.99182,-1.431448E9,1148.65,1148.65,0.001459209,1.0,0.944656,5.024503E-6,1.015801E-4,1.292156E-4,8.370536E-6,1.033097E-5,5.764027E-5,2.044782E-8,1.308576E-6,2.001635E-4,1.134281E-5,1.308923E-8,8.556655E-6,2.748062E-7,2.762416E-6,1.604941E-5,2.026366E-4,4.510456E-5,1.229304E-5,1.805027E-7,1.116068E-5,1.156556E-5,2.20285E-10,1.898E-6,8.493943E-13,1.685269E-9,1.287648E-9,2.427098E-7,6.864885E-6,3.700179E-8,1.508585E-7,7.322054E-10,9.243998E-6,6.600491E-8,8.40924E-11,3.366759E-11,9.792129E-7,1.248585E-5,0.01912657,1.694347E-5,0.007912735,4.176492E-6,8.672577E-14,2.36787E-12,4.331434E-8,8.295201E-9,1.683662E-10,7.450087E-9,0.01036288,0.0170474,9.174179,9.733326E-5,519217.0,519217.0
6.277245E-6,14.9917,-1.431612E9,1148.624,1148.624,0.001459209,1.0,0.9446412,5.084579E-6,1.052569E-4,1.310412E-4,8.726039E-6,1.047707E-5,5.945123E-5,2.159028E-8,1.372674E-6,2.050912E-4,1.155683E-5,1.394132E-8,8.838256E-6,2.87426E-7,2.827188E-6,1.609685E-5,2.076309E-4,4.601769E-5,1.269604E-5,1.890089E-7,1.140255E-5,1.196413E-5,2.384861E-10,1.959769E-6,9.374131E-13,1.798718E-9,1.354658E-9,2.522244E-7,7.0709E-6,3.908135E-8,1.596146E-7,7.763974E-10,9.548637E-6,6.999638E-8,8.973529E-11,3.589013E-11,1.001567E-6,1.288727E-5,0.01912425,1.749972E-5,0.007912418,4.307949E-6,9.796385E-14,2.611664E-12,4.61773E-8,8.61023E-9,1.822775E-10,7.958089E-9,0.01036084,0.01704469,9.17404,9.733405E-5,519209.1,519209.1
6.45159E-6,14.99152,-1.431658E9,1148.582,1148.582,0.001459209,1.0,0.9446181,5.175572E-6,1.110465E-4,1.338098E-4,9.290669E-6,1.069822E-5,6.229396E-5,2.343802E-8,1.475193E-6,2.127714E-4,1.188405E-5,1.533403E-8,9.280617E-6,3.075544E-7,2.927986E-6,1.61686E-5,2.15424E-4,4.743431E-5,1.333195E-5,2.02629E-7,1.177685E-5,1.25919E-5,2.688307E-10,2.056799E-6,1.087986E-12,1.984508E-9,1.462544E-9,2.672637E-7,7.394299E-6,4.244126E-8,1.737815E-7,8.481858E-10,1.002718E-5,7.646536E-8,9.902272E-11,3.953352E-11,1.036382E-6,1.351745E-5,0.01912063,1.83734E-5,0.007911922,4.513808E-6,1.177631E-13,3.028132E-12,5.085898E-8,9.107833E-9,2.055099E-10,8.789876E-9,0.01035763,0.01704046,9.173824,9.733527E-5,519196.8,519196.8
6.810794E-6,14.99114,-1.431039E9,1148.497,1148.497,0.001459209,1.0,0.9445699,5.355682E-6,1.233445E-4,1.393019E-4,1.050843E-5,1.113529E-5,6.830009E-5,2.7556E-8,1.699006E-6,2.287974E-4,1.25424E-5,1.84966E-8,1.021637E-5,3.512874E-7,3.137764E-6,1.631021E-5,2.31719E-4,5.036608E-5,1.468845E-5,2.325121E-7,1.254733E-5,1.392634E-5,3.402196E-10,2.262055E-6,1.45905E-12,2.407845E-9,1.701072E-9,2.994269E-7,8.07771E-6,4.991481E-8,2.053631E-7,1.009434E-9,1.103944E-5,9.092087E-8,1.204016E-10,4.785579E-11,1.108935E-6,1.484895E-5,0.01911303,2.022102E-5,0.007910879,4.946727E-6,1.692143E-13,4.051778E-12,6.14973E-8,1.017082E-8,2.603516E-10,1.068389E-8,0.01035088,0.01703165,9.173372,9.733771E-5,519171.3,519171.3
6.927123E-6,14.99102,-1.430644E9,1148.469,1148.469,0.001459209,1.0,0.9445541,5.411894E-6,1.274309E-4,1.410199E-4,1.091832E-5,1.127152E-5,7.028698E-5,2.898176E-8,1.775103E-6,2.340441E-4,1.275079E-5,1.960885E-8,1.052623E-5,3.660983E-7,3.206291E-6,1.63543E-5,2.37063E-4,5.131907E-5,1.514099E-5,2.427179E-7,1.279644E-5,1.43701E-5,3.660795E-10,2.330028E-6,1.598739E-12,2.557151E-9,1.78311E-9,3.101763E-7,8.303858E-6,5.249779E-8,2.162958E-7,1.065628E-9,1.137462E-5,9.593224E-8,1.280141E-10,5.079869E-11,1.132661E-6,1.528941E-5,0.01911054,2.083268E-5,0.007910536,5.089324E-6,1.894441E-13,4.436301E-12,6.524021E-8,1.05258E-8,2.802781E-10,1.13513E-8,0.01034866,0.01702877,9.173224,9.733849E-5,519162.9,519162.9
7.027055E-6,14.99092,-1.43023E9,1148.445,1148.445,0.001459209,1.0,0.9445405,5.459368E-6,1.309811E-4,1.424721E-4,1.127647E-5,1.138648E-5,7.200976E-5,3.024355E-8,1.841884E-6,2.385727E-4,1.292783E-5,2.060013E-8,1.079501E-5,3.79074E-7,3.265386E-6,1.639147E-5,2.416792E-4,5.213904E-5,1.553486E-5,2.516864E-7,1.30102E-5,1.47558E-5,3.894361E-10,2.388993E-6,1.727136E-12,2.690385E-9,1.855502E-9,3.195391E-7,8.499984E-6,5.478182E-8,2.259692E-7,1.115507E-9,1.166537E-5,1.003682E-7,1.348392E-10,5.342849E-11,1.15313E-6,1.567133E-5,0.01910838,2.13632E-5,0.007910239,5.212715E-6,2.084134E-13,4.789389E-12,6.857636E-8,1.083488E-8,2.98302E-10,1.194656E-8,0.01034673,0.01702629,9.173096,9.733915E-5,519155.7,519155.7
7.890369E-6,14.99008,-1.424236E9,1148.241,1148.241,0.001459209,1.0,0.9444202,5.839185E-6,1.630814E-4,1.541418E-4,1.459237E-5,1.230285E-5,8.746666E-5,4.259604E-8,2.471292E-6,2.784667E-4,1.437829E-5,3.059878E-8,1.321041E-5,5.005307E-7,3.784029E-6,1.668693E-5,2.824721E-4,5.926644E-5,1.912753E-5,3.372629E-7,1.484296E-5,1.825163E-5,6.39083E-10,2.919085E-6,3.210043E-12,4.041463E-9,2.55572E-9,4.051114E-7,1.02616E-5,7.705575E-8,3.204694E-7,1.609941E-9,1.427796E-5,1.436946E-7,2.056913E-10,8.03062E-11,1.333058E-6,1.909696E-5,0.01908922,2.612828E-5,0.007907602,6.309173E-6,4.482508E-13,8.849969E-12,1.022239E-7,1.365731E-8,4.923082E-10,1.796317E-8,0.01032952,0.01700449,9.171974,9.734459E-5,519092.2,519092.2
8.028477E-6,14.98995,-1.42292E9,1148.208,1148.208,0.001459209,1.0,0.9444006,5.895032E-6,1.68442E-4,1.558663E-4,1.515858E-5,1.243703E-5,9.002945E-5,4.48213E-8,2.580509E-6,2.849691E-4,1.459661E-5,3.244978E-8,1.361145E-5,5.214771E-7,3.868276E-6,1.673E-5,2.891408E-4,6.041293E-5,1.973293E-5,3.523011E-7,1.513306E-5,1.883708E-5,6.877741E-10,3.007147E-6,3.519458E-12,4.292781E-9,2.680527E-9,4.195483E-7,1.055409E-5,8.105325E-8,3.374419E-7,1.700046E-9,1.471171E-5,1.514596E-7,2.191879E-10,8.534954E-11,1.362323E-6,1.966472E-5,0.01908608,2.691906E-5,0.007907168,6.489091E-6,5.022672E-13,9.694297E-12,1.08449E-7,1.41333E-8,5.304021E-10,1.907799E-8,0.01032668,0.01700095,9.171791,9.734542E-5,519081.8,519081.8
8.291892E-6,14.98971,-1.420181E9,1148.146,1148.146,0.001459209,1.0,0.944363,5.997979E-6,1.78826E-4,1.590514E-4,1.626445E-5,1.268391E-5,9.498108E-5,4.925996E-8,2.795062E-6,2.974554E-4,1.50023E-5,3.618084E-8,1.438666E-5,5.625345E-7,4.029863E-6,1.680909E-5,3.019607E-4,6.260361E-5,2.090992E-5,3.820269E-7,1.568341E-5,1.997262E-5,7.879586E-10,3.17742E-6,4.173512E-12,4.800299E-9,2.92852E-9,4.4762E-7,1.111957E-5,8.901473E-8,3.712408E-7,1.880582E-9,1.555012E-5,1.66896E-7,2.46728E-10,9.5576E-11,1.418476E-6,2.076143E-5,0.01908003,2.844732E-5,0.007906334,6.835194E-6,6.201246E-13,1.147681E-11,1.209912E-7,1.505889E-8,6.090064E-10,2.132495E-8,0.0103212,0.01699416,9.17144,9.734698E-5,519062.0,519062.0
8.388789E-6,14.98963,-1.419101E9,1148.123,1148.123,0.001459209,1.0,0.944349,6.034661E-6,1.826976E-4,1.601888E-4,1.667974E-5,1.277177E-5,9.682313E-5,5.095817E-8,2.876034E-6,3.020757E-4,1.514793E-5,3.762146E-8,1.467516E-5,5.780004E-7,4.089596E-6,1.683718E-5,3.06709E-4,6.341067E-5,2.135018E-5,3.933046E-7,1.588479E-5,2.039651E-5,8.273404E-10,3.240806E-6,4.436689E-12,4.996574E-9,3.023092E-9,4.58121E-7,1.133006E-5,9.205665E-8,3.841514E-7,1.949926E-9,1.586213E-5,1.727817E-7,2.574792E-10,9.954602E-11,1.439239E-6,2.116933E-5,0.01907779,2.901597E-5,0.007906025,6.963429E-6,6.688629E-13,1.219331E-11,1.258315E-7,1.540519E-8,6.399839E-10,2.219234E-8,0.01031917,0.01699165,9.171311,9.734754E-5,519054.6,519054.6
8.591407E-6,14.98945,-1.416731E9,1148.075,1148.075,0.001459209,1.0,0.9443197,6.109391E-6,1.908795E-4,1.625095E-4,1.756238E-5,1.295051E-5,1.007091E-4,5.462271E-8,3.048804E-6,3.11782E-4,1.544624E-5,4.075313E-8,1.528395E-5,6.109506E-7,4.214983E-6,1.68942E-5,3.166918E-4,6.510014E-5,2.228306E-5,4.174754E-7,1.630392E-5,2.129326E-5,9.14204E-10,3.374597E-6,5.0283E-12,5.423794E-9,3.226645E-9,4.803713E-7,1.177434E-5,9.86135E-8,4.119709E-7,2.100041E-9,1.652054E-5,1.854418E-7,2.810664E-10,1.082159E-10,1.482834E-6,2.202968E-5,0.01907307,3.021576E-5,0.007905374,7.233041E-6,7.809224E-13,1.38027E-11,1.363485E-7,1.613908E-8,7.084547E-10,2.407733E-8,0.01031488,0.01698638,9.171038,9.73487E-5,519039.2,519039.2
8.78777E-6,14.98928,-1.414294E9,1148.029,1148.029,0.001459209,1.0,0.9442911,6.179273E-6,1.98918E-4,1.646843E-4,1.843599E-5,1.311737E-5,1.045184E-4,5.832327E-8,3.220664E-6,3.212454E-4,1.572723E-5,4.394617E-8,1.588094E-5,6.43665E-7,4.337113E-6,1.694727E-5,3.264344E-4,6.67397E-5,2.320284E-5,4.416706E-7,1.670739E-5,2.217556E-5,1.004471E-9,3.505841E-6,5.658469E-12,5.86012E-9,3.431538E-9,5.023067E-7,1.221015E-5,1.052252E-7,4.400063E-7,2.252267E-9,1.716616E-5,1.981664E-7,3.05414E-10,1.171109E-10,1.525306E-6,2.287281E-5,0.01906845,3.139208E-5,0.007904738,7.496112E-6,9.038525E-13,1.551534E-11,1.470639E-7,1.686282E-8,7.798083E-10,2.599819E-8,0.01031069,0.01698124,9.170773,9.73498E-5,519024.2,519024.2
8.893659E-6,14.98919,-1.412926E9,1148.004,1148.004,0.001459209,1.0,0.9442757,6.215944E-6,2.032958E-4,1.658275E-4,1.891432E-5,1.320483E-5,1.065896E-4,6.037969E-8,3.315099E-6,3.263708E-4,1.587546E-5,4.573307E-8,1.620561E-5,6.616168E-7,4.403212E-6,1.697502E-5,3.317148E-4,6.762465E-5,2.370506E-5,4.550298E-7,1.692381E-5,2.265659E-5,1.055694E-9,3.577238E-6,6.022558E-12,6.104599E-9,3.54514E-9,5.142824E-7,1.244723E-5,1.088954E-7,4.555604E-7,2.337121E-9,1.751727E-5,2.052106E-7,3.191657E-10,1.221124E-10,1.548296E-6,2.333112E-5,0.01906595,3.203173E-5,0.007904393,7.638645E-6,9.764228E-13,1.650421E-11,1.53057E-7,1.725806E-8,8.203838E-10,2.70726E-8,0.01030841,0.01697847,9.17063,9.735038E-5,519016.1,519016.1
9.364081E-6,14.9888,-1.406464E9,1147.894,1147.894,0.001459209,1.0,0.9442064,6.370495E-6,2.230943E-4,1.706618E-4,2.10988E-5,1.357255E-5,1.15929E-4,7.003874E-8,3.749163E-6,3.493198E-4,1.65061E-5,5.423729E-8,1.767023E-5,7.439285E-7,4.698813E-6,1.709105E-5,3.553892E-4,7.156195E-5,2.598746E-5,5.170183E-7,1.787465E-5,2.483687E-5,1.305982E-9,3.899502E-6,7.863253E-12,7.270808E-9,4.076586E-9,5.686879E-7,1.351739E-5,1.260997E-7,5.283694E-7,2.738007E-9,1.910112E-5,2.380263E-7,3.858007E-10,1.461404E-10,1.651131E-6,2.53968E-5,0.01905472,3.491642E-5,0.007902845,8.276918E-6,1.358904E-12,2.14984E-11,1.815426E-7,1.905503E-8,1.019449E-9,3.217946E-8,0.01029815,0.01696605,9.169987,9.735291E-5,518979.7,518979.7
9.501249E-6,14.98869,-1.404471E9,1147.862,1147.862,0.001459209,1.0,0.944186,6.413061E-6,2.289701E-4,1.719982E-4,2.175345E-5,1.367359E-5,1.186927E-4,7.301708E-8,3.880062E-6,3.560636E-4,1.668148E-5,5.689401E-8,1.81038E-5,7.686916E-7,4.785576E-6,1.712272E-5,3.623554E-4,7.271148E-5,2.666822E-5,5.359077E-7,1.814846E-5,2.548547E-5,1.386236E-9,3.994964E-6,8.473329E-12,7.635963E-9,4.239839E-9,5.849072E-7,1.383441E-5,1.31394E-7,5.507364E-7,2.862344E-9,1.956998E-5,2.480522E-7,4.070011E-10,1.537204E-10,1.681318E-6,2.600776E-5,0.01905141,3.577014E-5,0.007902389,8.464403E-6,1.490877E-12,2.315229E-11,1.904285E-7,1.959124E-8,1.083537E-9,3.377239E-8,0.01029512,0.0169624,9.169798,9.735362E-5,518969.0,518969.0
9.552714E-6,14.98865,-1.403712E9,1147.85,1147.85,0.001459209,1.0,0.9441783,6.428746E-6,2.311862E-4,1.724913E-4,2.200106E-5,1.37108E-5,1.197342E-4,7.415353E-8,3.929665E-6,3.585996E-4,1.674629E-5,5.791177E-8,1.82672E-5,7.780688E-7,4.818193E-6,1.713436E-5,3.649761E-4,7.314292E-5,2.692536E-5,5.430863E-7,1.825077E-5,2.573028E-5,1.417226E-9,4.030949E-6,8.711306E-12,7.775947E-9,4.302064E-9,5.910326E-7,1.395392E-5,1.334129E-7,5.592605E-7,2.909873E-9,1.974667E-5,2.51866E-7,4.151691E-10,1.566332E-10,1.692667E-6,2.623794E-5,0.01905016,3.609185E-5,0.007902218,8.534888E-6,1.543003E-12,2.379731E-11,1.93831E-7,1.979382E-8,1.108316E-9,3.438229E-8,0.01029398,0.01696103,9.169727,9.735389E-5,518965.0,518965.0
9.626116E-6,14.98859,-1.402619E9,1147.833,1147.833,0.001459209,1.0,0.9441674,6.450851E-6,2.343578E-4,1.731867E-4,2.235611E-5,1.376321E-5,1.212238E-4,7.579252E-8,4.000874E-6,3.62222E-4,1.68378E-5,5.938343E-8,1.850093E-5,7.915241E-7,4.864772E-6,1.715072E-5,3.687204E-4,7.375839E-5,2.729372E-5,5.534133E-7,1.839628E-5,2.60808E-5,1.462275E-9,4.082429E-6,9.05957E-12,7.978455E-9,4.391743E-9,5.998065E-7,1.412489E-5,1.363233E-7,5.715438E-7,2.978501E-9,1.999942E-5,2.573546E-7,4.270251E-10,1.608539E-10,1.708873E-6,2.656714E-5,0.01904838,3.6552E-5,0.007901972,8.635546E-6,1.619924E-12,2.474113E-11,1.987492E-7,2.008405E-8,1.144367E-9,3.526386E-8,0.01029235,0.01695908,9.169626,9.735426E-5,518959.3,518959.3
9.709582E-6,14.98853,-1.401363E9,1147.813,1147.813,0.001459209,1.0,0.9441549,6.475616E-6,2.379793E-4,1.739664E-4,2.276247E-5,1.382188E-5,1.229236E-4,7.768193E-8,4.082493E-6,3.663487E-4,1.694055E-5,6.108544E-8,1.876766E-5,8.069381E-7,4.91782E-6,1.7169E-5,3.729873E-4,7.44584E-5,2.771486E-5,5.652868E-7,1.856116E-5,2.648131E-5,1.514716E-9,4.141187E-6,9.468339E-12,8.212792E-9,4.495037E-9,6.098359E-7,1.432003E-5,1.396768E-7,5.856887E-7,3.05773E-9,2.028784E-5,2.636648E-7,4.408017E-10,1.65748E-10,1.727331E-6,2.694273E-5,0.01904635,3.707708E-5,0.007901693,8.750178E-6,1.711141E-12,2.584879E-11,2.044347E-7,2.041592E-8,1.186377E-9,3.628291E-8,0.01029049,0.01695685,9.169511,9.735469E-5,518952.8,518952.8
1.002345E-5,14.98828,-1.396518E9,1147.74,1147.74,0.001459209,1.0,0.9441079,6.56524E-6,2.517369E-4,1.767956E-4,2.4315E-5,1.403394E-5,1.293699E-4,8.503222E-8,4.395448E-6,3.819354E-4,1.731449E-5,6.776035E-8,1.977937E-5,8.659584E-7,5.118066E-6,1.723469E-5,3.891168E-4,7.709192E-5,2.931956E-5,6.111174E-7,1.917546E-5,2.800528E-5,1.723773E-9,4.364169E-6,1.113191E-11,9.133115E-9,4.896079E-9,6.480364E-7,1.506063E-5,1.527066E-7,6.405643E-7,3.367096E-9,2.138183E-5,2.880399E-7,4.954819E-10,1.850704E-10,1.797003E-6,2.836658E-5,0.01903868,3.906838E-5,0.007900636,9.18273E-6,2.092159E-12,3.035549E-11,2.267064E-7,2.168101E-8,1.354288E-9,4.027411E-8,0.01028345,0.01694844,9.169075,9.735625E-5,518928.1,518928.1
1.027484E-5,14.9881,-1.392513E9,1147.682,1147.682,0.001459209,1.0,0.9440699,6.63312E-6,2.629098E-4,1.789467E-4,2.558571E-5,1.419427E-5,1.345931E-4,9.120204E-8,4.652824E-6,3.944953E-4,1.759998E-5,7.342587E-8,2.05993E-5,9.14407E-7,5.279293E-6,1.728391E-5,4.021283E-4,7.920229E-5,3.062824E-5,6.491758E-7,1.966073E-5,2.924586E-5,1.905264E-9,4.545007E-6,1.261734E-11,9.91579E-9,5.231855E-9,6.791712E-7,1.566131E-5,1.636253E-7,6.864391E-7,3.628117E-9,2.226842E-5,3.08285E-7,5.426778E-10,2.016283E-10,1.853096E-6,2.95196E-5,0.01903248,4.068177E-5,0.007899784,9.530658E-6,2.444719E-12,3.437892E-11,2.455775E-7,2.271345E-8,1.500589E-9,4.365485E-8,0.01027775,0.01694168,9.168725,9.735747E-5,518908.3,518908.3
1.053825E-5,14.9879,-1.388222E9,1147.621,1147.621,0.001459209,1.0,0.94403,6.700698E-6,2.747539E-4,1.810957E-4,2.694167E-5,1.435363E-5,1.401194E-4,9.793428E-8,4.928574E-6,4.077217E-4,1.788616E-5,7.966795E-8,2.14669E-5,9.662335E-7,5.448964E-6,1.733237E-5,4.158433E-4,8.141391E-5,3.202054E-5,6.903381E-7,2.016253E-5,3.056378E-5,2.109214E-9,4.736491E-6,1.432787E-11,1.077958E-8,5.597508E-9,7.12276E-7,1.629738E-5,1.755217E-7,7.363035E-7,3.914229E-9,2.320654E-5,3.301539E-7,5.95457E-10,2.200307E-10,1.912119E-6,3.073882E-5,0.01902593,4.23886E-5,0.007898885,9.896309E-6,2.863647E-12,3.901223E-11,2.663346E-7,2.381265E-8,1.665522E-9,4.737219E-8,0.01027173,0.01693456,9.168356,9.735871E-5,518887.4,518887.4
