Time_Soln#23 (sec),Volume_Soln#23 (cm3),Volumetric_heat_production_rate_Soln#23 (erg/cm3-sec),Surface_temperature_Soln#23 (K),Temperature_Soln#23 (K),Mass_Soln#23 (g),Pressure_Soln#23 (atm),Mole_fraction_H2_Soln#23 (),Mole_fraction_H_Soln#23 (),Mole_fraction_CH4_Soln#23 (),Mole_fraction_CH3_Soln#23 (),Mole_fraction_C2H6_Soln#23 (),Mole_fraction_C2H5_Soln#23 (),Mole_fraction_C2H4_Soln#23 (),Mole_fraction_C2H3_Soln#23 (),Mole_fraction_C2H2_Soln#23 (),Mole_fraction_C3H8_Soln#23 (),Mole_fraction_IC3H7_Soln#23 (),Mole_fraction_NC3H7_Soln#23 (),Mole_fraction_C3H6_Soln#23 (),Mole_fraction_C3H5-A_Soln#23 (),Mole_fraction_C3H4-P_Soln#23 (),Mole_fraction_C3H4-A_Soln#23 (),Mole_fraction_C3H3_Soln#23 (),Mole_fraction_C3H2_Soln#23 (),Mole_fraction_PC4H9_Soln#23 (),Mole_fraction_IC4H10_Soln#23 (),Mole_fraction_IC4H9_Soln#23 (),Mole_fraction_TC4H9_Soln#23 (),Mole_fraction_IC4H8_Soln#23 (),Mole_fraction_IC4H7_Soln#23 (),Mole_fraction_C4H8-1_Soln#23 (),Mole_fraction_C4H71-3_Soln#23 (),Mole_fraction_C4H6_Soln#23 (),Mole_fraction_C4H5_Soln#23 (),Mole_fraction_C4H4_Soln#23 (),Mole_fraction_C4H2_Soln#23 (),Mole_fraction_C6H6_Soln#23 (),Mole_fraction_FULVENE_Soln#23 (),Mole_fraction_C5H6_Soln#23 (),Mole_fraction_C10H8_Soln#23 (),Mole_fraction_NEOC5H12_Soln#23 (),Mole_fraction_NC5H10_Soln#23 (),Mole_fraction_B1M2_Soln#23 (),Mole_fraction_LC5H8_Soln#23 (),Mole_fraction_NC7H14_Soln#23 (),Mole_fraction_IC8H17_Soln#23 (),Mole_fraction_IC8H16_Soln#23 (),Mole_fraction_DIMEPTD_Soln#23 (),Mole_fraction_C7H8_Soln#23 (),Mole_fraction_C7H7_Soln#23 (),Mole_fraction_C6H5C2H_Soln#23 (),Mole_fraction_C12H8_Soln#23 (),Mole_fraction_C14H10_Soln#23 (),Mole_fraction_BIN1B_Soln#23 (),Mole_fraction_NC10H20_Soln#23 (),Mole_fraction_IC12H26_Soln#23 (),Molecular_weight_Soln#23 (g/mole),Mass_density_Soln#23 (g/cm3),Unburned_hydrocarbons_Soln#23 (ppm),Volatile_organic_compounds_Soln#23 (ppm)
7.669678E-7,14.99126,1.961823E11,1802.368,1802.368,7.990905E-4,1.0,0.8074292,0.002599202,0.03992498,0.02247691,0.008640647,2.565359E-4,0.03034791,6.485946E-4,0.00794937,5.577723E-4,2.342345E-5,1.463283E-5,0.025512,0.001687769,0.006154353,0.01424268,0.003238592,9.847046E-5,5.920928E-7,1.629659E-4,6.006534E-6,5.288867E-6,0.0126487,0.001869385,0.001152584,1.025275E-5,0.003072213,3.073022E-4,6.578213E-4,2.030327E-5,8.077399E-4,3.167973E-5,1.999107E-4,5.240598E-6,5.468716E-7,7.386024E-6,1.031452E-4,2.059335E-4,2.546882E-6,2.890193E-14,2.153614E-9,9.929026E-6,0.004822052,0.001154041,1.338944E-6,5.087102E-8,5.809694E-7,3.425609E-11,1.483565E-8,6.566901E-45,7.883504,5.330374E-5,446170.4,446170.4
7.725383E-7,14.99477,1.941223E11,1802.669,1802.669,7.990905E-4,1.0,0.8073324,0.00258848,0.04011888,0.0223488,0.008649171,2.551545E-4,0.03043904,6.472652E-4,0.00799503,5.559026E-4,2.319267E-5,1.449196E-5,0.02545513,0.001685848,0.006183211,0.01422968,0.003256183,9.939572E-5,5.718067E-7,1.606751E-4,5.894224E-6,5.188651E-6,0.01261421,0.001839441,0.001146788,1.017737E-5,0.003071733,3.063707E-4,6.621566E-4,2.058703E-5,8.118882E-4,3.196587E-5,2.011047E-4,5.335205E-6,5.200306E-7,7.302831E-6,1.015289E-4,2.045831E-4,2.411133E-6,2.49657E-14,1.870953E-9,9.554447E-6,0.004815864,0.001155793,1.360426E-6,5.168341E-8,5.836566E-7,3.480189E-11,1.325878E-8,2.683424E-45,7.882979,5.329129E-5,446140.7,446140.7
7.766334E-7,14.99732,1.926179E11,1802.889,1802.889,7.990905E-4,1.0,0.8072616,0.002580649,0.04026064,0.02225527,0.008655201,2.541446E-4,0.03050567,6.462911E-4,0.008028541,5.545262E-4,2.302494E-5,1.438989E-5,0.02541349,0.00168444,0.00620426,0.01421988,0.00326904,1.000754E-4,5.574286E-7,1.59012E-4,5.813522E-6,5.116662E-6,0.01258897,0.001817845,0.001142537,1.01226E-5,0.003071388,3.056871E-4,6.653318E-4,2.079651E-5,8.149324E-4,3.217658E-5,2.019766E-4,5.405404E-6,5.014172E-7,7.242619E-6,1.00355E-4,2.035941E-4,2.315749E-6,2.241593E-14,1.686899E-9,9.287507E-6,0.004811336,0.001157065,1.376324E-6,5.228384E-8,5.856255E-7,3.520596E-11,1.220494E-8,1.386008E-45,7.882596,5.32822E-5,446119.0,446119.0
7.846296E-7,15.00227,1.897046E11,1803.313,1803.313,7.990905E-4,1.0,0.8071245,0.002565483,0.0405356,0.0220742,0.00866641,2.521862E-4,0.03063492,6.443961E-4,0.008093837,5.518342E-4,2.270201E-5,1.419411E-5,0.02533258,0.001681702,0.00624496,0.01420016,0.00329396,1.014014E-4,5.306089E-7,1.558148E-4,5.660286E-6,4.980023E-6,0.01253995,0.00177667,0.001134261,1.001718E-5,0.003070732,3.043555E-4,6.71503E-4,2.12077E-5,8.208636E-4,3.25889E-5,2.036651E-4,5.54406E-6,4.675895E-7,7.127282E-6,9.809752E-5,2.016724E-4,2.139716E-6,1.815828E-14,1.377614E-9,8.786134E-6,0.004802547,0.001159513,1.407618E-6,5.346401E-8,5.894537E-7,3.600187E-11,1.037672E-8,3.743133E-46,7.88185,5.326465E-5,446076.8,446076.8
7.878471E-7,15.00424,1.885414E11,1803.481,1803.481,7.990905E-4,1.0,0.8070697,0.002559426,0.04064554,0.02200192,0.008670712,2.514033E-4,0.03068661,6.436361E-4,0.008120059,5.507495E-4,2.257376E-5,1.411662E-5,0.02530017,0.001680605,0.006261188,0.01419201,0.003303919,1.019344E-4,5.202653E-7,1.545468E-4,5.600193E-6,4.926458E-6,0.01252033,0.001760466,0.001130941,9.975321E-6,0.003070474,3.038208E-4,6.739755E-4,2.137395E-5,8.232454E-4,3.275514E-5,2.043392E-4,5.600446E-6,4.548571E-7,7.081688E-6,9.720215E-5,2.009027E-4,2.072538E-6,1.668196E-14,1.269723E-9,8.591601E-6,0.00479903,0.001160485,1.420305E-6,5.394178E-8,5.909881E-7,3.632472E-11,9.719031E-9,2.214032E-46,7.881552,5.325765E-5,446059.9,446059.9
7.905059E-7,15.00586,1.87584E11,1803.62,1803.62,7.990905E-4,1.0,0.8070246,0.002554441,0.04073609,0.02194245,0.008674179,2.507585E-4,0.03072919,6.430092E-4,0.008141706,5.498526E-4,2.24685E-5,1.405313E-5,0.02527345,0.001679699,0.006274534,0.01418519,0.003312119,1.023747E-4,5.119053E-7,1.535069E-4,5.551192E-6,4.882788E-6,0.01250416,0.001747231,0.001128201,9.940972E-6,0.003070263,3.033795E-4,6.76014E-4,2.151167E-5,8.252116E-4,3.289266E-5,2.04894E-4,5.647298E-6,4.446932E-7,7.044356E-6,9.646786E-5,2.002681E-4,2.018545E-6,1.55529E-14,1.186955E-9,8.43389E-6,0.004796131,0.001161282,1.430829E-6,5.433783E-8,5.922535E-7,3.659263E-11,9.206411E-9,1.433819E-46,7.881306,5.325189E-5,446046.0,446046.0
7.937743E-7,15.00785,1.864119E11,1803.79,1803.79,7.990905E-4,1.0,0.8069694,0.002548337,0.04084704,0.02186965,0.008678331,2.499685E-4,0.03078136,6.422399E-4,0.008168288,5.487492E-4,2.234E-5,1.397576E-5,0.02524068,0.001678587,0.006290859,0.0141767,0.003322163,1.029156E-4,5.018599E-7,1.522385E-4,5.491762E-6,4.829834E-6,0.01248433,0.001731152,0.001124839,9.899043E-6,0.003070008,3.028377E-4,6.785142E-4,2.16814E-5,8.276261E-4,3.306189E-5,2.055731E-4,5.705218E-6,4.326289E-7,6.998891E-6,9.557223E-5,1.9949E-4,1.954028E-6,1.427011E-14,1.09263E-9,8.243762E-6,0.004792578,0.001162255,1.443819E-6,5.482626E-8,5.938058E-7,3.692339E-11,8.612721E-9,8.422702E-47,7.881005,5.324485E-5,446029.0,446029.0
7.982599E-7,15.01055,1.848119E11,1804.021,1804.021,7.990905E-4,1.0,0.806894,0.002540004,0.04099864,0.0217703,0.008683837,2.488893E-4,0.03085264,6.411863E-4,0.008204718,5.472339E-4,2.216521E-5,1.387073E-5,0.02519586,0.001677065,0.006313123,0.01416485,0.00333588,1.036573E-4,4.884716E-7,1.50515E-4,5.411595E-6,4.75842E-6,0.01245723,0.001709421,0.001120235,9.842023E-6,0.003069663,3.020953E-4,6.819351E-4,2.191507E-5,8.309351E-4,3.329446E-5,2.065E-4,5.785277E-6,4.167984E-7,6.937238E-6,9.435551E-5,1.984256E-4,1.86867E-6,1.267981E-14,9.752247E-10,7.989333E-6,0.004787721,0.001163577,1.461734E-6,5.54993E-8,5.959305E-7,3.737982E-11,7.858272E-9,4.045088E-47,7.880593,5.323525E-5,446005.7,446005.7
8.016483E-7,15.01258,1.8361E11,1804.194,1804.194,7.990905E-4,1.0,0.8068373,0.002533742,0.04111265,0.02169567,0.00868785,2.480777E-4,0.03090627,6.40392E-4,0.0082322,5.460883E-4,2.203437E-5,1.379228E-5,0.0251621,0.001675917,0.006329832,0.01415577,0.003346192,1.042172E-4,4.786557E-7,1.492262E-4,5.352078E-6,4.705414E-6,0.01243682,0.001693258,0.001116764,9.799344E-6,0.003069406,3.015354E-4,6.845115E-4,2.209215E-5,8.334314E-4,3.347038E-5,2.071963E-4,5.846195E-6,4.053702E-7,6.891224E-6,9.344588E-5,1.976243E-4,1.806555E-6,1.159721E-14,8.949728E-10,7.802015E-6,0.004784065,0.001164566,1.475337E-6,5.600982E-8,5.975312E-7,3.772655E-11,7.33147E-9,2.320122E-47,7.880283,5.322805E-5,445988.1,445988.1
8.076386E-7,15.01615,1.814989E11,1804.497,1804.497,7.990905E-4,1.0,0.8067376,0.002522741,0.04131317,0.02156463,0.008694642,2.466507E-4,0.03100058,6.389913E-4,0.008280703,5.440615E-4,2.180551E-5,1.36554E-5,0.02510265,0.001673893,0.006359146,0.01413942,0.003364317,1.052061E-4,4.619091E-7,1.469754E-4,5.248995E-6,4.613636E-6,0.01240091,0.001665209,0.001110645,9.724715E-6,0.003068959,3.005476E-4,6.890497E-4,2.240641E-5,8.378372E-4,3.378192E-5,2.08419E-4,5.954824E-6,3.862195E-7,6.811034E-6,9.185777E-5,1.962132E-4,1.701542E-6,9.905628E-15,7.689814E-10,7.480892E-6,0.004777631,0.001166293,1.499531E-6,5.691677E-8,6.00352E-7,3.83436E-11,6.483414E-9,8.646763E-48,7.879737,5.321541E-5,445957.2,445957.2
8.14422E-7,15.02015,1.791296E11,1804.837,1804.837,7.990905E-4,1.0,0.8066256,0.002510389,0.04153863,0.02141759,0.008701878,2.450467E-4,0.03110665,6.374102E-4,0.008335501,5.417642E-4,2.155009E-5,1.350311E-5,0.02503568,0.001671606,0.006391994,0.01412048,0.00338468,1.063243E-4,4.438382E-7,1.44468E-4,5.135423E-6,4.512559E-6,0.01236047,0.001634235,0.001103741,9.641445E-6,0.003068465,2.994322E-4,6.941636E-4,2.276409E-5,8.428154E-4,3.413549E-5,2.097909E-4,6.079263E-6,3.660354E-7,6.721958E-6,9.008992E-5,1.946241E-4,1.589635E-6,8.2868E-15,6.476224E-10,7.132155E-6,0.00477039,0.001168219,1.527149E-6,5.795051E-8,6.035324E-7,3.904862E-11,5.638105E-9,2.794947E-48,7.879122,5.320125E-5,445922.4,445922.4
8.199018E-7,15.02334,1.772322E11,1805.108,1805.108,7.990905E-4,1.0,0.8065358,0.002500492,0.04171952,0.02129987,0.008707374,2.4376E-4,0.03119176,6.361365E-4,0.008379672,5.399068E-4,2.13466E-5,1.338214E-5,0.02498183,0.001669763,0.006418262,0.01410486,0.003401003,1.072263E-4,4.299039E-7,1.424745E-4,5.046044E-6,4.433043E-6,0.012328,0.001609812,0.001098185,9.575125E-6,0.003068074,2.985336E-4,6.982752E-4,2.305442E-5,8.468285E-4,3.442174E-5,2.108894E-4,6.180906E-6,3.508106E-7,6.651313E-6,8.868546E-5,1.933472E-4,1.504412E-6,7.176512E-15,5.638693E-10,6.861645E-6,0.004764574,0.001169751,1.549632E-6,5.87908E-8,6.060909E-7,3.962308E-11,5.034952E-9,1.124023E-48,7.878628,5.318993E-5,445894.5,445894.5
8.245785E-7,15.02605,1.756244E11,1805.337,1805.337,7.990905E-4,1.0,0.8064596,0.002492103,0.04187302,0.02120013,0.008711823,2.426685E-4,0.031264,6.35052E-4,0.008417299,5.383208E-4,2.117491E-5,1.328031E-5,0.02493607,0.001668192,0.006440492,0.01409132,0.003414846,1.079952E-4,4.184626E-7,1.407954E-4,4.971378E-6,4.366638E-6,0.01230041,0.001589382,0.001093457,9.519182E-6,0.003067746,2.977685E-4,7.017704E-4,2.330318E-5,8.502476E-4,3.466647E-5,2.118199E-4,6.268444E-6,3.385251E-7,6.591926E-6,8.750346E-5,1.922624E-4,1.435159E-6,6.349136E-15,5.011397E-10,6.638442E-6,0.004759635,0.001171041,1.568942E-6,5.95116E-8,6.08267E-7,4.011683E-11,4.570594E-9,5.169546E-49,7.878208,5.318034E-5,445870.7,445870.7
8.285723E-7,15.02835,1.742599E11,1805.531,1805.531,7.990905E-4,1.0,0.8063949,0.00248498,0.04200349,0.02111549,0.008715451,2.417409E-4,0.0313254,6.341276E-4,0.008449382,5.369659E-4,2.10297E-5,1.319434E-5,0.02489713,0.001666853,0.006459341,0.0140796,0.003426604,1.086511E-4,4.090071E-7,1.393774E-4,4.908752E-6,4.310955E-6,0.01227694,0.00157223,0.001089431,9.471878E-6,0.003067469,2.971165E-4,7.047453E-4,2.351632E-5,8.531631E-4,3.487579E-5,2.126095E-4,6.343774E-6,3.28516E-7,6.541853E-6,8.650607E-5,1.913395E-4,1.378436E-6,5.719571E-15,4.532008E-10,6.453234E-6,0.004755434,0.001172131,1.585519E-6,6.01298E-8,6.101199E-7,4.054103E-11,4.20735E-9,2.65556E-49,7.877851,5.317222E-5,445850.5,445850.5
8.321429E-7,15.03039,1.730465E11,1805.703,1805.703,7.990905E-4,1.0,0.8063372,0.002478644,0.04211963,0.02104024,0.008718559,2.409154E-4,0.03138007,6.333025E-4,0.008478025,5.357541E-4,2.090098E-5,1.311827E-5,0.02486241,0.001665657,0.006476085,0.01406901,0.003437065,1.09237E-4,4.007946E-7,1.381222E-4,4.853639E-6,4.261962E-6,0.01225603,0.001557125,0.00108584,9.429954E-6,0.003067225,2.965346E-4,7.07397E-4,2.370742E-5,8.557664E-4,3.506317E-5,2.133114E-4,6.411576E-6,3.199285E-7,6.497586E-6,8.562381E-5,1.905173E-4,1.329567E-6,5.21126E-15,4.14352E-10,6.291817E-6,0.004751691,0.001173096,1.600409E-6,6.068457E-8,6.117723E-7,4.092229E-11,3.906869E-9,1.468456E-49,7.877533,5.3165E-5,445832.5,445832.5
8.384658E-7,15.03397,1.709131E11,1806.005,1806.005,7.990905E-4,1.0,0.8062358,0.002467496,0.04232419,0.02090794,0.008723764,2.394618E-4,0.03147637,6.318442E-4,0.008528656,5.336077E-4,2.067551E-5,1.298526E-5,0.02480118,0.001663541,0.006505497,0.01405001,0.003455475,1.10273E-4,3.867785E-7,1.359273E-4,4.757971E-6,4.176945E-6,0.01221918,0.001530886,0.001079501,9.356532E-6,0.003066797,2.955066E-4,7.120751E-4,2.404706E-5,8.603688E-4,3.539557E-5,2.145453E-4,6.532673E-6,3.054914E-7,6.420304E-6,8.408274E-5,1.890678E-4,1.247029E-6,4.420747E-15,3.536434E-10,6.015157E-6,0.004745095,0.001174784,1.626933E-6,6.167165E-8,6.146888E-7,4.1602E-11,3.424978E-9,5.079221E-50,7.876971,5.315232E-5,445800.7,445800.7
8.613069E-7,15.04663,1.633673E11,1807.066,1807.066,7.990905E-4,1.0,0.8058755,0.002427995,0.04305136,0.02044004,0.00873946,2.342995E-4,0.03181887,6.266049E-4,0.008710575,5.258504E-4,1.988664E-5,1.252232E-5,0.02458254,0.001655917,0.0066092,0.01397885,0.003520764,1.139999E-4,3.41367E-7,1.28291E-4,4.431844E-6,3.88737E-6,0.01208779,0.001441337,0.001056823,9.099832E-6,0.003065302,2.918198E-4,7.28785E-4,2.528702E-5,8.769155E-4,3.660245E-5,2.18906E-4,6.981246E-6,2.605416E-7,6.152517E-6,7.874122E-5,1.839017E-4,9.87886E-7,2.458437E-15,2.009782E-10,5.108203E-6,0.004721588,0.001180656,1.724412E-6,6.52874E-8,6.251236E-7,4.410695E-11,2.122057E-9,9.708486E-52,7.874966,5.31076E-5,445687.2,445687.2
8.701456E-7,15.05141,1.605147E11,1807.464,1807.464,7.990905E-4,1.0,0.8057385,0.002413027,0.04332788,0.02026314,0.008744286,2.323388E-4,0.03194918,6.245884E-4,0.008780559,5.228489E-4,1.959172E-5,1.235011E-5,0.02449898,0.001652971,0.006648281,0.01395037,0.003545522,1.154351E-4,3.257815E-7,1.254549E-4,4.313247E-6,3.782161E-6,0.01203768,0.001408773,0.001048144,9.003943E-6,0.00306474,2.904047E-4,7.351723E-4,2.577217E-5,8.832861E-4,3.707205E-5,2.20553E-4,7.159506E-6,2.4572E-7,6.05343E-6,7.676708E-5,1.819324E-4,9.021992E-7,1.968174E-15,1.622354E-10,4.793175E-6,0.004712624,0.001182836,1.762824E-6,6.670729E-8,6.2912E-7,4.509726E-11,1.761073E-9,2.288503E-52,7.8742,5.309074E-5,445643.9,445643.9
8.863959E-7,15.06002,1.553672E11,1808.177,1808.177,7.990905E-4,1.0,0.8054902,0.002385957,0.04382934,0.01994384,0.008751439,2.287868E-4,0.0321856,6.208952E-4,0.008908618,5.173342E-4,1.906386E-5,1.204288E-5,0.02434687,0.001647557,0.006718637,0.01389678,0.003590312,1.180626E-4,2.99662E-7,1.204068E-4,4.105335E-6,3.59785E-6,0.01194658,0.001351746,0.00103233,8.832427E-6,0.003063722,2.878203E-4,7.468021E-4,2.667167E-5,8.949525E-4,3.793914E-5,2.235223E-4,7.494073E-6,2.215208E-7,5.877453E-6,7.326928E-5,1.783557E-4,7.629508E-7,1.319854E-15,1.104428E-10,4.261335E-6,0.004696333,0.001186714,1.834441E-6,6.934757E-8,6.364082E-7,4.694887E-11,1.247651E-9,1.323184E-53,7.872804,5.306037E-5,445564.8,445564.8
8.911482E-7,15.0625,1.538856E11,1808.382,1808.382,7.990905E-4,1.0,0.8054184,0.002378149,0.0439743,0.0198519,0.008753124,2.27761E-4,0.03225397,6.198184E-4,0.008945919,5.157228E-4,1.891291E-5,1.195523E-5,0.02430276,0.001645973,0.006738851,0.01388084,0.003603233,1.188281E-4,2.925977E-7,1.189703E-4,4.046893E-6,3.546072E-6,0.0119202,0.001335739,0.001027742,8.783407E-6,0.003063427,2.870688E-4,7.501755E-4,2.693654E-5,8.983531E-4,3.819363E-5,2.243764E-4,7.593592E-6,2.15106E-7,5.827453E-6,7.227812E-5,1.773205E-4,7.263186E-7,1.177775E-15,9.8984E-11,4.116723E-6,0.004691615,0.001187816,1.855626E-6,7.012693E-8,6.385252E-7,4.7498E-11,1.127655E-9,5.854058E-54,7.872398,5.305165E-5,445541.9,445541.9
9.073034E-7,15.07079,1.489285E11,1809.062,1809.062,7.990905E-4,1.0,0.805177,0.002351968,0.04446157,0.01954414,0.008757539,2.243165E-4,0.03248388,6.16168E-4,0.009072219,5.102512E-4,1.841085E-5,1.166425E-5,0.02415399,0.001640585,0.006806376,0.01382584,0.00364657,1.214205E-4,2.703396E-7,1.142163E-4,3.855656E-6,3.376737E-6,0.01183133,0.001283457,0.001012267,8.620454E-6,0.003062428,2.845289E-4,7.615513E-4,2.784288E-5,9.098769E-4,3.906182E-5,2.27232E-4,7.937551E-6,1.95208E-7,5.66216E-6,6.901276E-5,1.738382E-4,6.139935E-7,8.087642E-16,6.897535E-11,3.659E-6,0.004675725,0.001191459,1.928451E-6,7.280045E-8,6.45675E-7,4.939066E-11,7.981874E-10,3.393268E-55,7.87103,5.302247E-5,445464.5,445464.5
9.121732E-7,15.07325,1.474583E11,1809.263,1809.263,7.990905E-4,1.0,0.805105,0.002344184,0.04460678,0.0194528,0.008758483,2.232913E-4,0.03255242,6.150706E-4,0.009110137,5.086042E-4,1.826281E-5,1.157859E-5,0.02410951,0.001638959,0.006826372,0.01380903,0.003659455,1.221988E-4,2.641287E-7,1.128219E-4,3.800186E-6,3.327647E-6,0.0118048,0.001268326,0.00100764,8.572432E-6,0.003062127,2.837678E-4,7.649524E-4,2.811786E-5,9.133395E-4,3.932445E-5,2.280783E-4,8.042953E-6,1.897363E-7,5.613718E-6,6.805966E-5,1.727997E-4,5.835675E-7,7.251505E-16,6.211578E-11,3.530814E-6,0.004670981,0.001192526,1.950646E-6,7.361362E-8,6.478159E-7,4.996912E-11,7.189757E-10,1.454545E-55,7.870621,5.301383E-5,445441.3,445441.3
9.190289E-7,15.07668,1.454074E11,1809.543,1809.543,7.990905E-4,1.0,0.8050043,0.00233331,0.04480992,0.01932533,0.008759518,2.218579E-4,0.03264832,6.135279E-4,0.009163398,5.062875E-4,1.805689E-5,1.145953E-5,0.02404718,0.001636667,0.006854248,0.0137852,0.003677457,1.232919E-4,2.557471E-7,1.108883E-4,3.723716E-6,3.259994E-6,0.01176764,0.001247494,0.001001157,8.505658E-6,0.003061703,2.826998E-4,7.69719E-4,2.850635E-5,9.182059E-4,3.969492E-5,2.292585E-4,8.192687E-6,1.824009E-7,5.546563E-6,6.674174E-5,1.713465E-4,5.43183E-7,6.240956E-16,5.378836E-11,3.357546E-6,0.004664337,0.001194005,1.982081E-6,7.476409E-8,6.50819E-7,5.078976E-11,6.203646E-10,4.370133E-56,7.870046,5.300177E-5,445408.8,445408.8
9.324491E-7,15.08328,1.414559E11,1810.079,1810.079,7.990905E-4,1.0,0.8048092,0.002312302,0.04520325,0.01907952,0.008760578,2.19086E-4,0.03283409,6.105152E-4,0.009267247,5.017603E-4,1.766213E-5,1.123153E-5,0.02392611,0.001632175,0.006907889,0.01373806,0.003712232,1.254227E-4,2.404933E-7,1.072008E-4,3.57932E-6,3.132313E-6,0.01169555,0.00120826,9.885691E-4,8.377712E-6,0.003060869,2.806215E-4,7.789766E-4,2.927137E-5,9.277036E-4,4.042256E-5,2.315309E-4,8.490359E-6,1.691765E-7,5.418541E-6,6.424145E-5,1.685317E-4,4.717998E-7,4.714957E-16,4.112261E-11,3.041502E-6,0.00465145,0.001196818,2.04425E-6,7.70352E-8,6.56661E-7,5.241751E-11,4.642221E-10,3.910833E-57,7.868929,5.297855E-5,445345.6,445345.6
9.358414E-7,15.08493,1.404703E11,1810.212,1810.212,7.990905E-4,1.0,0.8047603,0.00230705,0.04530177,0.01901816,0.00876065,2.183924E-4,0.03288063,6.097552E-4,0.009293411,5.006178E-4,1.756404E-5,1.117492E-5,0.0238957,0.001631037,0.006921258,0.01372604,0.003720926,1.259594E-4,2.368601E-7,1.062888E-4,3.54389E-6,3.100997E-6,0.01167746,0.001198655,9.854089E-4,8.345937E-6,0.003060657,2.800987E-4,7.813016E-4,2.946568E-5,9.300986E-4,4.0607E-5,2.320974E-4,8.56656E-6,1.660513E-7,5.38688E-6,6.362581E-5,1.678264E-4,4.552452E-7,4.4058E-16,3.854106E-11,2.966217E-6,0.004648216,0.001197512,2.060097E-6,7.761325E-8,6.581301E-7,5.283347E-11,4.313202E-10,2.148736E-57,7.868648,5.297277E-5,445329.7,445329.7
9.403195E-7,15.08709,1.391773E11,1810.386,1810.386,7.990905E-4,1.0,0.8046961,0.002300152,0.04543129,0.01893763,0.008760625,2.174812E-4,0.03294183,6.087527E-4,0.009327897,4.991108E-4,1.74356E-5,1.110082E-5,0.02385568,0.001629535,0.006938787,0.01371013,0.003732343,1.266667E-4,2.321954E-7,1.050971E-4,3.497765E-6,3.060237E-6,0.01165367,0.001186165,9.81251E-4,8.304336E-6,0.003060376,2.794101E-4,7.843612E-4,2.972277E-5,9.332565E-4,4.08508E-5,2.328403E-4,8.667747E-6,1.620511E-7,5.345508E-6,6.282314E-5,1.668993E-4,4.342577E-7,4.036811E-16,3.545206E-11,2.869574E-6,0.004643963,0.001198419,2.081098E-6,7.837879E-8,6.600647E-7,5.33854E-11,3.914039E-10,9.767045E-58,7.868278,5.296517E-5,445308.8,445308.8
9.639037E-7,15.09824,1.325194E11,1811.279,1811.279,7.990905E-4,1.0,0.8043622,0.00226448,0.04610326,0.01852225,0.008758353,2.127625E-4,0.03325951,6.034891E-4,0.009508523,4.911988E-4,1.677794E-5,1.072156E-5,0.02364716,0.001621594,0.007028956,0.0136254,0.003791375,1.303684E-4,2.098935E-7,9.904302E-5,3.266301E-6,2.855834E-6,0.01152992,0.001123746,9.596096E-4,8.091481E-6,0.003058872,2.758139E-4,8.003014E-4,3.108723E-5,9.49822E-4,4.214064E-5,2.366628E-4,9.211741E-6,1.43067E-7,5.135232E-6,5.87777E-5,1.620895E-4,3.382664E-7,2.6481E-16,2.373542E-11,2.408116E-6,0.004621837,0.001203007,2.193206E-6,8.245602E-8,6.701678E-7,5.634512E-11,2.340148E-10,1.455111E-59,7.866346,5.292607E-5,445199.4,445199.4
9.679946E-7,15.10013,1.313902E11,1811.429,1811.429,7.990905E-4,1.0,0.804305,0.002258403,0.04621812,0.01845167,0.008757606,2.119577E-4,0.03331384,6.025788E-4,0.009539684,4.89831E-4,1.666699E-5,1.065759E-5,0.02361137,0.001620212,0.007044235,0.01361057,0.003801429,1.310064E-4,2.063795E-7,9.802988E-5,3.228026E-6,2.822057E-6,0.01150872,0.001113469,9.558999E-4,8.055597E-6,0.003058606,2.751953E-4,8.030369E-4,3.132567E-5,9.526843E-4,4.236538E-5,2.373106E-4,9.307999E-6,1.400933E-7,5.100014E-6,5.810632E-5,1.612676E-4,3.238588E-7,2.478505E-16,2.229303E-11,2.335657E-6,0.004618046,0.001203771,2.212907E-6,8.317099E-8,6.719058E-7,5.686766E-11,2.139475E-10,7.001711E-60,7.866014,5.291944E-5,445180.6,445180.6
9.704661E-7,15.10127,1.307118E11,1811.52,1811.52,7.990905E-4,1.0,0.8042706,0.002254747,0.04628726,0.01840924,0.008757106,2.114734E-4,0.03334655,6.020292E-4,0.009558484,4.890054E-4,1.66004E-5,1.06192E-5,0.0235898,0.001619376,0.007053414,0.01360159,0.003807477,1.313912E-4,2.043019E-7,9.742298E-5,3.20516E-6,2.801881E-6,0.01149594,0.001107335,9.536652E-4,8.034062E-6,0.003058444,2.748223E-4,8.046853E-4,3.146997E-5,9.54412E-4,4.250129E-5,2.376997E-4,9.366426E-6,1.383379E-7,5.078912E-6,5.770495E-5,1.607729E-4,3.154458E-7,2.383756E-16,2.148593E-11,2.292899E-6,0.004615761,0.001204229,2.224846E-6,8.360404E-8,6.729537E-7,5.718469E-11,2.026571E-10,4.496367E-60,7.865813,5.291545E-5,445169.3,445169.3
