Time_Soln#17 (sec),Volume_Soln#17 (cm3),Volumetric_heat_production_rate_Soln#17 (erg/cm3-sec),Surface_temperature_Soln#17 (K),Temperature_Soln#17 (K),Mass_Soln#17 (g),Pressure_Soln#17 (atm),Mole_fraction_H2_Soln#17 (),Mole_fraction_H_Soln#17 (),Mole_fraction_CH4_Soln#17 (),Mole_fraction_CH3_Soln#17 (),Mole_fraction_C2H6_Soln#17 (),Mole_fraction_C2H5_Soln#17 (),Mole_fraction_C2H4_Soln#17 (),Mole_fraction_C2H3_Soln#17 (),Mole_fraction_C2H2_Soln#17 (),Mole_fraction_C3H8_Soln#17 (),Mole_fraction_IC3H7_Soln#17 (),Mole_fraction_NC3H7_Soln#17 (),Mole_fraction_C3H6_Soln#17 (),Mole_fraction_C3H5-A_Soln#17 (),Mole_fraction_C3H4-P_Soln#17 (),Mole_fraction_C3H4-A_Soln#17 (),Mole_fraction_C3H3_Soln#17 (),Mole_fraction_NC4H10_Soln#17 (),Mole_fraction_PC4H9_Soln#17 (),Mole_fraction_IC4H10_Soln#17 (),Mole_fraction_IC4H8_Soln#17 (),Mole_fraction_C4H8-1_Soln#17 (),Mole_fraction_C4H8-2_Soln#17 (),Mole_fraction_C4H71-3_Soln#17 (),Mole_fraction_C4H6_Soln#17 (),Mole_fraction_C4H5_Soln#17 (),Mole_fraction_C4H4_Soln#17 (),Mole_fraction_C4H2_Soln#17 (),Mole_fraction_C6H6_Soln#17 (),Mole_fraction_FULVENE_Soln#17 (),Mole_fraction_C5H6_Soln#17 (),Mole_fraction_C5H5_Soln#17 (),Mole_fraction_C10H8_Soln#17 (),Mole_fraction_NC5H12_Soln#17 (),Mole_fraction_NC5H11_Soln#17 (),Mole_fraction_NC5H10_Soln#17 (),Mole_fraction_B1M3_Soln#17 (),Mole_fraction_LC5H8_Soln#17 (),Mole_fraction_NC6H12_Soln#17 (),Mole_fraction_NC7H15_Soln#17 (),Mole_fraction_NC7H14_Soln#17 (),Mole_fraction_C7H8_Soln#17 (),Mole_fraction_C7H7_Soln#17 (),Mole_fraction_C6H5C2H_Soln#17 (),Mole_fraction_C6H5C2H3_Soln#17 (),Mole_fraction_C6H5C2H5_Soln#17 (),Mole_fraction_NC12H25_Soln#17 (),Mole_fraction_NC12H26_Soln#17 (),Mole_fraction_NC16H34_Soln#17 (),Mole_fraction_NC10H20_Soln#17 (),Molecular_weight_Soln#17 (g/mole),Mass_density_Soln#17 (g/cm3),Unburned_hydrocarbons_Soln#17 (ppm),Volatile_organic_compounds_Soln#17 (ppm)
8.707907E-8,15.30886,-2.213346E12,1619.021,1619.021,0.001002824,1.0,0.8806846,0.003638444,0.001025751,0.01411373,6.99029E-4,0.005589736,0.02754975,8.833585E-4,2.603375E-4,0.001025846,7.700561E-4,0.00159759,0.01386219,0.003228001,9.67801E-6,7.699831E-5,4.44371E-6,3.171041E-4,8.85111E-4,1.813202E-5,5.1245E-7,0.004886081,1.207281E-4,4.677793E-4,0.004767946,7.650298E-5,4.274265E-6,4.992936E-9,2.228868E-5,4.298416E-9,6.431E-6,7.820755E-8,1.205667E-10,3.197051E-4,1.167532E-5,0.003857356,1.165379E-5,7.044704E-4,7.737954E-4,1.268343E-5,0.00303493,0.003627046,8.999257E-5,8.654169E-11,3.378012E-8,4.189382E-7,4.234021E-6,0.003618436,0.001262536,0.0159398,8.702664,6.550609E-5,493563.0,493563.0
9.148634E-8,15.30985,-2.059878E12,1616.856,1616.856,0.001002824,1.0,0.8795583,0.003569835,0.001112327,0.0144984,7.40373E-4,0.005406862,0.02827803,9.067362E-4,2.828954E-4,0.001073811,7.600026E-4,0.001522443,0.01412685,0.003214495,1.045684E-5,8.079662E-5,4.686372E-6,3.300873E-4,8.268309E-4,2.002886E-5,5.805458E-7,0.004942455,1.266245E-4,4.639014E-4,0.004883889,8.147361E-5,4.799225E-6,5.590915E-9,2.341088E-5,4.934669E-9,7.042102E-6,8.90645E-8,1.421476E-10,3.303849E-4,1.130061E-5,0.003899493,1.264924E-5,7.328892E-4,7.795826E-4,1.220829E-5,0.003067639,0.003616547,9.346037E-5,1.055854E-10,3.834855E-8,4.655222E-7,4.050007E-6,0.003529499,0.001217107,0.01569188,8.690464,6.550185E-5,492871.1,492871.1
9.407672E-8,15.31056,-1.976952E12,1615.653,1615.653,0.001002824,1.0,0.8789239,0.00353048,0.001163876,0.01471025,7.647345E-4,0.005301646,0.02869009,9.19439E-4,2.962784E-4,0.001101233,7.536327E-4,0.001480689,0.01427754,0.003205989,1.092125E-5,8.299386E-5,4.829015E-6,3.374159E-4,7.954106E-4,2.115966E-5,6.226264E-7,0.004974364,1.300215E-4,4.616432E-4,0.004949897,8.436858E-5,5.120811E-6,5.960866E-9,2.406163E-5,5.335493E-9,7.407518E-6,9.574693E-8,1.558948E-10,3.3631E-4,1.109186E-5,0.003922715,1.324115E-5,7.491149E-4,7.827559E-4,1.194705E-5,0.003085748,0.003610604,9.543386E-5,1.179614E-10,4.115771E-8,4.941667E-7,3.948563E-6,0.003479487,0.001191795,0.01555083,8.683594,6.549881E-5,492481.4,492481.4
9.868095E-8,15.31203,-1.84131E12,1613.63,1613.63,0.001002824,1.0,0.8778427,0.003462425,0.001256581,0.01506224,8.081403E-4,0.005119299,0.02939528,9.402299E-4,3.202515E-4,0.001148598,7.416228E-4,0.001410619,0.0145371,0.003190082,1.175807E-5,8.683669E-5,5.08258E-6,3.499129E-4,7.442207E-4,2.319225E-5,7.011286E-7,0.005029049,1.359383E-4,4.576716E-4,0.005063587,8.946295E-5,5.715717E-6,6.653159E-9,2.520272E-5,6.098785E-9,8.067516E-6,1.081597E-7,1.823181E-10,3.462411E-4,1.074001E-5,0.003961356,1.430383E-5,7.771242E-4,7.880183E-4,1.151215E-5,0.003116065,0.003600431,9.882944E-5,1.422081E-10,4.637062E-8,5.47358E-7,3.779306E-6,0.003394381,0.001149111,0.01530808,8.671888,6.549252E-5,491817.5,491817.5
1.042718E-7,15.31413,-1.694365E12,1611.354,1611.354,0.001002824,1.0,0.8766029,0.003383163,0.001370781,0.01545007,8.610121E-4,0.004906589,0.03020817,9.626013E-4,3.496107E-4,0.001203817,7.261055E-4,0.001332185,0.014839,0.003169793,1.279243E-5,9.13988E-5,5.390512E-6,3.642227E-4,6.891931E-4,2.568828E-5,8.027177E-7,0.00509229,1.429223E-4,4.529272E-4,0.005195839,9.555707E-5,6.477253E-6,7.555387E-9,2.656256E-5,7.1164E-9,8.885459E-6,1.241246E-7,2.17901E-10,3.573453E-4,1.034274E-5,0.004004055,1.560912E-5,8.097816E-4,7.938211E-4,1.102904E-5,0.003149928,0.003588698,1.027705E-4,1.756707E-10,5.306577E-8,6.157933E-7,3.590814E-6,0.003296977,0.001100868,0.01502604,8.658473,6.548354E-5,491056.7,491056.7
1.074874E-7,15.31547,-1.617573E12,1610.127,1610.127,0.001002824,1.0,0.8759229,0.003339273,0.001437166,0.01565479,8.914949E-4,0.004788805,0.03065577,9.741418E-4,3.665879E-4,0.001234474,7.168289E-4,0.001290135,0.01500651,0.003157802,1.339576E-5,9.397287E-5,5.567636E-6,3.720468E-4,6.606726E-4,2.713241E-5,8.64196E-7,0.005127245,1.468438E-4,4.502401E-4,0.00526924,9.90151E-5,6.934222E-6,8.105873E-9,2.733244E-5,7.748444E-9,9.363385E-6,1.337357E-7,2.401385E-10,3.632958E-4,1.012775E-5,0.004026668,1.636567E-5,8.279296E-4,7.968958E-4,1.077099E-5,0.003168068,0.003582235,1.049521E-4,1.969855E-10,5.709131E-8,6.570232E-7,3.489965E-6,0.003243641,0.00107473,0.01486967,8.65112,6.547781E-5,490639.7,490639.7
1.114339E-7,15.31724,-1.530148E12,1608.695,1608.695,0.001002824,1.0,0.8751188,0.003287092,0.001519244,0.01588893,9.289693E-4,0.004648926,0.03118662,9.870732E-4,3.874865E-4,0.001271033,7.051839E-4,0.001241365,0.01520638,0.003142889,1.414406E-5,9.708396E-5,5.785024E-6,3.812656E-4,6.284447E-4,2.890863E-5,9.426224E-7,0.005168849,1.51565E-4,4.469856E-4,0.005356843,1.032111E-4,7.513522E-6,8.813887E-9,2.826556E-5,8.572325E-9,9.956763E-6,1.459455E-7,2.692254E-10,3.701971E-4,9.876215E-6,0.004052611,1.729859E-5,8.496013E-4,8.00431E-4,1.047199E-5,0.003189102,0.003574568,1.075492E-4,2.252693E-10,6.219993E-8,7.094452E-7,3.373E-6,0.003180644,0.001044115,0.01468321,8.64243,6.547027E-5,490146.8,490146.8
1.157458E-7,15.3193,-1.442355E12,1607.216,1607.216,0.001002824,1.0,0.8742759,0.003232168,0.001609588,0.0161245,9.69983E-4,0.004502034,0.0317448,9.997504E-4,4.103717E-4,0.001309679,6.922212E-4,0.001191418,0.01541797,0.003126458,1.497095E-5,1.004246E-4,6.02255E-6,3.90879E-4,5.963759E-4,3.084947E-5,1.031979E-6,0.005212795,1.566124E-4,4.434863E-4,0.005449622,1.077346E-4,8.169237E-6,9.629344E-9,2.927083E-5,9.534896E-9,1.061304E-5,1.597927E-7,3.032931E-10,3.772675E-4,9.615716E-6,0.004078815,1.832201E-5,8.725579E-4,8.04017E-4,1.016557E-5,0.003210645,0.003566504,1.102908E-4,2.589098E-10,6.798654E-8,7.689635E-7,3.253042E-6,0.003114693,0.001012364,0.01448594,8.633327,6.546147E-5,489630.6,489630.6
1.204597E-7,15.32169,-1.354596E12,1605.695,1605.695,0.001002824,1.0,0.8733936,0.003174551,0.001709033,0.01635947,0.001014888,0.004348527,0.03233077,0.001012003,4.354184E-4,0.001350433,6.778653E-4,0.001140511,0.01564168,0.003108453,1.588534E-5,1.040095E-4,6.282229E-6,4.008714E-4,5.646535E-4,3.296572E-5,1.133938E-6,0.005259175,1.620032E-4,4.397299E-4,0.005547769,1.126063E-4,8.912643E-6,1.057226E-8,3.035352E-5,1.066395E-8,1.133922E-5,1.755167E-7,3.43298E-10,3.844802E-4,9.346632E-6,0.004105074,1.944401E-5,8.968368E-4,8.076355E-4,9.852413E-6,0.003232608,0.003558036,1.131795E-4,2.990303E-10,7.45485E-8,8.366368E-7,3.13039E-6,0.003045767,9.795135E-4,0.01427749,8.623809,6.545126E-5,489090.8,489090.8
1.292589E-7,15.32647,-1.210489E12,1603.091,1603.091,0.001002824,1.0,0.8718455,0.003073462,0.001896155,0.01674084,0.001098841,0.004081366,0.03336303,0.001030841,4.821413E-4,0.001422548,6.508716E-4,0.00105476,0.01603971,0.003075071,1.761889E-5,1.105233E-4,6.766992E-6,4.181935E-4,5.133715E-4,3.688149E-5,1.335749E-6,0.005341559,1.717306E-4,4.32914E-4,0.005722582,1.214949E-4,1.037217E-5,1.248151E-8,3.233152E-5,1.299409E-8,1.27164E-5,2.064334E-7,4.257723E-10,3.96654E-4,8.883461E-6,0.004148019,2.154133E-5,9.400299E-4,8.136406E-4,9.321048E-6,0.003269607,0.003543117,1.18291E-4,3.835055E-10,8.74238E-8,9.699539E-7,2.922277E-6,0.002925084,9.228239E-4,0.01390686,8.607133,6.543081E-5,488145.0,488145.0
1.321529E-7,15.32813,-1.167985E12,1602.295,1602.295,0.001002824,1.0,0.871362,0.003041962,0.001958032,0.01685138,0.001126475,0.003998853,0.03368649,0.001036,4.974757E-4,0.001445196,6.420052E-4,0.00102895,0.01616546,0.003064224,1.819609E-5,1.126175E-4,6.926443E-6,4.235399E-4,4.984543E-4,3.815532E-5,1.405276E-6,0.005367565,1.748393E-4,4.307284E-4,0.005777869,1.243602E-4,1.087206E-5,1.315328E-8,3.297047E-5,1.382581E-8,1.317488E-5,2.170295E-7,4.551328E-10,4.003269E-4,8.741173E-6,0.004160556,2.223059E-5,9.536683E-4,8.154235E-4,9.159694E-6,0.003280738,0.003538442,1.198976E-4,4.140689E-10,9.18287E-8,1.015717E-6,2.859114E-6,0.002887461,9.053696E-4,0.01378982,8.601932,6.542375E-5,487850.1,487850.1
1.3704E-7,15.331,-1.101013E12,1601.013,1601.013,0.001002824,1.0,0.8705716,0.002990622,0.002062799,0.01702278,0.001173144,0.003865307,0.03421614,0.00104366,5.233088E-4,0.001482297,6.271101E-4,9.877957E-4,0.0163724,0.003046113,1.917806E-5,1.161023E-4,7.195711E-6,4.322035E-4,4.751494E-4,4.028631E-5,1.52608E-6,0.005410354,1.799924E-4,4.271005E-4,0.005868928,1.291337E-4,1.173784E-5,1.433843E-8,3.403703E-5,1.530591E-8,1.395466E-5,2.35383E-7,5.072337E-10,4.061943E-4,8.511101E-6,0.004180088,2.33925E-5,9.761E-4,8.182394E-4,8.900598E-6,0.00329847,0.003530787,1.225322E-4,4.688514E-10,9.944928E-8,1.095055E-6,2.757751E-6,0.002826049,8.771058E-4,0.01359724,8.59344,6.54115E-5,487368.5,487368.5
1.426874E-7,15.33442,-1.030392E12,1599.621,1599.621,0.001002824,1.0,0.8696965,0.002934055,0.002184195,0.01719866,0.001227062,0.003719706,0.034804,0.001051006,5.530407E-4,0.00152346,6.100816E-4,9.437456E-4,0.01660357,0.003025555,2.032355E-5,1.200518E-4,7.5069E-6,4.416795E-4,4.508432E-4,4.271313E-5,1.670822E-6,0.005458148,1.858022E-4,4.230053E-4,0.005970763,1.345494E-4,1.27714E-5,1.578932E-8,3.525094E-5,1.713716E-8,1.486371E-5,2.572887E-7,5.713922E-10,4.124922E-4,8.259994E-6,0.004200266,2.47305E-5,0.001001131,8.212118E-4,8.620292E-6,0.003317409,0.003522293,1.254607E-4,5.371692E-10,1.085303E-7,1.18985E-6,2.648214E-6,0.002758177,8.461986E-4,0.01338216,8.584052,6.539691E-5,486836.0,486836.0
1.465234E-7,15.3368,-9.861362E11,1598.725,1598.725,0.001002824,1.0,0.8691237,0.002897231,0.002266793,0.01730557,0.001263663,0.003625911,0.03518952,0.001055155,5.73148E-4,0.001550421,5.986622E-4,9.157923E-4,0.01675598,0.003011842,2.110778E-5,1.226891E-4,7.718292E-6,4.478099E-4,4.357509E-4,4.433722E-5,1.772164E-6,0.005489664,1.896636E-4,4.202823E-4,0.006037983,1.381673E-4,1.349315E-5,1.682581E-8,3.606458E-5,1.845657E-8,1.548561E-5,2.725791E-7,6.173888E-10,4.164997E-4,8.097747E-6,0.004212608,2.563555E-5,0.001017616,8.230722E-4,8.440512E-6,0.003329391,0.003516725,1.273828E-4,5.866648E-10,1.148601E-7,1.256071E-6,2.578049E-6,0.002713834,8.261954E-4,0.01324035,8.577916,6.538677E-5,486488.0,486488.0
1.509188E-7,15.33957,-9.387587E11,1597.745,1597.745,0.001002824,1.0,0.8684875,0.002856543,0.002361521,0.01741653,0.001305566,0.003523285,0.03561845,0.001059146,5.960882E-4,0.001580365,5.857513E-4,8.85563E-4,0.01692629,0.002996394,2.201213E-5,1.256676E-4,7.960536E-6,4.545488E-4,4.197099E-4,4.617196E-5,1.891183E-6,0.005524887,1.940072E-4,4.172195E-4,0.006113175,1.422532E-4,1.433931E-5,1.80653E-8,3.698649E-5,2.004499E-8,1.620221E-5,2.904942E-7,6.724953E-10,4.208443E-4,7.919494E-6,0.004225485,2.666805E-5,0.001036017,8.250578E-4,8.244171E-6,0.003342301,0.003510531,1.295219E-4,6.464728E-10,1.222677E-7,1.333701E-6,2.501519E-6,0.002664659,8.041889E-4,0.01308189,8.571108,6.537494E-5,486101.9,486101.9
1.57392E-7,15.34374,-8.748193E11,1596.385,1596.385,0.001002824,1.0,0.8675869,0.002799387,0.002501096,0.01755918,0.001367181,0.003381094,0.03622689,0.001063679,6.296595E-4,0.001622707,5.671191E-4,8.442533E-4,0.01716915,0.002974181,2.335449E-5,1.299733E-4,8.317346E-6,4.639547E-4,3.982417E-4,4.881971E-5,2.071875E-6,0.005575132,2.002532E-4,4.128177E-4,0.006220553,1.481563E-4,1.562178E-5,1.999387E-8,3.832484E-5,2.253615E-8,1.726464E-5,3.176191E-7,7.583139E-10,4.268012E-4,7.670732E-6,0.004242157,2.817842E-5,0.001062212,8.277195E-4,7.972161E-6,0.00335983,0.003501751,1.325558E-4,7.406014E-10,1.334663E-7,1.451295E-6,2.3957E-6,0.002595202,7.734263E-4,0.01285588,8.561488,6.53572E-5,485556.3,485556.3
1.627993E-7,15.34728,-8.261668E11,1595.319,1595.319,0.001002824,1.0,0.8668654,0.002754011,0.002617657,0.017661,0.001418535,0.003270013,0.03671544,0.001066364,6.574903E-4,0.001656556,5.519391E-4,8.124105E-4,0.01736518,0.002956127,2.448474E-5,1.334995E-4,8.615454E-6,4.713717E-4,3.820333E-4,5.097911E-5,2.227522E-6,0.005615703,2.053391E-4,4.092376E-4,0.006307369,1.529849E-4,1.672532E-5,2.170132E-8,3.942591E-5,2.475846E-8,1.81579E-5,3.409273E-7,8.342426E-10,4.314098E-4,7.474471E-6,0.004254148,2.942947E-5,0.001083312,8.297224E-4,7.759146E-6,0.003373214,0.003494706,1.3499E-4,8.247727E-10,1.430741E-7,1.55237E-6,2.313029E-6,0.002539696,7.491157E-4,0.01267341,8.553795,6.534212E-5,485120.0,485120.0
1.680714E-7,15.35078,-7.824422E11,1594.335,1594.335,0.001002824,1.0,0.8661867,0.002711709,0.002731208,0.01774641,0.001468482,0.003168022,0.0371758,0.001068124,6.84427E-4,0.0016883,5.374991E-4,7.834767E-4,0.01755066,0.002938968,2.559403E-5,1.368788E-4,8.906171E-6,4.782465E-4,3.675478E-4,5.303674E-5,2.383202E-6,0.005654104,2.101879E-4,4.058292E-4,0.006389648,1.576048E-4,1.782876E-5,2.345269E-8,4.048535E-5,2.705154E-8,1.903335E-5,3.641997E-7,9.119753E-10,4.356106E-4,7.292381E-6,0.004264273,3.063896E-5,0.001103239,8.314978E-4,7.562719E-6,0.003385245,0.003488073,1.372807E-4,9.117106E-10,1.526546E-7,1.653289E-6,2.236977E-6,0.002487619,7.265305E-4,0.01250069,8.546573,6.532723E-5,484710.4,484710.4
1.76256E-7,15.35628,-7.20982E11,1592.908,1592.908,0.001002824,1.0,0.865178,0.00264956,0.002907154,0.01785452,0.00154573,0.003021148,0.03786164,0.001069382,7.25833E-4,0.001735266,5.158235E-4,7.422696E-4,0.01782825,0.00291319,2.732925E-5,1.420152E-4,9.357603E-6,4.882765E-4,3.472885E-4,5.613454E-5,2.632114E-6,0.005711594,2.175106E-4,4.006928E-4,0.00651305,1.646085E-4,1.959387E-5,2.634512E-8,4.21038E-5,3.086307E-8,2.040013E-5,4.013496E-7,1.039842E-9,4.416151E-4,7.026231E-6,0.004277187,3.249458E-5,0.001132984,8.339371E-4,7.277624E-6,0.003402083,0.003478203,1.406855E-4,1.056204E-9,1.679242E-7,1.814327E-6,2.126955E-6,0.002410463,6.934718E-4,0.01224203,8.535861,6.530382E-5,484102.9,484102.9
1.811589E-7,15.35961,-6.874915E11,1592.106,1592.106,0.001002824,1.0,0.8645978,0.002614238,0.003012294,0.01790635,0.001591813,0.002939356,0.03825696,0.001069382,7.503887E-4,0.001762133,5.032834E-4,7.195329E-4,0.01798888,0.002898241,2.837583E-5,1.450314E-4,9.628114E-6,4.939392E-4,3.36283E-4,5.793298E-5,2.785199E-6,0.005744865,2.217836E-4,3.977027E-4,0.006584607,1.687082E-4,2.068074E-5,2.818128E-8,4.305876E-5,3.329551E-8,2.122284E-5,4.241741E-7,1.120603E-9,4.449385E-4,6.875619E-6,0.004283419,3.359249E-5,0.001150147,8.352286E-4,7.117309E-6,0.003411178,0.003472522,1.426423E-4,1.148311E-9,1.77293E-7,1.913203E-6,2.065301E-6,0.002366238,6.747425E-4,0.01209226,8.529714,6.528967E-5,483754.3,483754.3
1.845403E-7,15.36191,-6.657051E11,1591.574,1591.574,0.001002824,1.0,0.8642075,0.00259066,0.003084668,0.01793692,0.001623499,0.002885472,0.03852326,0.00106909,7.672122E-4,0.001780137,4.948321E-4,7.04628E-4,0.01809731,0.002888141,2.910049E-5,1.470862E-4,9.814713E-6,4.977038E-4,3.291302E-4,5.914803E-5,2.892419E-6,0.005767323,2.246829E-4,3.956773E-4,0.006632978,1.714946E-4,2.144283E-5,2.949363E-8,4.371126E-5,3.503905E-8,2.179176E-5,4.401544E-7,1.178106E-9,4.471207E-4,6.775317E-6,0.004287108,3.434339E-5,0.001161713,8.360506E-4,7.010939E-6,0.003417046,0.003468698,1.439575E-4,1.21425E-9,1.838473E-7,1.98239E-6,2.024488E-6,0.002336554,6.622623E-4,0.0119911,8.525584,6.527987E-5,483520.1,483520.1
1.905844E-7,15.36605,-6.292051E11,1590.664,1590.664,0.001002824,1.0,0.8635287,0.002550018,0.003213719,0.01798183,0.001679933,0.002793987,0.03898711,0.001068034,7.970543E-4,0.001811303,4.801279E-4,6.794423E-4,0.01828657,0.002870508,3.040137E-5,1.507093E-4,1.014834E-5,5.041635E-4,3.171468E-4,6.126839E-5,3.087257E-6,0.005806517,2.297719E-4,3.921288E-4,0.006717544,1.763934E-4,2.282999E-5,3.193456E-8,4.486565E-5,3.829135E-8,2.281146E-5,4.691896E-7,1.284538E-9,4.508135E-4,6.602833E-6,0.004292539,3.56724E-5,0.001181855,8.373884E-4,6.828734E-6,0.003426758,0.003462046,1.462419E-4,1.337021E-9,1.957464E-7,2.107995E-6,1.954769E-6,0.002285064,6.407893E-4,0.01181443,8.518414,6.526227E-5,483113.4,483113.4
1.962482E-7,15.36995,-5.976046E11,1589.856,1589.856,0.001002824,1.0,0.8629133,0.002513587,0.00333424,0.01801344,0.001732557,0.002713537,0.03940841,0.001066489,8.247473E-4,0.00183938,4.668172E-4,6.574049E-4,0.01845885,0.002854458,3.162642E-5,1.540484E-4,1.046107E-5,5.099218E-4,3.067594E-4,6.319539E-5,3.273351E-6,0.005842181,2.344356E-4,3.88885E-4,0.006794679,1.808905E-4,2.415818E-5,3.433432E-8,4.593396E-5,4.149859E-8,2.376985E-5,4.969261E-7,1.388488E-9,4.540486E-4,6.448622E-6,0.00429636,3.69019E-5,0.001200139,8.384985E-4,6.666569E-6,0.003435006,0.003456012,1.483085E-4,1.457754E-9,2.07103E-7,2.227837E-6,1.892938E-6,0.002238544,6.215819E-4,0.01165348,8.511927,6.524572E-5,482745.5,482745.5
2.022351E-7,15.37409,-5.666722E11,1589.045,1589.045,0.001002824,1.0,0.8622832,0.002476703,0.003461163,0.01803681,0.001787892,0.002633642,0.03984062,0.001064347,8.53733E-4,0.001867938,4.532358E-4,6.356057E-4,0.01863589,0.002837973,3.292728E-5,1.575217E-4,1.079176E-5,5.157196E-4,2.965651E-4,6.516968E-5,3.473537E-6,0.00587881,2.392595E-4,3.855381E-4,0.006874115,1.855481E-4,2.559113E-5,3.699137E-8,4.704971E-5,4.505865E-8,2.478552E-5,5.267788E-7,1.502765E-9,4.572501E-4,6.292845E-6,0.004299163,3.818436E-5,0.001218876,8.395314E-4,6.503439E-6,0.003442884,0.003449831,1.504194E-4,1.591333E-9,2.193167E-7,2.356639E-6,1.830968E-6,0.002191077,6.021747E-4,0.01148791,8.505298,6.522818E-5,482369.6,482369.6
2.099176E-7,15.3794,-5.303161E11,1588.064,1588.064,0.001002824,1.0,0.8615032,0.002431651,0.003623258,0.01805315,0.001858428,0.00253825,0.04037684,0.00106094,8.904939E-4,0.001903,4.365328E-4,6.096672E-4,0.01885588,0.002817516,3.460476E-5,1.618978E-4,1.12163E-5,5.22756E-4,2.84527E-4,6.760986E-5,3.735295E-6,0.005924276,2.452968E-4,3.813616E-4,0.006973062,1.913838E-4,2.747229E-5,4.058548E-8,4.846199E-5,4.988553E-8,2.609215E-5,5.658552E-7,1.655964E-9,4.610574E-4,6.103004E-6,0.004301047,3.980353E-5,0.001242076,8.40661E-4,6.30552E-6,0.003451815,0.003442178,1.530235E-4,1.771662E-9,2.352924E-7,2.524913E-6,1.756119E-6,0.002132569,5.785228E-4,0.01128195,8.497112,6.520565E-5,481905.3,481905.3
2.188279E-7,15.38556,-4.923023E11,1587.003,1587.003,0.001002824,1.0,0.8606355,0.002382353,0.003810079,0.01805499,0.00193953,0.002436722,0.04097488,0.001056218,9.325207E-4,0.001941588,4.181562E-4,5.821342E-4,0.01910149,0.002794719,3.656084E-5,1.66865E-4,1.170896E-5,5.303957E-4,2.718407E-4,7.031126E-5,4.045198E-6,0.005974952,2.520946E-4,3.766755E-4,0.007083878,1.979595E-4,2.971178E-5,4.501897E-8,5.0074E-5,5.585213E-8,2.761136E-5,6.122053E-7,1.842774E-9,4.650886E-4,5.895753E-6,0.004301033,4.164334E-5,0.001267866,8.417181E-4,6.090501E-6,0.003460645,0.003433664,1.559058E-4,1.993277E-9,2.542293E-7,2.723977E-6,1.675266E-6,0.002067849,5.527107E-4,0.01105164,8.488032,6.517953E-5,481390.3,481390.3
2.240981E-7,15.3892,-4.716886E11,1586.411,1586.411,0.001002824,1.0,0.8601397,0.002354578,0.003919943,0.01804836,0.00198712,0.00238087,0.04131738,0.001053103,9.570717E-4,0.001963428,4.077771E-4,5.670063E-4,0.01924222,0.002781683,3.772264E-5,1.697508E-4,1.20005E-5,5.346709E-4,2.649033E-4,7.184529E-5,4.231429E-6,0.006003933,2.560162E-4,3.739799E-4,0.007147541,2.017539E-4,3.106462E-5,4.777779E-8,5.101491E-5,5.95695E-8,2.851143E-5,6.401156E-7,1.957836E-9,4.672952E-4,5.779183E-6,0.004300006,4.271191E-5,0.001282585,8.422252E-4,5.970019E-6,0.003465149,0.003428799,1.575449E-4,2.130617E-9,2.656281E-7,2.843541E-6,1.63019E-6,0.00203105,5.382018E-4,0.0109195,8.482856,6.51641E-5,481096.8,481096.8
2.327471E-7,15.39517,-4.405267E11,1585.491,1585.491,0.001002824,1.0,0.859352,0.002311042,0.004099174,0.01802646,0.002064583,0.002295315,0.04186279,0.00104757,9.968764E-4,0.001997801,3.915025E-4,5.438385E-4,0.0194663,0.00276097,3.963632E-5,1.744069E-4,1.247921E-5,5.413271E-4,2.543138E-4,7.426335E-5,4.541349E-6,0.006049972,2.623007E-4,3.696719E-4,0.007249177,2.078331E-4,3.332863E-5,5.252823E-8,5.253989E-5,6.597503E-8,2.999035E-5,6.86675E-7,2.153913E-9,4.706562E-4,5.596737E-6,0.004296832,4.443374E-5,0.00130593,8.428825E-4,5.782072E-6,0.003471472,0.003421068,1.601359E-4,2.365969E-9,2.846401E-7,3.042451E-6,1.560232E-6,0.001972871,5.155138E-4,0.01070879,8.474653,6.513886E-5,480631.5,480631.5
2.39802E-7,15.40001,-4.173267E11,1584.784,1584.784,0.001002824,1.0,0.8587319,0.002277292,0.004244345,0.01799945,0.002127157,0.002230693,0.04229326,0.001042741,0.001028901,0.00202456,3.789047E-4,5.263294E-4,0.01964304,0.002744672,4.120321E-5,1.781342E-4,1.286992E-5,5.464469E-4,2.463319E-4,7.614633E-5,4.797789E-6,0.006086177,2.672923E-4,3.662601E-4,0.007329586,2.126586E-4,3.521471E-5,5.661243E-8,5.376686E-5,7.148412E-8,3.119791E-5,7.253207E-7,2.320486E-9,4.731755E-4,5.455506E-6,0.004292973,4.58086E-5,0.00132426,8.432681E-4,5.637079E-6,0.003475708,0.003414983,1.621627E-4,2.567084E-9,3.004204E-7,3.207005E-6,1.506581E-6,0.001927339,4.979757E-4,0.0105423,8.468212,6.511836E-5,480266.3,480266.3
