Time_Soln#23 (sec),Volume_Soln#23 (cm3),Volumetric_heat_production_rate_Soln#23 (erg/cm3-sec),Surface_temperature_Soln#23 (K),Temperature_Soln#23 (K),Mass_Soln#23 (g),Pressure_Soln#23 (atm),Mole_fraction_H2_Soln#23 (),Mole_fraction_H_Soln#23 (),Mole_fraction_CH4_Soln#23 (),Mole_fraction_CH3_Soln#23 (),Mole_fraction_C2H6_Soln#23 (),Mole_fraction_C2H5_Soln#23 (),Mole_fraction_C2H4_Soln#23 (),Mole_fraction_C2H3_Soln#23 (),Mole_fraction_C2H2_Soln#23 (),Mole_fraction_C3H8_Soln#23 (),Mole_fraction_IC3H7_Soln#23 (),Mole_fraction_NC3H7_Soln#23 (),Mole_fraction_C3H6_Soln#23 (),Mole_fraction_C3H5-A_Soln#23 (),Mole_fraction_C3H5-T_Soln#23 (),Mole_fraction_C3H4-P_Soln#23 (),Mole_fraction_C3H4-A_Soln#23 (),Mole_fraction_C3H3_Soln#23 (),Mole_fraction_NC4H10_Soln#23 (),Mole_fraction_PC4H9_Soln#23 (),Mole_fraction_C4H8-1_Soln#23 (),Mole_fraction_C4H8-2_Soln#23 (),Mole_fraction_C4H71-3_Soln#23 (),Mole_fraction_C4H6_Soln#23 (),Mole_fraction_C4H5_Soln#23 (),Mole_fraction_C4H4_Soln#23 (),Mole_fraction_C4H2_Soln#23 (),Mole_fraction_C6H6_Soln#23 (),Mole_fraction_C5H6_Soln#23 (),Mole_fraction_C10H8_Soln#23 (),Mole_fraction_NC5H12_Soln#23 (),Mole_fraction_NC5H11_Soln#23 (),Mole_fraction_NC5H10_Soln#23 (),Mole_fraction_LC5H8_Soln#23 (),Mole_fraction_NC6H12_Soln#23 (),Mole_fraction_NC7H15_Soln#23 (),Mole_fraction_NC7H14_Soln#23 (),Mole_fraction_C7H8_Soln#23 (),Mole_fraction_C7H7_Soln#23 (),Mole_fraction_C6H5C2H_Soln#23 (),Mole_fraction_C12H8_Soln#23 (),Mole_fraction_C14H10_Soln#23 (),Mole_fraction_C16H10_Soln#23 (),Mole_fraction_BIN1B_Soln#23 (),Mole_fraction_BIN1A_Soln#23 (),Mole_fraction_NC10H21_Soln#23 (),Mole_fraction_NC12H25_Soln#23 (),Mole_fraction_NC12H26_Soln#23 (),Mole_fraction_NC16H34_Soln#23 (),Mole_fraction_NC10H20_Soln#23 (),Molecular_weight_Soln#23 (g/mole),Mass_density_Soln#23 (g/cm3),Unburned_hydrocarbons_Soln#23 (ppm),Volatile_organic_compounds_Soln#23 (ppm)
3.958313E-8,15.12076,-3.887382E12,1770.14,1770.14,8.59563E-4,1.0,0.8357937,0.008365624,0.001333191,0.02592295,8.417249E-4,0.00965694,0.03838046,0.002929606,8.564072E-4,0.00193096,0.001961974,0.00303586,0.02045361,0.008167666,6.577742E-5,3.387036E-5,2.615946E-4,4.976307E-5,4.064898E-4,0.002420036,0.006862674,2.03922E-4,4.176522E-4,0.01032473,3.197096E-4,1.651668E-5,3.396838E-8,2.654288E-5,1.223389E-5,9.461468E-10,5.759735E-4,7.248158E-6,0.003075818,6.34664E-4,9.774983E-4,9.47811E-6,0.003060599,0.003364791,1.31243E-4,4.231486E-10,7.541843E-13,4.127616E-9,9.096332E-15,3.748234E-16,5.215981E-15,8.977385E-7,4.620042E-7,2.026052E-4,1.505741E-5,0.006646867,8.25714,5.684654E-5,468295.5,468295.5
4.118093E-8,15.12352,-3.646203E12,1768.566,1768.566,8.59563E-4,1.0,0.834973,0.008239963,0.001414409,0.02643792,8.757141E-4,0.009403744,0.03906047,0.002980372,9.08702E-4,0.001983257,0.001937995,0.002922643,0.02062192,0.008112106,6.774749E-5,3.564513E-5,2.702156E-4,5.128322E-5,4.158794E-4,0.002278096,0.00685994,2.093978E-4,4.111407E-4,0.01041509,3.32474E-4,1.773685E-5,3.700038E-8,2.754212E-5,1.299306E-5,1.056251E-9,5.870083E-4,6.971494E-6,0.003056328,6.482016E-4,9.722495E-4,9.091163E-6,0.003038052,0.003355198,1.350598E-4,4.893958E-10,8.875783E-13,4.438666E-9,1.113746E-14,4.429122E-16,6.064767E-15,8.581738E-7,4.273104E-7,1.903913E-4,1.369808E-5,0.006459206,8.248295,5.683617E-5,467793.8,467793.8
4.317003E-8,15.12709,-3.373248E12,1766.74,1766.74,8.59563E-4,1.0,0.8340026,0.008089894,0.001516875,0.02704146,9.179418E-4,0.00909537,0.03987103,0.003038381,9.742602E-4,0.002045563,0.00190668,0.002790093,0.02082382,0.008042976,7.011517E-5,3.787479E-5,2.807083E-4,5.315785E-5,4.268568E-4,0.002114697,0.006855798,2.159653E-4,4.033617E-4,0.01052154,3.480707E-4,1.930549E-5,4.09714E-8,2.877322E-5,1.394831E-5,1.203595E-9,5.994684E-4,6.651272E-6,0.003031315,6.642724E-4,9.656258E-4,8.646904E-6,0.003010038,0.003343719,1.396791E-4,5.809487E-10,1.075834E-12,4.835601E-9,1.415504E-14,5.396777E-16,7.251246E-15,8.125548E-7,3.888177E-7,1.765115E-4,1.220759E-5,0.006237354,8.237836,5.682276E-5,467200.7,467200.7
4.650196E-8,15.13332,-2.97329E12,1763.975,1763.975,8.59563E-4,1.0,0.8324919,0.007853776,0.001691508,0.02796549,9.884703E-4,0.008597278,0.04114633,0.00312368,0.001084926,0.002143421,0.001851508,0.002587035,0.0211447,0.007928272,7.388357E-5,4.165592E-5,2.977235E-4,5.625821E-5,4.436083E-4,0.001870926,0.006847394,2.263939E-4,3.910657E-4,0.01068644,3.734875E-4,2.205205E-5,4.812036E-8,3.080568E-5,1.557068E-5,1.47643E-9,6.174092E-4,6.167197E-6,0.002987588,6.894111E-4,9.543615E-4,7.982539E-6,0.002963337,0.003325539,1.471122E-4,7.580493E-10,1.451252E-12,5.522616E-9,2.05838E-14,7.346089E-16,9.587842E-15,7.43992E-7,3.340142E-7,1.560842E-4,1.012336E-5,0.005891996,8.221557,5.679936E-5,466277.4,466277.4
4.985076E-8,15.13982,-2.630471E12,1761.519,1761.519,8.59563E-4,1.0,0.8311012,0.007634574,0.001870264,0.02879388,0.001059098,0.008121474,0.04233391,0.003195921,0.001196839,0.0022342,0.001793803,0.002404255,0.02144742,0.007815469,7.74406E-5,4.550913E-5,3.141674E-4,5.933007E-5,4.585725E-4,0.001659241,0.00683754,2.362186E-4,3.795307E-4,0.01083734,3.981734E-4,2.495612E-5,5.59473E-8,3.281405E-5,1.722513E-5,1.784122E-9,6.321057E-4,5.736656E-6,0.002941445,7.126526E-4,9.428932E-4,7.398784E-6,0.002916791,0.003308454,1.542321E-4,9.676978E-10,1.912147E-12,6.23806E-9,2.910236E-14,9.767775E-16,1.241872E-14,6.834735E-7,2.886987E-7,1.385192E-4,8.440816E-6,0.005574066,8.20658,5.677497E-5,465428.0,465428.0
5.203091E-8,15.14415,-2.433496E12,1760.071,1760.071,8.59563E-4,1.0,0.8302567,0.007500921,0.001988122,0.02928393,0.001104936,0.007825538,0.04306121,0.00323644,0.001269889,0.002289542,0.001755543,0.002295444,0.02163486,0.007743772,7.964166E-5,4.80436E-5,3.245441E-4,6.130898E-5,4.674046E-4,0.001537164,0.00683055,2.422933E-4,3.724161E-4,0.01092856,4.138012E-4,2.692077E-5,6.139678E-8,3.410459E-5,1.831308E-5,2.00276E-9,6.400658E-4,5.482012E-6,0.002910311,7.268E-4,9.353768E-4,7.056611E-6,0.002886742,0.003297907,1.586948E-4,1.122086E-9,2.261532E-12,6.715762E-9,3.594947E-14,1.162037E-15,1.45448E-14,6.479125E-7,2.634168E-7,1.284174E-4,7.521521E-6,0.005380958,8.197492,5.675874E-5,464912.6,464912.6
5.366493E-8,15.14743,-2.297523E12,1759.056,1759.056,8.59563E-4,1.0,0.8296523,0.007405123,0.002077127,0.0296276,0.001139218,0.007610953,0.04358444,0.00326373,0.001324674,0.002329201,0.001726683,0.002218676,0.02177072,0.007691041,8.123571E-5,4.995568E-5,3.321616E-4,6.278241E-5,4.735917E-4,0.001452971,0.006825072,2.46692E-4,3.672704E-4,0.01099363,4.252933E-4,2.843027E-5,6.566768E-8,3.506367E-5,1.913338E-5,2.176203E-9,6.452745E-4,5.30286E-6,0.002886453,7.369344E-4,9.297266E-4,6.817232E-6,0.002864365,0.003290274,1.619568E-4,1.247377E-9,2.550703E-12,7.079386E-9,4.184054E-14,1.316287E-15,1.629436E-14,6.230081E-7,2.46308E-7,1.214456E-4,6.908521E-6,0.005242736,8.190991,5.674645E-5,464543.9,464543.9
5.540673E-8,15.15096,-2.162432E12,1758.036,1758.036,8.59563E-4,1.0,0.8290331,0.007306913,0.002172571,0.0299729,0.001175688,0.007389018,0.04412279,0.003290109,0.001383065,0.002369843,0.001695853,0.002141041,0.02191142,0.00763583,8.288484E-5,5.200506E-5,3.401372E-4,6.43445E-5,4.798047E-4,0.001369562,0.00681904,2.512434E-4,3.619501E-4,0.0110601,4.373409E-4,3.007334E-5,7.039882E-8,3.607868E-5,2.001193E-5,2.370175E-9,6.501626E-4,5.121956E-6,0.002860562,7.473204E-4,9.23694E-4,6.576632E-6,0.002840655,0.00328238,1.653597E-4,1.390185E-9,2.886025E-12,7.471867E-9,4.890295E-14,1.496067E-15,1.831363E-14,5.979628E-7,2.29601E-7,1.14524E-4,6.317799E-6,0.005101118,8.184335,5.673324E-5,464166.4,464166.4
5.730112E-8,15.15482,-2.025938E12,1756.993,1756.993,8.59563E-4,1.0,0.8283872,0.007204435,0.002276976,0.03032514,0.001215266,0.007155562,0.04468685,0.003315829,0.001446523,0.002412221,0.001662347,0.002061196,0.02205985,0.007576985,8.462233E-5,5.424648E-5,3.486498E-4,6.603417E-5,4.86141E-4,0.001285701,0.006812286,2.560407E-4,3.563453E-4,0.01112923,4.50213E-4,3.189926E-5,7.575651E-8,3.717444E-5,2.09718E-5,2.591845E-9,6.54754E-4,4.936036E-6,0.002831902,7.581545E-4,9.171268E-4,6.330518E-6,0.002815042,0.003274061,1.689782E-4,1.556564E-9,3.283907E-12,7.904022E-9,5.757826E-14,1.710504E-15,2.069843E-14,5.72337E-7,2.130276E-7,1.075392E-4,5.740259E-6,0.00495337,8.177396,5.671877E-5,463772.8,463772.8
6.462821E-8,15.16995,-1.582296E12,1753.534,1753.534,8.59563E-4,1.0,0.8261255,0.006846053,0.002685509,0.03148299,0.001367432,0.006328272,0.04668105,0.003389852,0.001690803,0.002559832,0.00153461,0.001791623,0.02259324,0.007361398,9.083813E-5,6.302736E-5,3.801167E-4,7.249104E-5,5.070108E-4,0.001018484,0.00678472,2.732409E-4,3.362461E-4,0.01136924,4.978574E-4,3.932527E-5,9.861803E-8,4.133966E-5,2.47184E-5,3.555028E-9,6.663761E-4,4.307095E-6,0.002716945,7.959924E-4,8.91755E-4,5.506432E-6,0.002717771,0.003244221,1.822399E-4,2.312567E-9,5.178003E-12,9.619626E-9,1.02562E-13,2.744032E-15,3.193151E-14,4.866094E-7,1.614631E-7,8.495322E-5,4.007744E-6,0.0044361,8.153154,5.66622E-5,462398.0,462398.0
6.735811E-8,15.17564,-1.444944E12,1752.445,1752.445,8.59563E-4,1.0,0.8253667,0.006726124,0.002839191,0.03184086,0.001423726,0.00604951,0.04735683,0.003408532,0.001781101,0.002608847,0.001488308,0.001704929,0.02277705,0.007285883,9.296707E-5,6.634007E-5,3.912996E-4,7.48697E-5,5.135008E-4,9.382945E-4,0.006774009,2.791549E-4,3.293227E-4,0.01144891,5.147888E-4,4.223257E-5,1.080312E-7,4.286467E-5,2.612478E-5,3.957119E-9,6.685951E-4,4.103587E-6,0.00267279,8.086156E-4,8.823434E-4,5.242503E-6,0.00268228,0.003233942,1.869121E-4,2.641467E-9,6.041115E-12,1.027366E-8,1.247582E-13,3.22026E-15,3.700298E-14,4.59227E-7,1.462725E-7,7.801829E-5,3.519802E-6,0.00426264,8.145043,5.664099E-5,461938.0,461938.0
6.887856E-8,15.17881,-1.373872E12,1751.88,1751.88,8.59563E-4,1.0,0.8249613,0.006662153,0.002925045,0.03202482,0.001454979,0.00590084,0.04771919,0.003417132,0.001831181,0.00263487,0.001462914,0.001659444,0.02287623,0.007244916,9.411246E-5,6.819397E-5,3.974112E-4,7.618912E-5,5.168514E-4,8.974404E-4,0.006767963,2.823434E-4,3.255848E-4,0.01149126,5.240367E-4,4.388336E-5,1.134906E-7,4.370829E-5,2.690989E-5,4.191275E-9,6.694107E-4,3.996408E-6,0.002647962,8.153341E-4,8.771165E-4,5.104019E-6,0.002662691,0.003228393,1.89457E-4,2.836067E-9,6.561852E-12,1.064079E-8,1.385911E-13,3.50881E-15,4.005196E-14,4.448839E-7,1.385675E-7,7.44451E-5,3.276985E-6,0.00417003,8.140717,5.662916E-5,461692.6,461692.6
7.046813E-8,15.18212,-1.303364E12,1751.319,1751.319,8.59563E-4,1.0,0.82455,0.006597306,0.00301497,0.03220608,0.001487572,0.005750305,0.04808789,0.003424841,0.00188336,0.002661145,0.001436693,0.001613889,0.0229776,0.0072029,9.528029E-5,7.013861E-5,4.037149E-4,7.756471E-5,5.201657E-4,8.57393E-4,0.006761587,2.856001E-4,3.217623E-4,0.01153406,5.335694E-4,4.563277E-5,1.193663E-7,4.458602E-5,2.773185E-5,4.443886E-9,6.699681E-4,3.888725E-6,0.002621851,8.221313E-4,8.71665E-4,4.965238E-6,0.002642349,0.003222719,1.920756E-4,3.048344E-9,7.138012E-12,1.102657E-8,1.542553E-13,3.829015E-15,4.34172E-14,4.305304E-7,1.310317E-7,7.091205E-5,3.042809E-6,0.004076094,8.136331,5.661678E-5,461443.9,461443.9
7.195402E-8,15.18523,-1.240727E12,1750.821,1750.821,8.59563E-4,1.0,0.8241764,0.006538478,0.003099166,0.03236574,0.001517964,0.005613999,0.04842362,0.003430929,0.001931963,0.002684878,0.001412499,0.001573052,0.02307027,0.007164358,9.634545E-5,7.19622E-5,4.095307E-4,7.884729E-5,5.230983E-4,8.222534E-4,0.00675558,2.88576E-4,3.182646E-4,0.01157278,5.423577E-4,4.72895E-5,1.250159E-7,4.540274E-5,2.850111E-5,4.687245E-9,6.702337E-4,3.791873E-6,0.002597321,8.282834E-4,8.665821E-4,4.840714E-6,0.002623459,0.003217528,1.94486E-4,3.255004E-9,7.706773E-12,1.138886E-8,1.700676E-13,4.145984E-15,4.673155E-14,4.176714E-7,1.244301E-7,6.778441E-5,2.840524E-6,0.003990832,8.132353,5.660522E-5,461218.2,461218.2
7.377788E-8,15.18904,-1.167871E12,1750.241,1750.241,8.59563E-4,1.0,0.8237316,0.006468518,0.003202667,0.03254943,0.001555166,0.005452361,0.04882445,0.003437017,0.001991383,0.002712956,0.00138324,0.001525108,0.02318136,0.007117996,9.7619E-5,7.420794E-5,4.165712E-4,8.041753E-5,5.264912E-4,7.819372E-4,0.006748148,2.921415E-4,3.140668E-4,0.01161866,5.529863E-4,4.935078E-5,1.3216E-7,4.640039E-5,2.944634E-5,4.995493E-9,6.702457E-4,3.677726E-6,0.002567075,8.355791E-4,8.603616E-4,4.694307E-6,0.002600439,0.003211298,1.97397E-4,3.519622E-9,8.445917E-12,1.183555E-8,1.911047E-13,4.55907E-15,5.102848E-14,4.025801E-7,1.168643E-7,6.416077E-5,2.612197E-6,0.003889386,8.127621,5.659102E-5,460949.9,460949.9
7.547001E-8,15.19257,-1.10397E12,1749.733,1749.733,8.59563E-4,1.0,0.8233318,0.006405716,0.003298819,0.03270832,0.001589576,0.005307823,0.04918576,0.003441382,0.002046264,0.002738009,0.00135654,0.001482655,0.02328192,0.007075888,9.876827E-5,7.629848E-5,4.230098E-4,8.187063E-5,5.294464E-4,7.471054E-4,0.006741199,2.953669E-4,3.102621E-4,0.01165968,5.626945E-4,5.129E-5,1.389972E-7,4.732139E-5,3.03241E-5,5.290872E-9,6.699691E-4,3.576212E-6,0.002538905,8.421056E-4,8.546095E-4,4.56442E-6,0.002579246,0.003205653,2.000525E-4,3.776002E-9,9.173261E-12,1.225174E-8,2.123128E-13,4.966709E-15,5.524659E-14,3.892196E-7,1.103313E-7,6.099658E-5,2.418251E-6,0.003798283,8.123374,5.657785E-5,460709.0,460709.0
7.810636E-8,15.19807,-1.010915E12,1748.997,1748.997,8.59563E-4,1.0,0.8227322,0.006311665,0.003448817,0.03293507,0.001642982,0.005092657,0.04972958,0.00344591,0.002131278,0.002775221,0.001315825,0.001420139,0.02343395,0.007011957,1.004993E-4,7.956843E-5,4.32869E-4,8.412805E-5,5.337059E-4,6.97334E-4,0.006730276,3.002405E-4,3.044977E-4,0.0117208,5.775349E-4,5.436161E-5,1.500558E-7,4.874788E-5,3.169276E-5,5.769081E-9,6.690342E-4,3.425878E-6,0.002494863,8.518319E-4,8.456871E-4,4.372603E-6,0.002546538,0.003197101,2.041067E-4,4.196465E-9,1.038896E-11,1.290316E-8,2.488048E-13,5.65025E-15,6.227672E-14,3.695438E-7,1.009953E-7,5.641498E-5,2.146667E-6,0.003661811,8.117015,5.655736E-5,460348.4,460348.4
8.183583E-8,15.20585,-8.914145E11,1748.06,1748.06,8.59563E-4,1.0,0.8219286,0.00618591,0.003661275,0.03321585,0.001718083,0.004808094,0.050462,0.003448049,0.002250468,0.002824306,0.001260119,0.001338592,0.02363991,0.006924824,1.028305E-4,8.421946E-5,4.46476E-4,8.730941E-5,5.390755E-4,6.352161E-4,0.006714637,3.068371E-4,2.966607E-4,0.0118018,5.979554E-4,5.88083E-5,1.665592E-7,5.074912E-5,3.363013E-5,6.482962E-9,6.667808E-4,3.228061E-6,0.002432384,8.64726E-4,8.331518E-4,4.12113E-6,0.00250091,0.003185477,2.096785E-4,4.835397E-9,1.228773E-11,1.382976E-8,3.081863E-13,6.722452E-15,7.32135E-14,3.438652E-7,8.932808E-8,5.058349E-5,1.817407E-6,0.003479335,8.108518,5.652843E-5,459866.4,459866.4
8.43631E-8,15.21112,-8.176332E11,1747.489,1747.489,8.59563E-4,1.0,0.8214115,0.006105153,0.003805339,0.03338168,0.001768666,0.004627709,0.05093569,0.003446965,0.002330494,0.002855356,0.001223653,0.001287492,0.02377375,0.006867854,1.043361E-4,8.738703E-5,4.554823E-4,8.945825E-5,5.423175E-4,5.979572E-4,0.006703922,3.111205E-4,2.915469E-4,0.01185332,6.114255E-4,6.188705E-5,1.783256E-7,5.209471E-5,3.49431E-5,6.991566E-9,6.647107E-4,3.102973E-6,0.002390026,8.729246E-4,8.24718E-4,3.962634E-6,0.002470413,0.003177893,2.133515E-4,5.298005E-9,1.3699E-11,1.446033E-8,3.540298E-13,7.522325E-15,8.131282E-14,3.277603E-7,8.231411E-8,4.701686E-5,1.62549E-6,0.003362209,8.103064,5.650887E-5,459557.2,459557.2
8.742428E-8,15.21748,-7.351799E11,1746.861,1746.861,8.59563E-4,1.0,0.8208123,0.006011754,0.00397985,0.0335584,0.001829585,0.00442185,0.05148693,0.003443226,0.002426597,0.00289074,0.001180885,0.001229663,0.02393002,0.006800953,1.060838E-4,9.12398E-5,4.661721E-4,9.205455E-5,5.458566E-4,5.57374E-4,0.006690819,3.161188E-4,2.855509E-4,0.01191232,6.273581E-4,6.568468E-5,1.932201E-7,5.371378E-5,3.653282E-5,7.634413E-9,6.616932E-4,2.960232E-6,0.002338799,8.823102E-4,8.145711E-4,3.782233E-6,0.002433924,0.003169001,2.17696E-4,5.89064E-9,1.554925E-11,1.522624E-8,4.161358E-13,8.574074E-15,9.189854E-14,3.095166E-7,7.465522E-8,4.306602E-5,1.421646E-6,0.003226868,8.096763,5.648525E-5,459199.8,459199.8
8.923494E-8,15.22123,-6.89666E11,1746.519,1746.519,8.59563E-4,1.0,0.820471,0.00595864,0.004083046,0.03365132,0.001865434,0.00430627,0.05180211,0.003439879,0.002483005,0.002910583,0.00115631,0.001197396,0.02401957,0.006762412,1.070801E-4,9.352651E-5,4.723867E-4,9.358727E-5,5.477651E-4,5.354707E-4,0.006683006,3.189817E-4,2.821011E-4,0.01194556,6.3659E-4,6.796533E-5,2.023659E-7,5.466611E-5,3.747254E-5,8.02843E-9,6.596732E-4,2.879993E-6,0.002308577,8.875948E-4,8.086056E-4,3.68103E-6,0.00241257,0.003163884,2.202142E-4,6.257909E-9,1.671872E-11,1.568007E-8,4.564771E-13,9.240349E-15,9.857205E-14,2.993273E-7,7.051182E-8,4.090274E-5,1.314067E-6,0.003149987,8.093182,5.647131E-5,458996.7,458996.7
9.412292E-8,15.23134,-5.77561E11,1745.7,1745.7,8.59563E-4,1.0,0.8195945,0.005822508,0.004361397,0.03386297,0.001961496,0.004015646,0.05261585,0.003427144,0.002633637,0.002960405,0.001092629,0.001116782,0.02425125,0.006661928,1.096379E-4,9.972677E-5,4.887829E-4,9.771569E-5,5.522975E-4,4.830969E-4,0.006661685,3.263834E-4,2.731233E-4,0.01202957,6.608256E-4,7.424542E-5,2.283246E-7,5.721819E-5,4.000592E-5,9.143039E-9,6.534689E-4,2.677497E-6,0.002227448,9.009345E-4,7.926395E-4,3.426228E-6,0.002355763,0.003150563,2.268319E-4,7.311774E-9,2.016634E-11,1.690696E-8,5.798564E-13,1.120989E-14,1.181775E-13,2.738384E-7,6.057424E-8,3.563468E-5,1.06455E-6,0.002953345,8.084017,5.643384E-5,458476.9,458476.9
9.616033E-8,15.23554,-5.350291E11,1745.399,1745.399,8.59563E-4,1.0,0.819247,0.005768668,0.004477273,0.03393561,0.002001222,0.003903157,0.05294017,0.003420416,0.002695707,0.002979658,0.001067217,0.001085742,0.02434369,0.006621484,1.106499E-4,1.023222E-4,4.954608E-4,9.943314E-5,5.539422E-4,4.638326E-4,0.006652698,3.293346E-4,2.695175E-4,0.01206226,6.70641E-4,7.691469E-5,2.396999E-7,5.827422E-5,4.105999E-5,9.629503E-9,6.505995E-4,2.598688E-6,0.002193884,9.061178E-4,7.86045E-4,3.327275E-6,0.00233244,0.00314521,2.295163E-4,7.778028E-9,2.173309E-11,1.741866E-8,6.379443E-13,1.210704E-14,1.270568E-13,2.640108E-7,5.690837E-8,3.366116E-5,9.758218E-7,0.00287578,8.080399,5.641828E-5,458271.7,458271.7
9.92775E-8,15.24194,-4.742209E11,1744.982,1744.982,8.59563E-4,1.0,0.8187342,0.005689333,0.004654336,0.03403061,0.00206163,0.003740181,0.0534208,0.003408716,0.00278985,0.003007514,0.001029601,0.001040887,0.02448066,0.00656113,1.1214E-4,1.063047E-4,5.055089E-4,1.020577E-4,5.562073E-4,4.368809E-4,0.006638832,3.337058E-4,2.641461E-4,0.0121098,6.853434E-4,8.105533E-5,2.577469E-7,5.988154E-5,4.267002E-5,1.039857E-8,6.459339E-4,2.483909E-6,0.002142889,9.13646E-4,7.760256E-4,3.183348E-6,0.002297154,0.00313723,2.335438E-4,8.52219E-9,2.428377E-11,1.820137E-8,7.349765E-13,1.356976E-14,1.414766E-13,2.497966E-7,5.177194E-8,3.086662E-5,8.54805E-7,0.002761758,8.075073,5.639458E-5,457969.7,457969.7
1.032011E-7,15.24997,-4.043247E11,1744.525,1744.525,8.59563E-4,1.0,0.8181188,0.005594334,0.004876748,0.0341247,0.002137013,0.003549692,0.05400086,0.003391858,0.00290693,0.003040001,9.843782E-4,9.8857E-4,0.02464578,0.00648761,1.139199E-4,1.113363E-4,5.178794E-4,1.053569E-4,5.586629E-4,4.067667E-4,0.006621177,3.389722E-4,2.576217E-4,0.01216563,7.03325E-4,8.636177E-5,2.815844E-7,6.189092E-5,4.469129E-5,1.140903E-8,6.396511E-4,2.348626E-6,0.002079405,9.224688E-4,7.635357E-4,3.013958E-6,0.002253411,0.003127526,2.384827E-4,9.511923E-9,2.776748E-11,1.918553E-8,8.720519E-13,1.557082E-14,1.611057E-13,2.33202E-7,4.60269E-8,2.769792E-5,7.244079E-7,0.002625734,8.068709,5.636489E-5,457608.7,457608.7
1.051114E-7,15.25387,-3.727309E11,1744.328,1744.328,8.59563E-4,1.0,0.8178305,0.00554991,0.004984824,0.03416105,0.002173447,0.003462465,0.05427392,0.003382894,0.002963362,0.003054843,9.631962E-4,9.646317E-4,0.02472337,0.006452741,1.147496E-4,1.137932E-4,5.237952E-4,1.069619E-4,5.597122E-4,3.934587E-4,0.006612499,3.414455E-4,2.545358E-4,0.01219128,7.118746E-4,8.89824E-5,2.936492E-7,6.286393E-5,4.567301E-5,1.191805E-8,6.364487E-4,2.286188E-6,0.002048812,9.265151E-4,7.57504E-4,2.935857E-6,0.002232381,0.00312293,2.408371E-4,1.001522E-8,2.957734E-11,1.966401E-8,9.451845E-13,1.661153E-14,1.712762E-13,2.256044E-7,4.348846E-8,2.628249E-5,6.686013E-7,0.002562349,8.065737,5.63505E-5,457440.2,457440.2
1.069488E-7,15.2576,-3.437313E11,1744.153,1744.153,8.59563E-4,1.0,0.8175598,0.005508247,0.005088635,0.03419056,0.002208322,0.003381773,0.05453112,0.003373854,0.00301729,0.003068549,9.433263E-4,9.424868E-4,0.02479634,0.006419741,1.155258E-4,1.161605E-4,5.294217E-4,1.08505E-4,5.606375E-4,3.814083E-4,0.006604098,3.437707E-4,2.516212E-4,0.01221505,7.199746E-4,9.15254E-5,3.055407E-7,6.379667E-5,4.66157E-5,1.241816E-8,6.332903E-4,2.228115E-6,0.002019596,9.3026E-4,7.517329E-4,2.863252E-6,0.002212315,0.003118585,2.430719E-4,1.051258E-8,3.139033E-11,2.01237E-8,1.019678E-12,1.765464E-14,1.814469E-13,2.185741E-7,4.119165E-8,2.499328E-5,6.191283E-7,0.002503048,8.062954,5.63367E-5,457282.3,457282.3
1.11105E-7,15.26602,-2.827745E11,1743.808,1743.808,8.59563E-4,1.0,0.8169698,0.005417647,0.005322893,0.03423897,0.002286587,0.003210165,0.0550943,0.003352063,0.003138006,0.003097602,9.001575E-4,8.953549E-4,0.02495559,0.006346942,1.172053E-4,1.215295E-4,5.419266E-4,1.119939E-4,5.62448E-4,3.565835E-4,0.006584905,3.488428E-4,2.452142E-4,0.0122657,7.378609E-4,9.735626E-5,3.334886E-7,6.589546E-5,4.874186E-5,1.358723E-8,6.258977E-4,2.103478E-6,0.001954322,9.382231E-4,7.387898E-4,2.707521E-6,0.002167505,0.003109017,2.48023E-4,1.168547E-8,3.57592E-11,2.116108E-8,1.203946E-12,2.016995E-14,2.05889E-13,2.036094E-7,3.647132E-8,2.231718E-5,5.207002E-7,0.002374632,8.056911,5.630563E-5,456939.6,456939.6
1.133675E-7,15.27058,-2.520859E11,1743.647,1743.647,8.59563E-4,1.0,0.816661,0.005370331,0.005450062,0.0342554,0.002328822,0.003122717,0.05539067,0.003339511,0.003202983,0.003112343,8.776646E-4,8.712998E-4,0.02503904,0.006308328,1.180769E-4,1.244598E-4,5.486089E-4,1.138924E-4,5.632806E-4,3.443382E-4,0.006574343,3.514989E-4,2.418303E-4,0.01229154,7.473498E-4,1.005749E-4,3.493208E-7,6.703174E-5,4.98954E-5,1.424558E-8,6.217474E-4,2.0393E-6,0.00191929,9.422757E-4,7.318091E-4,2.627369E-6,0.002143446,0.003103952,2.506599E-4,1.235185E-8,3.829768E-11,2.172413E-8,1.313901E-12,2.163216E-14,2.200503E-13,1.959728E-7,3.415237E-8,2.098873E-5,4.74062E-7,0.002307893,8.053761,5.628882E-5,456761.0,456761.0
