Time_Soln#8 (sec),Volume_Soln#8 (cm3),Volumetric_heat_production_rate_Soln#8 (erg/cm3-sec),Surface_temperature_Soln#8 (K),Temperature_Soln#8 (K),Mass_Soln#8 (g),Pressure_Soln#8 (atm),Mole_fraction_H2_Soln#8 (),Mole_fraction_H_Soln#8 (),Mole_fraction_CH4_Soln#8 (),Mole_fraction_CH3_Soln#8 (),Mole_fraction_C2H6_Soln#8 (),Mole_fraction_C2H5_Soln#8 (),Mole_fraction_C2H4_Soln#8 (),Mole_fraction_C2H3_Soln#8 (),Mole_fraction_C2H2_Soln#8 (),Mole_fraction_C3H8_Soln#8 (),Mole_fraction_IC3H7_Soln#8 (),Mole_fraction_NC3H7_Soln#8 (),Mole_fraction_C3H6_Soln#8 (),Mole_fraction_C3H5-A_Soln#8 (),Mole_fraction_C3H4-P_Soln#8 (),Mole_fraction_C3H4-A_Soln#8 (),Mole_fraction_NC4H10_Soln#8 (),Mole_fraction_PC4H9_Soln#8 (),Mole_fraction_IC4H10_Soln#8 (),Mole_fraction_IC4H8_Soln#8 (),Mole_fraction_IC4H7_Soln#8 (),Mole_fraction_C4H8-1_Soln#8 (),Mole_fraction_C4H8-2_Soln#8 (),Mole_fraction_C4H71-3_Soln#8 (),Mole_fraction_C4H6_Soln#8 (),Mole_fraction_C4H5_Soln#8 (),Mole_fraction_C4H4_Soln#8 (),Mole_fraction_C6H6_Soln#8 (),Mole_fraction_FULVENE_Soln#8 (),Mole_fraction_C5H6_Soln#8 (),Mole_fraction_C5H5_Soln#8 (),Mole_fraction_MCPTD_Soln#8 (),Mole_fraction_NC5H12_Soln#8 (),Mole_fraction_NC5H10_Soln#8 (),Mole_fraction_B1M2_Soln#8 (),Mole_fraction_B1M3_Soln#8 (),Mole_fraction_LC5H8_Soln#8 (),Mole_fraction_DIALLYL_Soln#8 (),Mole_fraction_CYC6H8_Soln#8 (),Mole_fraction_CYC6H10_Soln#8 (),Mole_fraction_NC6H12_Soln#8 (),Mole_fraction_NC7H14_Soln#8 (),Mole_fraction_C7H8_Soln#8 (),Mole_fraction_C7H7_Soln#8 (),Mole_fraction_C6H5C2H3_Soln#8 (),Mole_fraction_C6H5C2H5_Soln#8 (),Mole_fraction_NPBENZ_Soln#8 (),Mole_fraction_NC12H26_Soln#8 (),Mole_fraction_NC16H34_Soln#8 (),Mole_fraction_NC10H20_Soln#8 (),Molecular_weight_Soln#8 (g/mole),Mass_density_Soln#8 (g/cm3),Unburned_hydrocarbons_Soln#8 (ppm),Volatile_organic_compounds_Soln#8 (ppm)
1.589279E-6,15.63994,-5.498956E10,1331.39,1331.39,0.001337098,1.0,0.942879,1.15332E-4,4.172551E-4,8.935007E-4,2.170831E-4,4.138818E-4,0.00424838,2.11122E-5,1.001291E-5,8.003975E-5,1.188818E-5,5.337545E-5,0.002004959,3.297634E-4,3.849158E-7,4.515846E-6,3.659916E-5,2.454746E-5,1.039443E-6,3.790796E-8,6.673199E-7,7.370814E-4,1.365151E-5,1.735448E-4,5.922879E-4,1.014393E-6,2.013326E-7,8.723412E-6,4.715028E-11,5.0348E-7,1.676629E-9,8.781172E-10,7.168875E-6,6.018891E-4,8.002041E-9,4.940552E-6,2.372554E-4,7.763272E-6,2.168309E-8,3.03113E-9,8.783044E-5,5.99128E-4,0.004007415,2.2648E-5,1.736072E-9,2.837045E-7,5.04029E-7,0.01021483,0.00596239,0.02494425,9.340098,8.549253E-5,529714.4,529714.4
1.611575E-6,15.63959,-5.460298E10,1331.166,1331.166,0.001337098,1.0,0.9427568,1.15322E-4,4.281572E-4,9.005997E-4,2.213724E-4,4.132727E-4,0.004315147,2.132722E-5,1.032169E-5,8.209379E-5,1.190721E-5,5.324358E-5,0.00203627,3.308724E-4,3.978183E-7,4.621386E-6,3.739703E-5,2.447153E-5,1.073089E-6,3.981211E-8,6.913732E-7,7.486095E-4,1.398514E-5,1.740482E-4,6.030655E-4,1.046122E-6,2.113678E-7,8.888238E-6,4.985332E-11,5.23144E-7,1.771787E-9,9.130282E-10,7.318008E-6,6.112604E-4,8.277625E-9,5.096152E-6,2.416213E-4,7.977635E-6,2.291455E-8,3.161471E-9,8.891233E-5,6.087187E-4,0.004006274,2.301055E-5,1.832244E-9,2.948747E-7,5.217132E-7,0.01020292,0.00595281,0.02491615,9.338741,8.549447E-5,529637.5,529637.5
1.700364E-6,15.63826,-5.310339E10,1330.291,1330.291,0.001337098,1.0,0.9422746,1.151699E-4,4.722771E-4,9.268966E-4,2.385053E-4,4.105558E-4,0.00457909,2.212929E-5,1.158081E-5,9.037167E-5,1.19642E-5,5.270033E-5,0.002160192,3.346863E-4,4.512486E-7,5.044621E-6,4.057603E-5,2.416564E-5,1.210226E-6,4.797775E-8,7.907715E-7,7.943476E-4,1.532925E-5,1.75859E-4,6.458319E-4,1.174808E-6,2.542991E-7,9.543652E-6,6.173613E-11,6.051637E-7,2.184674E-9,1.060105E-9,7.910863E-6,6.483004E-4,9.420749E-9,5.731339E-6,2.58933E-4,8.837366E-6,2.824016E-8,3.708936E-9,9.316417E-5,6.466066E-4,0.004001777,2.442971E-5,2.24891E-9,3.417818E-7,5.945509E-7,0.01015587,0.00591503,0.02480501,9.333393,8.550169E-5,529334.1,529334.1
1.727286E-6,15.63789,-5.26616E10,1330.031,1330.031,0.001337098,1.0,0.9421299,1.150916E-4,4.858627E-4,9.342652E-4,2.437137E-4,4.096531E-4,0.004658491,2.235587E-5,1.197139E-5,9.29093E-5,1.197603E-5,5.253074E-5,0.002197513,3.356647E-4,4.680896E-7,5.173735E-6,4.153958E-5,2.407206E-5,1.252729E-6,5.064118E-8,8.220261E-7,8.081563E-4,1.574133E-5,1.763509E-4,6.587449E-4,1.214487E-6,2.682682E-7,9.741986E-6,6.571048E-11,6.311958E-7,2.320866E-9,1.107297E-9,8.09014E-6,6.59439E-4,9.781774E-9,5.928573E-6,2.64156E-4,9.099423E-6,2.999014E-8,3.883814E-9,9.443566E-5,6.579948E-4,0.004000428,2.48521E-5,2.386183E-9,3.567688E-7,6.17376E-7,0.01014174,0.005903693,0.02477157,9.331788,8.550374E-5,529243.1,529243.1
1.754436E-6,15.63753,-5.222222E10,1329.77,1329.77,0.001337098,1.0,0.9419846,1.14999E-4,4.996523E-4,9.414241E-4,2.489707E-4,4.087118E-4,0.00473826,2.257688E-5,1.23691E-5,9.547959E-5,1.198565E-5,5.235783E-5,0.002235025,3.365743E-4,4.853658E-7,5.304235E-6,4.251066E-5,2.397741E-5,1.295985E-6,5.341555E-8,8.540494E-7,8.220506E-4,1.615883E-5,1.768223E-4,6.717386E-4,1.254769E-6,2.828027E-7,9.941766E-6,6.989926E-11,6.579812E-7,2.463433E-9,1.156116E-9,8.270627E-6,6.706266E-4,1.015252E-8,6.12949E-6,2.694096E-4,9.364073E-6,3.181841E-8,4.064232E-9,9.570968E-5,6.694309E-4,0.003999074,2.52743E-5,2.52982E-9,3.722349E-7,6.407256E-7,0.01012754,0.005892316,0.02473797,9.330178,8.550573E-5,529151.8,529151.8
1.787431E-6,15.6371,-5.16966E10,1329.457,1329.457,0.001337098,1.0,0.9418089,1.148693E-4,5.165267E-4,9.497623E-4,2.55365E-4,4.075299E-4,0.004834788,2.283555E-5,1.285744E-5,9.861736E-5,1.199438E-5,5.214542E-5,0.002280443,3.375796E-4,5.067568E-7,5.46318E-6,4.368971E-5,2.38621E-5,1.34906E-6,5.690859E-8,8.936437E-7,8.388926E-4,1.666871E-5,1.77363E-4,6.874897E-4,1.30406E-6,3.010791E-7,1.018422E-5,7.524286E-11,6.91254E-7,2.643894E-9,1.217137E-9,8.489512E-6,6.841605E-4,1.061215E-8,6.376301E-6,2.757754E-4,9.686029E-6,3.412714E-8,4.28897E-9,9.724692E-5,6.832627E-4,0.003997439,2.578228E-5,2.711564E-9,3.915087E-7,6.695445E-7,0.01011038,0.005878565,0.0246973,9.328232,8.550807E-5,529041.5,529041.5
1.822514E-6,15.63666,-5.11479E10,1329.126,1329.126,0.001337098,1.0,0.9416232,1.147119E-4,5.346013E-4,9.582001E-4,2.621689E-4,4.062324E-4,0.004936914,2.309886E-5,1.338249E-5,1.019691E-4,1.20003E-5,5.191715E-5,0.002328521,3.38533E-4,5.299747E-7,5.632536E-6,4.494161E-5,2.373927E-5,1.40607E-6,6.077083E-8,9.365476E-7,8.567437E-4,1.72137E-5,1.779008E-4,7.041858E-4,1.356838E-6,3.212583E-7,1.044156E-5,8.124011E-11,7.274966E-7,2.8446E-9,1.284095E-9,8.72161E-6,6.98473E-4,1.111182E-8,6.641777E-6,2.825198E-4,1.002849E-5,3.668757E-8,4.53448E-9,9.886807E-5,6.978874E-4,0.003995711,2.631613E-5,2.91363E-9,4.12577E-7,7.007094E-7,0.01009222,0.005864036,0.02465427,9.326176,8.551046E-5,528924.9,528924.9
1.868437E-6,15.63611,-5.044526E10,1328.699,1328.699,0.001337098,1.0,0.9413819,1.144782E-4,5.584496E-4,9.686093E-4,2.710798E-4,4.044802E-4,0.005069801,2.342617E-5,1.407815E-5,1.063771E-4,1.200327E-5,5.161525E-5,0.002391119,3.396148E-4,5.610807E-7,5.854638E-6,4.657695E-5,2.357832E-5,1.481511E-6,6.605514E-8,9.939114E-7,8.800186E-4,1.793111E-5,1.785512E-4,7.259569E-4,1.426413E-6,3.488212E-7,1.077764E-5,8.958984E-11,7.762443E-7,3.121013E-9,1.374963E-9,9.024326E-6,7.170858E-4,1.178256E-8,6.993678E-6,2.913091E-4,1.047654E-5,4.020123E-8,4.865722E-9,1.009698E-4,7.169024E-4,0.003993469,2.700529E-5,3.191849E-9,4.410269E-7,7.422796E-7,0.01006862,0.005845161,0.02459827,9.323506,8.551345E-5,528773.4,528773.4
1.947E-6,15.63525,-4.928413E10,1327.982,1327.982,0.001337098,1.0,0.9409735,1.140135E-4,5.997021E-4,9.848086E-4,2.863287E-4,4.01368E-4,0.005295015,2.394239E-5,1.528883E-5,1.139633E-4,1.199707E-5,5.109246E-5,0.0024973,3.410621E-4,6.161485E-7,6.235313E-6,4.936357E-5,2.330308E-5,1.612503E-6,7.570628E-8,1.095134E-6,9.195775E-4,1.916805E-5,1.79533E-4,7.629672E-4,1.546496E-6,3.990314E-7,1.135034E-5,1.052545E-10,8.630377E-7,3.630688E-9,1.539118E-9,9.538916E-6,7.485971E-4,1.297397E-8,7.606418E-6,3.062368E-4,1.124097E-5,4.664159E-8,5.457928E-9,1.045122E-4,7.490862E-4,0.003989679,2.815867E-5,3.704816E-9,4.919728E-7,8.153665E-7,0.01002866,0.005813247,0.02450334,9.31899,8.551819E-5,528517.3,528517.3
1.996729E-6,15.63474,-4.857538E10,1327.537,1327.537,0.001337098,1.0,0.940718,1.136821E-4,6.260765E-4,9.940685E-4,2.959776E-4,3.993408E-4,0.005436173,2.42423E-5,1.606739E-5,1.18788E-4,1.198667E-5,5.075865E-5,0.002563904,3.417406E-4,6.52182E-7,6.47647E-6,5.111883E-5,2.31293E-5,1.696515E-6,8.221594E-8,1.161144E-6,9.444379E-4,1.995656E-5,1.800767E-4,7.862324E-4,1.623024E-6,4.32809E-7,1.171125E-5,1.161092E-10,9.201399E-7,3.977586E-9,1.648808E-9,9.862249E-6,7.683227E-4,1.375649E-8,8.000599E-6,3.156113E-4,1.172252E-5,5.099673E-8,5.848936E-9,1.067203E-4,7.692287E-4,0.003987312,2.887206E-5,4.054044E-9,5.256735E-7,8.628511E-7,0.01000365,0.005793292,0.02444382,9.316167,8.552096E-5,528357.2,528357.2
2.024375E-6,15.63447,-4.819007E10,1327.292,1327.292,0.001337098,1.0,0.9405769,1.134867E-4,6.408182E-4,9.988952E-4,3.013389E-4,3.98199E-4,0.00551417,2.440041E-5,1.650402E-5,1.214761E-4,1.197894E-5,5.05724E-5,0.002600722,3.420444E-4,6.726039E-7,6.610527E-6,5.209133E-5,2.303293E-5,1.743546E-6,8.597141E-8,1.198476E-6,9.581945E-4,2.039658E-5,1.803546E-4,7.99109E-4,1.665694E-6,4.522643E-7,1.19113E-5,1.224744E-10,9.526033E-7,4.178754E-9,1.711786E-9,1.004112E-5,7.792127E-4,1.420107E-8,8.221691E-6,3.207967E-4,1.198918E-5,5.351179E-8,6.071639E-9,1.079365E-4,7.803477E-4,0.003986006,2.9263E-5,4.256629E-9,5.448921E-7,8.896456E-7,0.009989831,0.005782282,0.02441093,9.314609,8.552244E-5,528268.8,528268.8
2.12158E-6,15.63359,-4.688259E10,1326.446,1326.446,0.001337098,1.0,0.9400863,1.127446E-4,6.930386E-4,0.001014179,3.201645E-4,3.941249E-4,0.005785757,2.49115E-5,1.80585E-5,1.309498E-4,1.194226E-5,4.991554E-5,0.002728996,3.427445E-4,7.465191E-7,7.081437E-6,5.549035E-5,2.269593E-5,1.910458E-6,9.993739E-8,1.333144E-6,0.001006193,2.195187E-5,1.812083E-4,8.440557E-4,1.816147E-6,5.244289E-7,1.261128E-5,1.467649E-10,1.070646E-6,4.932687E-9,1.944549E-9,1.06648E-5,8.170755E-4,1.581692E-8,9.008831E-6,3.388787E-4,1.291948E-5,6.287161E-8,6.883386E-9,1.121504E-4,8.190028E-4,0.003981475,3.060643E-5,5.016485E-9,6.150914E-7,9.859548E-7,0.009941775,0.00574403,0.02429638,9.309196,8.552726E-5,527961.9,527961.9
2.137327E-6,15.63346,-4.667758E10,1326.311,1326.311,0.001337098,1.0,0.9400076,1.126171E-4,7.015492E-4,0.001016417,3.232095E-4,3.934586E-4,0.005829361,2.498802E-5,1.831295E-5,1.324866E-4,1.193506E-5,4.9809E-5,0.002749601,3.428082E-4,7.58798E-7,7.157613E-6,5.603777E-5,2.264166E-5,1.937696E-6,1.023125E-7,1.355447E-6,0.001013912,2.22049E-5,1.813296E-4,8.512873E-4,1.84055E-6,5.36673E-7,1.272414E-5,1.509903E-10,1.090333E-6,5.061739E-9,1.983956E-9,1.076503E-5,8.231456E-4,1.608641E-8,9.137663E-6,3.417853E-4,1.306896E-5,6.446342E-8,7.019016E-9,1.12824E-4,8.251996E-4,0.003980749,3.081949E-5,5.146669E-9,6.268436E-7,1.001854E-6,0.009934066,0.005737901,0.02427799,9.308329,8.552798E-5,527912.7,527912.7
2.167196E-6,15.63321,-4.629381E10,1326.057,1326.057,0.001337098,1.0,0.939859,1.123703E-4,7.17726E-4,0.001020488,3.289804E-4,3.921915E-4,0.005911766,2.51286E-5,1.879742E-5,1.354024E-4,1.192056E-5,4.960696E-5,0.002788546,3.428939E-4,7.823159E-7,7.301982E-6,5.707345E-5,2.2539E-5,1.989492E-6,1.069037E-7,1.398113E-6,0.001028508,2.268555E-5,1.815477E-4,8.649647E-4,1.886837E-6,5.603194E-7,1.29378E-5,1.592338E-10,1.128096E-6,5.311837E-9,2.060025E-9,1.095447E-5,8.346099E-4,1.660342E-8,9.382935E-6,3.472806E-4,1.335143E-5,6.753987E-8,7.279346E-9,1.140947E-4,8.369028E-4,0.00397938,3.122013E-5,5.399075E-9,6.494193E-7,1.03223E-6,0.009919503,0.005726327,0.02424322,9.306691,8.552933E-5,527819.7,527819.7
2.306502E-6,15.63217,-4.458858E10,1324.897,1324.897,0.001337098,1.0,0.9391763,1.111437E-4,7.936754E-4,0.001036646,3.558018E-4,3.862563E-4,0.006290908,2.571107E-5,2.108577E-5,1.489978E-4,1.184018E-5,4.86674E-5,0.002967819,3.427569E-4,8.958364E-7,7.97266E-6,6.185558E-5,2.206566E-5,2.232876E-6,1.298123E-7,1.603136E-6,0.001095788,2.493778E-5,1.823743E-4,9.280671E-4,2.102217E-6,6.778819E-7,1.392677E-5,2.017911E-10,1.311356E-6,6.570759E-9,2.438236E-9,1.182631E-5,8.872265E-4,1.911553E-8,1.054072E-5,3.725976E-4,1.464858E-5,8.28617E-8,8.544892E-9,1.199049E-4,8.906142E-4,0.003973105,3.302916E-5,6.672218E-9,7.595057E-7,1.177486E-6,0.009852587,0.005673232,0.02408325,9.299173,8.553502E-5,527393.4,527393.4
2.341974E-6,15.63193,-4.417562E10,1324.609,1324.609,0.001337098,1.0,0.9390052,1.108145E-4,8.131207E-4,0.001040068,3.626025E-4,3.847454E-4,0.006386096,2.584172E-5,2.167514E-5,1.524542E-4,1.181692E-5,4.842943E-5,0.003012844,3.425987E-4,9.25715E-7,8.142583E-6,6.30599E-5,2.194672E-5,2.295207E-6,1.360373E-7,1.656855E-6,0.001112704,2.551352E-5,1.825396E-4,9.439512E-4,2.1568E-6,7.097101E-7,1.417654E-5,2.137449E-10,1.359834E-6,6.915614E-9,2.540829E-9,1.204511E-5,9.004004E-4,1.978135E-8,1.083863E-5,3.789607E-4,1.497305E-5,8.701301E-8,8.880084E-9,1.213544E-4,9.040623E-4,0.003971537,3.347442E-5,7.021807E-9,7.887539E-7,1.215361E-6,0.00983581,0.005659942,0.02404309,9.29729,8.553632E-5,527286.6,527286.6
2.387703E-6,15.63164,-4.365549E10,1324.241,1324.241,0.001337098,1.0,0.9387862,1.103816E-4,8.382365E-4,0.001044092,3.713492E-4,3.828018E-4,0.006507989,2.600038E-5,2.243841E-5,1.569039E-4,1.178554E-5,4.812376E-5,0.003070508,3.423305E-4,9.648E-7,8.36102E-6,6.460388E-5,2.179442E-5,2.375703E-6,1.442989E-7,1.726981E-6,0.001134378,2.625674E-5,1.827284E-4,9.643144E-4,2.226926E-6,7.518767E-7,1.449726E-5,2.298587E-10,1.42339E-6,7.374908E-9,2.676996E-9,1.232515E-5,9.172473E-4,2.065535E-8,1.122422E-5,3.871121E-4,1.53875E-5,9.251212E-8,9.319685E-9,1.232052E-4,9.212602E-4,0.003969533,3.403924E-5,7.488024E-9,8.271682E-7,1.264688E-6,0.009814339,0.005642948,0.02399165,9.294882,8.553792E-5,527150.0,527150.0
2.464477E-6,15.63118,-4.281162E10,1323.633,1323.633,0.001337098,1.0,0.9384225,1.096362E-4,8.804967E-4,0.001049938,3.859791E-4,3.795545E-4,0.006710615,2.624411E-5,2.372768E-5,1.643551E-4,1.172991E-5,4.761374E-5,0.003166375,3.417379E-4,1.03179E-6,8.726076E-6,6.717423E-5,2.154144E-5,2.511084E-6,1.587555E-7,1.846812E-6,0.001170427,2.750655E-5,1.829892E-4,9.982171E-4,2.343935E-6,8.254642E-7,1.503245E-5,2.587033E-10,1.532665E-6,8.182521E-9,2.915487E-9,1.27902E-5,9.451941E-4,2.216127E-8,1.187487E-5,4.006685E-4,1.607339E-5,1.021032E-7,1.007573E-8,1.262691E-4,9.497904E-4,0.003966211,3.496502E-5,8.30957E-9,8.933732E-7,1.348692E-6,0.009778681,0.005614755,0.02390614,9.290885,8.554043E-5,526923.4,526923.4
2.51115E-6,15.63092,-4.231593E10,1323.269,1323.269,0.001337098,1.0,0.9382038,1.091731E-4,9.062303E-4,0.001052963,3.948367E-4,3.775929E-4,0.006832564,2.637928E-5,2.451577E-5,1.688704E-4,1.169455E-5,4.730589E-5,0.003224075,3.412997E-4,1.073337E-6,8.946895E-6,6.872305E-5,2.138937E-5,2.593464E-6,1.679041E-7,1.920909E-6,0.001192132,2.826727E-5,1.831159E-4,0.001018651,2.414546E-6,8.719055E-7,1.535577E-5,2.77371E-10,1.60064E-6,8.695934E-9,3.066677E-9,1.306971E-5,9.61977E-4,2.310032E-8,1.227212E-5,4.088299E-4,1.648402E-5,1.0815E-7,1.054606E-8,1.281055E-4,9.669244E-4,0.003964218,3.55142E-5,8.833056E-9,9.346445E-7,1.400459E-6,0.009757241,0.005597823,0.02385467,9.288484,8.554185E-5,526787.2,526787.2
2.659872E-6,15.63018,-4.081819E10,1322.136,1322.136,0.001337098,1.0,0.9375189,1.076581E-4,9.88324E-4,0.001060191,4.228587E-4,3.714239E-4,0.007215009,2.675179E-5,2.704478E-5,1.831667E-4,1.15761E-5,4.633775E-5,0.003405016,3.395832E-4,1.209663E-6,9.644338E-6,7.358648E-5,2.091388E-5,2.855835E-6,1.98856E-7,2.162934E-6,0.001260208,3.06935E-5,1.833791E-4,0.001082868,2.636333E-6,1.028318E-6,1.637557E-5,3.427812E-10,1.824672E-6,1.044415E-8,3.580626E-9,1.394388E-5,0.00101442,2.620944E-8,1.354396E-5,4.344304E-4,1.775908E-5,1.284619E-7,1.209572E-8,1.33828E-4,0.001020469,0.003957998,3.719715E-5,1.0623E-8,1.071042E-6,1.56864E-6,0.009690104,0.005544895,0.02369329,9.280971,8.55459E-5,526361.1,526361.1
2.700437E-6,15.63,-4.042994E10,1321.834,1321.834,0.001337098,1.0,0.9373352,1.072367E-4,0.001010716,0.001061581,4.304446E-4,3.697658E-4,0.007317727,2.683958E-5,2.773847E-5,1.870383E-4,1.154266E-5,4.607736E-5,0.003453606,3.390452E-4,1.247839E-6,9.832836E-6,7.489371E-5,2.078663E-5,2.927261E-6,2.077682E-7,2.230426E-6,0.001278488,3.135535E-5,1.834178E-4,0.001100148,2.695865E-6,1.073157E-6,1.665093E-5,3.622295E-10,1.887658E-6,1.095026E-8,3.729483E-9,1.417791E-5,0.001028455,2.708779E-8,1.389192E-5,4.413061E-4,1.809786E-5,1.342663E-7,1.253114E-8,1.353557E-4,0.0010348,0.003956335,3.763898E-5,1.114338E-8,1.10947E-6,1.615301E-6,0.009672099,0.005530724,0.02364994,9.278957,8.554689E-5,526246.9,526246.9
2.883031E-6,15.62928,-3.878008E10,1320.508,1320.508,0.001337098,1.0,0.9365241,1.053107E-4,0.001111335,0.001065155,4.642593E-4,3.624483E-4,0.007771801,2.717252E-5,3.087588E-5,2.042916E-4,1.138861E-5,4.492665E-5,0.003668317,3.363539E-4,1.424601E-6,1.067144E-5,8.067312E-5,2.022715E-5,3.247304E-6,2.503434E-7,2.541457E-6,0.001359229,3.433139E-5,1.834454E-4,0.001176674,2.957917E-6,1.286181E-6,1.787538E-5,4.586841E-10,2.180543E-6,1.338117E-8,4.447299E-9,1.520774E-5,0.001090223,3.119875E-8,1.546E-5,4.716879E-4,1.957397E-5,1.617077E-7,1.455347E-8,1.420633E-4,0.001097876,0.003949023,3.954012E-5,1.365701E-8,1.288463E-6,1.82905E-6,0.009592643,0.005468307,0.02345839,9.270078,8.555083E-5,525743.3,525743.3
2.997191E-6,15.6289,-3.782297E10,1319.706,1319.706,0.001337098,1.0,0.9360299,1.040914E-4,0.001173985,0.001065433,4.851084E-4,3.580012E-4,0.008048964,2.733613E-5,3.284618E-5,2.149188E-4,1.129084E-5,4.422584E-5,0.003799284,3.345088E-4,1.538943E-6,1.11872E-5,8.419856E-5,1.988845E-5,3.445731E-6,2.789707E-7,2.741477E-6,0.001408426,3.618705E-5,1.833585E-4,0.001223487,3.116349E-6,1.428348E-6,1.862836E-5,5.266405E-10,2.370986E-6,1.502524E-8,4.936925E-9,1.583194E-5,0.001127699,3.389656E-8,1.643938E-5,4.90215E-4,2.045624E-5,1.798864E-7,1.586594E-8,1.461215E-4,0.001136148,0.003944592,4.065877E-5,1.537043E-8,1.404998E-6,1.965443E-6,0.009544256,0.005430393,0.02334151,9.264675,8.555292E-5,525436.9,525436.9
3.014016E-6,15.62885,-3.768637E10,1319.59,1319.59,0.001337098,1.0,0.9359579,1.039111E-4,0.001183196,0.001065362,4.881613E-4,3.573543E-4,0.008089384,2.735773E-5,3.313694E-5,2.164739E-4,1.127641E-5,4.41238E-5,0.003818377,3.342294E-4,1.556029E-6,1.126264E-5,8.471238E-5,1.983925E-5,3.474843E-6,2.833185E-7,2.771292E-6,0.001415594,3.646008E-5,1.833398E-4,0.00123032,3.139322E-6,1.449865E-6,1.873852E-5,5.371686E-10,2.399504E-6,1.527546E-8,5.011815E-9,1.592266E-5,0.001133149,3.430229E-8,1.658352E-5,4.929153E-4,2.058364E-5,1.82628E-7,1.60623E-8,1.467111E-4,0.001141714,0.003943947,4.081926E-5,1.563216E-8,1.422452E-6,1.985705E-6,0.009537207,0.005424875,0.02332447,9.263888,8.555321E-5,525392.2,525392.2
3.148907E-6,15.62846,-3.662987E10,1318.67,1318.67,0.001337098,1.0,0.9353878,1.024642E-4,0.001256783,0.001063851,5.124457E-4,3.522477E-4,0.008409531,2.751013E-5,3.547016E-5,2.28832E-4,1.116095E-5,4.331753E-5,0.003969523,3.319415E-4,1.69507E-6,1.186209E-5,8.877834E-5,1.945148E-5,3.70686E-6,3.193536E-7,3.013263E-6,0.001472287,3.864389E-5,1.831423E-4,0.001284488,3.319837E-6,1.627469E-6,1.961406E-5,6.26443E-10,2.632124E-6,1.735356E-8,5.638097E-9,1.663816E-5,0.001176182,3.762908E-8,1.773634E-5,5.142862E-4,2.15809E-5,2.051547E-7,1.766202E-8,1.513608E-4,0.001185662,0.003938862,4.206651E-5,1.781563E-8,1.56482E-6,2.149503E-6,0.009481441,0.00538128,0.02318953,9.257664,8.555534E-5,525039.2,525039.2
3.242555E-6,15.62822,-3.593428E10,1318.047,1318.047,0.001337098,1.0,0.9349996,1.014602E-4,0.001307571,0.001061918,5.291019E-4,3.48785E-4,0.008627797,2.759649E-5,3.709112E-5,2.372941E-4,1.108136E-5,4.277014E-5,0.004072487,3.30319E-4,1.793638E-6,1.227262E-5,9.154558E-5,1.918915E-5,3.866375E-6,3.455785E-7,3.184129E-6,0.001510852,4.015388E-5,1.829604E-4,0.001321463,3.441231E-6,1.75591E-6,2.021401E-5,6.935767E-10,2.797579E-6,1.886967E-8,6.100268E-9,1.712271E-5,0.00120538,4.00142E-8,1.853299E-5,5.288363E-4,2.224854E-5,2.213325E-7,1.879777E-8,1.545108E-4,0.001215479,0.003935413,4.28927E-5,1.941952E-8,1.666036E-6,2.264501E-6,0.009443491,0.005351666,0.02309757,9.253429,8.555667E-5,524799.1,524799.1
3.374166E-6,15.62791,-3.500484E10,1317.19,1317.19,0.001337098,1.0,0.9344643,1.00054E-4,0.001378467,0.00105814,5.522194E-4,3.440321E-4,0.008929125,2.769465E-5,3.936876E-5,2.490161E-4,1.097082E-5,4.201811E-5,0.004214505,3.280188E-4,1.934799E-6,1.284169E-5,9.53577E-5,1.88299E-5,4.088166E-6,3.840822E-7,3.427937E-6,0.001563956,4.226605E-5,1.826518E-4,0.001372562,3.606168E-6,1.94326E-6,2.104625E-5,7.952895E-10,3.035262E-6,2.109945E-8,6.788884E-9,1.778693E-5,0.001245495,4.346854E-8,1.964601E-5,5.488918E-4,2.315334E-5,2.447593E-7,2.042628E-8,1.588331E-4,0.001256441,0.003930676,4.400096E-5,2.179511E-8,1.811298E-6,2.427669E-6,0.009391192,0.005310929,0.02297068,9.247594,8.555833E-5,524468.2,524468.2
3.426964E-6,15.6278,-3.464664E10,1316.852,1316.852,0.001337098,1.0,0.9342527,9.949245E-5,0.001406738,0.001056317,5.613973E-4,3.421616E-4,0.009048281,2.772733E-5,4.02819E-5,2.536619E-4,1.0927E-5,4.172203E-5,0.004270622,3.270953E-4,1.992235E-6,1.306743E-5,9.686217E-5,1.868881E-5,4.176321E-6,4.000546E-7,3.526858E-6,0.001584908,4.310983E-5,1.825129E-4,0.001392785,3.670459E-6,2.02056E-6,2.137658E-5,8.385269E-10,3.132201E-6,2.202531E-8,7.078049E-9,1.804801E-5,0.001261296,4.488681E-8,2.009007E-5,5.568113E-4,2.350572E-5,2.543672E-7,2.108946E-8,1.60534E-4,0.001272573,0.00392881,4.4429E-5,2.278725E-8,1.870479E-6,2.493574E-6,0.009370542,0.005294867,0.02292053,9.245291,8.555894E-5,524337.5,524337.5
