Time_Soln#15 (sec),Volume_Soln#15 (cm3),Volumetric_heat_production_rate_Soln#15 (erg/cm3-sec),Surface_temperature_Soln#15 (K),Temperature_Soln#15 (K),Mass_Soln#15 (g),Pressure_Soln#15 (atm),Mole_fraction_H2_Soln#15 (),Mole_fraction_H_Soln#15 (),Mole_fraction_CH4_Soln#15 (),Mole_fraction_CH3_Soln#15 (),Mole_fraction_C2H6_Soln#15 (),Mole_fraction_C2H5_Soln#15 (),Mole_fraction_C2H4_Soln#15 (),Mole_fraction_C2H3_Soln#15 (),Mole_fraction_C2H2_Soln#15 (),Mole_fraction_C3H8_Soln#15 (),Mole_fraction_IC3H7_Soln#15 (),Mole_fraction_NC3H7_Soln#15 (),Mole_fraction_C3H6_Soln#15 (),Mole_fraction_C3H5-A_Soln#15 (),Mole_fraction_C3H4-P_Soln#15 (),Mole_fraction_C3H4-A_Soln#15 (),Mole_fraction_C3H3_Soln#15 (),Mole_fraction_NC4H10_Soln#15 (),Mole_fraction_PC4H9_Soln#15 (),Mole_fraction_IC4H10_Soln#15 (),Mole_fraction_IC4H8_Soln#15 (),Mole_fraction_C4H8-1_Soln#15 (),Mole_fraction_C4H8-2_Soln#15 (),Mole_fraction_C4H71-3_Soln#15 (),Mole_fraction_C4H6_Soln#15 (),Mole_fraction_C4H5_Soln#15 (),Mole_fraction_C4H4_Soln#15 (),Mole_fraction_C4H2_Soln#15 (),Mole_fraction_C6H6_Soln#15 (),Mole_fraction_FULVENE_Soln#15 (),Mole_fraction_C5H6_Soln#15 (),Mole_fraction_C10H8_Soln#15 (),Mole_fraction_NC5H12_Soln#15 (),Mole_fraction_NC5H10_Soln#15 (),Mole_fraction_B1M3_Soln#15 (),Mole_fraction_LC5H8_Soln#15 (),Mole_fraction_NC6H12_Soln#15 (),Mole_fraction_NC7H14_Soln#15 (),Mole_fraction_C7H8_Soln#15 (),Mole_fraction_C7H7_Soln#15 (),Mole_fraction_C6H5C2H_Soln#15 (),Mole_fraction_C6H5C2H3_Soln#15 (),Mole_fraction_INDENE_Soln#15 (),Mole_fraction_C12H8_Soln#15 (),Mole_fraction_C14H10_Soln#15 (),Mole_fraction_C16H10_Soln#15 (),Mole_fraction_BIN1B_Soln#15 (),Mole_fraction_NC12H26_Soln#15 (),Mole_fraction_NC16H34_Soln#15 (),Mole_fraction_NC10H20_Soln#15 (),Molecular_weight_Soln#15 (g/mole),Mass_density_Soln#15 (g/cm3),Unburned_hydrocarbons_Soln#15 (ppm),Volatile_organic_compounds_Soln#15 (ppm)
1.0631E-7,15.39498,-1.9755E12,1577.218,1577.218,0.001061813,1.0,0.9026726,0.002557361,6.290068E-4,0.008765033,4.686178E-4,0.004432513,0.01921948,4.548106E-4,1.087911E-4,5.540003E-4,4.615634E-4,0.00124218,0.009716519,0.002196253,4.142954E-6,3.807488E-5,1.403014E-6,1.98084E-4,6.832537E-4,8.610204E-6,2.065742E-7,0.003547684,7.047271E-5,4.342976E-4,0.003021411,3.071589E-5,1.544531E-6,1.568954E-9,1.650236E-5,1.085997E-9,3.1447E-6,2.717413E-11,1.653186E-4,0.002953241,7.54573E-6,5.377329E-4,5.587608E-4,0.002338325,0.003764432,6.4218E-5,1.86697E-11,1.25682E-8,1.589726E-9,7.603494E-14,2.31618E-9,3.77249E-16,1.179389E-16,0.005893783,0.002632705,0.01943091,8.926451,6.897141E-5,506254.9,506254.9
1.107497E-7,15.39387,-1.87622E12,1575.346,1575.346,0.001061813,1.0,0.9017597,0.002527135,6.779097E-4,0.00902787,4.935346E-4,0.004349799,0.0197547,4.692544E-4,1.178706E-4,5.822433E-4,4.606798E-4,0.001202441,0.009926028,0.002199347,4.459949E-6,3.993986E-5,1.481173E-6,2.071713E-4,6.528463E-4,9.491339E-6,2.323946E-7,0.003603666,7.408518E-5,4.328815E-4,0.003103773,3.279783E-5,1.728179E-6,1.732361E-9,1.72901E-5,1.229442E-9,3.437299E-6,3.167445E-11,1.718393E-4,0.00300279,8.164507E-6,5.60239E-4,5.655994E-4,0.00237925,0.003756406,6.670681E-5,2.256816E-11,1.422871E-8,1.813419E-9,9.49264E-14,2.51587E-9,4.811379E-16,1.41894E-16,0.005810908,0.002579116,0.01924908,8.916497,6.897636E-5,505690.3,505690.3
1.141541E-7,15.39319,-1.80512E12,1573.973,1573.973,0.001061813,1.0,0.9010836,0.0025036,7.161231E-4,0.009220241,5.127073E-4,0.004285747,0.02015317,4.797748E-4,1.249637E-4,6.036281E-4,4.595477E-4,0.001173092,0.01008249,0.002200663,4.708077E-6,4.135721E-5,1.541458E-6,2.139839E-4,6.310264E-4,1.018636E-5,2.533843E-7,0.003645252,7.682693E-5,4.317535E-4,0.003165344,3.439595E-5,1.876269E-6,1.863881E-9,1.78877E-5,1.347452E-9,3.667405E-6,3.545136E-11,1.766656E-4,0.003039353,8.649222E-6,5.771441E-4,5.706043E-4,0.002409437,0.003750439,6.85651E-5,2.591549E-11,1.557619E-8,1.995695E-9,1.116183E-13,2.672317E-9,5.749145E-16,1.624861E-16,0.005749565,0.002539676,0.01911324,8.909124,6.897943E-5,505272.2,505272.2
1.187713E-7,15.39246,-1.715037E12,1572.193,1572.193,0.001061813,1.0,0.900198,0.002471428,7.68868E-4,0.009468782,5.38798E-4,0.004198549,0.02067783,4.932894E-4,1.347474E-4,6.322382E-4,4.574542E-4,0.00113483,0.01028917,0.002201166,5.051246E-6,4.326129E-5,1.623672E-6,2.230067E-4,6.033584E-4,1.115335E-5,2.835043E-7,0.003699932,8.050499E-5,4.301722E-4,0.003246762,3.656291E-5,2.087093E-6,2.051077E-9,1.868921E-5,1.519031E-9,3.986963E-6,4.104364E-11,1.829778E-4,0.003087057,9.319747E-6,5.995919E-4,5.770853E-4,0.002448818,0.003742594,7.101767E-5,3.097972E-11,1.750535E-8,2.257652E-9,1.376034E-13,2.888731E-9,7.241027E-16,1.937045E-16,0.00566923,0.002488315,0.01893374,8.899465,6.898267E-5,504724.3,504724.3
1.234263E-7,15.39195,-1.630948E12,1570.486,1570.486,0.001061813,1.0,0.8993392,0.002438935,8.230351E-4,0.00970542,5.652008E-4,0.004110789,0.02118932,5.060596E-4,1.447826E-4,6.606117E-4,4.547706E-4,0.001098016,0.01049145,0.002200374,5.404576E-6,4.515932E-5,1.707051E-6,2.318514E-4,5.775369E-4,1.21538E-5,3.15796E-7,0.0037532,8.416524E-5,4.28526E-4,0.003326539,3.874418E-5,2.311148E-6,2.250341E-9,1.94869E-5,1.705947E-9,4.317331E-6,4.7249E-11,1.89079E-4,0.003133066,1.000988E-5,6.21678E-4,5.83288E-4,0.002486811,0.003734959,7.341376E-5,3.672845E-11,1.956716E-8,2.538719E-9,1.680508E-13,3.11143E-9,9.032212E-16,2.292587E-16,0.00559135,0.002438839,0.01875801,8.890098,6.898495E-5,504193.1,504193.1
1.301165E-7,15.39156,-1.520649E12,1568.175,1568.175,0.001061813,1.0,0.8981604,0.002392541,9.024585E-4,0.01002208,6.033102E-4,0.003985877,0.0218956,5.229656E-4,1.594662E-4,7.005407E-4,4.500571E-4,0.001048105,0.0107721,0.002197312,5.924491E-6,4.784853E-5,1.827669E-6,2.441247E-4,5.437239E-4,1.363047E-5,3.655764E-7,0.00382677,8.934053E-5,4.260855E-4,0.003437386,4.186761E-5,2.653086E-6,2.555829E-9,2.061527E-5,2.000162E-9,4.805463E-6,5.720452E-11,1.974077E-4,0.00319575,1.102402E-5,6.52492E-4,5.916712E-4,0.002538623,0.003724438,7.672814E-5,4.618716E-11,2.273184E-8,2.971929E-9,2.200631E-13,3.438549E-9,1.218281E-15,2.880633E-16,0.005484467,0.002371446,0.0185141,8.877242,6.898671E-5,503464.0,503464.0
1.384505E-7,15.39157,-1.398429E12,1565.508,1565.508,0.001061813,1.0,0.896775,0.002335848,0.001003682,0.01038013,6.510335E-4,0.003833743,0.02273137,5.417649E-4,1.781139E-4,7.488546E-4,4.430387E-4,9.906298E-4,0.01110633,0.002190946,6.590602E-6,5.113434E-5,1.979084E-6,2.587072E-4,5.063996E-4,1.552227E-5,4.330974E-7,0.003913987,9.564672E-5,4.229523E-4,0.003569649,4.573043E-5,3.111264E-6,2.969134E-9,2.199177E-5,2.411053E-9,5.433521E-6,7.138917E-11,2.071034E-4,0.003268581,1.231931E-5,6.894128E-4,6.013286E-4,0.00259895,0.003712024,8.065463E-5,6.006812E-11,2.699748E-8,3.558541E-9,3.00091E-13,3.85601E-9,1.721449E-15,3.750934E-16,0.005358871,0.002293008,0.0182235,8.86214,6.898669E-5,502607.5,502607.5
1.429378E-7,15.39177,-1.338731E12,1564.159,1564.159,0.001061813,1.0,0.8960639,0.002306021,0.001059104,0.0105572,6.768348E-4,0.003753912,0.02316262,5.509083E-4,1.882875E-4,7.742085E-4,4.388366E-4,9.617205E-4,0.01127973,0.002186578,6.957104E-6,5.287412E-5,2.06109E-6,2.662439E-4,4.882459E-4,1.655991E-5,4.719518E-7,0.003959106,9.897808E-5,4.212347E-4,0.003638381,4.779404E-5,3.372463E-6,3.2073E-9,2.271991E-5,2.653661E-9,5.780053E-6,7.987454E-11,2.120324E-4,0.003305556,1.302939E-5,7.086501E-4,6.062033E-4,0.002629656,0.003705633,8.26808E-5,6.855749E-11,2.943853E-8,3.895327E-9,3.509223E-13,4.084665E-9,2.050739E-15,4.287528E-16,0.005294406,0.002253066,0.01807268,8.854392,6.898579E-5,502168.1,502168.1
1.466772E-7,15.39203,-1.291906E12,1563.079,1563.079,0.001061813,1.0,0.8954887,0.002281598,0.001105728,0.01069683,6.983881E-4,0.003688663,0.02351259,5.580326E-4,1.968241E-4,7.949844E-4,4.351495E-4,9.386605E-4,0.01142093,0.002182524,7.266457E-6,5.430835E-5,2.129661E-6,2.723612E-4,4.740496E-4,1.743267E-5,5.056488E-7,0.003995798,1.017204E-4,4.19792E-4,0.00369441,4.950378E-5,3.597742E-6,3.4144E-9,2.331992E-5,2.8677E-9,6.072962E-6,8.741058E-11,2.159934E-4,0.003335244,1.362703E-5,7.24352E-4,6.101061E-4,0.00265436,0.003700456,8.432445E-5,7.619636E-11,3.154791E-8,4.186869E-9,3.977628E-13,4.276991E-9,2.359976E-15,4.773138E-16,0.005242249,0.002220908,0.01794984,8.848127,6.898462E-5,501812.8,501812.8
1.517126E-7,15.3925,-1.232712E12,1561.683,1561.683,0.001061813,1.0,0.8947373,0.00224938,0.001169081,0.01087395,7.274808E-4,0.003602767,0.02397101,5.669469E-4,2.083902E-4,8.22457E-4,4.299594E-4,9.090226E-4,0.01160654,0.002176557,7.688393E-6,5.621746E-5,2.222311E-6,2.803705E-4,4.561618E-4,1.861723E-5,5.528936E-7,0.004043981,1.053653E-4,4.178378E-4,0.003768148,5.179061E-5,3.911866E-6,3.705986E-9,2.411838E-5,3.173457E-9,6.472965E-6,9.823763E-11,2.211267E-4,0.003373684,1.443936E-5,7.450387E-4,6.151471E-4,0.002686425,0.003693685,8.647582E-5,8.731561E-11,3.449395E-8,4.594729E-9,4.676654E-13,4.538216E-9,2.830743E-15,5.484594E-16,0.005174131,0.002179125,0.01778831,8.839948,6.898248E-5,501348.9,501348.9
1.588418E-7,15.3934,-1.155758E12,1559.812,1559.812,0.001061813,1.0,0.8937165,0.002205151,0.001259774,0.01110455,7.687947E-4,0.003485235,0.02459632,5.783101E-4,2.248768E-4,8.603741E-4,4.222544E-4,8.696796E-4,0.01186095,0.002167287,8.29571E-6,5.887754E-5,2.354052E-6,2.912782E-4,4.330131E-4,2.030765E-5,6.233906E-7,0.004109956,1.104337E-4,4.150588E-4,0.003869376,5.499568E-5,4.377363E-6,4.144514E-9,2.523078E-5,3.641914E-9,7.049467E-6,1.149236E-10,2.280246E-4,0.003425264,1.560228E-5,7.734666E-4,6.218947E-4,0.002729615,0.003684471,8.940581E-5,1.047414E-10,3.886682E-8,5.201306E-9,5.809631E-13,4.911781E-9,3.614581E-15,6.610162E-16,0.005081566,0.002122738,0.01756683,8.828844,6.897846E-5,500719.2,500719.2
1.663311E-7,15.39459,-1.082595E12,1557.969,1557.969,0.001061813,1.0,0.8926938,0.002160499,0.001356129,0.01132306,8.123322E-4,0.003367124,0.02522535,5.887735E-4,2.422974E-4,8.989913E-4,4.138235E-4,8.314187E-4,0.01211831,0.002156738,8.945383E-6,6.161903E-5,2.493099E-6,3.022166E-4,4.11121E-4,2.209327E-5,7.018983E-7,0.004176659,1.15645E-4,4.121379E-4,0.003971977,5.831858E-5,4.891987E-6,4.638814E-9,2.637742E-5,4.180659E-9,7.666841E-6,1.34197E-10,2.348378E-4,0.003476103,1.683726E-5,8.022988E-4,6.285345E-4,0.002772408,0.003675227,9.23457E-5,1.252388E-10,4.370698E-8,5.873957E-9,7.195078E-13,5.307943E-9,4.603298E-15,7.949881E-16,0.004988829,0.002066701,0.01734266,8.817732,6.897312E-5,500088.9,500088.9
1.729008E-7,15.39582,-1.02413E12,1556.447,1556.447,0.001061813,1.0,0.8918352,0.002122874,0.001441416,0.01149623,8.506186E-4,0.003268122,0.02575538,5.968083E-4,2.576324E-4,9.318629E-4,4.062319E-4,8.002406E-4,0.01233628,0.002146973,9.524396E-6,6.398032E-5,2.615564E-6,3.113954E-4,3.937083E-4,2.36621E-5,7.744148E-7,0.004233148,1.20124E-4,4.095848E-4,0.004059037,6.119418E-5,5.36448E-6,5.101833E-9,2.736551E-5,4.694087E-9,8.2174E-6,1.52598E-10,2.404774E-4,0.003518081,1.792938E-5,8.267665E-4,6.34015E-4,0.002807943,0.003667459,9.481509E-5,1.451204E-10,4.815303E-8,6.492678E-9,8.588057E-13,5.657796E-9,5.62629E-15,9.264692E-16,0.004910967,0.002020009,0.0171527,8.808413,6.896763E-5,499560.4,499560.4
1.798192E-7,15.39728,-9.676775E11,1554.93,1554.93,0.001061813,1.0,0.8909668,0.002084799,0.001531873,0.01166131,8.910149E-4,0.003168514,0.02629315,6.042096E-4,2.738082E-4,9.654923E-4,3.981126E-4,7.696221E-4,0.01255846,0.002136308,1.014271E-5,6.642424E-5,2.744984E-6,3.206635E-4,3.769591E-4,2.531166E-5,8.543601E-7,0.004290748,1.247506E-4,4.06914E-4,0.004147944,6.418131E-5,5.88282E-6,5.620225E-9,2.83889E-5,5.277503E-9,8.805472E-6,1.73504E-10,2.461028E-4,0.00355983,1.908622E-5,8.517456E-4,6.394691E-4,0.002843494,0.003659598,9.731163E-5,1.68024E-10,5.303017E-8,7.172031E-9,1.024739E-12,6.027872E-9,6.877852E-15,1.079697E-15,0.004832217,0.001973115,0.01695896,8.798999,6.89611E-5,499026.5,499026.5
1.860982E-7,15.39873,-9.205114E11,1553.625,1553.625,0.001061813,1.0,0.8902081,0.002051588,0.001614438,0.01179689,9.277288E-4,0.003082187,0.02676432,6.100606E-4,2.884922E-4,9.951597E-4,3.906844E-4,7.436494E-4,0.01275397,0.002126387,1.071097E-5,6.860536E-5,2.862808E-6,3.287399E-4,3.630085E-4,2.680269E-5,9.299979E-7,0.004341459,1.288721E-4,4.045116E-4,0.004226315,6.685486E-5,6.371249E-6,6.118914E-9,2.930306E-5,5.846098E-9,9.345922E-6,1.938456E-10,2.509497E-4,0.00359568,2.014048E-5,8.73751E-4,6.441596E-4,0.002874212,0.003652728,9.94902E-5,1.905885E-10,5.762376E-8,7.812285E-9,1.193484E-12,6.364668E-9,8.1831E-15,1.232396E-15,0.004763421,0.001932424,0.01678839,8.790784,6.895461E-5,498560.6,498560.6
1.924353E-7,15.4003,-8.764378E11,1552.37,1552.37,0.001061813,1.0,0.8894688,0.002019332,0.001698136,0.01192098,9.648167E-4,0.002998905,0.02722461,6.151981E-4,3.032987E-4,0.001024302,3.831713E-4,7.190529E-4,0.01294569,0.002116213,1.12909E-5,7.07721E-5,2.982049E-6,3.365847E-4,3.500017E-4,2.829854E-5,1.009217E-6,0.004391225,1.329596E-4,4.021121E-4,0.004303306,6.951644E-5,6.881166E-6,6.650268E-9,3.021213E-5,6.45876E-9,9.897342E-6,2.157033E-10,2.5561E-4,0.003630019,2.120727E-5,8.953503E-4,6.486623E-4,0.002903823,0.003646033,1.016094E-4,2.151033E-10,6.241582E-8,8.480432E-9,1.382307E-12,6.705021E-9,9.678268E-15,1.400137E-15,0.004696391,0.001893026,0.016621,8.782788,6.894757E-5,498107.1,498107.1
1.992317E-7,15.4021,-8.327256E11,1551.09,1551.09,0.001061813,1.0,0.8887035,0.001986098,0.001788226,0.01204084,0.001004613,0.002913755,0.02770231,6.199212E-4,3.191471E-4,0.001054691,3.751338E-4,6.943403E-4,0.01314543,0.00210519,1.191956E-5,7.305843E-5,3.110268E-6,3.446741E-4,3.371216E-4,2.98897E-5,1.097288E-6,0.004443113,1.372653E-4,3.995708E-4,0.004383658,7.232945E-5,7.446546E-6,7.252348E-9,3.117257E-5,7.160279E-9,1.049485E-5,2.40633E-10,2.603677E-4,0.003664917,2.235306E-5,9.178668E-4,6.532518E-4,0.002934126,0.003639101,1.037982E-4,2.433624E-10,6.772353E-8,9.220562E-9,1.606587E-12,7.07008E-9,1.149676E-14,1.595749E-15,0.004627007,0.001852505,0.0164465,8.774521,6.893952E-5,497638.3,497638.3
2.061385E-7,15.40403,-7.917034E11,1549.853,1549.853,0.001061813,1.0,0.8879529,0.001953707,0.00188004,0.01214967,0.00104506,0.002831485,0.02817194,6.239591E-4,3.352045E-4,0.001084685,3.670217E-4,6.70853E-4,0.0133425,0.002093929,1.25651E-5,7.534344E-5,3.240897E-6,3.5257E-4,3.250432E-4,3.148993E-5,1.189974E-6,0.004494361,1.415611E-4,3.970255E-4,0.004463094,7.514396E-5,8.040275E-6,7.899335E-9,3.213385E-5,7.921516E-9,1.110803E-5,2.67549E-10,2.649658E-4,0.003698466,2.351786E-5,9.400952E-4,6.576806E-4,0.00296348,0.003632305,1.059383E-4,2.741881E-10,7.328996E-8,9.996688E-9,1.85878E-12,7.440672E-9,1.359113E-14,1.811715E-15,0.004558976,0.001813033,0.01627419,8.766424,6.893088E-5,497179.1,497179.1
2.104291E-7,15.40527,-7.677961E11,1549.115,1549.115,0.001061813,1.0,0.8874996,0.001934261,0.001937173,0.01221112,0.00107018,0.002782465,0.0284561,6.261113E-4,3.451487E-4,0.001102881,3.62024E-4,6.570294E-4,0.01346208,0.002086927,1.29693E-5,7.674393E-5,3.3222E-6,3.573182E-4,3.180039E-4,3.247435E-5,1.249114E-6,0.004525481,1.441905E-4,3.954644E-4,0.004511369,7.686986E-5,8.418625E-6,8.319508E-9,3.272378E-5,8.419444E-9,1.149173E-5,2.850724E-10,2.677095E-4,0.003718388,2.424108E-5,9.53586E-4,6.603199E-4,0.002981025,0.003628201,1.07227E-4,2.944148E-10,7.68328E-8,1.049055E-8,2.028294E-12,7.670506E-9,1.502575E-14,1.954814E-15,0.004517899,0.001789325,0.01616957,8.76154,6.89253E-5,496902.0,496902.0
2.158087E-7,15.40688,-7.393934E11,1548.22,1548.22,0.001061813,1.0,0.8869445,0.001910582,0.00200888,0.01228192,0.001101659,0.002723182,0.02880459,6.284531E-4,3.575781E-4,0.001125236,3.558144E-4,6.404726E-4,0.01360905,0.002078159,1.347935E-5,7.847985E-5,3.424294E-6,3.631095E-4,3.096364E-4,3.369713E-5,1.324902E-6,0.00456376,1.47446E-4,3.935297E-4,0.004570787,7.900944E-5,8.903107E-6,8.866511E-9,3.345586E-5,9.071349E-9,1.197565E-5,3.079122E-10,2.710346E-4,0.003742423,2.51469E-5,9.701703E-4,6.635148E-4,0.003002313,0.003623178,1.088007E-4,3.209476E-10,8.136423E-8,1.112201E-8,2.255269E-12,7.958097E-9,1.697787E-14,2.144121E-15,0.004467615,0.001760432,0.0160409,8.755565,6.891811E-5,496563.2,496563.2
2.258486E-7,15.41001,-6.90642E11,1546.636,1546.636,0.001061813,1.0,0.8859456,0.001868382,0.002142821,0.01239682,0.001160335,0.002618735,0.02943316,6.318572E-4,3.806431E-4,0.001165639,3.444254E-4,6.117016E-4,0.01387502,0.002061886,1.444038E-5,8.166191E-5,3.615266E-6,3.734613E-4,2.952479E-4,3.594207E-5,1.471035E-6,0.004633106,1.534029E-4,3.899885E-4,0.004678549,8.293028E-5,9.836669E-6,9.948917E-9,3.480049E-5,1.037179E-8,1.288649E-5,3.531189E-10,2.769204E-4,0.003784635,2.683297E-5,0.001000183,6.691601E-4,0.003040058,0.003614144,1.116186E-4,3.739706E-10,9.007875E-8,1.233554E-8,2.723658E-12,8.492609E-9,2.110911E-14,2.527553E-15,0.004377174,0.001708825,0.01580783,8.74483,6.890413E-5,495954.4,495954.4
2.300767E-7,15.41137,-6.716306E11,1546.0,1546.0,0.001061813,1.0,0.8855386,0.001851354,0.002199238,0.01243894,0.001185007,0.002577062,0.02968982,6.329458E-4,3.902996E-4,0.001182155,3.397178E-4,6.003562E-4,0.01398391,0.002055086,1.484848E-5,8.298007E-5,3.69585E-6,3.776513E-4,2.896231E-4,3.687195E-5,1.534346E-6,0.004661528,1.558665E-4,3.88525E-4,0.004722765,8.45533E-5,1.024109E-5,1.042944E-8,3.53586E-5,1.095292E-8,1.327287E-5,3.731666E-10,2.792818E-4,0.003801436,2.75407E-5,0.001012471,6.714208E-4,0.00305522,0.003610465,1.12761E-4,3.976795E-10,9.384666E-8,1.285981E-8,2.939173E-12,8.716672E-9,2.305272E-14,2.701102E-15,0.004340343,0.001687943,0.0157123,8.740462,6.889805E-5,495706.7,495706.7
2.396623E-7,15.41453,-6.314891E11,1544.62,1544.62,0.001061813,1.0,0.8846434,0.001814265,0.002327071,0.012522,0.001240826,0.002487301,0.03025539,6.347497E-4,4.120552E-4,0.001218565,3.29259E-4,5.761521E-4,0.01422445,0.002039821,1.578041E-5,8.592267E-5,3.878853E-6,3.868062E-4,2.777048E-4,3.894421E-5,1.681517E-6,0.004724362,1.613581E-4,3.852683E-4,0.004820625,8.817221E-5,1.118166E-5,1.157373E-8,3.660696E-5,1.234444E-8,1.415425E-5,4.207936E-10,2.844005E-4,0.003837553,2.91387E-5,0.001039606,6.763122E-4,0.00308811,0.003602379,1.152604E-4,4.544232E-10,1.02593E-7,1.407562E-8,3.46914E-12,9.221974E-9,2.793434E-14,3.121343E-15,0.004259388,0.001642317,0.01550108,8.73087,6.888392E-5,495162.7,495162.7
2.503255E-7,15.41816,-5.911831E11,1543.179,1543.179,0.001061813,1.0,0.8836895,0.001775334,0.002469039,0.01259584,0.001302695,0.002394692,0.03085965,6.357922E-4,4.360174E-4,0.001257451,3.180005E-4,5.514859E-4,0.01448221,0.002023135,1.682739E-5,8.912394E-5,4.082904E-6,3.964618E-4,2.65661E-4,4.118804E-5,1.850902E-6,0.004791772,1.673193E-4,3.817456E-4,0.004925808,9.209969E-5,1.22658E-5,1.293895E-8,3.796919E-5,1.401617E-8,1.514276E-5,4.773247E-10,2.897385E-4,0.003874718,3.090376E-5,0.001068669,6.813979E-4,0.003122426,0.003593773,1.179013E-4,5.224566E-10,1.126451E-7,1.547067E-8,4.129468E-12,9.779171E-9,3.420114E-14,3.633726E-15,0.004173219,0.00159417,0.01527439,8.720672,6.886771E-5,494584.2,494584.3
2.590556E-7,15.4212,-5.6119E11,1542.066,1542.066,0.001061813,1.0,0.8829389,0.001745153,0.002584982,0.01264324,0.001353134,0.002324117,0.03133635,6.359943E-4,4.554359E-4,0.001288087,3.090946E-4,5.328724E-4,0.01468605,0.002009738,1.769193E-5,9.169078E-5,4.250299E-6,4.039834E-4,2.566304E-4,4.297511E-5,1.993748E-6,0.004845125,1.720893E-4,3.789395E-4,0.005009229,9.523924E-5,1.318209E-5,1.413107E-8,3.906479E-5,1.548393E-8,1.595762E-5,5.26369E-10,2.938534E-4,0.00390297,3.233732E-5,0.001091637,6.853058E-4,0.003148875,0.003587008,1.199613E-4,5.820018E-10,1.211172E-7,1.664434E-8,4.728264E-12,1.023107E-8,4.00419E-14,4.089255E-15,0.00410549,0.001556631,0.01509485,8.712662,6.885411E-5,494130.0,494130.0
2.673116E-7,15.42413,-5.350396E11,1541.064,1541.064,0.001061813,1.0,0.8822522,0.00171791,0.002694318,0.01267834,0.00140063,0.00226139,0.03177333,6.357196E-4,4.736277E-4,0.001316117,3.009384E-4,5.164461E-4,0.01487321,0.001997304,1.85151E-5,9.407533E-5,4.408858E-6,4.108008E-4,2.486955E-4,4.462281E-5,2.132076E-6,0.004894143,1.765126E-4,3.763492E-4,0.005086025,9.814643E-5,1.407165E-5,1.532158E-8,4.008538E-5,1.695554E-8,1.673231E-5,5.750175E-10,2.975503E-4,0.003928019,3.368241E-5,0.001112711,6.88806E-4,0.003172622,0.003580826,1.218304E-4,6.414884E-10,1.293221E-7,1.777901E-8,5.344768E-12,1.06546E-8,4.619696E-14,4.550479E-15,0.004043609,0.001522572,0.01492975,8.705349,6.884103E-5,493715.2,493715.2
2.742868E-7,15.42664,-5.14465E11,1540.253,1540.253,0.001061813,1.0,0.8816886,0.001695818,0.002786417,0.01270125,0.001440587,0.002211234,0.03213266,6.351778E-4,4.888633E-4,0.001339116,2.942518E-4,5.033813E-4,0.01502732,0.001986987,1.921449E-5,9.605862E-5,4.542995E-6,4.1635E-4,2.424039E-4,4.598247E-5,2.251263E-6,0.004934516,1.801857E-4,3.742078E-4,0.005149402,1.005564E-4,1.484017E-5,1.637615E-8,4.093637E-5,1.826299E-8,1.738959E-5,6.17822E-10,3.005363E-4,0.003947998,3.481016E-5,0.00113005,6.916246E-4,0.003191782,0.003575757,1.233528E-4,6.941419E-10,1.363951E-7,1.875554E-8,5.904971E-12,1.100939E-8,5.190435E-14,4.963544E-15,0.003992874,0.001494818,0.01479363,8.699356,6.882985E-5,493375.3,493375.3
2.831411E-7,15.42986,-4.901663E11,1539.268,1539.268,0.001061813,1.0,0.8809935,0.001668916,0.002902916,0.01272222,0.001491062,0.002151059,0.03257658,6.341329E-4,5.080238E-4,0.001367454,2.860342E-4,4.877774E-4,0.01521789,0.001974144,2.010709E-5,9.853638E-5,4.713486E-6,4.231326E-4,2.349081E-4,4.766551E-5,2.405447E-6,0.004984452,1.847668E-4,3.715503E-4,0.005227967,1.035558E-4,1.583751E-5,1.778034E-8,4.200238E-5,2.000837E-8,1.822722E-5,6.743858E-10,3.041573E-4,0.003971893,3.622959E-5,0.001151473,6.950314E-4,0.003214983,0.003569513,1.252146E-4,7.641259E-10,1.455539E-7,2.001771E-8,6.669667E-12,1.145558E-8,5.985704E-14,5.519172E-15,0.003930393,0.001460852,0.01462507,8.691977,6.88155E-5,492956.9,492956.9
2.898441E-7,15.43231,-4.730091E11,1538.552,1538.552,0.001061813,1.0,0.8804817,0.00164935,0.002990775,0.01273254,0.001529077,0.002107937,0.03290406,6.331085E-4,5.223939E-4,0.001388294,2.800137E-4,4.76636E-4,0.01535858,0.001964614,2.078615E-5,1.003835E-4,4.842704E-6,4.280832E-4,2.295658E-4,4.890771E-5,2.5242E-6,0.005021316,1.881762E-4,3.695824E-4,0.005286106,1.057825E-4,1.660834E-5,1.88929E-8,4.279917E-5,2.139413E-8,1.886353E-5,7.188499E-10,3.067801E-4,0.003988955,3.729471E-5,0.001167273,6.974904E-4,0.003231757,0.00356492,1.265739E-4,8.194345E-10,1.526176E-7,2.098931E-8,7.289557E-12,1.179018E-8,6.643116E-14,5.963335E-15,0.003884448,0.001436026,0.01450045,8.686553,6.880454E-5,492649.3,492649.3
