Time_Soln#20 (sec),Volume_Soln#20 (cm3),Volumetric_heat_production_rate_Soln#20 (erg/cm3-sec),Surface_temperature_Soln#20 (K),Temperature_Soln#20 (K),Mass_Soln#20 (g),Pressure_Soln#20 (atm),Mole_fraction_H2_Soln#20 (),Mole_fraction_H_Soln#20 (),Mole_fraction_CH4_Soln#20 (),Mole_fraction_CH3_Soln#20 (),Mole_fraction_C2H6_Soln#20 (),Mole_fraction_C2H5_Soln#20 (),Mole_fraction_C2H4_Soln#20 (),Mole_fraction_C2H3_Soln#20 (),Mole_fraction_C2H2_Soln#20 (),Mole_fraction_C3H8_Soln#20 (),Mole_fraction_IC3H7_Soln#20 (),Mole_fraction_NC3H7_Soln#20 (),Mole_fraction_C3H6_Soln#20 (),Mole_fraction_C3H5-A_Soln#20 (),Mole_fraction_C3H4-P_Soln#20 (),Mole_fraction_C3H4-A_Soln#20 (),Mole_fraction_C3H3_Soln#20 (),Mole_fraction_NC4H10_Soln#20 (),Mole_fraction_PC4H9_Soln#20 (),Mole_fraction_IC4H10_Soln#20 (),Mole_fraction_C4H8-1_Soln#20 (),Mole_fraction_C4H8-2_Soln#20 (),Mole_fraction_C4H71-3_Soln#20 (),Mole_fraction_C4H6_Soln#20 (),Mole_fraction_C4H5_Soln#20 (),Mole_fraction_C4H4_Soln#20 (),Mole_fraction_C4H2_Soln#20 (),Mole_fraction_C6H6_Soln#20 (),Mole_fraction_FULVENE_Soln#20 (),Mole_fraction_C5H6_Soln#20 (),Mole_fraction_C10H8_Soln#20 (),Mole_fraction_NC5H12_Soln#20 (),Mole_fraction_NC5H11_Soln#20 (),Mole_fraction_NC5H10_Soln#20 (),Mole_fraction_LC5H8_Soln#20 (),Mole_fraction_NC6H12_Soln#20 (),Mole_fraction_NC7H15_Soln#20 (),Mole_fraction_NC7H14_Soln#20 (),Mole_fraction_C7H8_Soln#20 (),Mole_fraction_C7H7_Soln#20 (),Mole_fraction_C6H5C2H_Soln#20 (),Mole_fraction_C12H8_Soln#20 (),Mole_fraction_C14H10_Soln#20 (),Mole_fraction_C16H10_Soln#20 (),Mole_fraction_BIN1B_Soln#20 (),Mole_fraction_NC10H21_Soln#20 (),Mole_fraction_NC12H25_Soln#20 (),Mole_fraction_NC12H26_Soln#20 (),Mole_fraction_NC16H34_Soln#20 (),Mole_fraction_NC10H20_Soln#20 (),Molecular_weight_Soln#20 (g/mole),Mass_density_Soln#20 (g/cm3),Unburned_hydrocarbons_Soln#20 (ppm),Volatile_organic_compounds_Soln#20 (ppm)
6.298331E-8,15.20925,-2.562128E12,1687.784,1687.784,9.256833E-4,1.0,0.8533869,0.005540036,0.001447927,0.02159017,9.134269E-4,0.007172696,0.03631338,0.001805824,6.010398E-4,0.001673376,0.001297897,0.002105778,0.01845004,0.005284718,2.230217E-5,1.640638E-4,1.709909E-5,4.227521E-4,0.001276478,2.786447E-5,0.006227303,1.844968E-4,4.653638E-4,0.007623631,1.897586E-4,1.095293E-5,1.701773E-8,2.752705E-5,1.741019E-8,1.131848E-5,5.009616E-10,5.272587E-4,9.320339E-6,0.00405111,7.802916E-4,9.676019E-4,1.086783E-5,0.003372097,0.003459899,1.202734E-4,3.187552E-10,8.104547E-13,4.762884E-9,7.986645E-15,5.205825E-16,2.06395E-6,1.852923E-6,0.001176131,2.269692E-4,0.01080319,8.429263,6.086319E-5,478057.3,478057.3
6.523622E-8,15.21154,-2.419732E12,1686.402,1686.402,9.256833E-4,1.0,0.852628,0.005461916,0.001526799,0.02193593,9.484662E-4,0.006975937,0.03687653,0.001831282,6.33696E-4,0.001715625,0.001280142,0.002027872,0.01862633,0.005257269,2.341398E-5,1.690296E-4,1.763628E-5,4.317396E-4,0.001204566,2.964086E-5,0.006246692,1.894596E-4,4.607425E-4,0.007713294,1.969294E-4,1.176107E-5,1.839209E-8,2.843551E-5,1.905997E-8,1.197577E-5,5.559947E-10,5.36011E-4,9.056317E-6,0.004051989,7.977665E-4,9.674799E-4,1.053E-5,0.003371445,0.003451908,1.232403E-4,3.626407E-10,9.402441E-13,5.068282E-9,9.553546E-15,6.012968E-16,1.993096E-6,1.769875E-6,0.001139936,2.165647E-4,0.01061789,8.421091,6.085401E-5,477593.8,477593.8
7.126966E-8,15.21808,-2.088229E12,1683.057,1683.057,9.256833E-4,1.0,0.8507408,0.005265645,0.001741198,0.02276379,0.00104238,0.006475274,0.03828648,0.001890013,7.216965E-4,0.001821856,0.001230547,0.001839026,0.01907405,0.005184218,2.643898E-5,1.819279E-4,1.906615E-5,4.537345E-4,0.001037856,3.441854E-5,0.00629475,2.021665E-4,4.489172E-4,0.007939295,2.156753E-4,1.404248E-5,2.238102E-8,3.082333E-5,2.395495E-8,1.376815E-5,7.206557E-10,5.564744E-4,8.414603E-6,0.004048355,8.419299E-4,9.663682E-4,9.720984E-6,0.003366723,0.003431783,1.308136E-4,4.985946E-10,1.358572E-12,5.908133E-9,1.491992E-14,8.604253E-16,1.822092E-6,1.573943E-6,0.001051364,1.917961E-4,0.01015099,8.400781,6.082788E-5,476441.9,476441.9
7.304519E-8,15.22009,-2.002528E12,1682.161,1682.161,9.256833E-4,1.0,0.8502217,0.005211305,0.001805045,0.02298226,0.00107003,0.006335421,0.03867647,0.001904898,7.476874E-4,0.001851307,0.001215573,0.001788452,0.01919957,0.005163023,2.73414E-5,1.856186E-4,1.948478E-5,4.596754E-4,9.951218E-4,3.582329E-5,0.006307954,2.057543E-4,4.455801E-4,0.008002237,2.210669E-4,1.474534E-5,2.364279E-8,3.151425E-5,2.553222E-8,1.43036E-5,7.739811E-10,5.617486E-4,8.241782E-6,0.004045754,8.54247E-4,9.658505E-4,9.505979E-6,0.003364605,0.003426183,1.329463E-4,5.439024E-10,1.502861E-12,6.16069E-9,1.68679E-14,9.495302E-16,1.776352E-6,1.522625E-6,0.001027364,1.852578E-4,0.01002103,8.395199,6.081984E-5,476125.4,476125.4
7.564931E-8,15.2231,-1.885187E12,1680.912,1680.912,9.256833E-4,1.0,0.8494872,0.005134258,0.00189921,0.02328366,0.001110588,0.006136517,0.03922974,0.001924933,7.858421E-4,0.0018931,0.001193433,0.001718007,0.01937895,0.005132296,2.867426E-5,1.909502E-4,2.00972E-5,4.679861E-4,9.370007E-4,3.787735E-5,0.006326644,2.109001E-4,4.407954E-4,0.008091881,2.288738E-4,1.580127E-5,2.556775E-8,3.251847E-5,2.796181E-8,1.509478E-5,8.562512E-10,5.689303E-4,7.999959E-6,0.004040782,8.717931E-4,9.649543E-4,9.207132E-6,0.003360973,0.003418213,1.360008E-4,6.148584E-10,1.733241E-12,6.535003E-9,2.006828E-14,1.091576E-15,1.712587E-6,1.451864E-6,9.936768E-4,1.76208E-4,0.009835984,8.387305,6.08078E-5,475677.7,475677.7
7.885276E-8,15.22689,-1.753099E12,1679.474,1679.474,9.256833E-4,1.0,0.8486245,0.005043607,0.002015796,0.02362519,0.001160475,0.005901928,0.03988169,0.001946844,8.327911E-4,0.001942322,0.001166036,0.001637023,0.01959232,0.005095172,3.032829E-5,1.973815E-4,2.084823E-5,4.775913E-4,8.722574E-4,4.038853E-5,0.006348623,2.17049E-4,4.350801E-4,0.008198069,2.383156E-4,1.714022E-5,2.805948E-8,3.373959E-5,3.114449E-8,1.607688E-5,9.641297E-10,5.769281E-4,7.71993E-6,0.004032892,8.925736E-4,9.636483E-4,8.863947E-6,0.003355718,0.003408782,1.396447E-4,7.096465E-10,2.048815E-12,7.001222E-9,2.461547E-14,1.28577E-15,1.639112E-6,1.371459E-6,9.545165E-4,1.658779E-4,0.009616895,8.378042,6.079267E-5,475152.3,475152.3
8.175317E-8,15.23039,-1.643872E12,1678.257,1678.257,9.256833E-4,1.0,0.8478793,0.004965247,0.002121964,0.02390845,0.001205629,0.005699019,0.04044662,0.001964276,8.75269E-4,0.001984904,0.0011412,0.001568681,0.01977899,0.005062271,3.183879E-5,2.030888E-4,2.152622E-5,4.857393E-4,8.193964E-4,4.2642E-5,0.006367646,2.224529E-4,4.300591E-4,0.00829059,2.467131E-4,1.838959E-5,3.043591E-8,3.483228E-5,3.421511E-8,1.697371E-5,1.068201E-9,5.834406E-4,7.481493E-6,0.004024181,9.106663E-4,9.622914E-4,8.574129E-6,0.003350281,0.003400572,1.428416E-4,8.027586E-10,2.366863E-12,7.428205E-9,2.937014E-14,1.48111E-15,1.576876E-6,1.304311E-6,9.210471E-4,1.572141E-4,0.009426109,8.370047,6.07787E-5,474698.9,474698.9
8.493777E-8,15.23429,-1.533984E12,1677.006,1677.006,9.256833E-4,1.0,0.8470971,0.004883028,0.002239095,0.02419307,0.001255178,0.005486405,0.04104121,0.001980999,9.218333E-4,0.002029601,0.001114018,0.001498648,0.01997727,0.005026982,3.351063E-5,2.092351E-4,2.226868E-5,4.941287E-4,7.669583E-4,4.508877E-5,0.00638766,2.282173E-4,4.247048E-4,0.008388493,2.557719E-4,1.980092E-5,3.318011E-8,3.60186E-5,3.77986E-8,1.796597E-5,1.189518E-9,5.898661E-4,7.234681E-6,0.00401303,9.29788E-4,9.606303E-4,8.276408E-6,0.00334364,0.003391894,1.462465E-4,9.131347E-10,2.753456E-12,7.901692E-9,3.535817E-14,1.718113E-15,1.512786E-6,1.23609E-6,8.862835E-4,1.483795E-4,0.00922434,8.361665,6.076312E-5,474223.5,474223.5
8.919867E-8,15.2396,-1.401392E12,1675.46,1675.46,9.256833E-4,1.0,0.8461047,0.004778848,0.002396551,0.0245341,0.001321401,0.005218099,0.04179802,0.001999776,9.83943E-4,0.002086227,0.00107797,0.001412407,0.02023235,0.004981191,3.576792E-5,2.172722E-4,2.325924E-5,5.045141E-4,7.048513E-4,4.830897E-5,0.006413137,2.356691E-4,4.17785E-4,0.008513901,2.676342E-4,2.175207E-5,3.70782E-8,3.758504E-5,4.294899E-8,1.930466E-5,1.363434E-9,5.973952E-4,6.926554E-6,0.003995735,9.542307E-4,9.581583E-4,7.907915E-6,0.003333771,0.003380792,1.506405E-4,1.074395E-9,3.335498E-12,8.541725E-9,4.47586E-14,2.074156E-15,1.433276E-6,1.152784E-6,8.427218E-4,1.375504E-4,0.008966067,8.351045,6.074195E-5,473621.2,473621.2
9.110011E-8,15.242,-1.346976E12,1674.813,1674.813,9.256833E-4,1.0,0.8456802,0.004734375,0.002467036,0.02467263,0.001350919,0.005104149,0.04212247,0.002006936,0.001011569,0.002110384,0.001062052,0.001376452,0.02034262,0.004961292,3.678236E-5,2.207932E-4,2.370035E-5,5.088611E-4,6.797807E-4,4.972381E-5,0.006424064,2.389031E-4,4.147822E-4,0.008567937,2.728346E-4,2.264539E-5,3.890319E-8,3.827673E-5,4.538155E-8,1.990574E-5,1.445342E-9,6.003968E-4,6.7965E-6,0.003987208,9.6474E-4,9.56972E-4,7.753424E-6,0.003329038,0.003376012,1.52545E-4,1.151447E-9,3.620353E-12,8.829409E-9,4.951199E-14,2.248101E-15,1.399893E-6,1.11825E-6,8.242842E-4,1.330495E-4,0.008854846,8.346508,6.07324E-5,473363.9,473363.9
9.34653E-8,15.245,-1.282985E12,1674.043,1674.043,9.256833E-4,1.0,0.845167,0.004680692,0.002554865,0.02483396,0.0013876,0.004967224,0.04251535,0.002014875,0.001045842,0.002139521,0.001042429,0.001333747,0.02047688,0.004937001,3.805005E-5,2.25119E-4,2.424833E-5,5.14037E-4,6.506395E-4,5.146299E-5,0.0064373,2.428508E-4,4.111167E-4,0.00863359,2.792249E-4,2.377563E-5,4.124835E-8,3.913106E-5,4.852511E-8,2.065631E-5,1.550937E-9,6.038479E-4,6.640638E-6,0.003975957,9.774865E-4,9.55431E-4,7.569077E-6,0.00332289,0.003370208,1.548678E-4,1.251729E-9,3.99725E-12,9.188791E-9,5.594303E-14,2.477969E-15,1.36003E-6,1.07736E-6,8.021501E-4,1.27712E-4,0.008719772,8.341029,6.072045E-5,473053.1,473053.1
9.636089E-8,15.2487,-1.209783E12,1673.149,1673.149,9.256833E-4,1.0,0.8445598,0.004617321,0.002662574,0.02501581,0.001432445,0.004806648,0.04298104,0.002023228,0.001087648,0.002173869,0.001018707,0.001284324,0.02063705,0.004907956,3.961044E-5,2.303362E-4,2.491821E-5,5.200439E-4,6.177864E-4,5.355911E-5,0.006452995,2.475748E-4,4.067302E-4,0.008711716,2.86932E-4,2.518751E-5,4.423448E-8,4.016814E-5,5.255378E-8,2.157919E-5,1.685815E-9,6.076764E-4,6.458181E-6,0.003961268,9.926192E-4,9.534532E-4,7.354367E-6,0.003314997,0.003363307,1.576446E-4,1.381251E-9,4.493898E-12,9.630777E-9,6.464718E-14,2.780413E-15,1.313573E-6,1.030187E-6,7.761896E-4,1.215448E-4,0.008559111,8.334553,6.070573E-5,472685.9,472685.9
1.006354E-7,15.25419,-1.111013E12,1671.92,1671.92,9.256833E-4,1.0,0.8437028,0.004528201,0.002821842,0.025255,0.0014985,0.004583198,0.04363985,0.002033045,0.001149021,0.002222053,9.843734E-4,0.00121665,0.02086551,0.004866451,4.192994E-5,2.378868E-4,2.590535E-5,5.282961E-4,5.743357E-4,5.658287E-5,0.006475205,2.543394E-4,4.004471E-4,0.008822796,2.980806E-4,2.732703E-5,4.88789E-8,4.168208E-5,5.887001E-8,2.294879E-5,1.896204E-9,6.126041E-4,6.204278E-6,0.003937897,0.001014058,9.503668E-4,7.057501E-6,0.003302675,0.003353501,1.616162E-4,1.586173E-9,5.301056E-12,1.028656E-8,7.93027E-14,3.270919E-15,1.249314E-6,9.65802E-7,7.399828E-4,1.131139E-4,0.008330834,8.325429,6.068385E-5,472168.5,472168.5
1.052264E-7,15.26014,-1.015796E12,1670.709,1670.709,9.256833E-4,1.0,0.8428302,0.004437912,0.002993102,0.02547645,0.001569219,0.004360261,0.04431253,0.002040603,0.001214436,0.002270669,9.485012E-4,0.001150305,0.02110092,0.00482364,4.444108E-5,2.458071E-4,2.696363E-5,5.364137E-4,5.334736E-4,5.973168E-5,0.00649788,2.613432E-4,3.939379E-4,0.008936852,3.097602E-4,2.969621E-5,5.418853E-8,4.328669E-5,6.615401E-8,2.442811E-5,2.137142E-9,6.170419E-4,5.950116E-6,0.003910785,0.001035962,9.468552E-4,6.762506E-6,0.003288643,0.003343439,1.65723E-4,1.82467E-9,6.271261E-12,1.099421E-8,9.766845E-14,3.858962E-15,1.18547E-6,9.028426E-7,7.03657E-4,1.048597E-4,0.008096614,8.316161,6.066021E-5,471642.8,471642.8
1.091322E-7,15.26522,-9.425363E11,1669.76,1669.76,9.256833E-4,1.0,0.8421233,0.004365165,0.003138842,0.02563867,0.001629171,0.004183625,0.04485884,0.002044878,0.001269643,0.002309648,9.188644E-4,0.001098491,0.02129363,0.004788601,4.659251E-5,2.523999E-4,2.786265E-5,5.427688E-4,5.027619E-4,6.232651E-5,0.006516276,2.67101E-4,3.885823E-4,0.009029923,3.194638E-4,3.176802E-5,5.897423E-8,4.463528E-5,7.276686E-8,2.569241E-5,2.354304E-9,6.202037E-4,5.747486E-6,0.003886265,0.001053742,9.437262E-4,6.52883E-6,0.003276129,0.003335231,1.690956E-4,2.042703E-9,7.185252E-12,1.159807E-8,1.156408E-13,4.411509E-15,1.134937E-6,8.537351E-7,6.746487E-4,9.841874E-5,0.00790562,8.308669,6.064001E-5,471217.9,471217.9
1.115402E-7,15.26836,-9.005425E11,1669.209,1669.209,9.256833E-4,1.0,0.8417026,0.004322046,0.003228673,0.02572766,0.001666025,0.004080351,0.04518464,0.002046627,0.001303467,0.002332654,9.010133E-4,0.001068478,0.02140916,0.004767606,4.792546E-5,2.564011E-4,2.841643E-5,5.464547E-4,4.854532E-4,6.388689E-5,0.006527232,2.705636E-4,3.85359E-4,0.009085599,3.253427E-4,3.307044E-5,6.205034E-8,4.54595E-5,7.703755E-8,2.647419E-5,2.493762E-9,6.219008E-4,5.628264E-6,0.003870547,0.001064333,9.417387E-4,6.391948E-6,0.003268174,0.003330322,1.711225E-4,2.1841E-9,7.791042E-12,1.19709E-8,1.278806E-13,4.777022E-15,1.105364E-6,8.252984E-7,6.575655E-4,9.468951E-5,0.007791416,8.304218,6.062754E-5,470965.5,470965.5
1.155341E-7,15.27358,-8.357126E11,1668.348,1668.348,9.256833E-4,1.0,0.8410283,0.004253258,0.003377564,0.02585815,0.001726952,0.003918005,0.04570772,0.002048177,0.001359191,0.002369181,8.721336E-4,0.001021679,0.02159554,0.004733763,5.014653E-5,2.629356E-4,2.93342E-5,5.522067E-4,4.591633E-4,6.640751E-5,0.006544785,2.76166E-4,3.801385E-4,0.009175232,3.349229E-4,3.527165E-5,6.736718E-8,4.681483E-5,8.445072E-8,2.77741E-5,2.734395E-9,6.243318E-4,5.439393E-6,0.003843567,0.001081308,9.383534E-4,6.17599E-6,0.003254614,0.003322417,1.744002E-4,2.430384E-9,8.869531E-12,1.258968E-8,1.502678E-13,5.426409E-15,1.058768E-6,7.809504E-7,6.30485E-4,8.887672E-5,0.007607636,8.297098,6.060683E-5,470561.7,470561.7
1.178247E-7,15.27657,-8.010262E11,1667.882,1667.882,9.256833E-4,1.0,0.840654,0.004215259,0.003462877,0.02592397,0.001761777,0.003829685,0.04599854,0.002048368,0.001390934,0.002389255,8.559853E-4,9.963993E-4,0.02169961,0.004714883,5.142593E-5,2.666281E-4,2.986024E-5,5.553147E-4,4.453145E-4,6.781497E-5,0.006554517,2.79303E-4,3.772121E-4,0.009225184,3.403235E-4,3.655676E-5,7.053937E-8,4.75858E-5,8.88902E-8,2.852127E-5,2.877647E-9,6.255272E-4,5.335746E-6,0.003827622,0.001090724,9.363656E-4,6.05793E-6,0.003246646,0.00331801,1.762348E-4,2.578279E-9,9.530839E-12,1.294462E-8,1.643483E-13,5.823792E-15,1.033334E-6,7.569831E-7,6.156181E-4,8.573795E-5,0.007505256,8.293154,6.059495E-5,470338.0,470338.0
1.243734E-7,15.28514,-7.10758E11,1666.652,1666.652,9.256833E-4,1.0,0.8396304,0.004112023,0.003706323,0.02607925,0.001860821,0.003595059,0.04679605,0.002046448,0.00148079,0.002443367,8.11504E-4,9.297797E-4,0.02198642,0.004662912,5.510438E-5,2.769744E-4,3.136316E-5,5.635014E-4,4.099812E-4,7.168462E-5,0.006581064,2.879817E-4,3.691014E-4,0.009362515,3.553977E-4,4.031915E-5,8.011283E-8,4.976564E-5,1.023486E-7,3.066267E-5,3.308171E-9,6.28236E-4,5.056561E-6,0.003780374,0.001116433,9.305173E-4,5.741443E-6,0.003223177,0.003305886,1.813078E-4,3.027877E-9,1.160074E-11,1.395853E-8,2.099997E-13,7.063874E-15,9.653339E-7,6.937474E-7,5.755678E-4,7.747118E-5,0.00722391,8.282396,6.0561E-5,469727.8,469727.8
1.291746E-7,15.29141,-6.519849E11,1665.838,1665.838,9.256833E-4,1.0,0.8389199,0.004041021,0.003884263,0.02616513,0.001932912,0.003438567,0.04735145,0.002043013,0.001545808,0.00248017,7.804781E-4,8.857114E-4,0.02218722,0.004626575,5.781944E-5,2.843725E-4,3.246442E-5,5.689058E-4,3.875151E-4,7.437707E-5,0.006599386,2.940862E-4,3.633811E-4,0.009458378,3.661156E-4,4.315814E-5,8.761651E-8,5.134203E-5,1.129469E-7,3.223651E-5,3.643449E-9,6.29633E-4,4.866551E-6,0.003744377,0.001134211,9.260916E-4,5.527252E-6,0.003205394,0.003297411,1.848751E-4,3.382742E-9,1.329417E-11,1.470017E-8,2.489613E-13,8.074463E-15,9.195017E-7,6.518326E-7,5.483219E-4,7.20088E-5,0.007027607,8.274956,6.053617E-5,469305.9,469305.9
1.330477E-7,15.29646,-6.085621E11,1665.23,1665.23,9.256833E-4,1.0,0.8383692,0.003986387,0.0040274,0.02621904,0.001990719,0.003321051,0.04778305,0.002039175,0.001597721,0.002508228,7.564179E-4,8.527701E-4,0.02234374,0.004598269,6.001996E-5,2.902318E-4,3.335261E-5,5.729341E-4,3.711774E-4,7.646084E-5,0.006613497,2.988605E-4,3.588968E-4,0.009532944,3.745629E-4,4.549627E-5,9.397528E-8,5.2601E-5,1.219536E-7,3.350779E-5,3.925938E-9,6.304437E-4,4.721435E-6,0.00371463,0.001147935,9.224471E-4,5.364284E-6,0.003190737,0.003290809,1.87665E-4,3.684569E-9,1.47735E-11,1.529683E-8,2.840695E-13,8.954561E-15,8.847575E-7,6.204449E-7,5.275301E-4,6.793068E-5,0.00687495,8.269205,6.051619E-5,468979.7,468979.7
1.394284E-7,15.30475,-5.4386E11,1664.314,1664.314,9.256833E-4,1.0,0.837502,0.00390111,0.004262309,0.0262811,0.002085232,0.003142942,0.04846481,0.00203108,0.001682188,0.002551523,7.186305E-4,8.030243E-4,0.0225916,0.004553451,6.366367E-5,2.996847E-4,3.481581E-5,5.789877E-4,3.472136E-4,7.9725E-5,0.006635502,3.064497E-4,3.51747E-4,0.009650758,3.881052E-4,4.943841E-5,1.050584E-7,5.465157E-5,1.376924E-7,3.56042E-5,4.414566E-9,6.312391E-4,4.496795E-6,0.003664465,0.001169419,9.163161E-4,5.11299E-6,0.003166056,0.003280354,1.921007E-4,4.212067E-9,1.744021E-11,1.62757E-8,3.496494E-13,1.053507E-14,8.314418E-7,5.729419E-7,4.953909E-4,6.178471E-5,0.006633789,8.26018,6.04834E-5,468467.9,468467.9
1.421514E-7,15.30828,-5.185733E11,1663.953,1663.953,9.256833E-4,1.0,0.837146,0.003866386,0.004362184,0.02629837,0.002125282,0.003072348,0.04874547,0.002027043,0.001717835,0.002568963,7.031907E-4,7.833484E-4,0.02269379,0.004534966,6.522518E-5,3.036465E-4,3.544032E-5,5.813683E-4,3.37961E-4,8.105531E-5,0.006644439,3.095885E-4,3.487813E-4,0.009699234,3.937467E-4,5.115395E-5,1.100223E-7,5.551816E-5,1.447535E-7,3.649928E-5,4.631843E-9,6.313953E-4,4.405972E-6,0.003642682,0.001178182,9.136567E-4,5.011707E-6,0.003155342,0.003276041,1.939361E-4,4.448622E-9,1.866814E-11,1.669163E-8,3.807608E-13,1.126038E-14,8.100552E-7,5.541166E-7,4.824188E-4,5.935957E-5,0.006534561,8.256487,6.046947E-5,468258.4,468258.4
1.487622E-7,15.3168,-4.622813E11,1663.145,1663.145,9.256833E-4,1.0,0.8363139,0.003785906,0.004603645,0.02631989,0.002221766,0.002913177,0.04940341,0.002016024,0.001803383,0.002608921,6.673623E-4,7.390203E-4,0.02293347,0.004491557,6.903099E-5,3.130945E-4,3.695692E-5,5.866918E-4,3.175562E-4,8.413326E-5,0.006665051,3.169733E-4,3.417812E-4,0.009812723,4.071114E-4,5.539859E-5,1.226669E-7,5.760186E-5,1.627613E-7,3.867239E-5,5.180937E-9,6.313744E-4,4.196898E-6,0.003589037,0.001198513,9.071068E-4,4.779186E-6,0.003128937,0.003265916,1.982567E-4,5.051295E-9,2.188155E-11,1.769618E-8,4.646636E-13,1.31516E-14,7.612142E-7,5.116286E-7,4.526206E-4,5.391288E-5,0.006302231,8.247883,6.043581E-5,467770.4,467770.4
1.539267E-7,15.32342,-4.227947E11,1662.574,1662.574,9.256833E-4,1.0,0.8356932,0.003726528,0.004791224,0.02631859,0.00229638,0.002799824,0.04989605,0.002006402,0.001869246,0.002637959,6.409501E-4,7.074452E-4,0.02311288,0.004458985,7.201777E-5,3.20316E-4,3.81424E-5,5.904396E-4,3.033719E-4,8.639275E-5,0.006680119,3.225216E-4,3.364991E-4,0.009897478,4.172356E-4,5.879086E-5,1.331403E-7,5.921078E-5,1.776891E-7,4.036941E-5,5.631043E-9,6.310064E-4,4.04392E-6,0.003546514,0.001213515,9.019082E-4,4.609562E-6,0.003107964,0.003258322,2.015063E-4,5.549992E-9,2.46285E-11,1.84753E-8,5.39007E-13,1.476084E-14,7.2584E-7,4.813031E-7,4.308876E-4,5.005219E-5,0.00612867,8.241491,6.04097E-5,467408.0,467408.0
1.583415E-7,15.32905,-3.917987E11,1662.125,1662.125,9.256833E-4,1.0,0.8351814,0.00367801,0.004950796,0.0263063,0.002359614,0.002709829,0.05030355,0.001997599,0.00192488,0.002661386,6.194253E-4,6.823466E-4,0.02326111,0.004431996,7.457958E-5,3.263838E-4,3.91564E-5,5.933844E-4,2.922882E-4,8.8227E-5,0.006692308,3.271186E-4,3.321062E-4,0.009967379,4.256771E-4,6.174187E-5,1.425143E-7,6.057364E-5,1.910522E-7,4.181906E-5,6.030386E-9,6.304762E-4,3.919724E-6,0.003509834,0.001225764,8.974149E-4,4.472134E-6,0.003089828,0.003252034,2.042016E-4,5.995586E-9,2.714695E-11,1.913702E-8,6.091082E-13,1.623056E-14,6.973587E-7,4.571667E-7,4.132973E-4,4.699831E-5,0.005985471,8.236239,6.038752E-5,467110.1,467110.1
1.625134E-7,15.33434,-3.646184E11,1661.73,1661.73,9.256833E-4,1.0,0.8347127,0.003633936,0.005100902,0.02628611,0.00241889,0.002630147,0.05067785,0.00198887,0.001976894,0.002682418,5.999444E-4,6.600868E-4,0.02339705,0.004407167,7.700713E-5,3.320322E-4,4.01152E-5,5.959647E-4,2.825891E-4,8.988066E-5,0.006703254,3.313444E-4,3.280538E-4,0.01003138,4.334787E-4,6.457255E-5,1.51734E-7,6.185132E-5,2.041924E-7,4.318771E-5,6.420007E-9,6.298106E-4,3.807535E-6,0.003474954,0.001236875,8.931317E-4,4.348185E-6,0.003072535,0.003246254,2.066822E-4,6.432918E-9,2.967504E-11,1.975847E-8,6.812139E-13,1.770076E-14,6.718213E-7,4.357424E-7,3.974558E-4,4.430355E-5,0.005854299,8.231444,6.036669E-5,466838.1,466838.1
1.687635E-7,15.34221,-3.273447E11,1661.19,1661.19,9.256833E-4,1.0,0.8340356,0.003570912,0.005324501,0.02624187,0.002506805,0.00251965,0.05122043,0.001975185,0.002053821,0.002712061,5.722552E-4,6.291347E-4,0.02359355,0.004371102,8.065523E-5,3.403459E-4,4.155291E-5,5.994926E-4,2.692881E-4,9.221884E-5,0.006718646,3.374697E-4,3.221534E-4,0.01012372,4.448571E-4,6.888751E-5,1.662136E-7,6.374784E-5,2.248152E-7,4.523536E-5,7.025844E-9,6.285448E-4,3.648155E-6,0.003422407,0.001252723,8.866554E-4,4.172375E-6,0.00304638,0.003237872,2.102837E-4,7.117533E-9,3.373987E-11,2.068214E-8,8.005302E-13,2.00544E-14,6.358671E-7,4.059353E-7,3.750423E-4,4.058284E-5,0.005664899,8.224543,6.033571E-5,466446.8,466446.8
1.746046E-7,15.34951,-2.95844E11,1660.734,1660.734,9.256833E-4,1.0,0.8334283,0.003515034,0.005532034,0.02618701,0.002587978,0.00242508,0.05170923,0.001961878,0.002124651,0.002737889,5.479222E-4,6.025426E-4,0.02376985,0.004338528,8.407566E-5,3.479621E-4,4.289809E-5,6.024546E-4,2.58014E-4,9.425962E-5,0.006731971,3.429818E-4,3.168146E-4,0.01020639,4.55166E-4,7.299782E-5,1.804794E-7,6.5502E-5,2.451083E-7,4.71453E-5,7.615826E-9,6.271018E-4,3.507891E-6,0.003373095,0.001266716,8.805471E-4,4.017876E-6,0.003021707,0.003230317,2.135317E-4,7.789056E-9,3.784837E-11,2.153704E-8,9.250326E-13,2.242127E-14,6.045556E-7,3.803264E-7,3.5542E-4,3.741634E-5,0.005495162,8.21838,6.030703E-5,466097.2,466097.2
