Time_Soln#19 (sec),Volume_Soln#19 (cm3),Volumetric_heat_production_rate_Soln#19 (erg/cm3-sec),Surface_temperature_Soln#19 (K),Temperature_Soln#19 (K),Mass_Soln#19 (g),Pressure_Soln#19 (atm),Mole_fraction_H2_Soln#19 (),Mole_fraction_H_Soln#19 (),Mole_fraction_CH4_Soln#19 (),Mole_fraction_CH3_Soln#19 (),Mole_fraction_C2H6_Soln#19 (),Mole_fraction_C2H5_Soln#19 (),Mole_fraction_C2H4_Soln#19 (),Mole_fraction_C2H3_Soln#19 (),Mole_fraction_C2H2_Soln#19 (),Mole_fraction_C3H8_Soln#19 (),Mole_fraction_IC3H7_Soln#19 (),Mole_fraction_NC3H7_Soln#19 (),Mole_fraction_C3H6_Soln#19 (),Mole_fraction_C3H5-A_Soln#19 (),Mole_fraction_C3H5-T_Soln#19 (),Mole_fraction_C3H4-P_Soln#19 (),Mole_fraction_C3H4-A_Soln#19 (),Mole_fraction_C3H3_Soln#19 (),Mole_fraction_NC4H10_Soln#19 (),Mole_fraction_PC4H9_Soln#19 (),Mole_fraction_IC4H10_Soln#19 (),Mole_fraction_IC4H8_Soln#19 (),Mole_fraction_C4H8-1_Soln#19 (),Mole_fraction_C4H8-2_Soln#19 (),Mole_fraction_C4H71-3_Soln#19 (),Mole_fraction_C4H6_Soln#19 (),Mole_fraction_C4H5_Soln#19 (),Mole_fraction_C4H4_Soln#19 (),Mole_fraction_C4H2_Soln#19 (),Mole_fraction_C6H6_Soln#19 (),Mole_fraction_FULVENE_Soln#19 (),Mole_fraction_C5H6_Soln#19 (),Mole_fraction_C5H5_Soln#19 (),Mole_fraction_C10H8_Soln#19 (),Mole_fraction_NC5H12_Soln#19 (),Mole_fraction_NC5H11_Soln#19 (),Mole_fraction_NC5H10_Soln#19 (),Mole_fraction_B1M3_Soln#19 (),Mole_fraction_LC5H8_Soln#19 (),Mole_fraction_NC6H12_Soln#19 (),Mole_fraction_NC7H15_Soln#19 (),Mole_fraction_NC7H14_Soln#19 (),Mole_fraction_C7H8_Soln#19 (),Mole_fraction_C7H7_Soln#19 (),Mole_fraction_C6H5C2H_Soln#19 (),Mole_fraction_C6H5C2H3_Soln#19 (),Mole_fraction_NC12H25_Soln#19 (),Mole_fraction_NC12H26_Soln#19 (),Mole_fraction_NC16H34_Soln#19 (),Mole_fraction_NC10H20_Soln#19 (),Molecular_weight_Soln#19 (g/mole),Mass_density_Soln#19 (g/cm3),Unburned_hydrocarbons_Soln#19 (ppm),Volatile_organic_compounds_Soln#19 (ppm)
5.45815E-8,15.23126,-3.558785E12,1675.018,1675.018,9.500434E-4,1.0,0.8673655,0.005329537,8.922876E-4,0.01673106,6.515016E-4,0.007835381,0.02995241,0.00127555,3.133808E-4,0.001195059,0.001184849,0.002474848,0.01587678,0.004636219,2.680153E-5,1.21091E-5,1.035112E-4,8.868394E-6,3.305102E-4,0.001638768,1.560383E-5,4.606591E-7,0.005671235,1.330596E-4,5.007785E-4,0.006010406,1.078832E-4,4.84198E-6,6.72443E-9,2.044037E-5,5.960972E-9,6.287624E-6,7.937695E-8,1.506267E-10,3.995114E-4,1.233517E-5,0.004041616,9.145215E-6,6.450882E-4,9.084353E-4,1.438583E-5,0.00327896,0.003566575,9.164042E-5,8.295851E-11,3.303452E-8,3.463177E-6,0.002180691,5.804667E-4,0.01381468,8.573245,6.237457E-5,486223.1,486223.1
5.707058E-8,15.23209,-3.334552E12,1672.959,1672.959,9.500434E-4,1.0,0.8663442,0.00524957,9.598319E-4,0.01719055,6.848239E-4,0.007640896,0.03065175,0.00130995,3.380138E-4,0.001243696,0.001176835,0.002376513,0.01609816,0.004620784,2.794971E-5,1.29358E-5,1.080378E-4,9.246409E-6,3.427016E-4,0.001538893,1.713318E-5,5.127181E-7,0.005707048,1.38595E-4,4.961667E-4,0.006120548,1.140217E-4,5.344724E-6,7.422E-9,2.13762E-5,6.698939E-9,6.81547E-6,8.913682E-8,1.736479E-10,4.123122E-4,1.194655E-5,0.00406348,9.818985E-6,6.678019E-4,9.116621E-4,1.385585E-5,0.003293736,0.003556769,9.49641E-5,9.940977E-11,3.69706E-8,3.300214E-6,0.002117075,5.553939E-4,0.01358489,8.562238,6.237117E-5,485598.8,485598.8
5.894408E-8,15.23287,-3.179218E12,1671.493,1671.493,9.500434E-4,1.0,0.8656081,0.005190413,0.001011476,0.01751959,7.099403E-4,0.007495322,0.03115911,0.001334342,3.567943E-4,0.001279305,0.001169865,0.002305928,0.01625967,0.004608119,2.879211E-5,1.356651E-5,1.113926E-4,9.529926E-6,3.515287E-4,0.001468845,1.830943E-5,5.538721E-7,0.005732744,1.426716E-4,4.92768E-4,0.006200629,1.186041E-4,5.738407E-6,7.972038E-9,2.207273E-5,7.290503E-9,7.219911E-6,9.683598E-8,1.92391E-10,4.214303E-4,1.167018E-5,0.004078606,1.033234E-5,6.844095E-4,9.138511E-4,1.34835E-5,0.003303893,0.003549645,9.739894E-5,1.131568E-10,4.007408E-8,3.186035E-6,0.002071529,5.376678E-4,0.01341778,8.554301,6.2368E-5,485148.7,485148.7
6.119228E-8,15.23395,-3.006417E12,1669.822,1669.822,9.500434E-4,1.0,0.864759,0.005120755,0.001074293,0.01789612,7.401191E-4,0.007322135,0.03174756,0.001361981,3.795712E-4,0.001320932,0.001160572,0.002224948,0.01644803,0.004591968,2.977885E-5,1.433241E-5,1.153606E-4,9.869087E-6,3.617374E-4,0.001390211,1.974599E-5,6.05478E-7,0.00576229,1.474648E-4,4.887679E-4,0.006293745,1.24058E-4,6.22782E-6,8.66091E-9,2.28999E-5,8.042523E-9,7.712799E-6,1.064671E-7,2.165295E-10,4.318118E-4,1.135525E-5,0.004095323,1.095457E-5,7.038083E-4,9.162304E-4,1.306376E-5,0.003315075,0.003541371,1.002481E-4,1.312721E-10,4.395455E-8,3.057672E-6,0.002019307,5.175768E-4,0.01322344,8.545144,6.236358E-5,484629.4,484629.4
6.376165E-8,15.23536,-2.82519E12,1668.021,1668.021,9.500434E-4,1.0,0.8638311,0.005043078,0.001147122,0.01830292,7.746599E-4,0.00712686,0.03239432,0.00139148,4.05884E-4,0.001367067,0.001148876,0.002137143,0.01665645,0.004572502,3.087512E-5,1.521917E-5,1.198202E-4,1.025539E-5,3.729088E-4,0.001307086,2.14168E-5,6.674024E-7,0.005794498,1.528156E-4,4.842963E-4,0.006396441,1.302286E-4,6.809419E-6,9.487403E-9,2.383401E-5,8.959895E-9,8.285535E-6,1.179871E-7,2.463689E-10,4.429628E-4,1.101579E-5,0.004112604,1.167288E-5,7.253006E-4,9.186478E-4,1.261669E-5,0.003326618,0.00353226,1.034113E-4,1.542305E-10,4.859348E-8,2.921402E-6,0.001962615,4.960517E-4,0.01300912,8.535137,6.23578E-5,484061.8,484061.8
6.651651E-8,15.23706,-2.647938E12,1666.208,1666.208,9.500434E-4,1.0,0.8628827,0.004962215,0.001226328,0.01871255,8.117521E-4,0.006921333,0.03305914,0.001420757,4.343823E-4,0.00141488,0.001135256,0.00204832,0.01687234,0.004550738,3.201443E-5,1.618271E-5,1.245152E-4,1.066815E-5,3.84323E-4,0.001225319,2.323696E-5,7.37256E-7,0.005827374,1.584077E-4,4.796149E-4,0.006502457,1.367685E-4,7.458832E-6,1.042099E-8,2.482273E-5,1.001429E-8,8.909983E-6,1.309319E-7,2.810961E-10,4.5412E-4,1.067384E-5,0.004129089,1.24502E-5,7.475806E-4,9.209164E-4,1.217189E-5,0.003337655,0.003522873,1.066981E-4,1.816367E-10,5.380279E-8,2.786341E-6,0.001905067,4.745098E-4,0.01278789,8.524908,6.235085E-5,483481.7,483481.7
7.1449E-8,15.2405,-2.368263E12,1663.233,1663.233,9.500434E-4,1.0,0.861293,0.004823912,0.001370691,0.01938178,8.783031E-4,0.006565124,0.03418149,0.001467518,4.85997E-4,0.001496397,0.001108661,0.001902011,0.0172409,0.004510295,3.396511E-5,1.793834E-5,1.327075E-4,1.140387E-5,4.03386E-4,0.00109589,2.655167E-5,8.711325E-7,0.005882503,1.680658E-4,4.715103E-4,0.006682661,1.482765E-4,8.686441E-6,1.22187E-8,2.656145E-5,1.209261E-8,1.005227E-5,1.555922E-7,3.505416E-10,4.721912E-4,1.011191E-5,0.004153703,1.385613E-5,7.856255E-4,9.242436E-4,1.145272E-5,0.003354338,0.003506973,1.123295E-4,2.383045E-10,6.371604E-8,2.569231E-6,0.001809473,4.39424E-4,0.01241201,8.507766,6.233677E-5,482509.5,482509.5
7.406784E-8,15.2425,-2.236657E12,1661.78,1661.78,9.500434E-4,1.0,0.8605001,0.004753881,0.001448501,0.01970585,9.137029E-4,0.006382825,0.03474477,0.001489605,5.136391E-4,0.001537638,0.001093646,0.001830462,0.01742796,0.004488393,3.495636E-5,1.888518E-5,1.369506E-4,1.179296E-5,4.128341E-4,0.001035055,2.833181E-5,9.467254E-7,0.005910065,1.73019E-4,4.673448E-4,0.006773765,1.5428E-4,9.371096E-6,1.324082E-8,2.746897E-5,1.329921E-8,1.06702E-5,1.694332E-7,3.912942E-10,4.808722E-4,9.836842E-6,0.004164399,1.46079E-5,8.049237E-4,9.25672E-4,1.110592E-5,0.003361762,0.003498965,1.151957E-4,2.725378E-10,6.927336E-8,2.465166E-6,0.001762189,4.223978E-4,0.01222209,8.499218,6.232858E-5,482024.7,482024.7
7.627541E-8,15.24427,-2.133623E12,1660.618,1660.618,9.500434E-4,1.0,0.8598568,0.004696656,0.00151464,0.01996329,9.435744E-4,0.006233077,0.03520335,0.001506853,5.370367E-4,0.001571351,0.001080621,0.001773204,0.01758133,0.004469837,3.576906E-5,1.96907E-5,1.404725E-4,1.212019E-5,4.204575E-4,9.875673E-4,2.983911E-5,1.012833E-6,0.005932481,1.771051E-4,4.639044E-4,0.006848297,1.592831E-4,9.965467E-6,1.413987E-8,2.822595E-5,1.43738E-8,1.119671E-5,1.814906E-7,4.27779E-10,4.877368E-4,9.61621E-6,0.004172226,1.524349E-5,8.207352E-4,9.267138E-4,1.083019E-5,0.003367324,0.003492431,1.175492E-4,3.03716E-10,7.411038E-8,2.382753E-6,0.001724017,4.088139E-4,0.01206679,8.492285,6.232134E-5,481631.5,481631.5
7.977357E-8,15.24721,-1.98357E12,1658.881,1658.881,9.500434E-4,1.0,0.8588808,0.004609288,0.001620359,0.02034342,9.909598E-4,0.006003364,0.03590154,0.001531773,5.742491E-4,0.001622878,0.001059444,0.001687826,0.01781679,0.004440428,3.701561E-5,2.09802E-5,1.459545E-4,1.263744E-5,4.319328E-4,9.187758E-4,3.223412E-5,1.121981E-6,0.005966607,1.834205E-4,4.585808E-4,0.006962442,1.671032E-4,1.093888E-5,1.563621E-8,2.941107E-5,1.618724E-8,1.204074E-5,2.013081E-7,4.896433E-10,4.978246E-4,9.285842E-6,0.004182529,1.625281E-5,8.449791E-4,9.280877E-4,1.042128E-5,0.003374941,0.003482455,1.211673E-4,3.575954E-10,8.205149E-8,2.261121E-6,0.001666437,3.885992E-4,0.01182908,8.481772,6.230934E-5,481035.3,481035.3
8.3728E-8,15.2507,-1.831141E12,1657.062,1657.062,9.500434E-4,1.0,0.8578365,0.004515247,0.001741046,0.02073475,0.001044587,0.005755106,0.0366518,0.00155664,6.164488E-4,0.001678451,0.001034935,0.001598628,0.01807251,0.004407401,3.836652E-5,2.245596E-5,1.520122E-4,1.322046E-5,4.440668E-4,8.495436E-4,3.494177E-5,1.251711E-6,0.006003327,1.903359E-4,4.527443E-4,0.007086055,1.75785E-4,1.208469E-5,1.743632E-8,3.073048E-5,1.840552E-8,1.300799E-5,2.247276E-7,5.656381E-10,5.081561E-4,8.938106E-6,0.004191286,1.739478E-5,8.712561E-4,9.292726E-4,9.995929E-6,0.003381944,0.003471697,1.251026E-4,4.253047E-10,9.142083E-8,2.135408E-6,0.001605261,3.674914E-4,0.01157187,8.47053,6.229509E-5,480397.7,480397.7
8.668673E-8,15.25341,-1.727545E12,1655.791,1655.791,9.500434E-4,1.0,0.8570926,0.00444802,0.001832044,0.02100278,0.001084742,0.005577333,0.03718815,0.001573132,6.480707E-4,0.001718262,0.001016345,0.001536556,0.01825708,0.004382971,3.933874E-5,2.357185E-5,1.564524E-4,1.365561E-5,4.526031E-4,8.029929E-4,3.696152E-5,1.353069E-6,0.006029639,1.95363E-4,4.484979E-4,0.007175067,1.821721E-4,1.297266E-5,1.886057E-8,3.170429E-5,2.018561E-8,1.373997E-5,2.429325E-7,6.267562E-10,5.152073E-4,8.694012E-6,0.004195978,1.824843E-5,8.901801E-4,9.2993E-4,9.700382E-6,0.003386173,0.003463981,1.279462E-4,4.808188E-10,9.869222E-8,2.048595E-6,0.001561957,3.527842E-4,0.01138682,8.462528,6.228402E-5,479943.9,479943.9
9.179696E-8,15.25825,-1.56681E12,1653.758,1653.758,9.500434E-4,1.0,0.8558757,0.004337867,0.001990377,0.02141992,0.001154132,0.005286241,0.03806847,0.00159775,7.026935E-4,0.001783657,9.840044E-4,0.001437881,0.0185633,0.004341561,4.094445E-5,2.552109E-5,1.639458E-4,1.440532E-5,4.663394E-4,7.317932E-4,4.042467E-5,1.536521E-6,0.006072989,2.037676E-4,4.413942E-4,0.007322386,1.929877E-4,1.456629E-5,2.148129E-8,3.336076E-5,2.351078E-8,1.501917E-5,2.756982E-7,7.40998E-10,5.261574E-4,8.301298E-6,0.004200646,1.971825E-5,9.214808E-4,9.306561E-4,9.230005E-6,0.003391653,0.00345127,1.326683E-4,5.867592E-10,1.117525E-7,1.911427E-6,0.001491639,3.293232E-4,0.01108086,8.449455,6.226423E-5,479202.4,479202.4
9.804612E-8,15.26442,-1.396792E12,1651.521,1651.521,9.500434E-4,1.0,0.8544924,0.004212675,0.002185563,0.02185881,0.001238992,0.004957041,0.03907359,0.001621919,7.693472E-4,0.001858214,9.445036E-4,0.001330302,0.01891795,0.004292559,4.278941E-5,2.793935E-5,1.728264E-4,1.531937E-5,4.815643E-4,6.581678E-4,4.459386E-5,1.774736E-6,0.006122805,2.135997E-4,4.330802E-4,0.007492516,2.058502E-4,1.661467E-5,2.497253E-8,3.534536E-5,2.802405E-8,1.660606E-5,3.179412E-7,8.957891E-10,5.37686E-4,7.864686E-6,0.004201022,2.150242E-5,9.575573E-4,9.309295E-4,8.714255E-6,0.003395582,0.003436683,1.381424E-4,7.341006E-10,1.285382E-7,1.762602E-6,0.001412489,3.03553E-4,0.01072806,8.434618,6.223909E-5,478361.0,478361.0
1.017618E-7,15.26818,-1.307392E12,1650.305,1650.305,9.500434E-4,1.0,0.8537185,0.004142797,0.002302226,0.0220864,0.001289418,0.004774724,0.03963778,0.001633555,8.08834E-4,0.00189992,9.212358E-4,0.001272382,0.01911937,0.004264373,4.382854E-5,2.939376E-5,1.779689E-4,1.586164E-5,4.898772E-4,6.202823E-4,4.702833E-5,1.923298E-6,0.006150943,2.192298E-4,4.28319E-4,0.007588938,2.133132E-4,1.788265E-5,2.7203E-8,3.650538E-5,3.094878E-8,1.755987E-5,3.441395E-7,9.95751E-10,5.436925E-4,7.625004E-6,0.004198752,2.255385E-5,9.779504E-4,9.308132E-4,8.434262E-6,0.003396644,0.003428462,1.412532E-4,8.312065E-10,1.389188E-7,1.682575E-6,0.001368591,2.895586E-4,0.01052838,8.426332,6.222376E-5,477891.0,477891.0
1.06174E-7,15.27272,-1.210932E12,1648.96,1648.96,9.500434E-4,1.0,0.8528419,0.004063886,0.002441178,0.02232751,0.001349237,0.004570625,0.04027845,0.001645023,8.555282E-4,0.001947071,8.93958E-4,0.001208818,0.01935012,0.004231868,4.500981E-5,3.113553E-5,1.839504E-4,1.650458E-5,4.990998E-4,5.801283E-4,4.986835E-5,2.106111E-6,0.006183059,2.257197E-4,4.228308E-4,0.00769924,2.220006E-4,1.943513E-5,3.000605E-8,3.786462E-5,3.466235E-8,1.870115E-5,3.762488E-7,1.122155E-9,5.501029E-4,7.357485E-6,0.004193884,2.379127E-5,0.001001216,9.304375E-4,8.124292E-6,0.003396806,0.003419096,1.448179E-4,9.558804E-10,1.516108E-7,1.594672E-6,0.001319213,2.740763E-4,0.0103002,8.416959,6.220525E-5,477359.5,477359.5
1.091868E-7,15.27586,-1.15046E12,1648.098,1648.098,9.500434E-4,1.0,0.8522677,0.00401238,0.002536249,0.02247536,0.001390033,0.004438671,0.04069898,0.001651519,8.8727E-4,0.001977867,8.75603E-4,0.001168393,0.01950273,0.00421028,4.578511E-5,3.233352E-5,1.879604E-4,1.694306E-5,5.050222E-4,5.553678E-4,5.177294E-5,2.234793E-6,0.006204237,2.300353E-4,4.191818E-4,0.007772109,2.278262E-4,2.052367E-5,3.201866E-8,3.878191E-5,3.735133E-8,1.948534E-5,3.987766E-7,1.213281E-9,5.540718E-4,7.18456E-6,0.00418931,2.462846E-5,0.001016542,9.300462E-4,7.925323E-6,0.003396288,0.003412933,1.471759E-4,1.046919E-9,1.604957E-7,1.538657E-6,0.001287078,2.641506E-4,0.01014962,8.41083,6.219247E-5,477011.8,477011.8
1.142764E-7,15.28122,-1.057078E12,1646.736,1646.736,9.500434E-4,1.0,0.8513389,0.003929442,0.00269708,0.02269678,0.001458828,0.00422872,0.04138066,0.001660281,9.40593E-4,0.002027459,8.451812E-4,0.001105072,0.01975198,0.004174929,4.704009E-5,3.437225E-5,1.94605E-4,1.768298E-5,5.143921E-4,5.177938E-4,5.492149E-5,2.458983E-6,0.006238727,2.371236E-4,4.13189E-4,0.007891007,2.37476E-4,2.241353E-5,3.560503E-8,4.031252E-5,4.218272E-8,2.081808E-5,4.379023E-7,1.3761E-9,5.601025E-4,6.908725E-6,0.004179482,2.602703E-5,0.001041462,9.291609E-4,7.610152E-6,0.003394357,0.003402914,1.510277E-4,1.21172E-9,1.758889E-7,1.450636E-6,0.001235463,2.484601E-4,0.009904175,8.400931,6.217064E-5,476450.4,476450.4
1.171352E-7,15.28426,-1.008978E12,1646.019,1646.019,9.500434E-4,1.0,0.8508382,0.003884964,0.002787484,0.0228067,0.001497389,0.004117599,0.04174881,0.001664092,9.703639E-4,0.002054044,8.284487E-4,0.001072021,0.01988752,0.004155679,4.771615E-5,3.552514E-5,1.982689E-4,1.80982E-5,5.193298E-4,4.987661E-4,5.665005E-5,2.588515E-6,0.006257433,2.409986E-4,4.099131E-4,0.00795561,2.427928E-4,2.350245E-5,3.772429E-8,4.116222E-5,4.505839E-8,2.157063E-5,4.604482E-7,1.47244E-9,5.631517E-4,6.762062E-6,0.004172891,2.68033E-5,0.001054951,9.285504E-4,7.443652E-6,0.003392735,0.003397491,1.531224E-4,1.310394E-9,1.847379E-7,1.404508E-6,0.001207839,2.401927E-4,0.009770955,8.395605,6.215827E-5,476148.4,476148.4
1.220016E-7,15.28947,-9.334802E11,1644.872,1644.872,9.500434E-4,1.0,0.8500182,0.00381249,0.002941387,0.02297196,0.001562871,0.003939048,0.04235299,0.001668934,0.001020718,0.002097323,8.00602E-4,0.00101953,0.0201113,0.004123891,4.882164E-5,3.749965E-5,2.043986E-4,1.880448E-5,5.27241E-4,4.693589E-4,5.952339E-5,2.8147E-6,0.006288242,2.474279E-4,4.044782E-4,0.008062208,2.516769E-4,2.540009E-5,4.150934E-8,4.259282E-5,5.02266E-8,2.28574E-5,4.997324E-7,1.644503E-9,5.67841E-4,6.524869E-6,0.004160063,2.81083E-5,0.001077121,9.273417E-4,7.175914E-6,0.003389163,0.00338857,1.565809E-4,1.488532E-9,2.001208E-7,1.330907E-6,0.001162902,2.269397E-4,0.00955135,8.386896,6.21371E-5,475654.5,475654.5
1.275726E-7,15.29548,-8.558117E11,1643.662,1643.662,9.500434E-4,1.0,0.8491252,0.003734177,0.003117453,0.02313033,0.001637548,0.003750022,0.04301255,0.00167221,0.001077831,0.002143998,7.697629E-4,9.647135E-4,0.02035739,0.004088963,5.002062E-5,3.97773E-5,2.112584E-4,1.961234E-5,5.35596E-4,4.396975E-4,6.270238E-5,3.081995E-6,0.00632201,2.545429E-4,3.984634E-4,0.008179357,2.61596E-4,2.763858E-5,4.612318E-8,4.420722E-5,5.657293E-8,2.43382E-5,5.460483E-7,1.85391E-9,5.725143E-4,6.270919E-6,0.004143116,2.957545E-5,0.001101344,9.257205E-4,6.891298E-6,0.003383928,0.003378807,1.60384E-4,1.708263E-9,2.182017E-7,1.2535E-6,0.001114429,2.129225E-4,0.009310319,8.377435,6.21127E-5,475117.9,475117.9
1.317303E-7,15.29998,-8.032038E11,1642.824,1642.824,9.500434E-4,1.0,0.8484878,0.003678715,0.003248682,0.02322916,0.001693056,0.003618881,0.04348435,0.001673267,0.001120068,0.002176973,7.474981E-4,9.270899E-4,0.02053448,0.004063867,5.087171E-5,4.148834E-5,2.162746E-4,2.021494E-5,5.413873E-4,4.199446E-4,6.499644E-5,3.28698E-6,0.006346232,2.596918E-4,3.941101E-4,0.008263627,2.688293E-4,2.935381E-5,4.976668E-8,4.53967E-5,6.161391E-8,2.544795E-5,5.815105E-7,2.018809E-9,5.755733E-4,6.092471E-6,0.004129057,3.065092E-5,0.001118668,9.243621E-4,6.692514E-6,0.003379296,0.003371809,1.631207E-4,1.883288E-9,2.320071E-7,1.199982E-6,0.001080147,2.031865E-4,0.009137139,8.370699,6.209443E-5,474735.9,474735.9
1.383665E-7,15.30718,-7.274938E11,1641.589,1641.589,9.500434E-4,1.0,0.8475173,0.003595029,0.003457678,0.02335625,0.001781203,0.003425707,0.04420449,0.001672835,0.001186766,0.002226557,7.133221E-4,8.721961E-4,0.02080629,0.004025435,5.215737E-5,4.423757E-5,2.24109E-4,2.117638E-5,5.499211E-4,3.919778E-4,6.851724E-5,3.623263E-6,0.00638327,2.676412E-4,3.873867E-4,0.008392942,2.800836E-4,3.216779E-5,5.594548E-8,4.72695E-5,7.020919E-8,2.722597E-5,6.396223E-7,2.29717E-9,5.797891E-4,5.825299E-6,0.004104399,3.233155E-5,0.001145071,9.219594E-4,6.396681E-6,0.003370751,0.003361107,1.673207E-4,2.182227E-9,2.54563E-7,1.12123E-6,0.001028481,1.887984E-4,0.008871712,8.36047,6.20652E-5,474155.8,474155.8
1.430381E-7,15.31226,-6.795634E11,1640.789,1640.789,9.500434E-4,1.0,0.8468658,0.003539407,0.003604369,0.02342538,0.001842889,0.003300682,0.04468918,0.001671171,0.001233177,0.002259373,6.902749E-4,8.369547E-4,0.02099012,0.003999511,5.301173E-5,4.618535E-5,2.295039E-4,2.185303E-5,5.554523E-4,3.745364E-4,7.089162E-5,3.866281E-6,0.00640821,2.730495E-4,3.8281E-4,0.008480399,2.877981E-4,3.420318E-5,6.056906E-8,4.856983E-5,7.667126E-8,2.848172E-5,6.815947E-7,2.504236E-9,5.823204E-4,5.649049E-6,0.004085583,3.348738E-5,0.001162794,9.201122E-4,6.202642E-6,0.003363962,0.003353892,1.701611E-4,2.40711E-9,2.708064E-7,1.070196E-6,9.941804E-4,1.794389E-4,0.008692417,8.353624,6.20446E-5,473767.5,473767.5
1.477097E-7,15.31734,-6.355352E11,1640.041,1640.041,9.500434E-4,1.0,0.8462383,0.003486287,0.003750633,0.02347945,0.001904247,0.003183953,0.04515703,0.001668541,0.001279134,0.002290586,6.680607E-4,8.042196E-4,0.02116814,0.00397446,5.382659E-5,4.814261E-5,2.348052E-4,2.252966E-5,5.60626E-4,3.586773E-4,7.318041E-5,4.114145E-6,0.006432264,2.78311E-4,3.783549E-4,0.008565098,2.95346E-4,3.628212E-5,6.542399E-8,4.985601E-5,8.34781E-8,2.974017E-5,7.24406E-7,2.720415E-9,5.845321E-4,5.481676E-6,0.004065699,3.462019E-5,0.001179845,9.181492E-4,6.019156E-6,0.003356595,0.00334692,1.729114E-4,2.643913E-9,2.873361E-7,1.02242E-6,9.614507E-4,1.706547E-4,0.008518941,8.347046,6.202403E-5,473394.4,473394.4
1.52464E-7,15.32251,-5.943208E11,1639.329,1639.329,9.500434E-4,1.0,0.8456226,0.003434621,0.003898994,0.02352042,0.001966332,0.003073038,0.04561712,0.001664996,0.001325432,0.002320811,6.462995E-4,7.732366E-4,0.02134366,0.003949813,5.461732E-5,5.014358E-5,2.401085E-4,2.321833E-5,5.655535E-4,3.439555E-4,7.542273E-5,4.371061E-6,0.006455873,2.835216E-4,3.739396E-4,0.008648621,3.028609E-4,3.844132E-5,7.060667E-8,5.115105E-5,9.07634E-8,3.102313E-5,7.688017E-7,2.949715E-9,5.864867E-4,5.319743E-6,0.004044476,3.574908E-5,0.001196545,9.160429E-4,5.842323E-6,0.003348551,0.003340059,1.756227E-4,2.897121E-9,3.044398E-7,9.768443E-7,9.296431E-4,1.622575E-4,0.008348024,8.340608,6.200312E-5,473029.3,473029.3
1.572596E-7,15.32771,-5.56048E11,1638.656,1638.656,9.500434E-4,1.0,0.8450232,0.003384788,0.004048095,0.02354868,0.002028569,0.002968595,0.04606596,0.001660648,0.001371649,0.002349824,6.252E-4,7.441448E-4,0.02151522,0.003925765,5.537746E-5,5.217058E-5,2.453684E-4,2.391311E-5,5.702054E-4,3.303733E-4,7.759695E-5,4.634673E-6,0.006478834,2.886369E-4,3.696011E-4,0.008730286,3.102756E-4,4.066248E-5,7.608586E-8,5.244374E-5,9.848167E-8,3.231901E-5,8.143945E-7,3.19044E-9,5.881844E-4,5.164332E-6,0.004022162,3.686305E-5,0.001212757,9.138167E-4,5.673215E-6,0.003339923,0.00333336,1.782728E-4,3.164978E-9,3.219678E-7,9.337121E-7,8.989899E-4,1.542975E-4,0.008181048,8.334357,6.198208E-5,472674.8,472674.8
1.614351E-7,15.33223,-5.251648E11,1638.106,1638.106,9.500434E-4,1.0,0.844518,0.003343146,0.004177431,0.02356355,0.002082426,0.00288329,0.04644513,0.001656313,0.001411495,0.002373952,6.07511E-4,7.204254E-4,0.02166034,0.003905453,5.601009E-5,5.394205E-5,2.498782E-4,2.451821E-5,5.740145E-4,3.194615E-4,7.941963E-5,4.867613E-6,0.006498153,2.929805E-4,3.659135E-4,0.008799385,3.165995E-4,4.263079E-5,8.106544E-8,5.355859E-5,1.055069E-7,3.344839E-5,8.547296E-7,3.407697E-9,5.894589E-4,5.035039E-6,0.004002068,3.781261E-5,0.001226379,9.11802E-4,5.532952E-6,0.003332021,0.0033277,1.805141E-4,3.408345E-9,3.37446E-7,8.982893E-7,8.733966E-4,1.477529E-4,0.00803987,8.329102,6.196382E-5,472376.7,472376.7
1.656106E-7,15.33673,-4.963489E11,1637.585,1637.585,9.500434E-4,1.0,0.8440273,0.003303032,0.004306292,0.02357012,0.002135961,0.002802852,0.04681414,0.00165153,0.001450974,0.002397085,5.904425E-4,6.980795E-4,0.02180167,0.003885693,5.661672E-5,5.571926E-5,2.543253E-4,2.512351E-5,5.776147E-4,3.093063E-4,8.117808E-5,5.103531E-6,0.006516867,2.972255E-4,3.62306E-4,0.008866705,3.228035E-4,4.463029E-5,8.624231E-8,5.466388E-5,1.128182E-7,3.457846E-5,8.956366E-7,3.632035E-9,5.905595E-4,4.910976E-6,0.003981413,3.874316E-5,0.001239564,9.097214E-4,5.398707E-6,0.003323784,0.00332219,1.826969E-4,3.661122E-9,3.531184E-7,8.646985E-7,8.487635E-4,1.415424E-4,0.007902415,8.324009,6.194562E-5,472087.9,472087.9
