Time_Soln#13 (sec),Volume_Soln#13 (cm3),Volumetric_heat_production_rate_Soln#13 (erg/cm3-sec),Surface_temperature_Soln#13 (K),Temperature_Soln#13 (K),Mass_Soln#13 (g),Pressure_Soln#13 (atm),Mole_fraction_H2_Soln#13 (),Mole_fraction_H_Soln#13 (),Mole_fraction_CH4_Soln#13 (),Mole_fraction_CH3_Soln#13 (),Mole_fraction_C2H6_Soln#13 (),Mole_fraction_C2H5_Soln#13 (),Mole_fraction_C2H4_Soln#13 (),Mole_fraction_C2H3_Soln#13 (),Mole_fraction_C2H2_Soln#13 (),Mole_fraction_C3H8_Soln#13 (),Mole_fraction_IC3H7_Soln#13 (),Mole_fraction_NC3H7_Soln#13 (),Mole_fraction_C3H6_Soln#13 (),Mole_fraction_C3H5-A_Soln#13 (),Mole_fraction_C3H4-P_Soln#13 (),Mole_fraction_C3H4-A_Soln#13 (),Mole_fraction_C3H3_Soln#13 (),Mole_fraction_NC4H10_Soln#13 (),Mole_fraction_PC4H9_Soln#13 (),Mole_fraction_IC4H10_Soln#13 (),Mole_fraction_IC4H8_Soln#13 (),Mole_fraction_IC4H7_Soln#13 (),Mole_fraction_C4H8-1_Soln#13 (),Mole_fraction_C4H8-2_Soln#13 (),Mole_fraction_C4H71-3_Soln#13 (),Mole_fraction_C4H6_Soln#13 (),Mole_fraction_C4H5_Soln#13 (),Mole_fraction_C4H4_Soln#13 (),Mole_fraction_C4H2_Soln#13 (),Mole_fraction_C6H6_Soln#13 (),Mole_fraction_FULVENE_Soln#13 (),Mole_fraction_C5H6_Soln#13 (),Mole_fraction_C5H5_Soln#13 (),Mole_fraction_C10H8_Soln#13 (),Mole_fraction_NC5H12_Soln#13 (),Mole_fraction_NC5H10_Soln#13 (),Mole_fraction_B1M3_Soln#13 (),Mole_fraction_LC5H8_Soln#13 (),Mole_fraction_DIALLYL_Soln#13 (),Mole_fraction_NC6H12_Soln#13 (),Mole_fraction_NC7H14_Soln#13 (),Mole_fraction_C7H8_Soln#13 (),Mole_fraction_C7H7_Soln#13 (),Mole_fraction_C6H5C2H_Soln#13 (),Mole_fraction_C6H5C2H3_Soln#13 (),Mole_fraction_C6H5C2H5_Soln#13 (),Mole_fraction_INDENE_Soln#13 (),Mole_fraction_NC12H26_Soln#13 (),Mole_fraction_NC16H34_Soln#13 (),Mole_fraction_NC10H20_Soln#13 (),Molecular_weight_Soln#13 (g/mole),Mass_density_Soln#13 (g/cm3),Unburned_hydrocarbons_Soln#13 (ppm),Volatile_organic_compounds_Soln#13 (ppm)
1.411503E-7,15.49582,-1.375899E12,1529.773,1529.773,0.001128176,1.0,0.9233309,0.001496563,3.298374E-4,0.004467221,2.708324E-4,0.00293524,0.01120132,1.878656E-4,3.516584E-5,2.26528E-4,2.148949E-4,7.765435E-4,0.005682013,0.001342559,1.385977E-6,1.560077E-5,3.307182E-7,9.486476E-5,4.232136E-4,2.894545E-6,5.842089E-8,8.589017E-7,0.002137139,3.265601E-5,3.676143E-4,0.001627293,8.857176E-6,4.043301E-7,3.736939E-10,1.065015E-5,1.997748E-10,1.13698E-6,5.948549E-9,4.410497E-12,6.139831E-5,0.001797349,3.926172E-6,3.444877E-4,4.623837E-6,3.321368E-4,0.001460709,0.00389462,3.95277E-5,2.345334E-12,3.163222E-9,1.39113E-7,4.201882E-10,0.008105469,0.004230503,0.02243804,9.139185,7.280521E-5,518319.9,518319.9
1.462305E-7,15.49367,-1.329853E12,1528.342,1528.342,0.001128176,1.0,0.9226672,0.00149241,3.546975E-4,0.004620075,2.84834E-4,0.002918346,0.01155758,1.951962E-4,3.817506E-5,2.397274E-4,2.168286E-4,7.62309E-4,0.005831599,0.001354565,1.49367E-6,1.642576E-5,3.513733E-7,9.991821E-5,4.118525E-4,3.197232E-6,6.575055E-8,9.403318E-7,0.002183505,3.452059E-5,3.680911E-4,0.001681271,9.545618E-6,4.546747E-7,4.106731E-10,1.11787E-5,2.252504E-10,1.249715E-6,6.828702E-9,5.086021E-12,6.435541E-5,0.001839483,4.251089E-6,3.604451E-4,4.956726E-6,3.381035E-4,0.001497764,0.003888964,4.123144E-5,2.849211E-12,3.606812E-9,1.516097E-7,4.82352E-10,0.008041319,0.004182566,0.02231378,9.131903,7.281531E-5,517906.8,517906.8
1.561262E-7,15.48995,-1.246228E12,1525.688,1525.688,0.001128176,1.0,0.9214225,0.0014809,4.051142E-4,0.004905203,3.123416E-4,0.002878796,0.01223176,2.089001E-4,4.432229E-5,2.656149E-4,2.19703E-4,7.349753E-4,0.006115027,0.001374504,1.713461E-6,1.803734E-5,3.926363E-7,1.096959E-4,3.910915E-4,3.826987E-6,8.165814E-8,1.106984E-6,0.002270743,3.816458E-5,3.687022E-4,0.001783809,1.092187E-5,5.629801E-7,4.88319E-10,1.220146E-5,2.809575E-10,1.482647E-6,8.760053E-9,6.618646E-12,6.999038E-5,0.001918707,4.915254E-6,3.910446E-4,5.619702E-6,3.491675E-4,0.001567372,0.003878291,4.446751E-5,4.056392E-12,4.576036E-9,1.780862E-7,6.19021E-10,0.007921015,0.004093156,0.02207813,9.118232,7.283278E-5,517131.5,517131.5
1.600351E-7,15.48864,-1.215262E12,1524.685,1524.685,0.001128176,1.0,0.9209475,0.001475333,4.257161E-4,0.005013186,3.232861E-4,0.002861174,0.01249106,2.140948E-4,4.68483E-5,2.75884E-4,2.205423E-4,7.243741E-4,0.006224185,0.001381239,1.803792E-6,1.867462E-5,4.092903E-7,1.135263E-4,3.83368E-4,4.08967E-6,8.855015E-8,1.175527E-6,0.002304152,3.960577E-5,3.688388E-4,0.001823388,1.147664E-5,6.095312E-7,5.210763E-10,1.260257E-5,3.052893E-10,1.579303E-6,9.603206E-9,7.308703E-12,7.216818E-5,0.001949,5.188462E-6,4.029456E-4,5.886076E-6,3.533477E-4,0.001593964,0.003874198,4.571493E-5,4.623832E-12,4.997838E-9,1.893385E-7,6.787884E-10,0.007875099,0.004059199,0.0219873,9.113012,7.283894E-5,516835.4,516835.4
1.666599E-7,15.48661,-1.165266E12,1523.042,1523.042,0.001128176,1.0,0.9201628,0.001464852,4.614663E-4,0.005190162,3.419281E-4,0.002829242,0.01292169,2.226072E-4,5.124702E-5,2.933172E-4,2.216196E-4,7.067176E-4,0.006405692,0.001391328,1.961233E-6,1.975434E-5,4.379468E-7,1.199669E-4,3.708637E-4,4.551813E-6,1.01035E-7,1.294909E-6,0.002359504,4.204738E-5,3.689486E-4,0.001889303,1.242905E-5,6.933409E-7,5.793567E-10,1.327813E-5,3.496953E-10,1.748831E-6,1.113721E-8,8.595574E-12,7.579437E-5,0.001999095,5.664769E-6,4.228638E-4,6.342258E-6,3.602033E-4,0.00163791,0.003867415,4.778847E-5,5.714537E-12,5.763755E-9,2.094544E-7,7.876722E-10,0.007799243,0.0040033,0.02183622,9.104385,7.28485E-5,516346.2,516346.2
1.725963E-7,15.48498,-1.122968E12,1521.626,1521.626,0.001128176,1.0,0.9194805,0.001454539,4.943481E-4,0.005342327,3.587269E-4,0.002798802,0.0132984,2.29919E-4,5.530695E-5,3.089495E-4,2.222463E-4,6.912634E-4,0.006564717,0.001399067,2.1068E-6,2.072058E-5,4.64065E-7,1.25677E-4,3.602552E-4,4.983112E-6,1.130948E-7,1.405079E-6,0.002407818,4.4232E-5,3.68928E-4,0.001947157,1.329379E-5,7.737179E-7,6.345973E-10,1.387865E-5,3.93012E-10,1.906604E-6,1.262475E-8,9.880734E-12,7.897326E-5,0.002042694,6.10512E-6,4.404378E-4,6.75525E-6,3.661151E-4,0.00167613,0.003861497,4.960302E-5,6.839874E-12,6.505045E-9,2.286102E-7,8.934198E-10,0.007733271,0.003954888,0.02170378,9.096881,7.285618E-5,515920.6,515920.6
1.798456E-7,15.48321,-1.074305E12,1519.966,1519.966,0.001128176,1.0,0.9186726,0.00144103,5.355203E-4,0.00552,3.793535E-4,0.002759804,0.01374703,2.384389E-4,6.040527E-5,3.280245E-4,2.226206E-4,6.729034E-4,0.006754438,0.001407012,2.290074E-6,2.189765E-5,4.964918E-7,1.325627E-4,3.480206E-4,5.53035E-6,1.289562E-7,1.543351E-6,0.002465268,4.689256E-5,3.687659E-4,0.002016303,1.43618E-5,8.786567E-7,7.060273E-10,1.460541E-5,4.506437E-10,2.10642E-6,1.458664E-8,1.162919E-11,8.276373E-5,0.002094343,6.659221E-6,4.615412E-4,7.263769E-6,3.730568E-4,0.001721376,0.00385447,5.176322E-5,8.419123E-12,7.481138E-9,2.534669E-7,1.033105E-9,0.007655138,0.003897795,0.0215457,9.087994,7.286452E-5,515416.6,515416.6
1.861127E-7,15.48186,-1.034707E12,1518.588,1518.588,0.001128176,1.0,0.9179954,0.001428731,5.719598E-4,0.005666488,3.972788E-4,0.00272486,0.01412512,2.454419E-4,6.492783E-5,3.4448E-4,2.22632E-4,6.575092E-4,0.00691463,0.001412676,2.453198E-6,2.291177E-5,5.249712E-7,1.384319E-4,3.380439E-4,6.020359E-6,1.436847E-7,1.665901E-6,0.002513641,4.918403E-5,3.685171E-4,0.002074789,1.529383E-5,9.753962E-7,7.713976E-10,1.522762E-5,5.048515E-10,2.28519E-6,1.641162E-8,1.33076E-11,8.595927E-5,0.002137635,7.151892E-6,4.794665E-4,7.706126E-6,3.78827E-4,0.00175928,0.003848565,5.358178E-5,9.979108E-12,8.387921E-9,2.762624E-7,1.163236E-9,0.007589635,0.003850133,0.02141218,9.080545,7.287087E-5,514994.1,514994.1
1.926258E-7,15.48062,-9.958135E11,1517.208,1517.208,0.001128176,1.0,0.9173115,0.001415503,6.10606E-4,0.005811879,4.159939E-4,0.002687672,0.0145088,2.523658E-4,6.973169E-5,3.615275E-4,2.223693E-4,6.419963E-4,0.007077492,0.001417496,2.627131E-6,2.396147E-5,5.549828E-7,1.444444E-4,3.282278E-4,6.544917E-6,1.599983E-7,1.795938E-6,0.002562716,5.15551E-5,3.681632E-4,0.002134344,1.626924E-5,1.081843E-6,8.429968E-10,1.586812E-5,5.656892E-10,2.476604E-6,1.843467E-8,1.522381E-11,8.920065E-5,0.002181342,7.676466E-6,4.977822E-4,8.167635E-6,3.846108E-4,0.00179753,0.003842591,5.542428E-5,1.180454E-11,9.392135E-9,3.012422E-7,1.307682E-9,0.007523463,0.003802172,0.02127637,9.073023,7.28767E-5,514567.5,514567.5
2.017504E-7,15.47914,-9.44911E11,1515.361,1515.361,0.001128176,1.0,0.9163855,0.001396458,6.65979E-4,0.006004138,4.423504E-4,0.00263461,0.01503107,2.614676E-4,7.662293E-5,3.852847E-4,2.215853E-4,6.211097E-4,0.007299706,0.001422622,2.877999E-6,2.542353E-5,5.976953E-7,1.527115E-4,3.153556E-4,7.303613E-6,1.845887E-7,1.982201E-6,0.002629541,5.485623E-5,3.675238E-4,0.002215755,1.764439E-5,1.241072E-6,9.497953E-10,1.67547E-5,6.589994E-10,2.753875E-6,2.148444E-8,1.821702E-11,9.360673E-5,0.002240463,8.431353E-6,5.22908E-4,8.815711E-6,3.923728E-4,0.001849252,0.003834487,5.792577E-5,1.473513E-11,1.090463E-8,3.384499E-7,1.52576E-9,0.007433839,0.003737512,0.021091,9.06284,7.288365E-5,513990.0,513990.0
2.088715E-7,15.47818,-9.078669E11,1513.984,1513.984,0.001128176,1.0,0.9156874,0.00138135,7.101148E-4,0.00614521,4.630239E-4,0.002592789,0.01542685,2.680962E-4,8.211867E-5,4.037007E-4,2.206775E-4,6.054965E-4,0.007468513,0.001425452,3.07934E-6,2.655677E-5,6.315386E-7,1.590326E-4,3.0597E-4,7.913045E-6,2.051913E-7,2.130493E-6,0.002680229,5.741393E-5,3.669235E-4,0.002277714,1.872238E-5,1.373492E-6,1.038597E-9,1.743783E-5,7.386778E-10,2.977234E-6,2.403803E-8,2.081434E-11,9.693798E-5,0.002284966,9.035452E-6,5.4209E-4,9.321575E-6,3.981727E-4,0.001888179,0.003828368,5.981493E-5,1.734355E-11,1.21702E-8,3.692783E-7,1.708611E-9,0.007366246,0.003688974,0.02095013,9.055165,7.288817E-5,513554.7,513554.7
2.14278E-7,15.47756,-8.811981E11,1512.974,1512.974,0.001128176,1.0,0.915171,0.001369816,7.4412E-4,0.006247231,4.78776E-4,0.002560975,0.01572068,2.728577E-4,8.635287E-5,4.175974E-4,2.198362E-4,5.940422E-4,0.007594077,0.00142699,3.235299E-6,2.741214E-5,6.575134E-7,1.637534E-4,2.992031E-4,8.384779E-6,2.216591E-7,2.244586E-6,0.002717902,5.934397E-5,3.664159E-4,0.002323867,1.954248E-5,1.47877E-6,1.109316E-9,1.795132E-5,8.03353E-10,3.150665E-6,2.607728E-8,2.294496E-11,9.940551E-5,0.002317834,9.502166E-6,5.56407E-4,9.705089E-6,4.024344E-4,0.001916929,0.003823838,6.121319E-5,1.952189E-11,1.318049E-8,3.937264E-7,1.854772E-9,0.007316233,0.003653186,0.02084531,9.04949,7.289111E-5,513232.8,513232.8
2.201247E-7,15.47698,-8.536833E11,1511.915,1511.915,0.001128176,1.0,0.9146251,0.001357331,7.813447E-4,0.006352775,4.958627E-4,0.002526628,0.0160322,2.777504E-4,9.098645E-5,4.325351E-4,2.187943E-4,5.820377E-4,0.007727435,0.001428115,3.406854E-6,2.833202E-5,6.858632E-7,1.68782E-4,2.92212E-4,8.902853E-6,2.40269E-7,2.369284E-6,0.002757893,6.141918E-5,3.658224E-4,0.002372943,2.043016E-5,1.597203E-6,1.189096E-9,1.850163E-5,8.774987E-10,3.341791E-6,2.837935E-8,2.540772E-11,1.020154E-4,0.002352517,1.00142E-5,5.716547E-4,1.011888E-5,4.069129E-4,0.001947271,0.003819047,6.269122E-5,2.207783E-11,1.432073E-8,4.211726E-7,2.0199E-9,0.007263355,0.003615464,0.02073395,9.043493,7.289384E-5,512892.8,512892.8
2.273279E-7,15.47639,-8.215624E11,1510.654,1510.654,0.001128176,1.0,0.9139699,0.001341996,8.278051E-4,0.006476189,5.169831E-4,0.002484541,0.01640742,2.834219E-4,9.676566E-5,4.50799E-4,2.173428E-4,5.677839E-4,0.007888377,0.001428806,3.622186E-6,2.945764E-5,7.211441E-7,1.748671E-4,2.840371E-4,9.551254E-6,2.643371E-7,2.524584E-6,0.002806141,6.39581E-5,3.650349E-4,0.002432253,2.152388E-5,1.749614E-6,1.29224E-9,1.917253E-5,9.750515E-10,3.58213E-6,3.13523E-8,2.867438E-11,1.051492E-4,0.002394061,1.065476E-5,5.901103E-4,1.062674E-5,4.122536E-4,0.001983623,0.003813293,6.446467E-5,2.552339E-11,1.5793E-8,4.564145E-7,2.233322E-9,0.00719986,0.003570325,0.02059951,9.036298,7.289662E-5,512484.7,512484.7
2.353886E-7,15.47588,-7.877833E11,1509.299,1509.299,0.001128176,1.0,0.9132581,0.001324972,8.805176E-4,0.006605963,5.407018E-4,0.002437925,0.01681653,2.893186E-4,1.033148E-4,4.71041E-4,2.155266E-4,5.525164E-4,0.008064259,0.001428765,3.868124E-6,3.070676E-5,7.610634E-7,1.815325E-4,2.754223E-4,1.028838E-5,2.92754E-7,2.700275E-6,0.002858863,6.677526E-5,3.6409E-4,0.00249717,2.274649E-5,1.928605E-6,1.414227E-9,1.991414E-5,1.092633E-9,3.857118E-6,3.485575E-8,3.264244E-11,1.085523E-4,0.002439061,1.138323E-5,6.10341E-4,1.119177E-5,4.18012E-4,0.002023016,0.00380704,6.6389E-5,2.978241E-11,1.752785E-8,4.977008E-7,2.485035E-9,0.007130857,0.003521466,0.02045254,9.028486,7.2899E-5,512041.7,512041.7
2.436208E-7,15.47552,-7.554663E11,1507.971,1507.971,0.001128176,1.0,0.9125533,0.001307805,9.350655E-4,0.00672982,5.650085E-4,0.002391024,0.01722313,2.948711E-4,1.100808E-4,4.914863E-4,2.134933E-4,5.376431E-4,0.008239481,0.001427941,4.124451E-6,3.197057E-5,8.02282E-7,1.881834E-4,2.671602E-4,1.10518E-5,3.233786E-7,2.881463E-6,0.002911397,6.962555E-5,3.630665E-4,0.00256195,2.399212E-5,2.120503E-6,1.546225E-9,2.066167E-5,1.222243E-9,4.14416E-6,3.862315E-8,3.704463E-11,1.119184E-4,0.002483464,1.213872E-5,6.305547E-4,1.176444E-5,4.236698E-4,0.002061914,0.003800847,6.829091E-5,3.458871E-11,1.939344E-8,5.41853E-7,2.755911E-9,0.0070625,0.003473266,0.02030605,9.020756,7.290072E-5,511603.2,511603.2
2.506526E-7,15.47532,-7.294767E11,1506.879,1506.879,0.001128176,1.0,0.911968,0.00129336,9.821762E-4,0.006828988,5.858309E-4,0.002351639,0.01756185,2.992548E-4,1.159133E-4,5.087592E-4,2.116355E-4,5.254921E-4,0.008385775,0.001426687,4.347325E-6,3.304033E-5,8.378292E-7,1.937406E-4,2.604991E-4,1.171087E-5,3.508063E-7,3.037409E-6,0.002955275,7.203837E-5,3.62153E-4,0.002616118,2.505263E-5,2.291615E-6,1.665118E-9,2.129245E-5,1.340852E-9,4.394023E-6,4.199008E-8,4.109116E-11,1.147093E-4,0.002520205,1.279232E-5,6.474727E-4,1.22495E-5,4.283347E-4,0.002094124,0.003795704,6.98666E-5,3.907211E-11,2.10609E-8,5.811315E-7,2.998131E-9,0.007005713,0.003433376,0.02018369,9.014341,7.290165E-5,511239.4,511239.4
2.605064E-7,15.4752,-6.953608E11,1505.411,1505.411,0.001128176,1.0,0.9111722,0.001273511,0.001048913,0.006958202,6.150928E-4,0.002297643,0.01802386,3.048704E-4,1.241558E-4,5.326567E-4,2.088768E-4,5.092836E-4,0.00858579,0.001424187,4.665423E-6,3.452396E-5,8.88138E-7,2.013393E-4,2.517283E-4,1.2643E-5,3.911825E-7,3.257433E-6,0.003015304,7.538544E-5,3.608235E-4,0.002690298,2.653183E-5,2.542416E-6,1.841607E-9,2.216465E-5,1.519765E-9,4.750983E-6,4.693468E-8,4.721525E-11,1.184948E-4,0.002569936,1.371968E-5,6.706587E-4,1.29221E-5,4.34628E-4,0.002137767,0.003788714,7.200196E-5,4.596024E-11,2.351023E-8,6.385542E-7,3.354025E-9,0.00692848,0.003379346,0.02001633,9.005626,7.290221E-5,510745.2,510745.2
2.699529E-7,15.47525,-6.649741E11,1504.067,1504.067,0.001128176,1.0,0.9104345,0.001254955,0.001113591,0.00707197,6.432237E-4,0.002247311,0.01845359,3.097087E-4,1.321194E-4,5.552186E-4,2.060944E-4,4.945975E-4,0.00877232,0.001421086,4.976367E-6,3.592909E-5,9.368766E-7,2.084211E-4,2.438856E-4,1.35435E-5,4.319818E-7,3.469648E-6,0.003071337,7.855665E-5,3.595059E-4,0.002759605,2.794072E-5,2.794748E-6,2.022035E-9,2.298826E-5,1.705706E-9,5.10019E-6,5.191762E-8,5.359285E-11,1.219921E-4,0.002615782,1.46197E-5,6.92334E-4,1.355826E-5,4.40411E-4,0.002178056,0.003782238,7.397273E-5,5.324711E-11,2.59794E-8,6.96154E-7,3.712829E-9,0.00685686,0.003329471,0.01986015,8.997556,7.290198E-5,510287.5,510287.5
2.772013E-7,15.47539,-6.430718E11,1503.075,1503.075,0.001128176,1.0,0.9098843,0.001241049,0.001163627,0.007152932,6.648529E-4,0.002209699,0.01877503,3.130811E-4,1.382623E-4,5.722945E-4,2.038871E-4,4.838643E-4,0.008912143,0.001418304,5.218726E-6,3.699576E-5,9.745917E-7,2.137236E-4,2.382115E-4,1.423753E-5,4.646507E-7,3.633129E-6,0.003113378,8.09651E-5,3.584728E-4,0.002811639,2.901479E-5,2.996143E-6,2.168209E-9,2.361212E-5,1.858287E-9,5.372497E-6,5.589857E-8,5.882842E-11,1.245922E-4,0.002649805,1.531665E-5,7.086122E-4,1.40402E-5,4.446928E-4,0.002207997,0.00377741,7.543647E-5,5.930432E-11,2.79528E-8,7.420035E-7,3.999554E-9,0.006803421,0.003292402,0.01974302,8.991543,7.290135E-5,509946.4,509946.4
2.856643E-7,15.47564,-6.189343E11,1501.957,1501.957,0.001128176,1.0,0.9092583,0.001225191,0.001222444,0.007240881,6.901466E-4,0.002166934,0.01914163,3.166673E-4,1.45462E-4,5.919687E-4,2.01248E-4,4.718896E-4,0.009071925,0.001414674,5.505629E-6,3.822846E-5,1.018956E-6,2.197739E-4,2.319343E-4,1.504976E-5,5.042635E-7,3.824523E-6,0.003161466,8.374997E-5,3.572484E-4,0.002871188,3.026036E-5,3.239705E-6,2.347656E-9,2.433186E-5,2.047656E-9,5.694938E-6,6.071583E-8,6.532215E-11,1.275401E-4,0.00268832,1.613643E-5,7.272431E-4,1.459572E-5,4.495312E-4,0.002241936,0.00377192,7.709444E-5,6.689998E-11,3.034174E-8,7.973073E-7,4.346561E-9,0.006742605,0.003250365,0.0196091,8.984706,7.290015E-5,509558.7,509558.7
2.93194E-7,15.47595,-5.98668E11,1500.997,1500.997,0.001128176,1.0,0.9087154,0.001211429,0.001275091,0.007313473,7.1268E-4,0.002129946,0.01946027,3.195579E-4,1.518862E-4,6.092325E-4,1.988567E-4,4.617151E-4,0.009211065,0.001411143,5.764288E-6,3.931371E-5,1.058709E-6,2.250324E-4,2.266415E-4,1.577304E-5,5.408132E-7,3.995137E-6,0.003203385,8.620327E-5,3.561466E-4,0.002923121,3.136029E-5,3.463922E-6,2.515497E-9,2.496457E-5,2.226576E-9,5.985675E-6,6.515186E-8,7.144825E-11,1.300865E-4,0.002721537,1.687056E-5,7.434903E-4,1.508318E-5,4.536978E-4,0.002271252,0.003767163,7.852509E-5,7.414064E-11,3.254268E-8,8.48078E-7,4.666128E-9,0.006689857,0.003214035,0.01949241,8.978784,7.289869E-5,509222.8,509222.8
3.038322E-7,15.47651,-5.71824E11,1499.692,1499.692,0.001128176,1.0,0.90797,0.001192545,0.001349911,0.007407483,7.445507E-4,0.002079407,0.01989895,3.231924E-4,1.609822E-4,6.332356E-4,1.954295E-4,4.480642E-4,0.009403013,0.001405741,6.134903E-6,4.082858E-5,1.115302E-6,2.322683E-4,2.195945E-4,1.679404E-5,5.944998E-7,4.23648E-6,0.003261282,8.963063E-5,3.545769E-4,0.002994884,3.290012E-5,3.792571E-6,2.766197E-9,2.584657E-5,2.496596E-9,6.402251E-6,7.165422E-8,8.066855E-11,1.335671E-4,0.002766862,1.791416E-5,7.659364E-4,1.576057E-5,4.593759E-4,0.002311328,0.003760636,8.047814E-5,8.51595E-11,3.577081E-8,9.222508E-7,5.134545E-9,0.006617401,0.003164328,0.01933133,8.970659,7.289607E-5,508762.0,508762.0
3.11451E-7,15.47699,-5.537906E11,1498.794,1498.794,0.001128176,1.0,0.9074507,0.001179421,0.001403764,0.007469008,7.673919E-4,0.002044449,0.02020523,3.254934E-4,1.67504E-4,6.501464E-4,1.929527E-4,4.38779E-4,0.009537287,0.00140162,6.403861E-6,4.190029E-5,1.156122E-6,2.373154E-4,2.148338E-4,1.752346E-5,6.343876E-7,4.409392E-6,0.003301832,9.205765E-5,3.534473E-4,0.003045168,3.399212E-5,4.036339E-6,2.955801E-9,2.64699E-5,2.702708E-9,6.704527E-6,7.647604E-8,8.76818E-11,1.359794E-4,0.00279822,1.866537E-5,7.816586E-4,1.623732E-5,4.633004E-4,0.00233911,0.003756094,8.18298E-5,9.362746E-11,3.816624E-8,9.770777E-7,5.48187E-9,0.006566924,0.003129834,0.01921856,8.965006,7.289381E-5,508441.4,508441.4
3.223417E-7,15.47778,-5.29596E11,1497.557,1497.557,0.001128176,1.0,0.9067285,0.001161232,0.001481066,0.007549094,8.000523E-4,0.001996256,0.0206322,3.283787E-4,1.768279E-4,6.739157E-4,1.893976E-4,4.26171E-4,0.009724811,0.001395424,6.79316E-6,4.34133E-5,1.214868E-6,2.443411E-4,2.084076E-4,1.856178E-5,6.934325E-7,4.65646E-6,0.003358532,9.548767E-5,3.518305E-4,0.003115513,3.553672E-5,4.396735E-6,3.241884E-9,2.734925E-5,3.016306E-9,7.141943E-6,8.360114E-8,9.830527E-11,1.393167E-4,0.002841528,1.97435E-5,8.036414E-4,1.690638E-5,4.687172E-4,0.002377561,0.003749783,8.369698E-5,1.065801E-10,4.170862E-8,1.057839E-6,5.995025E-9,0.006496703,0.003082034,0.01906096,8.957152,7.289009E-5,507996.0,507996.0
3.348113E-7,15.47882,-5.039853E11,1496.206,1496.206,0.001128176,1.0,0.9059288,0.00114121,0.001569944,0.007630215,8.374415E-4,0.001943597,0.02110626,3.311477E-4,1.874924E-4,7.005517E-4,1.853289E-4,4.126282E-4,0.009933453,0.001387976,7.245474E-6,4.51186E-5,1.282664E-6,2.521232E-4,2.015491E-4,1.974203E-5,7.638755E-7,4.938935E-6,0.003421712,9.935924E-5,3.49983E-4,0.003193945,3.728062E-5,4.826283E-6,3.591909E-9,2.83398E-5,3.403537E-9,7.64994E-6,9.208524E-8,1.113384E-10,1.42986E-4,0.00288904,2.098248E-5,8.281309E-4,1.765416E-5,4.746576E-4,0.002419861,0.003742805,8.574566E-5,1.226525E-10,4.593111E-8,1.153632E-6,6.605889E-9,0.006418939,0.003029351,0.01888544,8.948468,7.288519E-5,507503.5,507503.5
3.434506E-7,15.47962,-4.874361E11,1495.307,1495.307,0.001128176,1.0,0.9053908,0.001127825,0.001631696,0.007680271,8.633295E-4,0.001908651,0.02142595,3.327608E-4,1.948668E-4,7.186474E-4,1.825238E-4,4.037635E-4,0.01007439,0.001382639,7.562721E-6,4.628337E-5,1.329947E-6,2.573575E-4,1.970818E-4,2.055305E-5,8.143982E-7,5.134241E-6,0.003464446,1.020074E-4,3.487091E-4,0.003247028,3.847294E-5,5.134247E-6,3.848932E-9,2.901627E-5,3.689927E-9,8.006065E-6,9.816111E-8,1.209148E-10,1.454381E-4,0.002920729,2.184275E-5,8.446904E-4,1.816067E-5,4.786197E-4,0.002448149,0.003738117,8.711204E-5,1.345743E-10,4.895818E-8,1.221998E-6,7.043228E-9,0.006366616,0.002994055,0.01876676,8.942632,7.288143E-5,507172.5,507172.5
3.523567E-7,15.4805,-4.713165E11,1494.411,1494.411,0.001128176,1.0,0.9048491,0.001114432,0.00169546,0.007726963,8.899924E-4,0.001873906,0.02174837,3.341846E-4,2.024514E-4,7.369981E-4,1.796523E-4,3.950387E-4,0.01021673,0.001377019,7.892884E-6,4.746999E-5,1.378941E-6,2.626239E-4,1.927001E-4,2.138243E-5,8.679033E-7,5.335128E-6,0.003507645,1.047087E-4,3.474036E-4,0.003300722,3.968809E-5,5.460408E-6,4.126676E-9,2.970548E-5,4.001026E-9,8.376515E-6,1.045889E-7,1.312561E-10,1.478927E-4,0.002952396,2.273044E-5,8.614256E-4,1.867283E-5,4.825801E-4,0.00247648,0.003733402,8.847732E-5,1.475436E-10,5.216361E-8,1.294117E-6,7.505772E-9,0.00631394,0.002958643,0.01864681,8.936764,7.287727E-5,506839.7,506839.7
3.615779E-7,15.48147,-4.555608E11,1493.514,1493.514,0.001128176,1.0,0.9043015,0.001100983,0.00176156,0.007770376,9.17564E-4,0.00183926,0.02207493,3.354228E-4,2.102814E-4,7.556783E-4,1.767076E-4,3.8642E-4,0.01036106,0.0013711,8.237906E-6,4.868374E-5,1.429922E-6,2.679429E-4,1.883851E-4,2.223327E-5,9.247781E-7,5.542567E-6,0.003551493,1.074753E-4,3.46062E-4,0.003355258,4.093104E-5,5.80724E-6,4.428252E-9,3.041064E-5,4.340436E-9,8.763427E-6,1.114155E-7,1.424661E-10,1.503592E-4,0.002984161,2.364984E-5,8.784067E-4,1.919244E-5,4.865547E-4,0.002504967,0.00372864,8.984656E-5,1.617034E-10,5.557136E-8,1.370485E-6,7.996855E-9,0.006260688,0.00292297,0.01852507,8.930837,7.287269E-5,506503.6,506503.6
