Time_Soln#27 (sec),Volume_Soln#27 (cm3),Volumetric_heat_production_rate_Soln#27 (erg/cm3-sec),Surface_temperature_Soln#27 (K),Temperature_Soln#27 (K),Mass_Soln#27 (g),Pressure_Soln#27 (atm),Mole_fraction_H2_Soln#27 (),Mole_fraction_H_Soln#27 (),Mole_fraction_CH4_Soln#27 (),Mole_fraction_CH3_Soln#27 (),Mole_fraction_C2H4_Soln#27 (),Mole_fraction_C2H2_Soln#27 (),Mole_fraction_C3H4-P_Soln#27 (),Mole_fraction_C3H4-A_Soln#27 (),Mole_fraction_C3H3_Soln#27 (),Mole_fraction_C4H4_Soln#27 (),Mole_fraction_C4H2_Soln#27 (),Mole_fraction_C6H6_Soln#27 (),Mole_fraction_C10H8_Soln#27 (),Mole_fraction_C7H8_Soln#27 (),Mole_fraction_C7H7_Soln#27 (),Mole_fraction_BENZYNE_Soln#27 (),Mole_fraction_C6H5C2H_Soln#27 (),Mole_fraction_C6H5C2H3_Soln#27 (),Mole_fraction_C6H5C2H5_Soln#27 (),Mole_fraction_BIN1B_Soln#27 (),Molecular_weight_Soln#27 (g/mole),Mass_density_Soln#27 (g/cm3),Unburned_hydrocarbons_Soln#27 (ppm),Volatile_organic_compounds_Soln#27 (ppm)
3.752334E-8,15.58455,-2.770793E12,2264.429,2264.429,8.824181E-4,1.0,0.9072677,0.001821501,3.609692E-4,0.003594824,1.081981E-4,2.991737E-4,1.053116E-5,3.177348E-7,8.852624E-5,7.548106E-5,5.671229E-5,1.842582E-4,1.83588E-8,0.02772953,0.003815491,1.609862E-4,6.754463E-4,0.04256624,0.01067183,1.610063E-12,10.521,5.662133E-5,663196.2,663196.2
3.884675E-8,15.58093,-2.746512E12,2263.34,2263.34,8.824181E-4,1.0,0.9070915,0.001878809,3.835406E-4,0.003683348,1.156238E-4,3.144273E-4,1.127096E-5,3.508341E-7,9.403826E-5,7.989868E-5,6.114749E-5,1.945718E-4,2.073615E-8,0.02769524,0.003911984,1.708618E-4,7.02764E-4,0.04256219,0.01051931,1.837059E-12,10.51838,5.66345E-5,663031.4,663031.4
4.123857E-8,15.57444,-2.703782E12,2261.396,2261.396,8.824181E-4,1.0,0.9067763,0.001980548,4.255595E-4,0.003838472,1.29569E-4,3.426877E-4,1.266242E-5,4.160793E-7,1.043027E-4,8.805564E-5,6.956666E-5,2.138243E-4,2.560765E-8,0.02763238,0.004081497,1.891883E-4,7.520552E-4,0.04255219,0.01025072,2.308937E-12,10.51372,5.665808E-5,662737.7,662737.7
4.346361E-8,15.56849,-2.665311E12,2259.615,2259.615,8.824181E-4,1.0,0.906487,0.00207309,4.660044E-4,0.003977365,1.431307E-4,3.697727E-4,1.401765E-5,4.832767E-7,1.141882E-4,9.582873E-5,7.785871E-5,2.324324E-4,3.086169E-8,0.0275729,0.004233753,2.067576E-4,7.978128E-4,0.04253989,0.01000875,2.826946E-12,10.50946,5.667976E-5,662469.1,662469.1
4.603814E-8,15.56169,-2.622261E12,2257.586,2257.586,8.824181E-4,1.0,0.9061568,0.00217767,5.143493E-4,0.00413186,1.595066E-4,4.020607E-4,1.56558E-5,5.691758E-7,1.260141E-4,1.050247E-4,8.799689E-5,2.547883E-4,3.789597E-8,0.02750293,0.004403671,2.276681E-4,8.506381E-4,0.0425222,0.009737884,3.533538E-12,10.50461,5.670453E-5,662163.5,662163.5
4.701669E-8,15.55912,-2.606292E12,2256.823,2256.823,8.824181E-4,1.0,0.9060326,0.002216724,5.33142E-4,0.004188898,1.659179E-4,4.145982E-4,1.629747E-5,6.041887E-7,1.306143E-4,1.085724E-4,9.200108E-5,2.635146E-4,4.08582E-8,0.02747603,0.004466557,2.357701E-4,8.706823E-4,0.04251454,0.009637406,3.835185E-12,10.50279,5.671387E-5,662048.8,662048.8
4.924173E-8,15.55335,-2.570759E12,2255.106,2255.106,8.824181E-4,1.0,0.9057525,0.002304117,5.766925E-4,0.004315266,1.808682E-4,4.436455E-4,1.779407E-5,6.887904E-7,1.412828E-4,1.167383E-4,1.014102E-4,2.838192E-4,4.822765E-8,0.02741423,0.004606189,2.54489E-4,9.161879E-4,0.04249526,0.009413844,4.595349E-12,10.4987,5.673492E-5,661790.9,661790.9
5.143183E-8,15.54773,-2.536796E12,2253.44,2253.44,8.824181E-4,1.0,0.9054801,0.002388247,6.206276E-4,0.004435288,1.960751E-4,4.72963E-4,1.931633E-5,7.790025E-7,1.520581E-4,1.249002E-4,1.110782E-4,3.044241E-4,5.639432E-8,0.02735261,0.004739214,2.732933E-4,9.608811E-4,0.04247384,0.009200252,5.452764E-12,10.49473,5.675543E-5,661540.8,661540.8
5.359862E-8,15.54224,-2.504136E12,2251.813,2251.813,8.824181E-4,1.0,0.9052137,0.00246966,6.650891E-4,0.004549949,2.115841E-4,5.02671E-4,2.086829E-5,8.75229E-7,1.629764E-4,1.330852E-4,1.210331E-4,3.254046E-4,6.54302E-8,0.02729088,0.00486668,2.922416E-4,0.001005002,0.04245035,0.008995007,6.418351E-12,10.49086,5.67755E-5,661296.9,661296.9
5.806618E-8,15.53109,-2.439567E12,2248.524,2248.524,8.824181E-4,1.0,0.9046738,0.002631913,7.596829E-4,0.004774225,2.449512E-4,5.660971E-4,2.420345E-5,1.096331E-6,1.862579E-4,1.502615E-4,1.427493E-4,3.704871E-4,8.734115E-8,0.0271614,0.005117148,3.322845E-4,0.001095663,0.04239506,0.008589973,8.826232E-12,10.48306,5.681623E-5,660804.7,660804.7
6.006506E-8,15.52619,-2.411814E12,2247.08,2247.08,8.824181E-4,1.0,0.9044362,0.002702109,8.032029E-4,0.004869549,2.604601E-4,5.954092E-4,2.575111E-5,1.20547E-6,1.96995E-4,1.580604E-4,1.529714E-4,3.91436E-4,9.869175E-8,0.02710255,0.005224086,3.505845E-4,0.001136089,0.04236749,0.008416303,1.010694E-11,10.47963,5.683417E-5,660589.0,660589.0
6.153134E-8,15.52262,-2.391878E12,2246.031,2246.031,8.824181E-4,1.0,0.9042634,0.002752675,8.355698E-4,0.004937593,2.720549E-4,6.172726E-4,2.690688E-5,1.289655E-6,2.049917E-4,1.6382E-4,1.606634E-4,4.071023E-4,1.076696E-7,0.02705904,0.005300604,3.641447E-4,0.001165688,0.04234619,0.008291749,1.11348E-11,10.47715,5.684723E-5,660432.4,660432.4
6.293896E-8,15.51923,-2.373064E12,2245.033,2245.033,8.824181E-4,1.0,0.9040986,0.00280049,8.66982E-4,0.005001462,2.833551E-4,6.385465E-4,2.803212E-5,1.373809E-6,2.12762E-4,1.693774E-4,1.681993E-4,4.22377E-4,1.168286E-7,0.02701702,0.005372572,3.772645E-4,0.001194058,0.04232492,0.00817438,1.219628E-11,10.47479,5.685968E-5,660283.4,660283.4
6.530752E-8,15.51356,-2.342098E12,2243.371,2243.371,8.824181E-4,1.0,0.903824,0.002879354,9.205605E-4,0.005105819,3.027331E-4,6.749665E-4,2.995882E-5,1.522906E-6,2.260378E-4,1.787849E-4,1.812088E-4,4.485912E-4,1.334853E-7,0.02694576,0.005490468,3.995504E-4,0.001241696,0.04228737,0.00798162,1.415835E-11,10.47086,5.688044E-5,660035.6,660035.6
6.733063E-8,15.50877,-2.316308E12,2241.968,2241.968,8.824181E-4,1.0,0.9035919,0.002945157,9.67012E-4,0.005191968,3.196347E-4,7.066862E-4,3.163605E-5,1.657825E-6,2.375711E-4,1.868698E-4,1.926411E-4,4.714826E-4,1.490049E-7,0.02688437,0.00558809,4.187785E-4,0.001282285,0.04225359,0.007821534,1.602118E-11,10.46754,5.689801E-5,659826.6,659826.6
6.85485E-8,15.50591,-2.301066E12,2241.132,2241.132,8.824181E-4,1.0,0.9034532,0.002984086,9.952676E-4,0.005242543,3.299598E-4,7.260491E-4,3.265909E-5,1.742455E-6,2.445975E-4,1.917562E-4,1.996626E-4,4.854815E-4,1.589452E-7,0.0268472,0.005645531,4.304324E-4,0.001306673,0.04223253,0.007727131,1.7231E-11,10.46556,5.69085E-5,659702.0,659702.0
6.970445E-8,15.50321,-2.286788E12,2240.343,2240.343,8.824181E-4,1.0,0.9033224,0.003020565,0.001022283,0.005289677,3.39862E-4,7.446119E-4,3.363907E-5,1.825181E-6,2.513234E-4,1.964063E-4,2.064223E-4,4.989187E-4,1.688087E-7,0.02681176,0.005699151,4.415449E-4,0.001329788,0.04221205,0.007638864,1.844384E-11,10.4637,5.69184E-5,659584.5,659584.5
7.092232E-8,15.50039,-2.271942E12,2239.517,2239.517,8.824181E-4,1.0,0.9031852,0.003058508,0.001050948,0.005338438,3.504001E-4,7.643618E-4,3.468068E-5,1.914888E-6,2.584684E-4,2.013171E-4,2.136433E-4,5.132321E-4,1.796634E-7,0.02677428,0.005754713,4.533039E-4,0.001354108,0.04218996,0.007547249,1.979234E-11,10.46175,5.692878E-5,659461.6,659461.6
7.207827E-8,15.49772,-2.258032E12,2238.738,2238.738,8.824181E-4,1.0,0.9030558,0.00309406,0.001078341,0.005383884,3.605004E-4,7.832887E-4,3.567775E-5,2.002472E-6,2.653047E-4,2.059883E-4,2.205898E-4,5.269647E-4,1.904157E-7,0.02673856,0.005806584,4.645108E-4,0.001377158,0.04216852,0.007461579,2.114193E-11,10.45991,5.693858E-5,659345.7,659345.7
7.329615E-8,15.49492,-2.243563E12,2237.923,2237.923,8.824181E-4,1.0,0.9029201,0.003131035,0.001107392,0.005430904,3.71243E-4,8.034189E-4,3.673682E-5,2.097338E-6,2.72564E-4,2.109193E-4,2.280048E-4,5.41586E-4,2.022288E-7,0.02670079,0.005860338,4.763636E-4,0.001401408,0.04214544,0.007372649,2.263999E-11,10.45799,5.694886E-5,659224.5,659224.5
7.439017E-8,15.49243,-2.230726E12,2237.195,2237.195,8.824181E-4,1.0,0.9027989,0.003163832,0.001133652,0.005472403,3.8098E-4,8.21666E-4,3.769546E-5,2.18484E-6,2.791336E-4,2.153564E-4,2.347489E-4,5.54853E-4,2.132739E-7,0.02666673,0.005907857,4.870486E-4,0.001423161,0.04212429,0.007293907,2.405478E-11,10.45627,5.695803E-5,659116.3,659116.3
7.554612E-8,15.4898,-2.217322E12,2236.43,2236.43,8.824181E-4,1.0,0.9026715,0.003198058,0.001161561,0.005515507,3.913555E-4,8.411131E-4,3.871562E-5,2.279659E-6,2.861242E-4,2.200515E-4,2.41959E-4,5.690057E-4,2.253994E-7,0.02663063,0.00595729,4.983748E-4,0.001446113,0.04210152,0.007211863,2.56232E-11,10.45447,5.696768E-5,659002.6,659002.6
7.676399E-8,15.48705,-2.203375E12,2235.629,2235.629,8.824181E-4,1.0,0.902538,0.00323365,0.00119114,0.005560108,4.023821E-4,8.617861E-4,3.979824E-5,2.382203E-6,2.935431E-4,2.250049E-4,2.496478E-4,5.840648E-4,2.386911E-7,0.02659247,0.006008524,5.103456E-4,0.001470259,0.04207707,0.007126684,2.736027E-11,10.45258,5.69778E-5,658883.7,658883.7
7.798187E-8,15.48432,-2.189602E12,2234.834,2234.834,8.824181E-4,1.0,0.9024052,0.003268763,0.001220896,0.005603892,4.135045E-4,8.826462E-4,4.08886E-5,2.48748E-6,3.010159E-4,2.299643E-4,2.574301E-4,5.992743E-4,2.525241E-7,0.02655418,0.006058905,5.223527E-4,0.001494367,0.04205216,0.007042775,2.918727E-11,10.45071,5.698785E-5,658765.5,658765.5
7.913782E-8,15.48174,-2.176688E12,2234.084,2234.084,8.824181E-4,1.0,0.9022798,0.003301655,0.001249297,0.00564471,4.241479E-4,9.026169E-4,4.193044E-5,2.589948E-6,3.081579E-4,2.346762E-4,2.649018E-4,6.138479E-4,2.661646E-7,0.02651771,0.00610595,5.337806E-4,0.001517213,0.0420281,0.006964287,3.100748E-11,10.44894,5.699735E-5,658654.1,658654.1
8.035569E-8,15.47904,-2.163245E12,2233.298,2233.298,8.824181E-4,1.0,0.9021483,0.003335851,0.00127938,0.005686951,4.354509E-4,9.23836E-4,4.303514E-5,2.700603E-6,3.157333E-4,2.396446E-4,2.728622E-4,6.293454E-4,2.81085E-7,0.02647918,0.006154715,5.458512E-4,0.001541247,0.04200232,0.006882788,3.301906E-11,10.44709,5.700731E-5,658537.4,658537.4
8.142907E-8,15.47667,-2.151532E12,2232.61,2232.61,8.824181E-4,1.0,0.9020331,0.003365606,0.001306029,0.005723543,4.454873E-4,9.42688E-4,4.401456E-5,2.800438E-6,3.224523E-4,2.440264E-4,2.799522E-4,6.431246E-4,2.947111E-7,0.02644513,0.006197024,5.565138E-4,0.001562397,0.04197924,0.006811957,3.487442E-11,10.44547,5.701604E-5,658435.2,658435.2
8.264695E-8,15.47399,-2.138393E12,2231.833,2231.833,8.824181E-4,1.0,0.9019029,0.003398934,0.001336412,0.005764352,4.569574E-4,9.642467E-4,4.513217E-5,2.916343E-6,3.301232E-4,2.490004E-4,2.880794E-4,6.588938E-4,3.107215E-7,0.02640638,0.006244284,5.686371E-4,0.001586357,0.04195266,0.006732702,3.707615E-11,10.44364,5.702589E-5,658320.0,658320.0
8.4898E-8,15.46909,-2.114516E12,2230.41,2230.41,8.824181E-4,1.0,0.9016642,0.003459339,0.00139297,0.005837843,4.783832E-4,0.001004561,4.721485E-5,3.137993E-6,3.444309E-4,2.581984E-4,3.033284E-4,6.88413E-4,3.418899E-7,0.02633449,0.006329596,5.91108E-4,0.001630538,0.04190244,0.006589257,4.142739E-11,10.44029,5.704397E-5,658108.9,658108.9
8.764074E-8,15.46318,-2.086116E12,2228.699,2228.699,8.824181E-4,1.0,0.9013764,0.003530876,0.001462546,0.005924106,5.048688E-4,0.001054483,4.978033E-5,3.421176E-6,3.620835E-4,2.694069E-4,3.222958E-4,7.250192E-4,3.82716E-7,0.02624643,0.006430078,6.185808E-4,0.001684184,0.04183942,0.006419654,4.725085E-11,10.43626,5.706576E-5,657855.1,657855.1
8.905839E-8,15.46015,-2.071723E12,2227.823,2227.823,8.824181E-4,1.0,0.9012289,0.003566978,0.001498779,0.005967327,5.187156E-4,0.001080624,5.111757E-5,3.573239E-6,3.712991E-4,2.751984E-4,3.322616E-4,7.442092E-4,4.050824E-7,0.02620074,0.006480569,6.328136E-4,0.00171183,0.04180609,0.006334151,5.049809E-11,10.4342,5.707693E-5,657725.2,657725.2
9.173167E-8,15.4545,-2.045091E12,2226.188,2226.188,8.824181E-4,1.0,0.9009531,0.003633469,0.001567581,0.006046392,5.451057E-4,0.001130534,5.365849E-5,3.870627E-6,3.888409E-4,2.861113E-4,3.513457E-4,7.808833E-4,4.496783E-7,0.02611425,0.00657319,6.596999E-4,0.001763808,0.0417419,0.006176788,5.708735E-11,10.43036,5.70978E-5,657482.9,657482.9
9.471548E-8,15.44828,-2.016121E12,2224.389,2224.389,8.824181E-4,1.0,0.9006488,0.003705279,0.001645067,0.006131015,5.749726E-4,0.001187166,5.652201E-5,4.219098E-6,4.086641E-4,2.982726E-4,3.730816E-4,8.225508E-4,5.033035E-7,0.02601728,0.006672709,6.897615E-4,0.00182158,0.04166826,0.00600692,6.520309E-11,10.42613,5.712081E-5,657216.3,657216.3
9.584959E-8,15.44593,-2.005311E12,2223.711,2223.711,8.824181E-4,1.0,0.9005341,0.003731921,0.0016747,0.006162212,5.864336E-4,0.001208941,5.761741E-5,4.356152E-6,4.162637E-4,3.02888E-4,3.814597E-4,8.385862E-4,5.24781E-7,0.02598031,0.006709501,7.011967E-4,0.00184347,0.04163974,0.005943902,6.850977E-11,10.42454,5.712949E-5,657115.9,657115.9
9.842836E-8,15.44064,-1.981127E12,2222.185,2222.185,8.824181E-4,1.0,0.9002752,0.003791186,0.001742428,0.006231233,6.12707E-4,0.001258954,6.012136E-5,4.677274E-6,4.336723E-4,3.133646E-4,4.007411E-4,8.754432E-4,5.759226E-7,0.02589604,0.00679111,7.272069E-4,0.001893101,0.04157387,0.005803678,7.650778E-11,10.42095,5.714906E-5,656889.8,656889.8
1.009396E-7,15.43555,-1.958088E12,2220.717,2220.717,8.824181E-4,1.0,0.9000256,0.003847179,0.001808825,0.006295971,6.385658E-4,0.001308312,6.257608E-5,5.002707E-6,4.507911E-4,3.235395E-4,4.198171E-4,9.118512E-4,6.288763E-7,0.02581372,0.006867924,7.525356E-4,0.00194124,0.04150839,0.005671103,8.496609E-11,10.4175,5.716791E-5,656672.4,656672.4
1.062254E-7,15.42501,-1.911155E12,2217.682,2217.682,8.824181E-4,1.0,0.8995081,0.003959644,0.001949876,0.006424667,6.938137E-4,0.00141423,6.778855E-5,5.728944E-6,4.87329E-4,3.448489E-4,4.608844E-4,9.900823E-4,7.508875E-7,0.02563977,0.007021444,8.057863E-4,0.002041926,0.04136656,0.005404268,1.050982E-10,10.41037,5.720697E-5,656222.9,656222.9
1.353973E-7,15.37095,-1.683921E12,2202.17,2202.17,8.824181E-4,1.0,0.8968258,0.004462343,0.002750713,0.006980333,0.001014049,0.002041531,9.718802E-5,1.074844E-5,6.989587E-4,4.586533E-4,7.059224E-4,0.001455359,1.711831E-6,0.02467306,0.007699693,0.001093975,0.002580926,0.04050713,0.004184342,2.886166E-10,10.37392,5.740818E-5,653924.9,653924.9
1.366382E-7,15.36879,-1.675264E12,2201.553,2201.553,8.824181E-4,1.0,0.8967177,0.004479759,0.002785334,0.006999084,0.001028097,0.002069585,9.844812E-5,1.099967E-5,7.082565E-4,4.633197E-4,7.169043E-4,0.00147622,1.764491E-6,0.024632,0.007723129,0.001105897,0.002603193,0.04046835,0.004140527,2.997433E-10,10.37246,5.741623E-5,653833.3,653833.3
1.399471E-7,15.36309,-1.652526E12,2199.922,2199.922,8.824181E-4,1.0,0.8964314,0.00452478,0.002877789,0.007047425,0.001065676,0.00214486,1.01808E-4,1.168443E-5,7.331416E-4,4.756857E-4,7.463677E-4,0.001532209,1.909952E-6,0.02452264,0.007783763,0.001137522,0.0026623,0.04036428,0.004026457,3.309787E-10,10.36862,5.743753E-5,653591.4,653591.4
1.53945E-7,15.33981,-1.561539E12,2193.266,2193.266,8.824181E-4,1.0,0.8952544,0.004693684,0.003270398,0.007227256,0.001226221,0.002470091,1.159889E-4,1.481648E-5,8.39659E-4,5.267006E-4,8.735331E-4,0.001774319,2.609E-6,0.02406273,0.008012435,0.001268343,0.00290788,0.03991479,0.003585177,4.905639E-10,10.35294,5.75247E-5,652602.8,652602.8
1.777602E-7,15.30306,-1.423448E12,2182.766,2182.766,8.824181E-4,1.0,0.8933666,0.004911029,0.003939539,0.007456025,0.001502586,0.003043565,1.398341E-4,2.098239E-5,0.001023874,6.084827E-4,0.001096749,0.002201642,4.125667E-6,0.02329538,0.008313466,0.001478554,0.003308829,0.03912691,0.002964203,8.820975E-10,10.32812,5.766286E-5,651038.5,651038.5
1.800771E-7,15.29966,-1.410997E12,2181.796,2181.796,8.824181E-4,1.0,0.8931901,0.004928059,0.004004476,0.007473882,0.001529542,0.00310041,1.421276E-4,2.163598E-5,0.001041899,6.160961E-4,0.001118783,0.002244007,4.296218E-6,0.02322201,0.008337687,0.001498108,0.00334669,0.03904933,0.00291121,9.29505E-10,10.32583,5.767566E-5,650893.5,650893.5
1.820928E-7,15.29673,-1.400295E12,2180.959,2180.959,8.824181E-4,1.0,0.8930375,0.004942337,0.00406093,0.00748885,0.001552992,0.00314999,1.441187E-4,2.221207E-5,0.001057588,6.226705E-4,0.001137986,0.002280956,4.448003E-6,0.02315838,0.008358104,0.001514987,0.003379465,0.03898175,0.002866062,9.72222E-10,10.32384,5.768671E-5,650768.4,650768.4
1.83862E-7,15.29418,-1.390999E12,2180.229,2180.229,8.824181E-4,1.0,0.8929043,0.004954469,0.00411044,0.007501568,0.001573568,0.003193593,1.458628E-4,2.272326E-5,0.001071359,6.28403E-4,0.001154861,0.00231345,4.583796E-6,0.0231027,0.008375536,0.001529699,0.003408103,0.03892238,0.002827146,1.010844E-9,10.32211,5.769634E-5,650659.4,650659.4
1.850986E-7,15.2924,-1.384554E12,2179.722,2179.722,8.824181E-4,1.0,0.8928116,0.004962728,0.004145027,0.007510227,0.001587948,0.00322412,1.470801E-4,2.30837E-5,0.001080987,6.323891E-4,0.00116667,0.002336198,4.680173E-6,0.02306387,0.008387454,0.001539925,0.003428051,0.03888086,0.002800334,1.038488E-9,10.32091,5.770304E-5,650583.6,650583.6
2.070116E-7,15.2623,-1.277188E12,2171.118,2171.118,8.824181E-4,1.0,0.8912219,0.005081522,0.004754202,0.007634977,0.001841825,0.003770456,1.683836E-4,2.987858E-5,0.001251361,7.002069E-4,0.001377035,0.002743122,6.588847E-6,0.02238898,0.008565258,0.001713234,0.003772006,0.03814356,0.002373565,1.6226E-9,10.30044,5.781686E-5,649293.6,649293.6
2.10755E-7,15.2574,-1.260052E12,2169.716,2169.716,8.824181E-4,1.0,0.8909599,0.005097066,0.004857427,0.007651368,0.001884925,0.00386458,1.719712E-4,3.111305E-5,0.001280349,7.112687E-4,0.001413086,0.00281317,6.953328E-6,0.02227631,0.008589891,0.001741337,0.003828977,0.03801772,0.002308941,1.741472E-9,10.2971,5.783542E-5,649082.8,649082.8
2.15291E-7,15.25155,-1.239725E12,2168.044,2168.044,8.824181E-4,1.0,0.890646,0.005114224,0.004982125,0.007669496,0.001937009,0.003978854,1.762981E-4,3.263643E-5,0.001315399,7.244716E-4,0.001456777,0.002898184,7.41028E-6,0.02214086,0.008617712,0.0017748,0.003897317,0.03786541,0.002233544,1.893595E-9,10.29311,5.785759E-5,648831.1,648831.1
2.166286E-7,15.24985,-1.23382E12,2167.556,2167.556,8.824181E-4,1.0,0.8905542,0.00511895,0.005018812,0.007674497,0.001952336,0.004012589,1.775698E-4,3.309118E-5,0.001325717,7.283237E-4,0.001469659,0.002923275,7.548169E-6,0.02210115,0.008625513,0.001784546,0.003917326,0.03782055,0.00221189,1.940147E-9,10.29194,5.786406E-5,648757.5,648757.6
2.179909E-7,15.24812,-1.227846E12,2167.061,2167.061,8.824181E-4,1.0,0.890461,0.005123606,0.005056137,0.007679428,0.00196793,0.004046965,1.788629E-4,3.355697E-5,0.001336216,7.322274E-4,0.001482777,0.002948838,7.69013E-6,0.02206081,0.008633267,0.001794413,0.003937637,0.03777489,0.002190107,1.988391E-9,10.29076,5.787062E-5,648683.0,648683.0
