Time_Soln#14 (sec),Volume_Soln#14 (cm3),Volumetric_heat_production_rate_Soln#14 (erg/cm3-sec),Surface_temperature_Soln#14 (K),Temperature_Soln#14 (K),Mass_Soln#14 (g),Pressure_Soln#14 (atm),Mole_fraction_H2_Soln#14 (),Mole_fraction_CH4_Soln#14 (),Mole_fraction_CH3_Soln#14 (),Mole_fraction_C2H4_Soln#14 (),Mole_fraction_C2H2_Soln#14 (),Mole_fraction_C4H4_Soln#14 (),Mole_fraction_C4H2_Soln#14 (),Mole_fraction_C6H6_Soln#14 (),Mole_fraction_C10H8_Soln#14 (),Mole_fraction_C7H8_Soln#14 (),Mole_fraction_C7H7_Soln#14 (),Mole_fraction_C6H5C2H_Soln#14 (),Mole_fraction_C6H5C2H3_Soln#14 (),Mole_fraction_C6H5C2H5_Soln#14 (),Mole_fraction_C12H8_Soln#14 (),Mole_fraction_BIPHENYL_Soln#14 (),Mole_fraction_C14H10_Soln#14 (),Mole_fraction_C16H10_Soln#14 (),Mole_fraction_BIN1B_Soln#14 (),Mole_fraction_BIN1A_Soln#14 (),Molecular_weight_Soln#14 (g/mole),Mass_density_Soln#14 (g/cm3),Unburned_hydrocarbons_Soln#14 (ppm),Volatile_organic_compounds_Soln#14 (ppm)
1.113334E-5,15.64721,4.162813E8,1627.366,1627.366,0.001230037,1.0,0.8951658,0.01084129,5.437488E-4,0.005422757,0.001602983,3.244629E-5,3.063451E-5,0.00914962,5.625953E-6,0.02942133,0.00519063,0.002153095,0.03531176,0.003937778,1.130373E-7,1.205921E-5,5.671006E-5,8.872438E-6,5.918229E-8,3.475755E-6,10.49747,7.861066E-5,661713.4,661713.4
1.416751E-5,15.66344,5.064131E8,1627.707,1627.707,0.001230037,1.0,0.8927984,0.01236563,4.245281E-4,0.006222124,0.001893631,4.185038E-5,4.179572E-5,0.01068644,9.685882E-6,0.02998466,0.004896793,0.002488651,0.0340788,0.002763051,2.162108E-7,1.60045E-5,7.142005E-5,1.363489E-5,1.036373E-7,5.496844E-6,10.4888,7.852922E-5,661166.5,661166.5
1.459122E-5,15.66546,4.982893E8,1627.756,1627.756,0.001230037,1.0,0.8925085,0.01254781,4.107431E-4,0.006321967,0.001931247,4.311306E-5,4.346829E-5,0.01088129,1.032828E-5,0.0300502,0.004851781,0.00253089,0.03391932,0.002630691,2.332052E-7,1.654773E-5,7.339769E-5,1.433653E-5,1.109509E-7,5.803725E-6,10.48776,7.851906E-5,661100.9,661101.0
1.459431E-5,15.66548,4.98429E8,1627.757,1627.757,0.001230037,1.0,0.8925064,0.01254911,4.106451E-4,0.006322684,0.001931518,4.31222E-5,4.348056E-5,0.01088269,1.033301E-5,0.03005067,0.004851451,0.002531194,0.03391817,0.002629752,2.333311E-7,1.655167E-5,7.341202E-5,1.434166E-5,1.110052E-7,5.805978E-6,10.48775,7.851899E-5,661100.5,661100.5
1.463995E-5,15.66569,4.974451E8,1627.762,1627.762,0.001230037,1.0,0.8924757,0.01256834,4.091967E-4,0.006333289,0.001935532,4.325744E-5,4.366242E-5,0.01090342,1.040327E-5,0.03005754,0.004846575,0.002535684,0.03390115,0.002615896,2.351986E-7,1.661006E-5,7.362396E-5,1.441768E-5,1.118095E-7,5.839363E-6,10.48764,7.851791E-5,661093.5,661093.6
1.464938E-5,15.66574,4.970378E8,1627.763,1627.763,0.001230037,1.0,0.8924694,0.0125723,4.088985E-4,0.006335476,0.00193636,4.328535E-5,4.370001E-5,0.0109077,1.04178E-5,0.03005895,0.004845567,0.00253661,0.03389764,0.002613044,2.355851E-7,1.662211E-5,7.36677E-5,1.443339E-5,1.119761E-7,5.846266E-6,10.48762,7.851769E-5,661092.1,661092.1
1.46551E-5,15.66576,4.966704E8,1627.764,1627.764,0.001230037,1.0,0.8924656,0.01257471,4.087174E-4,0.006336804,0.001936863,4.330231E-5,4.372286E-5,0.0109103,1.042663E-5,0.03005981,0.004844955,0.002537172,0.03389551,0.002611313,2.358201E-7,1.662944E-5,7.369427E-5,1.444293E-5,1.120773E-7,5.85046E-6,10.4876,7.851755E-5,661091.3,661091.3
1.466217E-5,15.6658,4.968159E8,1627.765,1627.765,0.001230037,1.0,0.8924608,0.01257767,4.084941E-4,0.006338442,0.001937483,4.332323E-5,4.375107E-5,0.0109135,1.043754E-5,0.03006087,0.004844199,0.002537866,0.03389288,0.002609178,2.361103E-7,1.663848E-5,7.372706E-5,1.445472E-5,1.122023E-7,5.85564E-6,10.48759,7.851739E-5,661090.2,661090.2
1.467371E-5,15.66585,4.965327E8,1627.766,1627.766,0.001230037,1.0,0.8924531,0.01258251,4.081299E-4,0.006341114,0.001938496,4.335737E-5,4.379713E-5,0.01091873,1.045535E-5,0.0300626,0.004842965,0.002538997,0.03388859,0.002605697,2.365843E-7,1.665323E-5,7.378057E-5,1.447395E-5,1.124065E-7,5.864094E-6,10.48756,7.851712E-5,661088.4,661088.5
1.469306E-5,15.66594,4.960687E8,1627.768,1627.768,0.001230037,1.0,0.8924401,0.01259062,4.075201E-4,0.006345593,0.001940193,4.341462E-5,4.387444E-5,0.01092749,1.048526E-5,0.03006549,0.004840895,0.002540894,0.0338814,0.002599868,2.373805E-7,1.667797E-5,7.38703E-5,1.450623E-5,1.127495E-7,5.878288E-6,10.48751,7.851666E-5,661085.5,661085.5
1.478993E-5,15.66639,4.936838E8,1627.779,1627.779,0.001230037,1.0,0.8923755,0.01263099,4.044862E-4,0.006367934,0.001948668,4.370077E-5,4.426226E-5,0.01097121,1.063551E-5,0.03007987,0.004830519,0.002550358,0.03384548,0.002570897,2.413845E-7,1.680174E-5,7.431887E-5,1.466801E-5,1.144751E-7,5.949496E-6,10.48728,7.85144E-5,661071.0,661071.0
1.485821E-5,15.66671,4.919002E8,1627.787,1627.787,0.001230037,1.0,0.8923303,0.01265924,4.023666E-4,0.006383605,0.001954623,4.390207E-5,4.453657E-5,0.01100189,1.074199E-5,0.03008991,0.004823194,0.002556999,0.03382024,0.002550682,2.442268E-7,1.688891E-5,7.463451E-5,1.478228E-5,1.157004E-7,5.999866E-6,10.48712,7.851281E-5,661060.7,661060.8
1.592112E-5,15.67144,4.552983E8,1627.903,1627.903,0.001230037,1.0,0.8916527,0.01307873,3.712324E-4,0.006619861,0.002045334,4.699221E-5,4.889867E-5,0.01146638,1.245521E-5,0.03023611,0.004708385,0.002657293,0.03343609,0.00225625,2.90447E-7,1.823844E-5,7.948844E-5,1.658161E-5,1.356889E-7,6.800782E-6,10.4847,7.84891E-5,660908.4,660908.4
1.61951E-5,15.67261,4.436153E8,1627.932,1627.932,0.001230037,1.0,0.8914859,0.01318095,3.637485E-4,0.006678525,0.002068137,4.777545E-5,5.005116E-5,0.01158225,1.291351E-5,0.0302708,0.004678678,0.002682248,0.03333962,0.00218621,3.029558E-7,1.858397E-5,8.072178E-5,1.705118E-5,1.411216E-7,7.012181E-6,10.48411,7.848328E-5,660870.9,660870.9
1.623484E-5,15.67277,4.418438E8,1627.936,1627.936,0.001230037,1.0,0.8914619,0.01319558,3.626801E-4,0.006686965,0.002071426,4.788863E-5,5.021932E-5,0.01159893,1.298056E-5,0.03027573,0.004674368,0.002685839,0.03332571,0.002176236,3.047905E-7,1.863402E-5,8.090012E-5,1.711949E-5,1.419194E-7,7.043013E-6,10.48402,7.848244E-5,660865.5,660865.5
1.62583E-5,15.67287,4.407345E8,1627.938,1627.938,0.001230037,1.0,0.8914478,0.0132042,3.620518E-4,0.006691936,0.002073365,4.795536E-5,5.031866E-5,0.01160876,1.302019E-5,0.03027863,0.004671825,0.002687955,0.03331751,0.002170373,3.058755E-7,1.866354E-5,8.100528E-5,1.715981E-5,1.423913E-7,7.061226E-6,10.48397,7.848195E-5,660862.4,660862.4
1.721143E-5,15.67671,3.944968E8,1628.03,1628.03,0.001230037,1.0,0.8908929,0.01354066,3.377591E-4,0.006888803,0.002150807,5.063336E-5,5.442575E-5,0.01199932,1.4671E-5,0.03038919,0.004568732,0.00277185,0.03299027,0.001945379,3.514219E-7,1.985725E-5,8.523514E-5,1.881061E-5,1.622804E-7,7.812883E-6,10.48199,7.846271E-5,660737.7,660737.7
2.129035E-5,15.69024,1.515013E8,1628.291,1628.291,0.001230037,1.0,0.8888565,0.01472701,2.568419E-4,0.007635003,0.002456639,6.1364E-5,7.348412E-5,0.01350087,2.255318E-5,0.0307184,0.004146847,0.003091358,0.03170586,0.001223288,5.762047E-7,2.483437E-5,1.024429E-4,2.606124E-5,2.630282E-7,1.124918E-5,10.47463,7.839507E-5,660273.7,660273.7
2.162201E-5,15.69115,1.308167E8,1628.302,1628.302,0.001230037,1.0,0.888711,0.01480849,2.516227E-4,0.007689909,0.00247995,6.218623E-5,7.513336E-5,0.01361266,2.324712E-5,0.03073609,0.004114655,0.003114936,0.03160863,0.0011784,5.96444E-7,2.523013E-5,1.037838E-4,2.665907E-5,2.723235E-7,1.154186E-5,10.47409,7.839052E-5,660239.8,660239.8
2.166313E-5,15.69126,1.281494E8,1628.303,1628.303,0.001230037,1.0,0.8886932,0.01481845,2.509878E-4,0.007696664,0.002482826,6.228767E-5,7.533883E-5,0.01362642,2.333367E-5,0.03073819,0.00411069,0.003117837,0.03159665,0.001172955,5.989725E-7,2.52791E-5,1.039494E-4,2.673324E-5,2.734874E-7,1.157826E-5,10.47403,7.838997E-5,660235.6,660235.6
2.167481E-5,15.69129,1.27508E8,1628.303,1628.303,0.001230037,1.0,0.8886881,0.01482128,2.50808E-4,0.00769858,0.002483642,6.231645E-5,7.53972E-5,0.01363033,2.335827E-5,0.03073879,0.004109565,0.00311866,0.03159325,0.001171414,5.996912E-7,2.529301E-5,1.039965E-4,2.675431E-5,2.738184E-7,1.158861E-5,10.47401,7.838981E-5,660234.4,660234.4
2.182289E-5,15.69169,1.183301E8,1628.307,1628.307,0.001230037,1.0,0.8886242,0.0148569,2.48546E-4,0.007722798,0.002493969,6.268068E-5,7.613911E-5,0.0136797,2.367099E-5,0.0307462,0.004095342,0.003129062,0.03155022,0.00115205,6.088359E-7,2.54692E-5,1.045919E-4,2.702151E-5,2.780334E-7,1.171996E-5,10.47377,7.838783E-5,660219.4,660219.5
2.199508E-5,15.69214,1.076803E8,1628.312,1628.312,0.001230037,1.0,0.8885505,0.01489786,2.459578E-4,0.007750779,0.002505928,6.310244E-5,7.700534E-5,0.01373679,2.403646E-5,0.03075453,0.004078899,0.003141081,0.03150042,0.001129948,6.195376E-7,2.567379E-5,1.052824E-4,2.73324E-5,2.829758E-7,1.187313E-5,10.4735,7.838556E-5,660202.1,660202.2
2.201668E-5,15.6922,1.06307E8,1628.312,1628.312,0.001230037,1.0,0.8885413,0.01490297,2.456363E-4,0.007754276,0.002507425,6.315521E-5,7.711427E-5,0.01374393,2.408245E-5,0.03075555,0.004076843,0.003142583,0.03149419,0.001127206,6.208852E-7,2.569943E-5,1.053689E-4,2.737141E-5,2.835989E-7,1.189237E-5,10.47346,7.838528E-5,660200.0,660200.0
2.210347E-5,15.69243,1.008585E8,1628.314,1628.314,0.001230037,1.0,0.8885044,0.01492339,2.443516E-4,0.007768293,0.002513429,6.336693E-5,7.755253E-5,0.01377255,2.426752E-5,0.03075961,0.004068601,0.003148605,0.0314692,0.001116261,6.263115E-7,2.58024E-5,1.05716E-4,2.752818E-5,2.861096E-7,1.196977E-5,10.47333,7.838415E-5,660191.3,660191.3
2.211484E-5,15.69245,1.002324E8,1628.315,1628.315,0.001230037,1.0,0.8884996,0.01492606,2.441842E-4,0.007770124,0.002514214,6.339461E-5,7.760997E-5,0.01377629,2.429178E-5,0.03076013,0.004067524,0.003149392,0.03146593,0.001114837,6.270231E-7,2.581587E-5,1.057614E-4,2.754871E-5,2.864391E-7,1.197991E-5,10.47331,7.8384E-5,660190.2,660190.2
2.219508E-5,15.69266,9.530326E7,1628.316,1628.316,0.001230037,1.0,0.8884657,0.01494482,2.430078E-4,0.007783034,0.002519751,6.358987E-5,7.801613E-5,0.01380266,2.446338E-5,0.0307638,0.004059931,0.003154938,0.03144289,0.001104829,6.320586E-7,2.591099E-5,1.060817E-4,2.76937E-5,2.887718E-7,1.205159E-5,10.47318,7.838297E-5,660182.2,660182.2
2.225682E-5,15.69282,9.15234E7,1628.318,1628.318,0.001230037,1.0,0.8884397,0.01495918,2.421091E-4,0.007792939,0.002524004,6.373982E-5,7.832916E-5,0.01382289,2.45957E-5,0.03076657,0.004054105,0.003159194,0.0314252,0.001097192,6.359433E-7,2.598413E-5,1.063279E-4,2.780527E-5,2.905729E-7,1.21068E-5,10.47308,7.838217E-5,660176.1,660176.1
2.226661E-5,15.69285,9.082977E7,1628.318,1628.318,0.001230037,1.0,0.8884356,0.01496146,2.419671E-4,0.007794508,0.002524678,6.376357E-5,7.837885E-5,0.0138261,2.46167E-5,0.03076701,0.004053182,0.003159868,0.0314224,0.001095986,6.365602E-7,2.599572E-5,1.063669E-4,2.782297E-5,2.908591E-7,1.211556E-5,10.47307,7.838205E-5,660175.1,660175.1
2.227352E-5,15.69286,9.037604E7,1628.318,1628.318,0.001230037,1.0,0.8884327,0.01496306,2.41867E-4,0.007795615,0.002525154,6.378034E-5,7.841393E-5,0.01382836,2.463153E-5,0.03076732,0.004052531,0.003160343,0.03142042,0.001095136,6.369958E-7,2.60039E-5,1.063944E-4,2.783546E-5,2.910612E-7,1.212175E-5,10.47306,7.838196E-5,660174.4,660174.4
2.251707E-5,15.69348,7.553845E7,1628.323,1628.323,0.001230037,1.0,0.8883312,0.01501898,2.383882E-4,0.007834396,0.002541851,6.436888E-5,7.965443E-5,0.01390767,2.51564E-5,0.03077779,0.004029713,0.003177007,0.03135102,0.001065664,6.524302E-7,2.62919E-5,1.073623E-4,2.827582E-5,2.982343E-7,1.234021E-5,10.47268,7.837889E-5,660150.4,660150.4
2.389203E-5,15.69672,-7279927.0,1628.334,1628.334,0.001230037,1.0,0.8877806,0.01531824,2.202429E-4,0.008046758,0.002634302,6.76227E-5,8.678909E-5,0.01434346,2.818752E-5,0.03082602,0.003904891,0.003268286,0.03096787,9.137795E-4,7.421177E-7,2.790629E-5,1.127528E-4,3.076597E-5,3.403399E-7,1.358873E-5,10.47059,7.836272E-5,660018.6,660018.7
2.395351E-5,15.69685,-1.095082E7,1628.333,1628.333,0.001230037,1.0,0.8877569,0.01533098,2.194888E-4,0.008055999,0.002638366,6.776545E-5,8.711328E-5,0.01436248,2.832573E-5,0.03082775,0.003899475,0.003272259,0.03095108,9.075398E-4,7.462287E-7,2.797802E-5,1.12991E-4,3.087743E-5,3.422876E-7,1.364514E-5,10.47049,7.836205E-5,660012.9,660012.9
2.396529E-5,15.69688,-1.158357E7,1628.333,1628.333,0.001230037,1.0,0.8877524,0.01533342,2.193449E-4,0.008057767,0.002639143,6.779277E-5,8.717545E-5,0.01436612,2.835223E-5,0.03082808,0.003898439,0.003273019,0.03094786,9.063494E-4,7.470174E-7,2.799176E-5,1.130366E-4,3.089879E-5,3.426614E-7,1.365595E-5,10.47048,7.836192E-5,660011.8,660011.8
2.414915E-5,15.69728,-2.239539E7,1628.333,1628.333,0.001230037,1.0,0.8876818,0.01537121,2.171202E-4,0.008085265,0.002651257,6.821815E-5,8.81478E-5,0.01442275,2.876701E-5,0.03083303,0.003882335,0.003284841,0.03089783,8.879804E-4,7.59367E-7,2.820604E-5,1.137471E-4,3.123216E-5,3.485223E-7,1.382496E-5,10.47021,7.835992E-5,659994.6,659994.7
2.543761E-5,15.6999,-9.583676E7,1628.315,1628.315,0.001230037,1.0,0.8872041,0.01562384,2.026325E-4,0.008272966,0.002734761,7.114247E-5,9.506763E-5,0.01481052,3.172839E-5,0.03085937,0.003773104,0.003365539,0.03055396,7.697005E-4,8.479805E-7,2.96987E-5,1.186685E-4,3.356936E-5,3.909849E-7,1.502087E-5,10.46834,7.834683E-5,659877.2,659877.2
4.18708E-5,15.71465,-6.478089E8,1626.681,1626.681,0.001230037,1.0,0.8827143,0.01773724,1.167516E-4,0.01015699,0.003655843,1.016433E-4,1.946266E-4,0.018818,7.595446E-5,0.03037376,0.002870221,0.004169591,0.02690627,1.419377E-4,2.231597E-6,4.79318E-5,1.752823E-4,6.292286E-5,1.140122E-6,3.143467E-5,10.44802,7.827329E-5,658596.3,658596.3
4.582704E-5,15.7153,-6.935309E8,1626.064,1626.064,0.001230037,1.0,0.8818819,0.01808891,1.094682E-4,0.01052178,0.003852265,1.076474E-4,2.203193E-4,0.01961999,8.794208E-5,0.03013581,0.002751898,0.004322605,0.02616647,1.002548E-4,2.620914E-6,5.225047E-5,1.879001E-4,6.981318E-5,1.377638E-6,3.559397E-5,10.44363,7.827004E-5,658319.3,658319.3
4.583555E-5,15.7153,-6.936079E8,1626.063,1626.063,0.001230037,1.0,0.8818802,0.01808963,1.094551E-4,0.01052254,0.00385268,1.076599E-4,2.203748E-4,0.01962167,8.796829E-5,0.03013528,0.002751671,0.004322922,0.02616492,1.001835E-4,2.621771E-6,5.225976E-5,1.87927E-4,6.982792E-5,1.378173E-6,3.560297E-5,10.44362,7.827003E-5,658318.7,658318.7
4.601556E-5,15.71532,-6.950955E8,1626.034,1626.034,0.001230037,1.0,0.8818436,0.01810491,1.091791E-4,0.01053859,0.003861459,1.079244E-4,2.2155E-4,0.01965717,8.852348E-5,0.03012394,0.002746877,0.004329625,0.02613217,9.868913E-5,2.639928E-6,5.245653E-5,1.884959E-4,7.013993E-5,1.389516E-6,3.579361E-5,10.44342,7.826995E-5,658306.3,658306.3
4.603486E-5,15.71532,-6.95336E8,1626.031,1626.031,0.001230037,1.0,0.8818397,0.01810655,1.091498E-4,0.01054031,0.0038624,1.079527E-4,2.21676E-4,0.01966097,8.858305E-5,0.03012272,0.002746366,0.004330342,0.02612866,9.853065E-5,2.641877E-6,5.247763E-5,1.885569E-4,7.017337E-5,1.390735E-6,3.581406E-5,10.4434,7.826994E-5,658305.0,658305.0
4.605107E-5,15.71532,-6.953682E8,1626.028,1626.028,0.001230037,1.0,0.8818364,0.01810792,1.091251E-4,0.01054175,0.00386319,1.079765E-4,2.217818E-4,0.01966416,8.863309E-5,0.0301217,0.002745937,0.004330944,0.02612572,9.839782E-5,2.643514E-6,5.249535E-5,1.886081E-4,7.020146E-5,1.391759E-6,3.583123E-5,10.44338,7.826993E-5,658303.9,658303.9
4.6821E-5,15.71538,-7.013974E8,1625.904,1625.904,0.001230037,1.0,0.8816813,0.01817259,1.079934E-4,0.01060984,0.003900585,1.090992E-4,2.268127E-4,0.01981501,9.101759E-5,0.03007276,0.002725991,0.004359354,0.02598656,9.23575E-5,2.72163E-6,5.333736E-5,1.910367E-4,7.153441E-5,1.440847E-6,3.664799E-5,10.44254,7.826964E-5,658251.0,658251.0
4.813089E-5,15.71544,-7.101254E8,1625.689,1625.689,0.001230037,1.0,0.8814217,0.01828047,1.062251E-4,0.01072389,0.003963689,1.10981E-4,2.353849E-4,0.0200684,9.510759E-5,0.02998811,0.002693865,0.004406828,0.02575286,8.31854E-5,2.856077E-6,5.477154E-5,1.95153E-4,7.379701E-5,1.526329E-6,3.804223E-5,10.44113,7.826933E-5,658161.6,658161.6
4.835644E-5,15.71545,-7.114984E8,1625.652,1625.652,0.001230037,1.0,0.8813775,0.01829878,1.059391E-4,0.01074331,0.003974491,1.113016E-4,2.368622E-4,0.02011164,9.581592E-5,0.02997338,0.002688549,0.004414897,0.02571299,8.173352E-5,2.879419E-6,5.501871E-5,1.958599E-4,7.418595E-5,1.541296E-6,3.828287E-5,10.44088,7.82693E-5,658146.3,658146.3
4.838714E-5,15.71545,-7.11881E8,1625.647,1625.647,0.001230037,1.0,0.8813715,0.01830127,1.059005E-4,0.01074595,0.003975961,1.113452E-4,2.370634E-4,0.02011752,9.591246E-5,0.02997137,0.002687829,0.004415993,0.02570757,8.15386E-5,2.882601E-6,5.505237E-5,1.959561E-4,7.42389E-5,1.543339E-6,3.831564E-5,10.44085,7.82693E-5,658144.2,658144.3
4.839203E-5,15.71545,-7.117869E8,1625.646,1625.646,0.001230037,1.0,0.8813705,0.01830167,1.058944E-4,0.01074637,0.003976194,1.113521E-4,2.370954E-4,0.02011845,9.592781E-5,0.02997105,0.002687715,0.004416168,0.02570671,8.150767E-5,2.883107E-6,5.505772E-5,1.959714E-4,7.424731E-5,1.543664E-6,3.832085E-5,10.44084,7.82693E-5,658143.9,658143.9
4.863187E-5,15.71546,-7.129658E8,1625.607,1625.607,0.001230037,1.0,0.8813237,0.01832105,1.05597E-4,0.01076693,0.003987657,1.116917E-4,2.386668E-4,0.02016427,9.668266E-5,0.02995532,0.002682144,0.004424707,0.02566446,8.00109E-5,2.908005E-6,5.532066E-5,1.967224E-4,7.466067E-5,1.559679E-6,3.857698E-5,10.44059,7.826927E-5,658127.7,658127.7
4.99596E-5,15.71546,-7.192717E8,1625.386,1625.386,0.001230037,1.0,0.8810673,0.01842696,1.040466E-4,0.01087951,0.004050751,1.135521E-4,2.473707E-4,0.02041571,1.008851E-4,0.02986745,0.002652475,0.004471383,0.0254327,7.238486E-5,3.046959E-6,5.677782E-5,2.008701E-4,7.694525E-5,1.649818E-6,3.999813E-5,10.43917,7.826925E-5,658038.2,658038.3
5.008372E-5,15.71546,-7.199159E8,1625.366,1625.366,0.001230037,1.0,0.8810436,0.01843675,1.039098E-4,0.01088993,0.004056618,1.137243E-4,2.481846E-4,0.02043902,1.0128E-4,0.02985917,0.002649801,0.004475694,0.02541122,7.172653E-5,3.060047E-6,5.691418E-5,2.01257E-4,7.715849E-5,1.658375E-6,4.013127E-5,10.43904,7.826926E-5,658029.9,658029.9
